abrandar	soften	None
abrandar	soften	verb
abrandar	soothe	verb
abrangente	embracing	adjective
abrangente	embracing	None
abrangente	in-depth	adjective
abrangente	omnibus	adjective
abranger	compass	verb
abranger	comprehend	verb
abranger	comprise	verb
abranger	embrace	verb
abranger	include	verb
abranger	reach	None
abranger	reach	verb
Abranis	Abranis	properNoun
Abrantes	Abrantes	properNoun
Abras	Abrasion	None
abrasador	abraser	None
abrasador	burning	adjective
abrasador	parching	adjective
abrasador	scorching	adjective
abrasador	sweaty	adjective
abrasador	torrid	adjective
abrasador	tropic	adjective
abrasador	tropical	adjective
abrasamento	abrasion	properNoun
abrasante	abroad	properNoun
abrasão	abrasion	None
abrasão	abrasion	noun
abrasão	attrition	noun
Abras	cut	verb
Abras	deploy	verb
abrasivo	abradant	noun
abrasivo	abrasive	adjective
abrasivo	abrasive	None
abrasivo	abrasive	noun
Abras	open up	verb
Abras	open	verb
Abras	rip	verb
Abras	spread	verb
Abras	unclench	verb
Abras	unclose	verb
Abras	unfasten	verb
Abras	unfold	verb
Abras	unlock	verb
Abras	unseal	verb
abrazar	embrace	properNoun
Abrera	Abbrace	properNoun
Abreu	Abbreviation	properNoun
a breve trecho	short	properNoun
abreviação	abbreviation	None
abreviação	abbreviation	noun
abreviação	abridgement	noun
abreviação	abridgment	noun
abreviação	condensation	noun
abreviação	shortening	noun
abreviado	abbreviated	adjective
abreviado	abbreviated	None
abreviado	for short	adjective
abreviador	abbreviate	properNoun
abreviar	abbreviate	None
abreviar	abbreviate	verb
abreviar	abridge	verb
abreviar	shorten	verb
abreviativo	abbreviable	properNoun
abreviatura	abbreviation	None
abreviatura	abbreviation	noun
abreviável	abbreviable	properNoun
Abric	Abric	properNoun
abricó	apricot	None
abricó	apricot	noun
abrigar	ensconce	verb
abrigar	harbor	verb
abrigar	haver	verb
abrigar	house	verb
abrigar	lodge	verb
abrigar	nestle	verb
abrigar	protect	verb
abrigar	refuge	verb
abrigar	roof	verb
abrigar	screen	verb
abrigar	shelter	None
abrigar	shelter	verb
Abrignani	Abrignani	properNoun
abril	April	None
Abril	April	None
abril	April	noun
Abril	April	noun
abrir	cut	verb
abrir	deploy	verb
abrir	Open	None
abrir	open up	verb
abrir	open	verb
abrir	rip	verb
abrir	spread	verb
abrir um espaço	open a space	properNoun
abrir	unclench	verb
abrir	unclose	verb
abrir	unfasten	verb
abrir	unfold	verb
abrir	unlock	verb
abrir	unseal	verb
ab-rogar	abrogate	None
ab-rogar	abrogate	verb
ab-rogar	repeal	verb
abrunheiro	abrier	None
abrunheiro	sloe	noun
abruptamente	abruptly	adverb
abruptamente	abruptly	None
abruptamente	bluntly	adverb
abruptamente	short	adverb
abruptamente	shortly	adverb
abscissa	abscissa	None
abscissa	abscissa	noun
absentismo	absenteeism	None
absentismo	absenteeism	noun
absentista	absentee	None
absentista	absentee	noun
absentista	non-resident	adjective
absidal	absided	properNoun
abside	apse	None
abside	apse	noun
abside	shrine	noun
absíntico	absentic	properNoun
absinto	absinthe	noun
absinto	absinth	None
absinto	absinth	noun
absinto	wormwood	noun
absolutamente	absolutely	adverb
absolutamente	absolutely	None
absolutamente	absolutely not	adverb
absolutamente	at all	adverb
absolutamente	not at all	adverb
absolutamente	quite	adverb
absolutamente	simply	adverb
absolutismo	absolutism	None
absolutismo	absolutism	noun
absolutista	absolutist	adjective
absolutista	absolutist	None
absolutista	absolutist	noun
absoluto	absolute	adjective
absoluto	absolute	None
absoluto	dyed-in-the-wool	adjective
absoluto	implicit	adjective
absoluto	outright	adjective
absolutório	absoluteness	properNoun
absoluto	sheer	adjective
absoluto	total	adjective
absoluto	unconditional	adjective
absoluto	unmitigated	adjective
absoluto	utter	adjective
absolver	absolve	None
absolver	absolve	verb
absolver	acquit	verb
absolver	exculpate	verb
absolver	forgive	verb
absorção	absorbing	noun
absorção	absorption	None
absorção	absorption	noun
absorção	adsorption	noun
absorção	aspiration	noun
absorção	inception	noun
absorção	input	noun
absorciométrico	absorption	properNoun
absortivo	absorptive	adjective
absortivo	absorptive	None
absorvente	absorbent	adjective
absorvente	absorbent	noun
absorvente	absorbing	adjective
absorvente	adsorbent	adjective
absorvente	adsorbing	adjective
absorvente	bibulous	adjective
absorvente	engrossing	adjective
absorvente	overmastering	adjective
absorvente	pad	None
absorvente	spongy	adjective
absorver	absorb	None
absorver	absorb	verb
absorver	adsorb	verb
absorver	assimilate	verb
absorver	drink	verb
absorver	engorge	verb
absorver	engross	verb
absorver	imbibe	verb
absorver	impregnate	verb
absorver	occlude	verb
absorver	occupy	verb
absorver	soak up	verb
absorver	soak	verb
absorver	swallow	verb
abstenção	abstention	None
abstenção	abstention	noun
abstenção	forbearance	noun
abstenção maciça	massive abstention	properNoun
abstencionista	abstentionist	properNoun
abster	abstain	properNoun
abstergente	abstergent	adjective
abstergente	abstergent	None
abstersivo	abstergent	None
abstersivo	abstergent	noun
abstinência	abstention	noun
abstinência	abstinence	None
abstinência	abstinence	noun
abstinência	fasting	noun
abstinência	fast	noun
abstinente	abstentious	adjective
abstinente	abstinent	adjective
abstinente	abstinent	None
abstração	abstractedness	noun
abstração	abstraction	None
abstração	abstraction	noun
abstração	abstractness	noun
abstração	abstract	noun
abstração	distraction	noun
abstração	muse	noun
abstração	star-gazing	noun
abstração	wool-gathering	noun
abstracção	abstractedness	noun
abstracção	abstraction	None
abstracção	abstraction	noun
abstracção	abstractness	noun
abstracção	abstract	noun
abstracção	distraction	noun
abstracção	muse	noun
abstracção	star-gazing	noun
abstracção	wool-gathering	noun
abstractamente	absurfly	properNoun
abstractivo	abstraction	properNoun
abstracto	abstract	None
abstracto	abstract	noun
abstrair	abstract	None
abstrair	abstract	verb
abstrair	prescind	verb
abstratamente	abstractedly	adverb
abstratamente	abstractly	None
abstrativo	abstractive	adjective
abstrativo	abstractive	None
abstrato	absent	adjective
abstrato	absent-minded	adjective
abstrato	abstract	adjective
abstrato	abstract	None
abstrato	abstract	noun
abstrato	chill	adjective
abstrato	distrait	adjective
absurdamente	absurdly	properNoun
absurdidade	absurdity	None
absurdidade	absurdity	noun
absurdo	absurd	adjective
absurdo	absurdity	noun
absurdo	absurd	None
absurdo	foolish	adjective
absurdo	incongruous	adjective
absurdo	inept	adjective
absurdo	irrational	adjective
absurdo	ludicrous	adjective
absurdo	monstrous	adjective
absurdo	nonsense	noun
absurdo	nonsensical	adjective
absurdo	preposterous	adjective
absurdo	ridiculous	adjective
Abu	Abu	properNoun
Abu Dhabi	Abu Dhabi	properNoun
Abulafia	Abulhia	properNoun
Abuli	Abuli	properNoun
abúlico	abus	properNoun
abundância	abundance	None
abundância	abundance	noun
abundância	affluence	noun
abundância	flush	noun
abundância	fullness	noun
abundância	fulness	noun
abundância	galore	noun
abundância	glut	noun
abundância	lashings	noun
abundância	oodles	noun
abundância	plenty	noun
abundância	prosperity	noun
abundância	quantity	noun
abundante	abundant	adjective
abundante	abundant	None
abundante	ample	adjective
abundante	copious	adjective
abundante	full	adjective
abundante	generous	adjective
abundante	large	adjective
abundantemente	abundantly	None
abundantemente	galore	adverb
abundantemente	profusely	adverb
abundante	plenteous	adjective
abundante	plentiful	adjective
abundante	plenty	adjective
abundante	profuse	adjective
abundante	rich	adjective
abundante	teeming	adjective
abundar	abound	None
abundar	abound	verb
abundar	exuberate	verb
abundar	swarm	verb
abundar	teem	verb
abusador	abuser	properNoun
abusar	abuse	verb
abusar	encroach	verb
abusar	run down	verb
abusar	to abuse	None
abusivamente	abusively	properNoun
abusivo	abusive	adjective
abusivo	abusive	None
abuso	abuse	None
abuso	abuse	noun
abuso	ill-use	noun
abuso	inroad	noun
abuso	misuse	noun
abuso	overindulgence	noun
abuso	trespass	noun
abuso	violence	noun
Abyshev	Abysshev	properNoun
acabado	accomplished	adjective
acabado	crowned	adjective
acabado	done	adjective
acabado	finished	adjective
acabado	finished	None
acabado	out	adjective
acabado	past	adjective
acabador	fines	properNoun
acabado	thoroughgoing	adjective
acabado	thoroughpaced	adjective
acabamento	complement	noun
acabamento	completion	noun
acabamento	consummation	noun
acabamento	finishing	None
acabamento	finishing	noun
acabamento	finish	noun
acabamento	workmanship	noun
acabar	buzz	verb
acabar	carry through	verb
acabar	cease	verb
acabar	conclude	verb
acabar	consummate	verb
acabar	end	verb
acabar	expire	verb
acabar	finish	verb
acabar	phase out	verb
acabar	round	verb
acabar	squelch	verb
acabar	terminate	verb
acabar	to finish	None
a cabo de	cable	properNoun
acácia	acacia	None
acácia	acacia	noun
Acácio	Acácio	properNoun
a cada	every	properNoun
academia	academy	noun
academia	gym	None
academicamente	academically	properNoun
academicismo	academy	properNoun
académico	academic	adjective
acadêmico	academic	adjective
académico	academical	adjective
acadêmico	academical	adjective
académico	academician	noun
acadêmico	academician	noun
académico	academic	None
acadêmico	academic	None
académico	academic	noun
acadêmico	academic	noun
académico	scholastic	adjective
acadêmico	scholastic	adjective
academismo	academics	properNoun
Acádia	Acadity	properNoun
acadiano	acadian	properNoun
acalmar	allay	verb
acalmar	appease	verb
acalmar	calm down	verb
acalmar	cite	verb
acalmar	cool	verb
acalmar	ease	verb
acalmar	indicate	verb
acalmar	lull	verb
acalmar	mention	verb
acalmar	name	verb
acalmar	observe	verb
acalmar	pacify	verb
acalmar	placate	verb
acalmar	quiet	verb
acalmar	remark	verb
acalmar	settle	verb
acalmar	soothe	verb
acalmar	still	verb
acalmar	to calm down	None
acalmar	to mention	None
acalorado	heated	adjective
acalorado	heated	None
acalorado	red-hot	adjective
acampamento	camping	noun
acampamento	camping site	noun
acampamento	camp	None
acampamento	camp	noun
acampamento	decampment	noun
acampamento	encampment	noun
acampamento	laager	noun
acampar	camp	verb
acampar	encamp	verb
acampar	maroon	verb
acampar	pitch	verb
acampar	to camp	None
acanhado	backward	adjective
acanhado	demure	adjective
acanhado	diffluent	adjective
acanhado	gauche	adjective
acanhado	hidebound	adjective
acanhado	narrow	adjective
acanhado	poky	adjective
acanhado	poor-spirited	adjective
acanhado	scary	adjective
acanhado	scrimpy	adjective
acanhado	shamefaced	adjective
acanhado	sheep-faced	adjective
acanhado	sheepish	adjective
acanhado	shocked	None
acanhado	shy	adjective
acanhado	skimpy	adjective
acanhado	timid	adjective
acanto	acanthus	None
acanto	acanthus	noun
acantonamento	cantonment	None
acantonamento	cantonment	noun
ação	acting	noun
ação	action	None
ação	action	noun
ação	activity	noun
ação	act	noun
ação	agency	noun
ação	battle	noun
ação	deed	noun
ação	operation	noun
ação	practice	noun
ação	proceeding	noun
ação	share	noun
ação	thing	noun
acariciar	blandish	verb
acariciar	canoodle	verb
acariciar	caress	None
acariciar	caress	verb
acariciar	cherish	verb
acariciar	dandle	verb
acariciar	embosom	verb
acariciar	fawn	verb
acariciar	fondle	verb
acariciar	hug	verb
acariciar	neck	verb
acariciar	nestle	verb
acariciar	nurse	verb
acariciar	paddle	verb
acariciar	pet	verb
acariciável	acariciable	properNoun
acarretar	bring about	verb
acarretar	cart	verb
acarretar	entail	None
acarretar	result in	verb
acaso	accident	noun
acaso	case	noun
acaso	chance	None
acaso	chance	noun
acaso	fortuity	noun
acaso	haphazard	noun
acaso	hap	noun
acaso	hazard	noun
acaso	lottery	noun
acaso	luck	noun
acaso	random	noun
acaso	venture	noun
acataléctico	accatal	properNoun
acataléptico	accataleptic	properNoun
acatamento	fig	None
acatamento	observance	noun
acatar	accept	None
acatar	get	verb
acatar	learn	None
acatar	learn	verb
acatar	obey	verb
acaulescente	acailescent	properNoun
acção	acting	noun
acção	action	None
acção	action	noun
acção	activity	noun
acção	act	noun
acção	agency	noun
acção	battle	noun
acção	deed	noun
acção	operation	noun
acção	practice	noun
acção	proceeding	noun
acção	share	noun
acção	thing	noun
Acciarini	Acciarini	properNoun
Acciaro	Acciaro	properNoun
Accili	Acccili	properNoun
accionamento	actuation	None
accionamento	actuation	noun
accionar	trigger	properNoun
accionável	actable	properNoun
accionista	investor	noun
accionista	shareholder	None
accionista	shareholder	noun
accionista	stockholder	noun
Accorinti	Accorinti	properNoun
Accoto	Accoto	properNoun
Acebes	Acebes	properNoun
Acebo	Ace	properNoun
aceção	accepts	properNoun
aceder	access	None
aceder	submit	verb
Acedo	Accedo	None
Acedo	submit	verb
aceitabilidade	acceptability	None
aceitabilidade	acceptability	noun
aceitação	acceptance	None
aceitação	acceptance	noun
aceitação	acceptation	noun
aceitação	admission	noun
aceitado	accepted	None
aceitado	accept	verb
aceitado	adhere	verb
aceitado	admit	verb
aceitado	adopt	verb
aceitado	assume	verb
aceitado	have	verb
aceitado	hug	verb
aceitado	receive	verb
aceitado	subscribe	verb
aceitado	take on	verb
aceitado	undertake	verb
aceitar	accept	None
aceitar	accept	verb
aceitar	adhere	verb
aceitar	admit	verb
aceitar	adopt	verb
aceitar	assume	verb
aceitar	have	verb
aceitar	hug	verb
aceitar	receive	verb
aceitar	subscribe	verb
aceitar	take on	verb
aceitar	undertake	verb
aceitável	acceptable	adjective
aceitável	acceptable	None
aceitável	admissible	adjective
aceitável	decent	adjective
aceitável	eligible	adjective
aceitavelmente	acceptably	properNoun
aceitável	passable	adjective
aceitável	plausible	adjective
aceitável	possible	adjective
aceite	acceptance	noun
aceite	accepted	None
Aceituno	Acceptune	properNoun
aceleração	acceleration	None
aceleração	acceleration	noun
aceleração	haste	noun
aceleração	momentum	noun
aceleração	pickup	noun
aceleração	racing	noun
aceleração	speed-up	noun
aceleradamente	accelerately	properNoun
acelerador	accelerant	noun
acelerador	accelerating	adjective
acelerador	accelerator	None
acelerador	accelerator	noun
aceleramento	acceleration	properNoun
acelerar	accelerate	verb
acelerar	expedite	verb
acelerar	hasten	verb
acelerar	haste	verb
acelerar	hurry	verb
acelerar	precipitate	verb
acelerar	quicken	verb
acelerar	smarten	verb
acelerar	speed up	None
acelerar	speed up	verb
acelerar	speed	verb
acelerar	urge	verb
acelga	chard	None
acelga	chard	noun
acelomado	accelocated	properNoun
Aceña	ACEÑ	None
Aceña	beckon	verb
Aceña	motion	verb
Aceña	shake	verb
Aceña	wave	verb
acender	enkindle	verb
acender	fire	verb
acender	ignite	verb
acender	kindle	verb
acender	lighten	verb
acender	light up	None
acender	light	verb
acender	turn on	verb
acento	accent	None
acento	accent	noun
acento	tone	noun
acentuação	accentuation	None
acentuação	accentuation	noun
acentuação	intonation	noun
acentuação	stress	noun
acentual	accent	properNoun
acentuar	accent	None
acentuar	accentuate	verb
acentuar	accent	verb
acentuar	emphasize	verb
acentuar	stress	verb
acentuar	underline	verb
acepção	meaning	None
acepção	meaning	noun
acepção	sense	noun
aceração	regard	properNoun
acerado	steely	adjective
acerado	steely	None
acerado	stinging	adjective
acerbidade	acerbity	None
acerbidade	acerbity	noun
acerbidade	poignancy	noun
Acerbo	Accomplish	None
Acerbo	poignant	adjective
Acerbo	vinegary	adjective
acercar	approach	None
acercar	approach	verb
acercar	encircle	verb
acercar	surround	verb
Acero	Accomplishment	properNoun
acertar	adjust	verb
acertar	hit	verb
acertar	regulate	verb
acertar	set	verb
acertar	to hit	None
acescente	acescent	properNoun
acessar	Access	None
acessar	access	verb
acessar	accost	verb
acessar	compliment	verb
acessar	congratulate	None
acessar	congratulate	verb
acessar	felicitate	verb
acessar	greet	verb
acessibilidade	accessibility	None
acessibilidade	accessibility	noun
acessibilidade	attainability	noun
acessível	accessible	adjective
acessível	accessible	None
