Abyssinia	Abissínio	None
Abyssinia	a Abissínia	noun
Abyssinia	a Etiópia	noun
Abyz	Abyz.	properNoun
Abyztobe	Abyztobe.	properNoun
Abzal	Abzal.	properNoun
Abélard	Abélard.	properNoun
Abós	Abós.	properNoun
Ac	AC.	properNoun
Aca	ACA.	properNoun
Academy of Sciences	Academia de Ciências	properNoun
Acadia	ACADIA.	properNoun
Acadian	Acadiano	properNoun
Acatrinei	Acatrinei.	properNoun
Accadia	Acadia	properNoun
Accor	Accor.	properNoun
Accra	Acra.	properNoun
Accrington	Accrington.	properNoun
Acda	ACDA.	properNoun
Acebes	Acebes.	properNoun
Acebo	Acebo.	properNoun
Aceh	Aceh.	properNoun
Aceituno	ACEITUNO.	properNoun
Acero	Acero	properNoun
Aceski	Aceski.	properNoun
Acev	Acev.	properNoun
Acevska	Acevska.	properNoun
Acevski	Acevski.	properNoun
Aceña	Aceña.	properNoun
Ach	ACH.	properNoun
Acharya	Acharya.	properNoun
Achille	Achille.	properNoun
Achilleas	Achilleas.	properNoun
Achilleos	Achilleos.	properNoun
Achilles	Aquiles	None
Achilles	os Aquiles	noun
Achkovska	Achkovska.	properNoun
Ackerman	Ackerman.	properNoun
Ackovic	Ackovic.	properNoun
Aco	Aco.	properNoun
Aconcagua	Aconcagua.	properNoun
Acosta	Acosta.	properNoun
Acrosome	Acrosome.	properNoun
Actavis	Actavis.	properNoun
Activa	Acta.	properNoun
ActiveX	ActiveX.	properNoun
Activision	Activision.	properNoun
Actmedia	Actmedia.	properNoun
Actros	Actros.	properNoun
Actualitati	Atualitati.	properNoun
Actualno	Atualizar	properNoun
Acucio	Acucio.	properNoun
Acuner	Acuner.	properNoun
Ada	Ada	properNoun
Adai	Adai.	properNoun
Adaiana	Adaiana.	properNoun
Adalbert	Adalbert.	properNoun
Adalet	Adalet.	properNoun
Adalfieri	Adilfieri.	properNoun
Adalgisa	ADALGISA.	properNoun
Adalguisa	Adalguisa.	properNoun
Adalia	Adalia.	properNoun
Adam	Adão	None
Adam	os Adão	noun
Adam's apple	o pomo de Adão	noun
Adam's apple	pomo de adão	None
Adamakis	Adamaakis.	properNoun
Adamantios	Adamantios.	properNoun
Adambay	Adambay.	properNoun
Adambek	Adambek	properNoun
Adamclisi	Adamclisi.	properNoun
Adamesteanu	Adamesteanu.	properNoun
Adametz	Adametz.	properNoun
Adamkus	Adamkus.	properNoun
Adamopoulos	Adamopoulos.	properNoun
Adamopoulou	Adamopoulou.	properNoun
Adams	Adams.	properNoun
Adamuz	Adamuz.	properNoun
Adana	Ada	properNoun
Adani	Adani.	properNoun
Adanir	Adanir.	properNoun
Adapazari	Adapazari	properNoun
Adauco	Adauco	properNoun
Adauco	Adauco.	properNoun
Aday	Um dia	properNoun
Addis Ababa	Adis Abeba	None
Addis Ababa	a Adis Abeba	noun
Addis Abeba	Addis Abeba.	properNoun
Addison	Addison.	properNoun
Addled	Addled.	None
Addled	apodrecido	adjective
Addled	carcomido	adjective
Addled	carunchoso	adjective
Addled	cheio de caruncho	adjective
Addled	podre	adjective
Adeje	Adeje.	properNoun
Adela	Adela.	properNoun
Adelaida	Adelaida.	properNoun
Adelaide	Adelaide	properNoun
Adelardo	Adelardo.	properNoun
Adelfa	Adelfo	properNoun
Adelfo	Adelfo.	properNoun
Adelina	Adelina.	properNoun
Adeline	Adeline	properNoun
Adeline	Adeline.	properNoun
Adelita	Adelita.	properNoun
Adelle	Adelle.	properNoun
Adelmar	Adelmar.	properNoun
Adelqui	Adelqui	properNoun
Adelquis	Adelquis.	properNoun
Adem	Adem.	properNoun
Ademantios	Ademantios.	properNoun
Ademaro	Ademaro.	properNoun
Ademi	Ademi.	properNoun
Ademir	Ademir.	properNoun
Aden	Aden.	properNoun
Aderito	Aderito.	properNoun
Adevarul	Adevarul.	properNoun
Adgardo	Adgardo.	properNoun
Adha	Adha.	properNoun
Adhemar	Adhemar.	properNoun
Adi	Adi.	properNoun
Adib	Adib.	properNoun
Adiba	Adiba.	properNoun
Adidas	Adidos	properNoun
Adiel	Adiel	properNoun
Adiel	Adiel.	properNoun
Adige	Adige.	properNoun
Adil	Adil	properNoun
Adila	Adila.	properNoun
Adilbai	Adilbai.	properNoun
Adilbek	Adilbek.	properNoun
Adili	Adili.	properNoun
Adilkhan	Adilkhan.	properNoun
Adilkhanovich	Talka.	properNoun
Adilkhanulu	Adilkhanulu.	properNoun
Adilzhan	Adilhan.	properNoun
Adina	Adina.	properNoun
Adisa	ADISA.	properNoun
Adiya	Adiya.	properNoun
Adiyaman	Adiyaman.	properNoun
Adjami	Adjami.	properNoun
Adjei	Adjei	properNoun
Adla	Adla.	properNoun
Adler	Adler.	properNoun
Adlesić	Adlesić.	properNoun
Adlington	Adlington.	properNoun
Admir	Admir	properNoun
Adnan	Adnan.	properNoun
Adnkronos	Adnkronos.	properNoun
Adobe	Adobe	None
Adobe	o adobe	noun
Adobe Photoshop	Adobe Photoshop.	properNoun
Adolf	Adolf.	properNoun
Adolfina	Adolfina.	properNoun
Adolphe	Adolphe	properNoun
Adomnitei	Adomnitei.	properNoun
Adona	Adona.	properNoun
Adonay	Adonay.	properNoun
Adonaí	Adonaí.	properNoun
Adonis	Adônis	None
Adonis	o Adônis	noun
Adonías	Adonías.	properNoun
Adoración	Adoración.	properNoun
Adoria	Adoria	properNoun
Adorno	Adorno.	properNoun
Adria	Adria.	properNoun
AdriaMed	AdriaMed.	properNoun
Adrian	Adrian.	properNoun
Adriana	Adriana.	properNoun
Adrianna	Adrianna.	properNoun
Adriano	Adriano	properNoun
Adrianos	Adrianos	properNoun
Adriatic	Adriático	properNoun
Adriatics	Adriatia	properNoun
Adriatik	Adriatik.	properNoun
Adrien	Adrien.	properNoun
Adrion	Adrion	properNoun
Adris	Adris.	properNoun
Adrià	Adrià.	properNoun
Adriá	Adriá.	properNoun
Adrián	Adrián.	properNoun
Adroher	Adolarher	properNoun
Adrían	Adrían.	properNoun
Adríel	Adríel.	properNoun
Advanced Logistics Steps	Passos de logística avançada	properNoun
Advent wreath	Grinalda do advento	properNoun
Adventist	adventista	None
Adventist	adventista	noun
Adylbek	Adylbek.	properNoun
Adylgazy	Adylgazy	properNoun
Adyraspantobeh	Adyaspantobeh.	properNoun
Adyrbay	ADYBAY.	properNoun
Adziev	Adziev.	properNoun
Adélaïde	Adéligo	properNoun
Adélie	Adélie	properNoun
Aedan	Aedan.	properNoun
Aegean	Egeu	properNoun
Aegean Sea	Mar Egeu	None
Aegean Sea	o Mar Egeu	noun
Aelohim	Aelohim.	properNoun
Aeneas	Enéias	None
Aeneas	o Enéias	noun
Aenor	Aenor.	properNoun
Aeolia	AEOLIA.	properNoun
Aeolis	AEOLIS.	properNoun
Aer Lingus	Aer Lingus.	properNoun
Aero	Aero.	properNoun
Aeroflot	Aeroflot.	properNoun
Aeronautic	Aeronáutico	None
Aeronautic	aeronáutico	adjective
Aeroport	Aeroport.	properNoun
Aeschylia	Aeschylus.	properNoun
Aesop	Esopo	None
Aesop	os Esopo	noun
Aexonides	Aexonides.	properNoun
Afanasiev	Afanasiev.	properNoun
Afanasyev	Afanasyev.	properNoun
Aferdita	Aferdita.	properNoun
Affonso	Affonso.	properNoun
Afgan	Afgan.	properNoun
Afganistan	Afeganistão	None
Afganistan	o Afeganistão	noun
Afghan	Afegão	None
Afghan	afegão	adjective
Afghan	o afegão	noun
Afghanistan	Afeganistão	None
Afghanistan	o Afeganistão	noun
Afife	AFife.	properNoun
Afonso	Afonso.	properNoun
Afouxenidis	Mouzenidis.	properNoun
Afra	Afra	properNoun
Africa	a África	noun
Africa	África	None
African	Africano	None
African	africano	adjective
African	o africano	noun
African American	afro-americano	properNoun
Afrikaans	afrikaans	None
Afrikaans	o afrikaans	noun
Afrikaner	Afrikaner.	properNoun
Afrim	Afrim	properNoun
Afroasiatic	Afroasático	properNoun
Afrodisias	Afrodisias.	properNoun
Afrodita	Afrodita.	properNoun
Afroudakis	Afrodakis.	properNoun
Afxentiou	Afxentiou.	properNoun
Afyon	Afyon.	properNoun
Afyonkarahisar	Afyonkarahisar	properNoun
Ag	Ag.	properNoun
Agabek	Agabek.	properNoun
Agafonova	Agafonova.	properNoun
Agaisha	Adaisha.	properNoun
Agamemnon	Agamenon.	properNoun
Agani	Agani.	properNoun
Agaoglu	Agaoglu.	properNoun
Agapeto	Agapeto.	properNoun
Agapio	Agapio.	properNoun
Agapita	Agapita.	properNoun
Agar	Ágar.	properNoun
Agaraj	Agaraj.	properNoun
Agassi	Agasi.	properNoun
Agassiz	Agassiz.	properNoun
Agata	Agata.	properNoun
Agatha	Agatha	properNoun
Agbaba	Agbaba.	properNoun
Agbas	Agbas.	properNoun
Age of Enlightenment	Idade da iluminação	properNoun
Agea	Agea.	properNoun
Agedіl	Envelhecido	properNoun
Agenor	Agenor	properNoun
Agentur	Agentur	properNoun
Ageo	Idade	properNoun
Agerje	Agerje.	properNoun
Agerpres	Agerpres.	properNoun
Aggeletou	Aggeletou.	properNoun
Aggeliki	Aggeliki.	properNoun
Aggelopoulos	Aggelopoulos.	properNoun
Aggelos	Aggelos	properNoun
Aghia	Aghia.	properNoun
Agia	Agia.	properNoun
Agic	Agic.	properNoun
Agila	AGILA.	properNoun
Agilberto	Agilberto.	properNoun
Agim	Agim.	properNoun
Agios	Agios	None
Agios	o ágio	noun
Agip	Agip	properNoun
Agir	Agir.	properNoun
Agirre	Agirre	properNoun
Agirrezabalaga	Agirrezabalaga.	properNoun
Aglae	Aglae.	properNoun
Aglaë	Aglaë.	properNoun
Agnes	Agnes	properNoun
Agnese	Agnese	properNoun
Agnessa	AGESSA.	properNoun
Agnesë	Agnesë.	properNoun
Agnew	Agnew.	properNoun
Agnieszka	Agnieszka.	properNoun
Agnès	Agnès.	properNoun
Agogiatis	Agogiatis.	properNoun
Agogo	Agogo	properNoun
Agolli	Agolli.	properNoun
Agon	Agon.	properNoun
Agong	Agong.	properNoun
Agos	AGOS.	properNoun
Agostinacchio	Agostinacchio.	properNoun
Agostino	Agostino	properNoun
Agosto	Agosto.	properNoun
Agrafiotis	Agrafrotis.	properNoun
Agramunt	Agramunt.	properNoun
Agrana	Agrada	properNoun
Agrapidis	Agrapidis.	properNoun
Agre	Acrendo	properNoun
Agri	Agri	properNoun
Agricole	Agricole.	properNoun
Agrinio	Agrimio.	properNoun
Agripino	AGRIPINO.	properNoun
Agrippina	Agripta.	properNoun
Agrocenter	Agrocenter	properNoun
Agrokop	Agokop.	properNoun
Agrokor	Agrobor	properNoun
Agrom	Agrom	properNoun
Agron	Agron	properNoun
Agronet	Agronet	properNoun
Agrostar	Agresta	properNoun
Agrovin	Agrovin.	properNoun
Agrovojvodina	AGROVOJVODINA.	properNoun
Aguado	Aguado	properNoun
Agualusa	Agualusa.	properNoun
Aguayo	Aguayo.	properNoun
Agueda	Agueda.	properNoun
Aguero	Aguero	properNoun
Aguilar	Aguilar	properNoun
Aguilera	Aguilera.	properNoun
Aguirre	Aguirre.	properNoun
Aguiño	Aguiño.	properNoun
Agulló	AGULHO	properNoun
Agusevic	Agusevic.	properNoun
Agustin	Agustin.	properNoun
Agustina	Aguedina.	properNoun
Agustín	Agustín.	properNoun
Agustín Díaz de Mera García Consuegra	Agustín Díaz de Mera García Consuegra	properNoun
Agybayevich	Agybayevich	properNoun
Agyn	Agyn.	properNoun
Agís	Ágís.	properNoun
Ahab	Ahab.	properNoun
Aharonovitz	Aharonovitz.	properNoun
Ahat	Um chapéu	properNoun
Ahdin	Ahdin.	properNoun
Ahern	Ahern.	properNoun
Ahetze	Ahetze.	properNoun
Ahlstedt	Ahlstedt.	properNoun
Ahmad	Ahmad.	properNoun
Ahmadinejad	Ahmadinejad.	properNoun
Ahmar	Ahmar.	properNoun
Ahmed	Ahmed.	properNoun
Ahmedi	Ahmedi.	properNoun
Ahmedinejad	Ahmedinejad.	properNoun
Ahmen	Ahmen.	properNoun
Ahmet	Ahmet.	properNoun
Ahmetagić	Ahmetagić.	properNoun
Ahmetaj	Ahmetaj.	properNoun
Ahmeti	Ahmeti.	properNoun
Ahmetovic	Ahmetovic.	properNoun
Ahmetsapa	Ahmetsapa.	properNoun
Ahmetxhekaj	Ahmetxhekaj.	properNoun
Ahmici	Ahmici.	properNoun
Ahnen	Ahnen.	properNoun
Ahram	Ahram.	properNoun
Ahrenkilde	Ahrenkilde.	properNoun
Ahtisaari	Ahtisaari	properNoun
Ahtisari	Ahtisari	properNoun
Ahtissari	Ahtisaari	properNoun
Ahunbay	Ahunbay.	properNoun
Ahylin	AHYLIN.	properNoun
Aibala	Aibala.	properNoun
Aibar	AIBAR.	properNoun
Aibarsha	Aibarsha.	properNoun
Aibas	Aibas.	properNoun
Aibas-Khaibas	Aibas-Khaibas.	properNoun
Aibat	AIBAT.	properNoun
Aibek	Aibek.	properNoun
Aibibe	Aibibe	properNoun
Aibibi	Aibibi.	properNoun
Aibike	Aibike.	properNoun
Aibol	AIBOL.	properNoun
Aicardo	Aicardo	properNoun
Aida	AIDA.	properNoun
Aidabol	AIDABOL.	properNoun
Aidai	Aidai.	properNoun
Aidan	Aidan.	properNoun
Aidana	Aidana.	properNoun
Aidano	AIDANO.	properNoun
Aidar	AIDAR.	properNoun
Aidarbek	Aidarbek.	properNoun
Aidariya	Aidariya.	properNoun
Aidarkhan	Aidarkhan.	properNoun
Aidarkol	Aidarkol.	properNoun
Aidarly	Aidlarly.	properNoun
Aidavita	Aidavita.	properNoun
Aiden	Aiden	properNoun
Aidos	AIDOS.	properNoun
Aiestaran	Aiestaran.	properNoun
Aiete	Aiete.	properNoun
Aigansha	Aigansha.	properNoun
Aigerim	Aigerim.	properNoun
Aighyrkol	Aighyrkol.	properNoun
Aighyrkum	Aighyrkum.	properNoun
Aighyz	Aighyz.	properNoun
Aigyz	Aigiz	properNoun
Aigé	Aigé.	properNoun
Aik	Aik.	properNoun
Aikaterini	Aikaterini	properNoun
Aike	Aike.	properNoun
Aikeneh	Aikeneh.	properNoun
Aiko	Aiko.	properNoun
Aiko Taldea	Aiko Taldea.	properNoun
Aikumis	Aikumis.	properNoun
Aikun	Aikun.	properNoun
Aikué	Aikué.	properNoun
Aikyn	Aikyn.	properNoun
Aileen	Aileen.	properNoun
Aileron	Aileron.	None
Aileron	o ailerom	noun
Ailsa	AILSA.	properNoun
Aimagambet	Aimagambete.	properNoun
Aimak	AIMAK.	properNoun
Aiman	Aiman.	properNoun
Aimanay	Aimanay.	properNoun
Aimangul	Aimangul	properNoun
Aimautov	AIMAutov.	properNoun
Aimee	Aimee.	properNoun
Aimira	Aimira.	properNoun
Aimurat	Aimurat.	properNoun
Aimée	Aimée.	properNoun
Ain Arab	Ain Arab.	properNoun
Aina	Aina	properNoun
Ainabek	Ainabek.	properNoun
Ainabulak	Ainabulak.	properNoun
Ainagul	Ainagul	properNoun
