source,target,POS
tropy,tropie,Suffix
um,um,Suffix
ware,ciel,Suffix
y,eux,Suffix
y,euse,Suffix
y,et,Suffix
y,ette,Suffix
y,in,Suffix
y,ine,Suffix
y,é,Suffix
yne,yne,Suffix
1 Chronicles,1 Chroniques,pronoun
1 Corinthians,1 Corinthiens,pronoun
1 John,1 Jean,pronoun
1 Kings,1 Rois,pronoun
1 Samuel,1 Samuel,pronoun
1 Thessalonians,1 Thessaloniciens,pronoun
1 Timothy,1 Timothée,pronoun
100 metres,100 mètres,noun
100-meter dash,100 mètres,noun
1000th,1.000ème,adjective
1000th,1000e,adjective
1000th,1000ème,adjective
100th,100e,adjective
100th,100ème,adjective
10th,10ème,adjective
11th,11e,adjective
12th,12è,adjective
12th,12ème,adjective
13th,13ème,adjective
14th,14ème,adjective
15 minutes of fame,heure de gloire,noun
1500 metres,1500 mètres,noun
15th,15ème,adjective
17th,17ème,adjective
18 holes,18 trous,noun
18th,18ème,adjective
1992,mille neuf cent quatre-vingt-douze,pronoun
19th,19ème,adjective
1st,1er,adjective
1st,1re,adjective
1st,1ère,adjective
2 Chronicles,2 Chroniques,pronoun
2 Corinthians,2 Corinthiens,pronoun
2 John,2 Jean,pronoun
2 Kings,2 Rois,pronoun
2 Samuel,2 Samuel,pronoun
2 Timothy,2 Timothée,pronoun
200 metres,200 mètres,noun
20th,20ème,adjective
24/7,24 heures sur 24,adverb
24/7,24/24 7/7,adverb
2nd,2e,adjective
2nd,2ème,adjective
3 John,3 Jean,pronoun
30th,30ème,adjective
3D printer,imprimante 3D,noun
3rd,3e,adjective
3rd,3ème,adjective
400 metres,400 mètres,noun
40th,40ème,adjective
4th,4e,adjective
4th,4ème,adjective
5000 metres,5000 mètres,noun
5th,5e,adjective
5th,5ème,adjective
6th,6ème,adjective
7th,7ème,adjective
800 metres,800 mètres,noun
8th,8e,adjective
9 to 5,de neuf à cinq,noun
9/11,11-Septembre,pronoun
9th,9ème,adjective
A,A,Symbol
A Coruña,La Corogne,pronoun
A level,bac,noun
A level,baccalauréat,noun
A major,la majeur,noun
A minor,la mineur,noun
A-bomb,bombe atomique,noun
A-flat major,la bémol majeur,noun
A-sharp major,la dièse majeur,noun
A-shirt,maillot,noun
A-shirt,marcel,noun
AA,AA,pronoun
ABC,b.a.-ba,noun
ABS,ABS,noun
AC/DC,à voile et à vapeur,adjective
AD,ap. J.-C.,adverb
AD,apr. J.-C.,adverb
ADSL,ADSL,noun
AI,IA,pronoun
AIDS,SIDA,noun
AK-47,AK-47,noun
AKA,alias,adverb
AKA,autrement dit,adverb
AMT,AMT,pronoun
APEC,APEC,pronoun
APEC,Coopération économique pour l'Asie-Pacifique,pronoun
ASAP,au plus vite,adverb
ASAP,dès que possible,adverb
ASCII art,art ASCII,noun
ASEAN,ANASE,pronoun
ASEAN,Association des nations de l'Asie du Sud-Est,pronoun
ATM,DAB,noun
ATM,GAB,noun
ATM,bancomat,noun
ATM,ATM,noun
ATV,tout-terrain,noun
Aachen,Aix-la-Chapelle,pronoun
Aalenian,aalénien,adjective
Aalenian,Aalénien,pronoun
Aar,Aar,pronoun
Aarau,Aarau,pronoun
Aargau,Argovie,pronoun
Aaron,Aaron,pronoun
Abaza,abaze,pronoun
Abbas,Abbas,pronoun
Abbeville,Abbeville,pronoun
Abdul,Abdoul,pronoun
Abdullah,Abdallah,pronoun
Abdullah,Abdoullah,pronoun
Abdullah,Abdullah,pronoun
Abecedarian,abécédaire,noun
Abecedarian,abécédarien,noun
Abel,Abel,pronoun
Abelard,Abélard,pronoun
Abelian,abélien,noun
Abelian,abélienne,noun
Abelian,abélite,noun
Abelian,abélonien,noun
Abelian,abélonienne,noun
Abenaki,abénaqui,adjective
Abenaki,abénaquis,adjective
Abenaki,abénaqui,pronoun
Abenaki,abénaquis,pronoun
Aberdeen,Aberdeen,pronoun
Abha,Abha,pronoun
Abidjan,Abidjan,pronoun
Abidjanian,abidjanais,adjective
Abidji,abidji,pronoun
Abigail,Abigael,pronoun
Abigail,Abigail,pronoun
Abigail,Abigaël,pronoun
Abigail,Abigaïl,pronoun
Abigail,Abigail,pronoun
Abigail,Abigaël,pronoun
Abigail,Abigaëlle,pronoun
Abkhaz,Abkhaze,noun
Abkhaz,Abkhazien,noun
Abkhaz,Abkhazienne,noun
Abkhaz,abkhaze,pronoun
Abkhaz,abkhazien,pronoun
Abkhazia,Abkhazie,pronoun
Abner,Abner,pronoun
Aboriginal,aborigène,adjective
Aboriginal,indigène,adjective
Aboriginal,indigène,noun
Aborigine,Aborigène,noun
Abraham,Abraham,pronoun
Abrahamic,abrahamique,adjective
Abruzzo,Abruzzes,pronoun
Absalom,Absalom,pronoun
Absalom,Absalon,pronoun
Abu Dhabi,Abou Dabi,pronoun
Abu Dhabi,Abu Dhabi,pronoun
Abyssinia,Abyssinie,pronoun
Acadia,Acadie,pronoun
Acadian,acadien,adjective
Acadian,Acadien,pronoun
Acadian,Acadien,pronoun
Acadian,Acadienne,pronoun
Acadian Coast,Côte acadienne / Côte Acadienne / côte Acadienne / côte acadienne,pronoun
Acadian Coast,Péninsule acadienne / Péninsule Acadienne / péninsule acadienne / péninsule Acadienne,pronoun
Acadian Coast,Côte acadienne / Côte Acadienne / côte Acadienne / côte acadienne,pronoun
Acarnanian,Acarnanien,noun
Acarnanian,Acarnanienne,noun
Accra,Accra,pronoun
Acehnese,aceh,pronoun
Achaea,Achaïe,pronoun
Achaean,achéen,adjective
Achaemenes,Achéménès,pronoun
Achaemenid,achéménide,adjective
Achaemenid,Achéménide,noun
Achelous,Achéloos,pronoun
Achelous,Achéloüs,pronoun
Acheron,Achéron,pronoun
Achilles,Achille,pronoun
Achilles heel,talon d'Achille,noun
Achilles tendon,tendon d’Achille,noun
Acre,Acre,pronoun
Acre antshrike,batara d'acre,noun
Acropolis,Acropole,pronoun
Acts of the Apostles,Actes des Apôtres,pronoun
Acts of the Apostles,Acte des Apôtres,pronoun
Adam,Adam,pronoun
Adam and Eve,Adam et Ève,pronoun
Adam's apple,pomme d'Adam,noun
Adam's apple,pomme d’Adam,noun
Addis Ababa,Addis-Abeba,pronoun
Addis Ababa,Addis-Ababa,pronoun
Addison's disease,maladie d'Addison,noun
Adela,Adèle,pronoun
Adelaide,Adélaïde,pronoun
Adelie penguin,manchot Adélie,noun
Aden,Aden,pronoun
Adiabene,Adiabène,pronoun
Adige,Adige,pronoun
Adjara,Adjarie,pronoun
Admiralty Islands,îles de l'Amirauté,pronoun
Adolph,Adolphe,pronoun
Adonis,Adonis,pronoun
Adrian,Adrien,pronoun
Adriatic,adriatique,adjective
Adriatic Sea,mer Adriatique,pronoun
Advent,Avent,pronoun
Advent,avent,pronoun
Advent calendar,calendrier de l'Avent,noun
Advent calendar,calendrier de l’Avent,noun
Adventist,adventiste,noun
Adygea,Adyguée,pronoun
Adyghe,adyguéen,pronoun
Adélie Land,Terre Adélie,pronoun
Aegadian Islands,les îles Égades,pronoun
Aegadian Islands,les îles Égates,pronoun
Aegean,égéen,adjective
Aegean Sea,mer Égée,pronoun
Aegidius,Égide,pronoun
Aegina,Égine,pronoun
Aegle,Églé,pronoun
Aeneas,Énée,pronoun
Aeneid,Énéide,pronoun
Aeolus,Éole,pronoun
Aeronian,Aéronien,pronoun
Aeschylus,Eschyle,pronoun
Aesculapian,esculapien,adjective
Aesop,Ésope,pronoun
Aetius,Aetius,pronoun
Aetius,Aétius,pronoun
Aetolia,Étolie,pronoun
Afade,afade,pronoun
Afar,Afar,noun
Afar,afar,pronoun
Afar,Afar,pronoun
Afghan,afghan,adjective
Afghan,Afghan,noun
Afghan,afghan,noun
Afghan Hound,lévrier afghan,noun
Afghanistan,Afghanistan,pronoun
Africa,l’Afrique,pronoun
Africa,Afrique,pronoun
African,africain,adjective
African,Africain,noun
African,Africaine,noun
African Union,Union africaine,pronoun
African crake,râle des prés,noun
African elephant,éléphant d'Afrique,noun
African forest elephant,éléphant de forêt d'Afrique,noun
African hunting dog,lycaon,noun
African mahogany,caïlcédrat,noun
African penguin,manchot du Cap,noun
African violet,saintpaulia,noun
African-American,afro-américain,adjective
African-American,afro-américaine,adjective
African-American,Afro-Américain,noun
African-American,Afro-Américaine,noun
Africanism,africanisme,noun
Afrikaans,afrikaans,pronoun
Afrikaner,Afrikaner,noun
Afrikaner,Afrikaans,noun
Afrikaner,Boer,noun
Afro-,afro-,Prefix
Afro-Eurasia,Eurafrasie,pronoun
Afro-Eurasia,Afro-Eurasie,pronoun
Afrocentric,afrocentrique,adjective
Afrocentrism,afrocentrisme,noun
Afrophobia,afrophobie,noun
Afsharid,Afcharide,noun
Agatha,Agathe,pronoun
Age of Enlightenment,siècle des Lumières,pronoun
Agent Orange,agent orange,pronoun
Agesilaus,Agésilas,pronoun
Aghori,aghori,pronoun
Aglaia,Aglaé,pronoun
Agnes,Agnès,pronoun
Agra,Âgrâ,pronoun
Agrigento,Agrigente,pronoun
Aguascalientes,Aguascalientes,pronoun
Ahab,Achab,pronoun
Ahasuerus,Assuérus,pronoun
Ahmed,Ahmed,pronoun
Aida,Aïda,pronoun
Aidi,aïdi,noun
Aidi,chien de montagne de l'Atlas,noun
Ain,Ain,pronoun
Ainu,aïnou,adjective
Ainu,aïnu,adjective
Ainu,aïnou,noun
Ainu,aïnu,noun
Ainu,aïnou,pronoun
Ainu,aïnu,pronoun
Aisha,Aïcha,pronoun
Aisne,Aisne,pronoun
Ajaccio,Ajaccio,pronoun
Ajax,Ajax,pronoun
Akan,akan,pronoun
Akhenaten,Akhenaton,pronoun
Akkadian,akkadien,adjective
Akkadian,accadien,adjective
Akkadian,Akkadien,noun
Akkadian,Akkadienne,noun
Akkadian,akkadien,pronoun
Akkadian,accadien,pronoun
Akrotiri and Dhekelia,Akrotiri et Dhékélie,pronoun
Akureyri,Akureyri,pronoun
Al Jazeera,Al Jazeera,pronoun
Al-Andalus,Al-Andalus,pronoun
Alabama,Alabama,pronoun
Aladdin,Aladin,pronoun
Alan,Alain,pronoun
Aland,les îles d'Åland,pronoun
Alaric,Alaric,pronoun
Alaska,Alaska,pronoun
Alaska pollock,colin d'Alaska,noun
Alaskan,alaskien,adjective
Alaskan,Alaskien,noun
Alaskan Malamute,malamute de l’Alaska,noun
Alawite,alaouite,noun
Alban,Alban,pronoun
Albania,Albanie,pronoun
Albanian,albanais,adjective
Albanian,Albanais,noun
Albanian,Albanaise,noun
Albanian,albanais,noun
Albanian,albanais,pronoun
Albany,Albany,pronoun
Albert,Albert,pronoun
Alberta,Alberta,pronoun
Albertan,Albertain,noun
Albertan,Albertaine,noun
Albin,Albin,pronoun
Albion,Albion,pronoun
Albireo,Albireo,pronoun
Albuquerque,Albuquerque,pronoun
Alcaic,alcaïque,adjective
Alcibiades,Alcibiade,pronoun
Alcmene,Alcmène,pronoun
Alcoholics Anonymous,Alcooliques Anonymes,pronoun
Aldebaran,Aldébaran,pronoun
Alderney,Aurigny,pronoun
Alecto,Alecto,pronoun
Alemannic,alémanique,adjective
Aleppine,alépin,adjective
Aleppine,Alépin,noun
Aleppine,Alépine,noun
Aleppo,Alep,pronoun
Alessandria,Alexandrie,pronoun
Aleut,aléoute,adjective
Aleut,Aléoute,noun
Aleut,aléoute,pronoun
Aleutian,aléoutien,adjective
Aleutian,Aléoutien,noun
Aleutian Islands,îles Aléoutiennes,pronoun
Alevism,alévisme,noun
Alexander,Alexandre,pronoun
Alexander the Great,Alexandre le Grand,pronoun
Alexandra,Alexandra,pronoun
Alexandria,Alexandrie,pronoun
Alexandrina,Alexandrine,pronoun
Alexandroupoli,Alexandroúpoli,pronoun
Alexandroupoli,Alexandroúpolis,pronoun
Alexius,Alexis,pronoun
Alfonso,Alphonse,pronoun
Alfred,Alfred,pronoun
Alfvén wave,onde d’Alfvén,noun
Algeria,Algérie,pronoun
Algerian,algérien,adjective
Algerian,algérienne,adjective
Algerian,Algérien,noun
Algerian,Algérienne,noun
Algerian Arabic,Algerien,pronoun
Algerian War,guerre d'Algérie,pronoun
Algherese,alguérois,pronoun
Alghero,Alghero,pronoun
Algiers,Alger,pronoun
Algonquian,algonquien,adjective
Ali,Ali,pronoun
Ali Baba,Ali Baba,pronoun
Alicante,Alicante,pronoun
Alice,Alice,pronoun
Alice in Wonderland syndrome,syndrome d’Alice au pays des merveilles,noun
All Saints' Day,Toussaint,pronoun
All Souls' Day,Commémoration des fidèles défunts,pronoun
Allah,Allah,pronoun
Allahu akbar,Allah akbar,interjection
Allahu akbar,Allahou akbar,interjection
Allahu akbar,Allahu akbar,interjection
Allemanist,allemaniste,noun
Allen key,clef Allen,noun
Allen key,clé Allen,noun
Allied,interallié,adjective
Allier,Allier,pronoun
Almighty,Tout-Puissant,pronoun
Almodovarian,almodovarien,adjective
Almohad,almohade,adjective
Almoravid,Almoravide,noun
Aloysius,Aloïs,pronoun
Alpes-Maritimes,Alpes-Maritimes,pronoun
Alpes-de-Haute-Provence,Alpes-de-Haute-Provence,pronoun
Alpha Centauri,Alpha Centauri,pronoun
Alpha Centauri,Alpha du Centaure,pronoun
Alpine,alpin,adjective
Alps,Alpes,pronoun
Alsace,Alsace,pronoun
Alsatian,alsacien,adjective
Alsatian,alsacienne,adjective
Alsatian,Alsacien,noun
Alsatian,Alsacienne,noun
Alsatian,alsacien,pronoun
Altaic,altaïque,adjective
Altair,Altaïr,pronoun
Altay,Altaï,pronoun
Alzette,Alzette,pronoun
Alzheimer's disease,maladie d'Alzheimer,noun
Alzheimer's disease,maladie d’Alzheimer,noun
Amadeus,Amédée,pronoun
Amal,amal,pronoun
Amanda,Amanda,pronoun
Amazighity,amazighité,noun
Amazon,Amazone,pronoun
Amazon,amazonien,pronoun
Amazonian,amazonien,adjective
Amazonian antshrike,batara d'Amazonie,noun
Amber,Ambre,pronoun
Ambrose,Ambroise,pronoun
Amelia,Amélie,pronoun
American,américain,adjective
American,américain,adjective
American,états-unien,adjective
American,Américain,noun
American,américain,noun
American,Américain,noun
American,États-Unien,noun
American,anglais américain,pronoun
American Bulldog,bouledogue américain,noun
American Civil War,guerre civile américaine,pronoun
American Civil War,guerre de Sécession,pronoun
American Dream,rêve américain,noun
American English,anglais américain,pronoun
American League,Ligue américaine,pronoun
American Samoa,Samoa américaines,pronoun
American Sign Language,langue des signes américaine,pronoun
American Standard Code for Information Interchange,Code américain normalisé pour l'échange d'information,pronoun
American badger,blaireau d’Amérique,noun
American basswood,tilleul d'Amérique,noun
American bison,bison d'amérique,noun
American bittern,butor d'Amérique,noun
American black bear,baribal,noun
American cliff swallow,hirondelle à front blanc,noun
American football,football américain,noun
American football,football,noun
American golden plover,pluvier bronzé,noun
American kestrel,crécerelle d'Amérique,noun
American sweetgum,copalme d'Amérique,noun
American wigeon,canard d'Amérique,noun
American woodcock,bécasse d'Amérique,noun
Americanisation,américanisation,noun
Americanism,américanisme,noun
Americanize,américaniser,verb
Americas,Amérique,pronoun
Americas,Amériques,pronoun
Amharic,amharique,pronoun
Amiens,Amiens,pronoun
Amish,Amish,pronoun
Amman,Amman,pronoun
Amory,Amaury,pronoun
Amos,Amos,pronoun
Amperian,ampérien,adjective
Amsterdam,Amsterdam,pronoun
Amsterdamer,Amstellodamois,noun
Amsterdamer,Amstellodamoise,noun
Amun,Amon,pronoun
Amur,Amour,pronoun
Amur falcon,faucon de l'Amour,noun
Anabaptism,anabaptisme,noun
Anabaptist,anabaptiste,noun
Anal,anal,pronoun
Analects,Analectes,pronoun
Analects,Entretiens de Confucius,pronoun
Ananke,Ananké,pronoun
Anansi,Anansi,pronoun
Anastasia,Anastasia,pronoun
Anastasia,Anastasie,pronoun
Anatoli,Anatole,pronoun
Anatoli,Anatoli,pronoun
Anatolia,Anatolie,pronoun
Anatolius,Anatole,pronoun
Anaxagoras,Anaxagore,pronoun
Ancient Egypt,Égypte antique,pronoun
Ancient Greece,Grèce antique,pronoun
Ancient Greek,grec ancien,pronoun
Ancient Rome,Rome antique,pronoun
Ancient of Days,Ancien des jours,pronoun
Ancona,Ancône,noun
Ancus,Ancus,pronoun
Andalusia,Andalousie,pronoun
Andalusian,andalou,adjective
Andalusian,andalou,noun
Andalusian,PRE,noun
Andalusian,Pure race espagnole,noun
Andalusian,andalou,noun
Andalusian,Andalou,noun
Andalusian,Andaloue,noun
Andalusian Arabic,arabe andalou,pronoun
Andalusian Arabic,arabe espagnol,pronoun
Andean,andin,adjective
Andean,andine,adjective
Andean flamingo,flamant des Andes,noun
Andes,Andes,pronoun
Andes,Cordillère des Andes,pronoun
Andorra,Andorre,pronoun
Andorra la Vella,Andorre-la-Vieille,pronoun
Andorran,andorran,adjective
Andorran,Andorran,adjective
Andorran,Andorrane,adjective
Andorran,andorrane,adjective
Andorran,Andorran,noun
Andorran,andorran,noun
Andorran,Andorrane,noun
Andorran,andorrane,noun
Andrea,Andrée,pronoun
Andrew,André,pronoun
Andromache,Andromaque,pronoun
Andromeda,Andromède,pronoun
Andros,Andros,pronoun
Andros,Ándhros,pronoun
Andy,Andy,pronoun
Angela,Angèle,pronoun
Angelica,Angélique,pronoun
Angelina,Angeline,pronoun
Angevin,Angevin,noun
Angkor Wat,Angkor Vat,pronoun
Anglican,anglican,adjective
Anglican,anglican,noun
Anglican,anglicane,noun
Anglican Communion,Communion anglicane,pronoun
Anglicanism,anglicanisme,noun
Anglish,anglois,pronoun
Anglo-,anglo-,Prefix
Anglo-American,anglo-américain,adjective
Anglo-Arabian,anglo-arabe,noun
Anglo-Catholic,anglo-catholique,noun
Anglo-Saxon,anglo-saxon,adjective
Anglo-Saxon,Anglo-Saxon,noun
Anglo-Saxon,Anglo-Saxonne,noun
Anglo-Saxon,Anglosaxon,noun
Anglo-Saxon,Anglosaxonne,noun
Anglocentric,anglocentriste,adjective
Anglophile,anglophile,adjective
Anglophilia,anglophilie,noun
Anglophobe,anglophobe,noun
Anglophobia,anglophobie,noun
Anglophone,anglophone,adjective
Anglophone,anglophone,noun
Anglosphere,anglophonie,pronoun
Angola,Angola,pronoun
Angolan,angolais,adjective
Angolan,angolaise,adjective
Angolan,Angolais,noun
Angolan,Angolaise,noun
Angria,Angrie,pronoun
Anguilla,Anguilla,pronoun
Anguillan,Anguillan,noun
Anguillan,Anguillane,noun
Anishinaabe,anichinabé,noun
Anishinaabe,anichinabée,noun
Anishinaabe,anichinabées,noun
Anishinaabe,anichinabés,noun
Anjou,Anjou,pronoun
Ankara,Ankara,pronoun
Ankou,Ankou,pronoun
Ann,Anne,pronoun
Anna,Anne,pronoun
Annabel,Annabelle,pronoun
Annam,Annam,pronoun
Annamite,annamite,adjective
Annamite,Annamite,noun
Anno Domini,après Jésus-Christ,adverb
Annunciation,Annonciation,pronoun
Anschluss,anschluss,noun
Antananarivo,Antananarivo,pronoun
Antananarivo,Tananarive,pronoun
Antarctic,antarctique,adjective
Antarctic Circle,cercle antarctique,pronoun
Antarctic Peninsula,Péninsule Antarctique,pronoun
Antarctica,Antarctique,pronoun
Antares,Antarès,pronoun
Anthony,Antoine,pronoun
Anthropocene,anthropocène,pronoun
Anti-Lebanon,Anti-Liban,pronoun
Antibes,Antibes,pronoun
Antichrist,antéchrist,pronoun
Antichrist,Antéchrist,pronoun
Antigone,Antigone,pronoun
Antigua,Antigua,pronoun
Antigua and Barbuda,Antigua-et-Barbuda,pronoun
Antiguan,Antiguais,noun
Antiguan,Antiguaise,noun
Antilles,Antilles,pronoun
Antioch,Antioche,pronoun
Antiochene,Antiochène,pronoun
Antiochian,antiochien,adjective
Antiochian,Antiochien,noun
Antiochian,Antiochienne,noun
Antiquity,Antiquité,pronoun
Antiquity,Antiquité classique,pronoun
Antisthenes,Antisthène,pronoun
Antlia,Machine pneumatique,pronoun
Antoinette,Antoinette,pronoun
Antwerp,Anvers,pronoun
Antwerpian,anversois,adjective
Antwerpian,Anversois,noun
Antwerpian,Anversoise,noun
Anubis,Anubis,pronoun
Anzac Day,journée de l'ANZAC,pronoun
Aosta,Aoste,pronoun
Aostan,aostois,adjective
Aostan,Aostois,noun
Aostan,Aostoise,noun
Apache,Apache,noun
Apache,apache,noun
Apache,apache,pronoun
Apache,Apache,pronoun
Apamea,Apamée,pronoun
Apennines,Apennins,pronoun
Apennines,Apennin,pronoun
Aphrodite,Aphrodite,pronoun
Apocalypse,Apocalypse,pronoun
Apocalypse,apocalypse,pronoun
Apocalypse,Apocalypse,pronoun
Apollinarism,apollinarisme,noun
Apollo,Apollon,noun
Apollo,Apollo,pronoun
Apollo,apollon,pronoun
Apollo,Apollon,pronoun
Apollonia,Apollonie,pronoun
Apollyon,Apollyon,pronoun
Apostle,apôtre,noun
Apostles' Creed,Symbole des apôtres,pronoun
Appalachians,Appalaches,pronoun
Appenzell Inner Rhodes,Appenzell Rhodes-Intérieures,pronoun
Appenzell Outer Rhodes,Appenzell Rhodes-Extérieures,pronoun
Appian,Appien,pronoun
Appius,Appius,pronoun
Apr,avr.,pronoun
April,avril,pronoun
April Fools' Day,poisson d'avril,noun
April fool,poisson d'avril,noun
April shower,giboulée de mars,noun
Aptian,Aptien,pronoun
Apuleius,Apulée,pronoun
Apulia,Pouilles,pronoun
Apulia,Apulie,pronoun
Apulia,Pouille,pronoun
Apulian,apulien,adjective
Apulian,Apulien,noun
Apulian,Apulienne,noun
Apus,Oiseau de paradis,pronoun
Aquarius,Verseau,noun
Aquarius,Verseau,pronoun
Aquila,Aigle,pronoun
Aquitaine,Aquitaine,pronoun
Aquitanian,aquitain,adjective
Ara,Autel,pronoun
Arab,arabe,adjective
Arab,Arabe,noun
Arab,arabe,noun
Arab,Arabe,noun
Arab Republic of Egypt,République arabe d'Égypte,pronoun
Arab Spring,Printemps arabe,pronoun
Arab World,monde arabe,pronoun
Arabia,Arabie,pronoun
Arabian Peninsula,Péninsule Arabique,pronoun
Arabian Peninsula,Arabie,pronoun
Arabian Sea,mer d'Oman,pronoun
Arabian oryx,oryx béatrix,noun
Arabian oryx,oryx d'Arabie,noun
Arabic,arabe,adjective
Arabic,arabe,pronoun
Arabic,alphabet arabe,pronoun
Arabic,arabe,pronoun
Arabic numeral,chiffre arabe,noun
Arabic script,alphabet arabe,noun
Arabisation,arabisation,noun
Arabism,arabisme,noun
Arabize,arabiser,verb
Arabo-,arabo-,Prefix
Arabophobia,arabophobie,noun
Aragonese,aragonais,adjective
Aragonese,Aragonais,noun
Aragonese,Aragonaise,noun
Aragonese,aragonais,pronoun
Aral Sea,mer d'Aral,pronoun
Aramaean,araméen,adjective
Aramaean,araméenne,adjective
Aramaean,Araméen,noun
Aramaean,Araméenne,noun
Aramaic,araméen,adjective
Aramaic,araméen,pronoun
Arapaho,Arapaho,pronoun
Araucania,Araucanie,pronoun
Arbor Day,Jour de l'arbre,pronoun
Arc de Triomphe,Arc de Triomphe,pronoun
Arcadia,Arcadie,noun
Arcadian,arcadien,adjective
Arcadian,arcadienne,adjective
Arcadian,Arcadien,noun
Arcadian,Arcadienne,noun
Arcadius,Arcadius,pronoun
Arcadius,Arcade,pronoun
Arcado-Cypriot,arcadochypriote,pronoun
Archi,artchi,pronoun
Archibald,Archaimbaud,pronoun
Archibald,Archambault,pronoun
Archibald,Archenbaud,pronoun
Archibald,Archibald,pronoun
Archibald,Archimbaud,pronoun
Archimedes,Archimède,pronoun
Arctic,arctique,adjective
Arctic,Arctique,pronoun
Arctic Circle,cercle arctique,pronoun
Arctic Ocean,océan Arctique,pronoun
Arctic cod,morue arctique,noun
Arcturian,arcturien,adjective
Arcturus,Arcturus,pronoun
Ardennes,Ardennes,pronoun
Ardèche,Ardèche,pronoun
Ares,Arès,pronoun
Arezzo,Arezzo,pronoun
Argad'z,argadz,pronoun
Argentina,Argentine,pronoun
Argentine,argentin,adjective
Argentine,argentine,adjective
Argentine,Argentin,noun
Argentine,Argentine,noun
Argentine tango,tango argentin,noun
Argo,Argo,pronoun
Argo Navis,Navire Argo,pronoun
Argonaut,Argonaute,pronoun
Ari,Ari,pronoun
Ariadne,Ariane,pronoun
Arian,arien,adjective
Arian,arien,noun
Arianism,arianisme,noun
Ariel,Ariel,pronoun
Aries,Bélier,noun
Aries,Bélier,pronoun
Ariostan,ariostin,adjective
Aristarch,aristarque,noun
Aristophanean,aristophanien,adjective
Aristophanean,aristophanique,adjective
Aristotelianism,aristotélisme,pronoun
