source,target,POS
detail,butiran,noun
statistik,statistik,noun
santo,santo,noun
identifikasi,kenal,verb
tapa,pertapa,noun
konfederasi,konfederasi,noun
haji,haji,noun
upaya,usaha,noun
orientasi,orientasi,noun
anatomi,anatomi,noun
parafin,parafin,noun
syarat,syarat,noun
kerah,kerah,noun
distilasi,suling,noun
mampu,mampu,adjective
selong,selong,verb
sedia,inventori,noun
pematang,pematang,noun
destinasi,destinasi,noun
syarifah,syarifah,noun
berilium,berilium,noun
karsinogen,karsinogen,noun
nasabah,nasabah,noun
kanji,kanji,noun
volt,volt,noun
klimaks,klimaks,noun
isis,isis,adjective
hering,hering,noun
bahwasanya,bahawasanya,subordinatingConjunction
cair,mencair,verb
badai,ribut,adjective
baik,betul,adjective
adik,adik,noun
kembali,pulang,verb
reaktif,reaktif,adjective
maaf,maaf,noun
komplikasi,komplikasi,noun
toleransi,toleransi,noun
saudara,saudara,noun
modern,modern,adjective
universal,universal,adjective
sastra,sastera,noun
bajak,membajak,verb
jahan,jahan,noun
dramatis,dramatik,adjective
museum,muzium,noun
lok,lok,noun
parut,parut,noun
staf,staf,noun
dekam,mendekam,verb
acara,acara,noun
en,en,noun
tenun,menenun,verb
kolera,kolera,noun
macam-macam,macam-macam,adverb
harga,harga,noun
esok,esok,noun
retak,retak,adjective
ini,ini,pronoun
ini,ini,determiner
ini,ini,demonstrativePronoun
jangan,jangan,adverb
gaib,ghaib,verb
bagasi,bagasi,noun
demografi,demografi,noun
Jakarta,Jakarta,properNoun
aki,aki,noun
koloid,koloid,noun
teks,teks,noun
derivatif,derivatif,adjective
gong,gong,noun
mudik,mudik,verb
luluh,luluh,verb
silam,silam,adjective
di,di,adverb
di,di,pronoun
di,di,interrogativePronoun
di,di,adverb
di,di,interrogativePronoun
gairah,keghairahan,noun
karena,lantaran,subordinatingConjunction
bau,bau,noun
kelereng,kelereng,noun
batas,had,noun
pianis,piano,noun
upaya,upaya,noun
telusur,menelusuri,verb
serba,serbaneka,adjective
sepuluh,sepuluh,numeral
tersier,tertier,noun
mahasiswi,mahasiswi,noun
starter,starter,noun
markas,pangkal,noun
lewat,melewatkan,verb
akumulasi,terakumulasi,verb
ramadan,ramadan,noun
hitung,hitung,verb
senapan,mesingan,noun
iritasi,kerengsaan,noun
primadona,primadona,noun
gapura,gapura,noun
terjun,terjun,verb
seperempat,seperempat,numeral
lanang,lanang,verb
pluto,pluto,noun
tanjak,menanjak,verb
tua,bapa,noun
mayoritas,majoriti,noun
agus,agus,noun
indikator,tunjuk,verb
kembang,pemaju,noun
sembahyang,sembahyang,noun
ajar,ajar,noun
kilang,logi,noun
budaya,budaya,noun
plus,plus,adjective
kendatipun,kendatipun,subordinatingConjunction
cicit,cicit,noun
kejap,sekejap,adjective
sita,rampas,verb
papirus,papirus,noun
ungsi,lari,verb
dingin,dingin,adjective
kandas,kandas,verb
tabib,tabib,noun
leluhur,leluhur,noun
langsung,langsung,adverb
rangking,rangking,noun
jalar,jalar,verb
jerumus,terjerumus,verb
jual,menjualnya,verb
mati,mati,verb
kapan,bilakah,adverb
tukar,tukar,verb
gerak,gerak,noun
nafas,nafas,noun
oleh,oleh,subordinatingConjunction
rang,rang,noun
waru,waru,noun
dana,pendanaan,noun
keduanya,keduanya,pronoun
bubuk,serbuk,noun
panas,panas,adjective
intan,intan,noun
mayones,mayonis,noun
karier,karier,noun
pergok,memergoki,verb
sebar,rebak,verb
katarak,katarak,noun
informasi,informasi,noun
haris,haris,noun
wanda,wanda,noun
petisi,petisyen,noun
rajah,rajah,noun
peluit,wisel,noun
vikaris,vikaris,noun
lum,lum,adjective
kanun,kanun,noun
uniform,uniform,adjective
ingat,teringat,verb
pluralisme,pluralisme,noun
filosofis,falsafah,noun
butuh,keperluannya,noun
kilat,kilat,noun
tajuk,tajuk,noun
mubarak,mubarak,adjective
kawin,mengahwinkan,verb
tim,tim,noun
salib,salib,noun
kedayan,kedayan,noun
lambat,lambat,adjective
auditorium,auditorium,noun
terap,amal,noun
dinas,kolej,noun
puting,puting,noun
tatkala,tatkala,subordinatingConjunction
buat,pembuatannya,noun
seketika,seketika,adverb
tung,tung,noun
celsius,celsius,noun
kuda-kuda,kuda,noun
bendung,bendung,noun
administratif,administratif,adjective
gagal,gagal,verb
sidang,perbicaraan,noun
maktab,maktab,noun
barel,setong,noun
material,material,noun
samba,samba,noun
step,step,noun
nanda,nanda,noun
generasi,generasi,noun
wenang,wenang,noun
niat,niat,noun
sekehendak,sekehendak,adverb
bonjol,bonjol,noun
komoditas,komoditi,noun
godam,godam,noun
pamor,pamor,noun
mister,mister,noun
menstruasi,haid,noun
setengah-setengah,setengah-setengah,adverb
akan,akan,coordinatingConjunction
irama,irama,noun
ke mana pun,ke mana pun,pronoun
tuntas,tuntas,adjective
banglo,banglo,noun
mabuk,mabuk,adjective
mark,mark,noun
komentator,ulas,noun
retak,retakan,noun
pala,pala,noun
abul,abul,verb
tampan,kacak,adjective
pangan,pangan,noun
advokasi,advokasi,noun
sterol,sterol,noun
edukasi,edukasi,noun
kalender,kalendar,noun
tenar,masyhur,adjective
swapraja,swapraja,noun
pantik,cucuh,verb
bit,bit,noun
menangani,menangani,verb
izin,mengizinkannya,verb
oleh-oleh,oleh,preposition
gatal,gatal,adjective
nasional,bangsa,noun
tabrak,tembung,noun
haus,haus,adjective
polo,polo,noun
vulkanis,vulkanis,adjective
paralaks,paralaks,noun
rambat,rambat,verb
pasang,dipasangkan,verb
kabul,kabul,noun
kritik,kritikan,noun
uji,uji,noun
uang,wang,noun
akhir,akhir,noun
duli,duli,noun
rantau,rantau,noun
direksi,arah,noun
magis,magis,adjective
proyek,projek,noun
profesi,profesion,noun
kemenyan,kemenyan,noun
asap,asap,noun
kuwu,kuwu,noun
siti,siti,noun
kuat-kuat,kuat-kuat,adverb
skuat,skuat,noun
klausa,klausa,noun
alas,alas,noun
sambut,sambut,verb
laba-laba,labah-labah,noun
lap,lap,noun
tabur,tabur,verb
tikus,tikus,noun
curah,curah,noun
natrium,natrium,noun
jagung,jagung,noun
usaha,usaha,noun
vulgar,kesat,adjective
isyarat,isyarat,noun
mahal,ingat,verb
majalah,majalah,noun
asumsi,mengandaikan,verb
karena,oleh,subordinatingConjunction
rentang,merentang,verb
kalkulasi,kalkulasi,noun
cemburu,cemburu,adjective
sapa,sapaan,noun
bulus,bulus,adjective
ka,ka,noun
sumbangsih,sumbangsih,noun
apa saja,apa saja,pronoun
pabrikan,kilang,noun
imam,imam,noun
sebanyaknya,sebanyaknya,adverb
volume,isipadu,noun
rian,rian,noun
pandu,pandu,noun
resiko,risiko,noun
tebing,tebing,noun
lestari,memulihara,verb
alir,alir,verb
musang,musang,noun
tiroid,tiroid,noun
striker,serang,verb
singkat,ringkas,adjective
taoisme,taoisme,noun
junjung,menjunjung,verb
harakah,harakah,noun
pencil,pencil,verb
rayap,anai,noun
mentega,mentega,noun
tawon,tawon,noun
selamat datang,selamat datang,interjection
cakap,bual,noun
panah,panah,noun
brilian,bernas,adjective
deposit,deposit,noun
pulp,pulp,noun
bahwa,bahawa,subordinatingConjunction
gugah,menggugah,verb
sidang,sidang,noun
lingga,lingga,noun
abu,abu,noun
almarhum,almarhum,noun
harimau,harimau,noun
kompilasi,kompilasi,noun
cetak,jaring,noun
krai,krai,noun
lebuh,lebuh,noun
kulup,kulup,noun
setinggi,setinggi,noun
koefisien,pekali,noun
prasekolah,prasekolah,noun
kepala,kepala,noun
monsun,monsun,noun
kaligrafi,kaligrafi,noun
produksi,hasil,noun
tanin,tanin,noun
lucut,nyahcas,verb
belukar,samun,verb
tirta,tirta,noun
rekam,runut,noun
tunda,tunda,noun
lat,lat,noun
generator,generator,noun
tatar,penataran,noun
embrio,embrio,noun
pura,pura,noun
sura,sura,noun
tanda,tanda,noun
ekspresi,ekspresi,noun
monomer,monomer,noun
sabda,sabda,noun
positif,positif,adjective
ekspansi,ekspansi,noun
kafir,kafir,noun
konsili,konsili,noun
stadion,stadium,noun
rezeki,rezeki,noun
tata negara,ketatanegaraan,noun
interim,interim,adverb
standar,piawai,adjective
realisme,realisme,noun
diafragma,diafragma,noun
mana pun,mana-mana,pronoun
aspek,aspek,noun
molar,molar,noun
selaput,selaput,noun
kedelapannya,kelapannya,pronoun
sepakat,bersetuju,adjective
interior,interior,noun
ampek,ampek,noun
bocah,cahaya,noun
peptida,peptida,noun
suki,suki,adjective
tebus,tebus,verb
kamar,bilik,noun
ksatria,kesatria,noun
keling,keling,noun
tes,uji,noun
cerah,kesedaran,noun
talas,talas,noun
debat,berhujah,verb
moda,moda,noun
sawi,sawi,noun
pijak,berpijak,verb
bayang,bayang,noun
minim,minim,adjective
mandala,mandala,noun
tentang,tentang,preposition
developer,developer,noun
kelinci,arnab,noun
saleh,saleh,adjective
beri tahu,memberitahu,verb
diri,pengasasnya,noun
badan,agensi,noun
konvergen,konvergen,adjective
kubu,kubu,noun
lepas,melepaskannya,verb
monorel,monorel,noun
polandia,poland,properNoun
kawak,kawakan,noun
mare,mare,noun
pacu,pacu,noun
puma,puma,noun
air,akuatik,adjective
angkat,pelantikannya,noun
finansial,kewangan,adjective
jaranan,jaranan,noun
ter,ter,noun
mandarin,mandarin,noun
finis,finis,noun
lubang,lubang,noun
angkut,angkut,verb
palas,palas,noun
pena,pena,noun
mikroskopis,mikroskopik,adjective
sopan,kesopanan,noun
rakaat,rakaat,noun
komodo,komodo,noun
tanya,tikai,noun
tepi,tepi,noun
cak,cak,noun
sekedar,sekadar,adverb
dinasti,dinasti,noun
instrumental,instrumental,adjective
libat,babit,verb
tan,tan,noun
lelang,lelong,noun
suspensi,suspensi,noun
kenapakah,kenapakah,adverb
sekarang,sekarang,adverb
lancar,memperlancar,verb
sederhana,penyederhanaan,noun
salon,salon,noun
gus,gus,noun
damping,pendamping,noun
laku,melayan,verb
prospek,prospek,noun
makam,makam,noun
hati-hati,berhati,adverb
bohong,bohong,adjective
ujung,ujung,noun
maraton,maraton,noun
konversi,tukar,verb
jabung,jabung,noun
andong,andong,noun
pustakawan,pustakawan,noun
wortel,lobak,noun
ah,ah,interjection
feminin,feminin,adjective
pastoral,pastoral,adjective
piring,pinggan,noun
lestari,kelestarian,noun
burhan,burhan,noun
gubuk,gubuk,noun
obat,ubat,noun
perlu,perlu,adverb
definisi,mentakrifkan,verb
ua,ua,noun
runtun,beruntun,verb
cerutu,cerut,noun
gurih,gurih,adjective
utang,hutang,noun
juluk,gelar,noun
turut,turut,verb
sarung,sarung,noun
patih,patih,adjective
plot,plot,noun
aktris,aktres,noun
valid,sah,verb
saraf,saraf,noun
haram,haram,adjective
grafis,grafik,noun
akustik,akustik,adjective
itik,itik,noun
momentum,momentum,noun
ukur,ukur,noun
reuni,reuni,noun
ardi,ardi,noun
tembang,tembang,noun
diferensiasi,diferensiasi,noun
buang,saliran,noun
konsentrasi,pekat,adjective
lanjur,terlanjur,adjective
neraka,neraka,noun
penatua,penatua,noun
supernatural,supernatural,adjective
dioksida,dioksida,noun
modus,modus,noun
kedok,kedok,noun
firdaus,jannah,noun
kutuk,sumpahan,noun
jabat,pangku,verb
bulu-bulu,bulu,noun
feodal,feudal,adjective
umur,umur,noun
layang,layang,noun
egois,penting,adjective
sejarah,sejarah,noun
marak,marak,adjective
abu-abu,kelabu,noun
kesan,kesan,noun
psikolog,psikologi,noun
ilmuwan,ilmuwan,noun
spektakuler,spektakuler,adjective
kamus,kamus,noun
makan,pemakanan,noun
aju,muka,noun
usai,usai,verb
diagnosis,diagnosis,noun
damai,mendamaikan,verb
teliti,ketelitian,noun
kirim,penghantaran,noun
rabiulawal,rabiulawal,noun
seret,mengheret,verb
megah,megah,adjective
anta,anta,adjective
tentang,mengenai,preposition
alkana,alkana,noun
ranjau,periuk,noun
lena,lena,adjective
variatif,variatif,adjective
gerbong,gerabak,verb
struktur,struktur,noun
umrah,umrah,noun
hidrolisis,hidrolisis,noun
adinda,adinda,noun
busuk,membusuk,verb
tahbis,penahbisan,noun
preman,preman,noun
taat,patuh,adjective
misionaris,mubaligh,noun
larva,larva,noun
latih,latih,verb
mami,mami,noun
kantong,kantong,noun
intern,intern,adjective
seksual,seksual,adjective
tanpa,tanpa,subordinatingConjunction
berapakah,berapakah,pronoun
tolong,menolongnya,verb
sorak,sorak,noun
biologis,biologi,noun
jikalau,jikalau,subordinatingConjunction
cu,cu,noun
nuri,nuri,noun
curah,tadah,noun
tentara,askar,noun
doa,doa,noun
mandi,mandi,verb
tiba-tiba,tiba-tiba,adverb
imigrasi,imigresen,noun
pan,pan,noun
sengau,sengau,adjective
aloi,aloi,noun
sepi,sepi,adjective
dagang,dagang,noun
mazmur,mazmur,noun
natal,krismas,noun
hinduisme,hinduisme,noun
kirim,mengirimnya,verb
kardinal,kardinal,noun
nyaman,keselesaan,noun
sifat,ciri,noun
nicolas,nicolas,properNoun
terap,penerapannya,noun
amplitudo,amplitud,noun
misalnya,misalnya,subordinatingConjunction
setapak,setapak,numeral
konveksi,olak,noun
bek,bek,noun
selalu,selalu,adverb
overdosis,dos berlebihan,noun
kaidah,kaedah,noun
praja,praja,noun
kambuh,kambuh,verb
jingga,jingga,noun
spasial,spatial,adjective
pisang,pisang,noun
sifat,sifat,noun
kuncup,kuncup,verb
amat,pemerhatian,noun
bercita-cita,bercita-cita,verb
ru,ru,noun
blog,blog,noun
singkong,ubi,noun
inca,inca,adjective
laga,laga,noun
kapitulasi,kapitulasi,noun
tempat,duduk,verb
agaknya,agaknya,adverb
arogan,bongkak,adjective
senang,seronok,adjective
dinamis,dinamik,adjective
angkuh,angkuh,adjective
ganja,ganja,noun
puncak,puncak,noun
rendah,pamah,noun
ikhtisar,gambar,noun
tentu,tentu,adjective
hai,hai,interjection
deklarasi,pengisytiharan,noun
nik,nik,noun
sebut,gelar,noun
loyalitas,setia,adjective
rabi,rabi,noun
tambang,lombong,noun
intelektual,intelek,noun
arau,arau,adjective
kutat,tinggal,verb
corong,corong,noun
basal,basal,noun
tuntun,menuntun,verb
pokok,pokok,noun
represif,represif,adjective
not,not,noun
dukung,menyokongnya,verb
hoki,hoki,noun
visualisasi,visualisasi,noun
tendang,tendang,verb
drakula,drakula,noun
transistor,transistor,noun
daim,daim,adjective
subjek,subjek,noun
kurir,kurir,noun
pacar,berpacaran,verb
Juli,juli,noun
hampa,hampa,adjective
ronde,pusing,verb
emosional,emosional,adjective
buras,buras,noun
boleh,boleh,adverb
selebriti,selebriti,noun
rajang,rajang,verb
lowong,jawat,noun
logaritma,logaritma,noun
serta-merta,serta-merta,adverb
tiga,tiga,numeral
album,album,noun
astana,astana,noun
rangka,rangka,noun
birokrasi,birokrasi,noun
kupas,mengupas,verb
trauma,trauma,noun
agen,agen,noun
khidmat,khidmat,adjective
gawang,gawang,noun
tumenggung,tumenggung,noun
kuna,kuna,adjective
wudhu,wuduk,noun
interogasi,siasat,noun
difraksi,belau,noun
kecewa,kecewa,adjective
hindi,hindi,noun
asuh,mengasuh,verb
yard,ela,noun
proporsi,perkadaran,noun
belatuk,belatuk,noun
kecapi,kecapi,noun
limpah,limpah,verb
kodrat,kudrat,noun
ombak,ombak,noun
renaisans,pembaharuan,noun
diri,penubuhan,noun
nagara,nagara,noun
dedikasi,dedikasi,noun
kikir,lokek,adjective
baju,baju,noun
mahadewi,mahadewi,noun
yuk,yuk,noun
pijar,pijar,noun
jabat,jawat,noun
air,mengairi,verb
bijak,polisi,noun
fiskal,fiskal,adjective
paragraf,perenggan,noun
sedapat-dapatnya,sedapat-dapatnya,adverb
austria,austria,properNoun
uang,kewangan,noun
lapis,lapis,noun
xi,xi,noun
jahit,penjahit,noun
gulir,bergulir,verb
harus,mesti,adverb
epitel,epitelium,noun
bila,apabila,adverb
bila,apabila,interrogativePronoun
bila,apabila,adverb
bila,apabila,interrogativePronoun
sukun,sukun,verb
tukul,tukul,noun
jahat,jahat,adjective
proliferasi,proliferasi,noun
lugu,lugu,adjective
inspirasi,inspirasi,noun
hewani,haiwan,noun
sebab,puncanya,noun
ikhlas,ikhlas,adjective
segan,segan,adjective
sampai,hingga,subordinatingConjunction
namun demikian,namun demikian,subordinatingConjunction
rosot,rosot,verb
koktail,koktel,noun
tiang,tiang,noun
lurah,lurah,noun
sederhana,menyederhanakan,verb
sewenang-wenang,sewenang-wenang,adverb
koloni,koloni,noun
putar,pusing,verb
sentimeter,sentimeter,noun
substansi,substansi,noun
etis,beretika,adjective
maman,maman,noun
pakai,pemakainya,noun
kompetensi,kompetensi,noun
kolagen,kolagen,noun
lucah,lucah,adjective
pornografi,pornografi,noun
produk,produk,noun
urus,selia,adjective
mahkamah,mahkamah,noun
kuasa,menguasainya,verb
bukan,bukan,adverb
banda,banda,noun
latif,latif,adjective
isu,isu,noun
sengaja,sengaja,verb
menak,menak,noun
tadi,tadi,adverb
skeptis,skeptis,adjective
hangar,hangar,noun
gantung,gantung,verb
domestikasi,domestikasi,noun
pinggul,pinggul,noun
tunanetra,buta,adjective
jangan-jangan,jangan-jangan,adverb
setidak-tidaknya,setidak-tidaknya,adverb
baru,baharu,adjective
pasai,pasai,adjective
keladi,keladi,noun
lakon,lakon,noun
ramping,ramping,adjective
sesudah,sesudah,subordinatingConjunction
diam-diam,diam-diam,adverb
kertas,kertas,noun
apoteker,farmasi,noun
kupu,rama,noun
sektor,sektor,noun
sumo,sumo,noun
belenggu,belenggu,noun
argumentasi,balah,verb
telah,telah,adverb
mungil,mungil,adjective
sapu,sapu,noun
perintah,perintah,noun
sulut,menyulut,verb
malaria,malaria,noun
mohon,pemohon,noun
sabat,shabbat,verb
pramuka,kepanduan,noun
skema,skema,noun
rombak,merombak,verb
prihatin,prihatin,adjective
kompresi,mampatan,noun
lateks,lateks,noun
kupang,kupang,noun
akhirnya,akhirnya,adverb
penasaran,penasaran,adjective
sintaksis,sintaksis,noun
mahatma,mahatma,adjective
rekam,perakam,noun
fonem,fonem,noun
beri tahu,notis,noun
bengkalai,terbengkalai,verb
divisi,divisi,noun
pangestu,pangestu,noun
baya,baya,noun
mulai,mulai,verb
sisih,menyisihkan,verb
kota,kota,noun
gugat,defendan,noun
bahan,bahan,noun
familia,familia,noun
pampang,terpampang,verb
agung,agung,adjective
selengkapnya,selengkapnya,adverb
tempurung,tempurung,noun
negatif,negatif,adjective
subjektif,subjektif,adjective
genting,genting,adjective
sebesar-besarnya,sebesar-besarnya,adverb
debut,debut,noun
robot,robot,verb
guna,mengguna,verb
vonis,vonis,noun
analog,analog,adjective
respons,respons,noun
musikal,muzikal,adjective
lewat,lewat,verb
wisata,wisata,verb
sunah,sunah,noun
acap,acap,adjective
barang,barang,noun
aziz,aziz,adjective
rok,rok,noun
rekan,rakan,noun
organisasi,tubuh,noun
angkat,tentera,noun
be,be,noun
kantong,poket,noun
ilegal,haram,adjective
kongregasi,kongregasi,noun
bujang,bujang,noun
organ,organ,noun
gamma,gamma,noun
info,info,noun
suntik,suntik,verb
ra,ra,noun
monoksida,monoksida,noun
moral,moral,noun
subsidi,subsidi,noun
sandal,sandal,noun
sitoplasma,sitoplasma,noun
bikini,bikini,noun
asma,asma,noun
injak,memijak,verb
alang,alang,noun
hina,hina,adjective
ilahi,ilahi,noun
sempit,menyempit,verb
sebar,menyebarluaskan,verb
bunyi,membunyikan,verb
tata,penataan,noun
arti,erti,noun
purwarupa,prototaip,noun
sebar luas,sebar,verb
peking,peking,verb
pace,pace,noun
seng,zink,noun
sentuh,sentuh,verb
sula,sula,noun
toreh,toreh,verb
johar,johar,noun
span,span,adjective
buntut,buntut,noun
beton,konkrit,adjective
hindar,menghindar,verb
reseptor,reseptor,noun
ain,ain,noun
sita,sita,noun
koin,syiling,noun
kariah,kariah,noun
desember,disember,noun
atma,atma,noun
nyai,nyai,noun
transparan,telus,adjective
sandera,tebus,verb
tuntut,dakwa,noun
nugraha,nugraha,noun
baring,berbaring,verb
asil,asil,noun
nyak,nyak,noun
pojok,pojok,noun
telapak,tapak,noun
meteorit,meteorit,noun
kuota,kuota,noun
memori,ingat,verb
elastis,elastik,adjective
konsorsium,konsortium,noun
bayar,upah,noun
adam,adam,noun
lingkung,persekitaran,noun
hana,hana,adjective
konsekuensi,konsekuens,noun
daulat,daulat,noun
sum,sum,noun
teriak,laung,noun
naning,naning,noun
produser,produser,noun
mata,semata-mata,adverb
pepatah,pepatah,noun
semalam,semalam,adverb
daki,daki,noun
tukar,tukaran,noun
Minggu,minggu,noun
adon,adun,adjective
iris,iris,noun
laga,berlaga,verb
pesawat,pesawat,noun
tasik,tasik,noun
eksportir,pengeksport,noun
toga,toga,noun
dai,dai,noun
lokomotif,lokomotif,noun
otomotif,automotif,adjective
valensi,valens,noun
tengger,bertenggek,verb
kalau,kalau,subordinatingConjunction
bentara,bentara,noun
keduanya,kedua-duanya,pronoun
jabal,jabal,noun
semanggi,semanggi,noun
jalak,jalak,noun
panglima,panglima,noun
superkomputer,superkomputer,noun
jurang,jurang,noun
metropolis,metropolis,noun
geng,geng,noun
prisma,prisma,noun
benar,benar,adjective
mantri,mantri,noun
bandeng,bandeng,noun
bedah,bedah,noun
bandara,lapang,adjective
dagang,niaga,noun
hasil,menjana,adjective
stabil,stabil,adjective
steker,palam,noun
pacu,pecut,noun
gemilang,gemilang,adjective
ceroboh,ceroboh,adjective
kerupuk,keropok,noun
rutin,rutin,noun
pasok,bekalan,noun
senyap,senyap,adjective
genetik,genetiknya,adjective
arena,arena,noun
editorial,editorial,adjective
nova,nova,noun
apostolik,apostolik,adjective
belantara,belantara,adjective
kenteng,kenteng,adjective
bosan,membosankan,verb
suara,tutur,noun
setengah,setengah,numeral
khalayak,khalayak,noun
masehi,masihi,noun
marhum,marhum,noun
masak-masak,masak-masak,adverb
fenomena,fenomena,noun
kelelawar,kelawar,noun
union,union,noun
rasul,rasul,noun
am,am,adjective
palau,palau,noun
transkripsi,transkripsi,noun
katolik,katolik,noun
beo,beo,noun
cabai,cili,noun
rahman,rahman,noun
proyektil,projektil,noun
figuran,figuran,noun
guru,guru,noun
sikap,sikap,noun
cuaca,cuaca,noun
stadium,stadium,noun
bantah,nafi,noun
algoritma,algoritma,noun
visi,visi,noun
sekretariat,sekretariat,noun
ajar,mempelajarinya,verb
istirahat,rehat,verb
kilogram,kilogram,noun
tatanan,tatanan,noun
kanto,kanto,noun
diskriminasi,diskriminasi,noun
tabrak,tertabrak,verb
pagar,pagar,noun
buddha,buddha,noun
kasih,kasih,noun
tata,susun,noun
malai,malai,noun
pestisida,perosak,noun
gaya,gaya,noun
lelah,meletihkan,verb
komentar,ulas,noun
carik,carik,adjective
nian,nian,adverb
baris,baris,noun
daerah,daerah,noun
kalau-kalau,kalau-kalau,subordinatingConjunction
luka,luka,noun
semangat,semangat,noun
panci,periuk,noun
cium,cium,verb
rahasia,rahsia,noun
rim,rim,noun
dia,dia,pronoun
akhirnya,kelamaan,noun
anang,anang,noun
cis,cis,interjection
hologram,hologram,noun
lindung,berselindung,noun
logis,logik,adjective
semestinya,semestinya,adverb
bari,bari,noun
logo,logo,noun
prediksi,ramal,noun
stabilisasi,stabilisasi,noun
rezim,regim,noun
cekak,cekak,noun
revisi,semak,verb
testis,testis,noun
permanen,kekal,adjective
eksotis,eksotik,adjective
sadar,sedar,adjective
item,item,adjective
jambul,jambul,noun
proyektor,projektor,noun
direktur,arah,noun
prabu,prabu,noun
regional,rantau,noun
proposisi,proposisi,noun
bungsu,bongsu,noun
mobil,mobil,noun
grafik,carta,noun
lingkup,skop,noun
rumput,umbi,noun
hamil,hamil,verb
resesi,kemelesetan,noun
zionis,zionis,noun
redup,malap,adjective
fase,fasa,noun
jodoh,menjodohkan,verb
kromosom,kromosom,noun
kisar,julat,noun
anestesia,anestesia,noun
lulus,siswazah,adjective
weda,weda,noun
gugup,gugup,adjective
kerbau,kerbau,noun
kampak,kapak,noun
murni,penulenan,noun
tekukur,jerun,noun
aria,aria,noun
benah,pengemasan,noun
urbanisasi,pembandaran,noun
pair,pair,noun
elak,pintas,verb
fleksibel,fleksibel,adjective
dinamika,dinamika,noun
barli,barli,noun
proton,proton,noun
setan,syaitan,noun
fiber,fiber,noun
stimulasi,menstimulasikan,verb
solid,solid,adjective
inci,inci,noun
peluk,peluk,verb
logika,logik,noun
mantel,mantel,noun
keponakan,keponakan,noun
rajawali,rajawali,noun
jurnalisme,wartawan,noun
gelandang,tengah,noun
riil,riil,adjective
imbang,seri,noun
abstraksi,abstraksi,noun
gain,gain,noun
buat,diperbuat,verb
olahraga,olahraga,noun
kiper,jaga,verb
ringkas,ringkas,adjective
galang,limbung,noun
sumbu,paksi,noun
andal,gantung,verb
lutung,monyet,noun
strata,strata,noun
konvoi,konvoi,noun
tinggal,mastautin,verb
lancar,kelancaran,noun
altar,altar,noun
akhlak,akhlak,noun
lahar,lahar,noun
angkat,angkat,verb
usang,usang,adjective
esensi,intipati,noun
tikam,tikam,noun
prolog,prolog,noun
sutradara,arah,noun
