source,target,POS
permeso,permission,noun
konflikta,opposé,adjective
ideo,idée,noun
mjanmaa,myanmarais,adjective
elteni,supporter,verb
amataĵo,hobby,noun
santalo,santal,noun
indulgo,compréhension,noun
kolapso,effondrement,noun
fleksiilo,flexif,noun
muldado,moulage,noun
vualo,voile,noun
fino,final,noun
toasto,toast,noun
XX,XX,numeral
dendrito,dendrite,noun
agi,comporter,verb
kloroformo,chloroforme,noun
paliso,palis,noun
refreŝiĝi,rafraîchir,verb
ajna,n'importe quel,determiner
malreguligi,déréglementer,verb
diferenciali,différentier,verb
inkubatoro,incubateur,noun
orbita,orbital,adjective
detala,anodin,adjective
mallarĝo,exiguïté,noun
ekstrema maldekstro,extrème-gauche,noun
semestre,semestriellement,adverb
koncertino,concertino,noun
elterigi,déterrer,verb
melaso,mélasse,noun
kontraŭe al,contrairement à,preposition
brokanto,brocante,noun
ŝiparo,convoi de navires,noun
instaliĝi,emménager,verb
novaĵo,dépêche,noun
inerteca,d'inertie,adjective
mitingo,meeting,noun
gvidlinio,ligne de conduite,noun
dek,dix,numeral
homologa,homologue,adjective
ĝajno,jaïn,noun
akvarelo,aquarelle,noun
elspiri,émettre,verb
Draguignan,Draguignan,properNoun
loĝio,loggia,noun
dorne,épineusement,adverb
forpuŝi,rejeter,verb
semiotika,sémiotique,adjective
procedi,procéder,verb
jam nun,d'ores et déjà,adverb
sinkroneco,synchronisme,noun
kanvaso,trame,noun
uzanto,utilisateur,noun
redukti,réduire,verb
ĉefpunkto geografia,point cardinal,noun
glori sin,enorgueillir,verb
impeta,nerveux,adjective
forteni,tenir à l'écart,verb
erinaco,hérisson,noun
ŝtoniĝi,pétrifier,verb
pliiĝi,augmenter,verb
kaŭterizilo,cautère,noun
referendaria,référendaire,adjective
Assicurazioni Generali,Assicurazioni Generali,properNoun
stupori,rester cloué sur place,verb
Vernier,Vernier,properNoun
atentokapta,attrayant,adjective
gigabajto,gigabyte,noun
inversio,investissement,noun
oligopsonio,oligopsone,noun
licencplato,plaque d'immatriculation,noun
ŝovinisma,chauvin,adjective
Langvedoko-Rusiljono,Languedoc-Roussillon,properNoun
gisado,fonte,noun
aŭtomacio,automation,noun
disciplini,discipliner,verb
fiziologo,physiologue,noun
brulema,inflammable,adjective
engliti,insinuer,verb
siglo,sigle,noun
roza,rosé,adjective
paroĥano,paroissien,noun
rulado,roulade,noun
fuŝi,bâcler,verb
Le Blanc-Mesnil,Le Blanc-Mesnil,properNoun
soleneco,solennité,noun
filistra,philistin,adjective
polva,de poussière,adjective
kombinaĵo,union,noun
verto,vertex,noun
enmigrinta,immigrant,adjective
asocio,amicale,noun
nederlandano,Neerlandais,noun
boao,boa,noun
epilobio,épilobe,noun
malĝentila,impoli,adjective
sakrilegiulo,profanateur,noun
militisto,soldat,noun
Cepsa,Cepsa,properNoun
kodi,chiffrer,verb
reŝtatigi,renationaliser,verb
hufofero,fer à cheval,noun
skadrono,escadron,noun
senresponsulo,irresponsable,noun
inklinigi,porter,verb
s-ino,Mme,noun
sciuredo,sciuridé,noun
rabobirdo,oiseau de proie,noun
akordigi,faire s'entendre,verb
ekstremisto,extrémiste,noun
subevoluo,sous-développement,noun
kolektisto,receveur,noun
Ferdinando,Ferdinand,properNoun
internigo,intériorisation,noun
senkora,cruel,adjective
rigora,rigoureux,adjective
sendito,émissaire,noun
malpacemulo,querelleur,noun
amikiĝi,lier d'amitié avec,verb
palpebro,paupière,noun
deviŝi,essuyer,verb
iriti,irriter,verb
senkaraktera,plat,adjective
kompreni,comprendre,verb
ombri,ombrager,verb
pardoni,dispenser,verb
fonto,origine,noun
paĝo,page,noun
hejma preĝejo,chapelle privée,noun
glora,glorieux,adjective
fetoro,infection,noun
granda duonakso,demi grand axe,noun
Cisco Systems,Cisco Systems,properNoun
Telecom Italia,Telecom Italia,properNoun
febra,fiévreux,adjective
alkaleca,alcalin,adjective
densa,dru,adjective
censa,censitaire,adjective
teniĝo,maintien,noun
silkece,soyeusement,adverb
ordeno,décoration,noun
tao,tao,noun
volumo,tome,noun
fakulo,spécialiste,noun
krevi,crever,verb
monaĥo,moine,noun
disventiĝi,disséminer,verb
simili,ressembler,verb
palmaĵo,palme,noun
karekso,laiche,noun
fulmotondro,orage,noun
kurbecocentro,centre de courbure,noun
fikskoma,en virgule fixe,adjective
publika ĝardeno,jardin public,noun
nilpotenta,nilpotent,adjective
Elizeo,Champs Élysées,properNoun
kultivi,cultiver,verb
moskulo,rat musqué,noun
fendeto,fissure,noun
fidela,fidèle,adjective
numeri,nombrer,verb
allogi,séduire,verb
AstraZeneca,AstraZeneca,properNoun
frenezi,être fou,verb
pezilo,poids,noun
kerno,pépin,noun
korsaĵo,corsage,noun
mortokondamnito,condamné à mort,noun
enhospitaliĝo,hospitalisation,noun
amoniako,ammoniac,noun
obeado,obéissance,noun
fascino,fascination,noun
materiista,matérialiste,adjective
blindeco,cécité,noun
oste,osseusement,adverb
tolŝuo,tennis,noun
memorinda,mémorable,adjective
diligenteco,empressement,noun
trembrili,scintiller,verb
ekzorcizo,exorcisme,noun
drako,cerf-volant,noun
dungito,employé,noun
loĝanto de Besançon,Bisontin,noun
kleriga,éducatif,adjective
triangula,triangulaire,adjective
konfidi,révéler,verb
vinberujo,pied de vigne,noun
hokŝnuro,ligne,noun
rekonstruo,reconstruction,noun
baŝliko,bachlick,noun
instruejo,établissement scolaire,noun
kondukilo,conduit,noun
prpers,te,pronoun
konformi,être conforme,verb
nuko,nuque,noun
lektoro,lecteur,noun
kaligrafiisto,calligraphe,noun
inversa trigonometria funkcio,fonction trigonométrique réciproque,noun
interesi,brancher,verb
Léau,Léau,properNoun
horloĝbombo,bombe à retardement,noun
foira,forain,adjective
proleto,prolétarien,noun
anksia,anxieux,adjective
vasta,vaste,adjective
ĉiesulino,fille publique,noun
nature,naturellement,adverb
paviano,babouin,noun
lumkondukilo,guide de lumière,noun
atuto,atout,noun
amaso,amas,noun
damludo,jeu de dames,noun
Saguenay,Saguenay,properNoun
Sodomo,Sodome,properNoun
hipoĥondrio,hypocondrie,noun
ekskui,agiter,verb
brando,brandy,noun
kuŝi,gésir,verb
vidavida,voyeur,adjective
francigo,francisation,noun
Publix,Publix,properNoun
astigmateco,astigmatisme,noun
komunikiĝejo,passage,noun
kontraŭoksidanta,antioxydant,adjective
malfruiĝi,être en retard,verb
podkastado,baladodiffusion,noun
gota,goth,adjective
rebrili,miroiter,verb
memorigo,rappel,noun
gasece,gazeusement,adverb
agronomiisto,agronome,noun
Kilikio,Cilicie,properNoun
kosmo,univers,noun
marseljezo,Marseillaise,properNoun
surseliĝi,mettre en selle,verb
strabismo,strabisme,noun
hereza,hérétique,adjective
rubujo,seau,noun
inflami,être enflammé,verb
malkresko,décroissance,noun
elprononco,diction,noun
pretekste ke,sous prétexte que,subordinatingConjunction
havi,porter,verb
aritmetikilo,UAL,noun
ario,aria,noun
ĥaradrio,gravelot,noun
epidemia,épidémique,adjective
fervori,être fervent,verb
izotropa,isotrope,adjective
ŝanĝiĝi,changer,verb
kcal,kcal,noun
kondiĉa,conventionnel,adjective
tineo,mite,noun
moketi,taquiner,verb
kaŭcii,porter caution,verb
apoteozo,consécration,noun
verŝofero,libation,noun
silkopapero,papier de soie,noun
hermetika,étanche,adjective
trotilo,patinette,noun
etato,état,noun
akcelilo,accélérateur,noun
leĝeco,légalité,noun
insulti,outrager,verb
konstelacio,constellation,noun
orfejo,orphelinat,noun
Vergilio,Virgile,properNoun
Vitrolles,Vitrolles,properNoun
dika,épais,adjective
La Celle-Saint-Cloud,La Celle-Saint-Cloud,properNoun
flanko,côté,noun
arko,arche,noun
recepto,recette,noun
sudisto,sudiste,noun
emeritiĝo,retraite,noun
tempopasigilo,passe-temps,noun
kvantigo,quantification,noun
flui,couler,verb
sabate posttagmeze,samedi après-midi,adverb
enhavi,comprendre,verb
tutsame,tout comme,relativePronoun
kiel intence,comme par un fait exprès,adverb
nur,seulement,adverb
maldormi,veiller,verb
bezoni,nécessiter,verb
hejmsopiro,mal du pays,noun
faksilo,télécopieur,noun
spicaĵo,condiment,noun
brila,brillant,adjective
spiono,barbouze,noun
inkujo,encrier,noun
montra,démonstratif,adjective
peseto,peseta,noun
galvane,galvaniquement,adverb
mallerte,malhabilement,adverb
sekvestri,prendre en otage,verb
fervojo,train,noun
garantio,garantie,noun
balteo,baudrier,noun
alaŭdo,alouette des champs,noun
malgravaĵo,broutille,noun
peli,pousser,verb
jardeko,décade,noun
kalandro,calandre,noun
satureo,sarriette,noun
prpers,on,pronoun
prpers,on,reflexivePersonalPronoun
romkatoliko,catholique romain,noun
bonintenco,bonne intention,noun
konflikti,avoir un litige,verb
koncertkafejo,café-chantant,noun
pagoloko,domiciliation,noun
malhoneste,malhonnêtement,adverb
flankaĵo,à-côté,noun
nedistinglebla,indistinct,adjective
Melilo,Melilla,properNoun
alemano,Alémanique,noun
streko,segment,noun
post,après,preposition
Grekio,Grèce,properNoun
brulgaso,gaz d'éclairage,noun
rezulti,résulter,verb
harditeco,endurcissement,noun
malmodera,immodéré,adjective
novembra,de novembre,adjective
specifa maso,masse volumique,noun
loĝanto,résidant,noun
leĝfare,législativement,adverb
tumulto,trouble,noun
pletro,plèthre,noun
pneŭo,pneu,noun
14a,XIV,numeral
salti,sauter,verb
dorno,cactus,noun
jubileo,jubilé,noun
asekuri,assurer,verb
malfortigi,affaiblir,verb
senkapigi,décapiter,verb
fantazia,fictif,adjective
morsi,manipuler,verb
movado,déplacement,noun
aktiviĝo,déclenchement,noun
falĉi,faucher,verb
malcerta,incertain,adjective
koloristo,coloriste,noun
alfenido,alfénide,noun
devojiĝi,dévier,verb
ĥaosa,chaotique,adjective
tonike,toniquement,adverb
portreti,portraire,verb
obstino,entêtement,noun
forpuŝe malbele,affreusement,adverb
zimbabva,zimbabwéen,adjective
via tuta,tout votre,determiner
de ĉirkaŭ,du pourtour de,preposition
najado,naïade,noun
blago,bobard,noun
konstitui,constituer,verb
transmara,d'outre-mer,adjective
ankaŭ ne,non plus,adverb
Strabag,Strabag,properNoun
raŭpo,chenille,noun
iluminado,illumination,noun
rezulto,résultat,noun
enuiga,lassant,adjective
internaciigo,internationalisation,noun
flugi,voler,verb
obeemo,obéissance,noun
banknoto,billet,noun
rabato,réduction,noun
demandi,interroger,verb
kafarbo,caféier,noun
partie,partialement,adverb
malpravi,avoir tort,verb
Misuro,Missouri,properNoun
droni,disparaître,verb
frivola,frivole,adjective
fruktoporta,fécond,adjective
templana,templier,adjective
kavalira,de chevalier,adjective
fraŭlo,célibataire,noun
nekvalifikulo,manœuvre,noun
neebla,impossible,adjective
pinaro,pinède,noun
luna,lunaire,adjective
inklinigi,disposer,verb
kontraŭtanka,antichar,adjective
kirli,brasser,verb
berilo,béril,noun
enkonduki,lancer,verb
disvolviĝinta lando,pays développé,noun
skolastika,scolastique,adjective
Provenco-Alpoj-Bordo Lazura,PACA,noun
reformi,reformer,verb
cerasto,vipère à cornes,noun
filatelie,philatéliquement,adverb
modkanto,hit,noun
anso,poignée,noun
surfundaĵo,rebut,noun
piramido,pyramide,noun
banditismo,banditisme,noun
haitiano,Haïtien,noun
kompreneti,entrevoir,verb
kompetenteco,qualification,noun
supraĵa,superficiel,adjective
subjektive,subjectivement,adverb
skandale,scandaleusement,adverb
sangodonanto,donneur de sang,noun
nekomforte,incommodement,adverb
betelo,bétel,noun
debati,gauler,verb
mis,mis,adjective
tensio,différence de potentiel,noun
malamikeco,hostilité,noun
superhoma,surhumain,adjective
prosperi,prospérer,verb
karsta,karstique,adjective
komprenebla,compréhensible,adjective
absoluta,complet,adjective
antaŭpagi,prépayer,verb
svingiĝi,balancer,verb
kringo,craquelin,noun
operacie,opérativement,adverb
ekvivalentklaso,classe d'équivalence,noun
tricent,trois cents,numeral
kvazaŭ,comme si,subordinatingConjunction
postamento,pied,noun
aŭtorrajto,droit d'auteur,noun
prioritata,prioritaire,adjective
baro,barrière,noun
Bamako,Bamako,properNoun
pruvo per redukto al absurdo,démonstration par l'absurde,noun
urĝi,saisir,verb
flirti,virevolter,verb
Sun Life,Sun Life,properNoun
potenciganto,exposant,noun
tremeri,sursauter,verb
klingo,lame,noun
popoldiro,dicton,noun
diamagneta,diamagnétique,adjective
inuita,esquimau,adjective
kapitulacigi,rendre,verb
Brampton,Brampton,properNoun
muskolo,muscle,noun
borilo,foret,noun
volonte,avec plaisir,adverb
hemoptizo,hémoptysie,noun
babiltruo,bouche,noun
karesi,cajoler,verb
falsi,falsifier,verb
epitelio,épithélium,noun
nelica,illicite,adjective
indignigi,indigner,verb
kupro,cuivre,noun
hufobati,battre des sabots,verb
endemia,endémique,adjective
ostaĝigi,prendre en otage,verb
malnepre,facultativement,adverb
inspiri,communiquer,verb
odoraĉi,puer,verb
fosfato,phosphate,noun
lulkanto,berceuse,noun
kamomilo,camomille,noun
rigardema,voyeur,adjective
minca,mince,adjective
fortimigi,effrayer,verb
kie,dans le lieu que,subordinatingConjunction
patologo,pathologiste,noun
kormorano,cormoran,noun
aposteriore,à posteriori,adverb
seksperforto,viol,noun
amoranto,maître,noun
senmanka,irréprochable,adjective
eklipse,écliptiquement,adverb
pardoni,pardonner,verb
glaciaro,glacier,noun
mondoparto,partie du monde,noun
kapacito,capacité,noun
bruo,vacarme,noun
aglo,aigle,noun
neadekvate,inadéquatement,adverb
Evreux,Evreux,properNoun
konkurencanto,concurrent,noun
viziti,visiter,verb
ekzotika,exotique,adjective
Hamburgo,Hambourg,properNoun
urbanizo,urbanisme,noun
Ĉadio,Tchad,properNoun
linii,ligner,verb
plimalbonigi,empirer,verb
nederlandano,Hollandais,noun
tajli,couper,verb
retteroristo,cyberterroriste,noun
fiulo,salopard,noun
galvanometro,galvanomètre,noun
matematika,mathématique,adjective
ĝonko,jonque,noun
multipleksilo,multiplexeur,noun
konfirmi,signer,verb
elelektita,choisi,adjective
regionista,régionaliste,adjective
distribuanto,distributeur,noun
ekfunkciigi,mettre en service,verb
andor,andorro,adjective
norde de,au nord de,preposition
fona reĝimo,régime de tâche de fond,noun
agorafobio,agoraphobie,noun
simpatia,sympathique,adjective
abundeco,opulence,noun
ĉirkaŭpeli,ballotter,verb
ezokedo,ésocidé,noun
klupeoforma,clupéiforme,adjective
superregi,dominer,verb
kancero,cancer,noun
empiriismo,empirisme,noun
vorta,oral,adjective
pigri,laisser vivre,verb
rajedo,raie,noun
kodiĝo,codification,noun
deziregi,être épris,verb
kioma,quel,adjective
kioma,quel,interrogativePronoun
bloganto,blogueur,noun
konfirmi,homologuer,verb
seksmatura,nubile,adjective
proprieto,domaine,noun
ekster,à l'extérieur de,preposition
garbigi,mettre en gerbes,verb
instigo,instigation,noun
benzinejo,station-service,noun
ŝakri,trafiquer,verb
subprefekto,sous-préfet,noun
hiperbola spiralo,spirale hyperbolique,noun
mona subunuo,sous-unité monétaire,noun
kampara,rural,adjective
nekompetenta,non qualifié,adjective
larmi,pleurer,verb
skombro,gravat,noun
plumingo,porteplume,noun
artefaritaĵo,artefact,noun
suicido,suicide,noun
aerometro,aéromètre,noun
reakcie,réactivement,adverb
afliktiĝi,chagriner,verb
tio,ce,pronoun
tio,ce,determiner
tio,ce,demonstrativePronoun
kolombumi,roucouler,verb
Franĉ-Konteo,Franche-Comté,properNoun
Evonik,Evonik,properNoun
benzinbombo,cocktail Molotov,noun
Pullitzer-premio,prix Pullitzer,noun
ŝipestro,capitaine,noun
benzoo,benjoin,noun
glaciumi,glacer,verb
neputrebla,imputrescible,adjective
malhonestaĵo,malhonnêteté,noun
ĉirkaŭiri,faire le tour,verb
senenhava,creux,adjective
kruciĝo,carrefour,noun
ekspansiisto,expansionniste,noun
kiamaniere,de quelle manière,adverb
ostaĝo,otage,noun
aperaĵo,occurrence,noun
ergoto,ergot,noun
interpoli,interpoler,verb
metiista,artisanal,adjective
literumilo,correcteur,noun
ekstravaganci,extravaguer,verb
provincisto,provincialiste,noun
originaleco,originalité,noun
dento,dent,noun
revizi,contrôler,verb
normigita,normalisé,adjective
inerto,inertie,noun
kolofono,colophon,noun
malsimile,dissemblablement,adverb
PKN Orlen,PKN Orlen,properNoun
ekspluatado,exploitation,noun
abomeni,détester,verb
riverbordano,riverain,noun
alpismo,alpinisme,noun
l,l,noun
meblisto,menuisier,noun
pafo,coup,noun
tricentjariĝo,tricentenaire,noun
Six-Fours-les-Plages,Six-Fours-les-Plages,properNoun
refleksiva,réflexif,adjective
gramofono,gramophone,noun
politikisto,politique,noun
veftero,duite,noun
Hal,Hal,properNoun
direktado,gouvernail,noun
medio,environnement,noun
helena,grec,adjective
Veneto,Vénétie,properNoun
daŭrigi,poursuivre,verb
Bretonio,Bretagne,properNoun
penindi,valoir la peine,verb
multobligi,multiplier,verb
kontroli,contrôler,verb
paladio,palladium,noun
naŭzo,répugnance,noun
cibolo,cive,noun
divido,séparation,noun
libera profesio,profession libérale,noun
diktatora,dictatorial,adjective
senkuraĝigo,découragement,noun
neakcentita,inaccentuée,adjective
genealogie,généalogiquement,adverb
subita,subit,adjective
violono,violon,noun
malta,maltais,adjective
fraŭlina,célibataire,adjective
bategi,cogner,verb
konstatado,constatation,noun
kapelo,chapelle,noun
vasta,ouvert,adjective
franda,appétissant,adjective
forpasi,mourir,verb
kardio,cardia,noun
kastiliano,Castillan,noun
agresanto,agresseur,noun
Nord-Georgio,Géorgie-du-Nord,properNoun
operaciato,opérande,noun
Gaza,Gaza,properNoun
valori la penon,valoir la peine,verb
prpers,le,pronoun
prpers,le,determiner
kompreni,voir,verb
aĵo,machin,noun
koro,cœur,noun
serioza,sérieux,adjective
komforta,à son aise,adjective
aŭspicio,présage,noun
faringo,pharynx,noun
kalkulema,calculateur,adjective
demokrato,démocrate,noun
timigi,effrayer,verb
repacigi,réconcilier,verb
forpermesi,congédier,verb
premio,cadeau promotionnel,noun
propra divizoro,diviseur propre,noun
samcentra,concentrique,adjective
ekologie,écologiquement,adverb
mimeografo,ronéotype,noun
kazaĥa,kazakh,adjective
disurio,dysurie,noun
fliki,rapiécer,verb
seksmatura,pubère,adjective
repuŝi,rejeter,verb
testude,comme une tortue,adverb
vokativo,vocatif,noun
paroĥestrejo,presbytère,noun
Pavillons-sous-Bois,Pavillons-sous-Bois,properNoun
renegoci,renégocier,verb
preventa,préventif,adjective
listo,rôle,noun
stoikismo,stoïcisme,noun
23a,XXIII,numeral
delikate,soigneusement,adverb
savboato,canot de sauvetage,noun
teleregi,télécommander,verb
proksime,aux environs,adverb
karnovorulo,carnivore,noun
nuliĝi,annuler,verb
suna kalendaro,calendrier solaire,noun
fasado,fronton,noun
eksigi,licencier,verb
hipokondriulo,hypocondriaque,noun
astrakano,astrakan,noun
forlasi,abandonner,verb
glitveturilo,traineau,noun
noble,noblement,adverb
Geel,Geel,properNoun
junaĝo,jeunesse,noun
kolekti,collecter,verb
balaaĵo,balayure,noun
Air France-KLM Group,Air France-KLM Group,properNoun
komunikiĝeme,communicativement,adverb
korupti,soudoyer,verb
sangadi,rougeoyer,verb
neakcepteblo,inacceptabilité,noun
ŝintoo,shintoïsme,noun
komutilo,commutateur,noun
afekti,prendre des airs,verb
Ionia Maro,mer Ionienne,properNoun
reakiro,récupération,noun
ĝojo,réjouissance,noun
konfederi,unir en une confédération,verb
facileco,aisance,noun
muske,mousseusement,adverb
malvasta,restreint,adjective
programo,progiciel,noun
iro,démarche,noun
mikrometro,micromètre,noun
celo,blanc,noun
kiĉo,kitsch,noun
prediki,prêcher,verb
grafito,graphite,noun
certa,convaincu,adjective
simpla grafeo,graphe simple,noun
cefalopodo,céphalopode,noun
bandaĝi,bander,verb
retflugilulo,planipenne,noun
limnologio,limnologie,noun
aromo,arôme,noun
aligita,annexe,adjective
eltenebla,supportable,adjective
Maubeuge,Maubeuge,properNoun
iele,d'une certaine manière,adverb
emfazi,insister,verb
vesto,habillement,noun
mezurhava spaco,espace mesuré,noun
subevoluinta lando,pays sous-développé,noun
soprano,soprano,noun
remasoni,remaçonner,verb
kalvinisma,huguenot,adjective
kurbecradiuso,rayon de courbure,noun
kreismo,créationnisme,noun
multa,mainte,adjective
savisto,sauveteur,noun
Hungario,Hongrie,properNoun
cirkuli,circuler,verb
heredaĵo,hérédité,noun
avinjo,grand-maman,noun
parolema,disert,adjective
navigebla,navigable,adjective
apriora,prédéfini,adjective
enarkiviganto,archiveur,noun
elektro,électricité,noun
blogi,bloguer,verb
envulti,envouter,verb
paleoantropologo,paléoanthropologue,noun
datumportilo,support,noun
rektilo,règle,noun
koncentrejo,camp de concentration,noun
lignoskarabo,bupreste,noun
sprita,ingénieux,adjective
Villeparisis,Villeparisis,properNoun
Ĵeromo,Jerónimo,properNoun
subaĉeti,corrompre,verb
mallarĝa,limité,adjective
asketa,ascétique,adjective
malkomponi,décomposer,verb
Pantin,Pantin,properNoun
stenografo,sténographe,noun
trapo,noix aquatique,noun
koncipado,conception,noun
rekapti,saisir de nouveau,verb
terureco,caractère terrible,noun
sistema,systémique,adjective
peristilo,péristyle,noun
ŝipi,convoyer,verb
arbara,forestier,adjective
enfalejo,piège,noun
maŭista,maoïste,adjective
analoge,analogiquement,adverb
konsulta,consultatif,adjective
elĵeto,rejet,noun
malagaso,Malgache,noun
intensigi,amplifier,verb
akcizisto,accisien,noun
loka reto,LAN,noun
lingvano,locuteur,noun
forinto,forint,noun
ferece,ferrugineusement,adverb
praviganto,justificateur,noun
senmezura,démesuré,adjective
acida,aigre,adjective
elĉerpi,harasser,verb
Germanio,Allemagne,properNoun
antaŭe,au devant,adverb
ekvivalento-klaso,classe d'équivalence,noun
tiko,tic,noun
kamentubo,conduit de cheminée,noun
ofensive,offensivement,adverb
griaĵo,semoule,noun
kusentegilo,taie,noun
publikigi,publier,verb
entombigi,ensevelir,verb
bugenvilo,bougainvillier,noun
detale,minutieusement,adverb
sabotado,sabotage,noun
partigi,diviser,verb
Cape Breton,Cape Breton,properNoun
ataki,attaquer,verb
senpintigi,épointer,verb
sinkopo,évanouissement,noun
kolerega,tortu,adjective
pro,pour cause de,preposition
virseksulo,mâle,noun
klaŭstrofobio,claustrophobie,noun
antifrazo,antiphrase,noun
direktisto,gérent,noun
eluzitaĵo,vieillerie,noun
formeti,enlever,verb
imunigi,immuniser,verb
aliseksemulo,hétérosexuel,noun
inerteco,inertie,noun
Unuiĝintaj Provincoj,Provinces-Unies,properNoun
moderniĝo,modernisation,noun
paroĥismo,esprit de clocher,noun
ĉagreniĝi,contrarier,verb
kompilaĵo,recueil,noun
majoro,commandant,noun
liva,gauche,adjective
modere,moyennement,adverb
sporta spirito,sportivité,noun
Christian Dior,Christian Dior,properNoun
troni,trôner,verb
diptiko,diptyque,noun
ĝiri,tourner,verb
nepre,indispensablement,adverb
fleksaĵo,coude,noun
fantomo,fantôme,noun
lieĝano,Liégeois,noun
gurdi,ressasser,verb
fakultato,fac,noun
baborde,sur bâbord,adverb
malprospero,insuccès,noun
haki,hoqueter,verb
veŝto,gilet,noun
balotilo,ballotte,noun
kaŭriĝi,accroupir,verb
dediĉi,dédicacer,verb
kunfripono,complice,noun
histriono,histrion,noun
ripetiĝi,reproduire,verb
tajĝiĉuano,tai-chi-chuan,noun
kaprifolio,chèvre-feuille,noun
koncentri,concentrer,verb
diktaĵo,sommation,noun
maldormi,rester éveillé,verb
kvardek sep,quarante-sept,numeral
senhelpa,irréparable,adjective
reflekto,réflexion,noun
metalo,métal,noun
veturilo,moyen de transport,noun
krustulo,crustacé,noun
kolapsi,affaler,verb
halti,arrêter,verb
interkomunikiĝi,être en communication,verb
kontraŭago,contre-mesure,noun
ironie,ironiquement,adverb
rojalista,royaliste,adjective
Messines,Messines,properNoun
repo,rap,noun
lastatempe,dernièrement,adverb
murmuri,grogner,verb
kapti,capter,verb
akvopipo,pipe à eau,noun
erarema,faillible,adjective
elektrotipio,électrotypie,noun
kolektiĝi,rassembler,verb
montriĝi,s'avérer,verb
optimuma,optimal,adjective
trankvileco,tranquillité,noun
gruzo,gravier,noun
butlero,majordome,noun
naftokondukilo,conduite de pétrole,noun
agonio,agonie,noun
konciza,succinct,adjective
cerezino,cérésine,noun
vivteni,entretenir,verb
ekzakta,exact,adjective
jarkvarono,trimestre,noun
okulumi,lorgner,verb
indiana,indien,adjective
malkudri,découdre,verb
inversa hiperbola kosinuso,argument du cosinus hyperbolique,noun
ĉie,partout,adverb
malmoduli,démoduler,verb
klopodi,démener,verb
reuzo,réutilisation,noun
maldungi,limoger,verb
komedia,comique,adjective
ekspresionisma,expressionniste,adjective
