source,target,POS
dónde están,ulas,interrogativePronoun
dónde están,ulas,adverb
dónde están,ulas,interrogativePronoun
dónde están,ulas,adverb
dónde están,ulas,interrogativePronoun
dónde están,ulas,adverb
dónde están,ulas,interrogativePronoun
repolludo,repoludo,adjective
envejecer,avellentar,verb
señal,sinal,noun
estándar,estándar,adjective
abundancia,abundancia,noun
nocivo,nocivo,adjective
cacofónico,cacofónico,adjective
cine,cinema,noun
Burguillos del Cerro,Burguillos del Cerro,properNoun
misericordioso,misericordioso,adjective
como por ejemplo,por exemplo,adverb
enamoradizo,namoradeiro,adjective
piercing,piercing,noun
acertante,acertante,adjective
desesperanza,desesperanza,noun
maloliente,fedento,adjective
licitación,licitación,noun
deshilachar,esfiañar,verb
Tubilla del Lago,Tubilla del Lago,properNoun
Cervantes,Cervantes,properNoun
divergencia,diverxencia,noun
exterior,exterior,adjective
consubstancial,consubstancial,adjective
enmarañar,enmarañar,verb
desfigurador,desfigurador,adjective
Ceferino,Ceferino,properNoun
tridimensional,tridimensional,adjective
entonces,entón,subordinatingConjunction
Claudia,Claudia,properNoun
hospitalizar,hospitalizar,verb
prescriptible,prescritíbel,adjective
enredante,enredante,adjective
desacompasado,descompasado,adjective
Borges,Borges,properNoun
inocuo,inocuo,adjective
reanudar,renovar,verb
mirandés,mirandés,adjective
bronquítico,bronquítico,adjective
obstáculo,obstáculo,noun
resignación,resignación,noun
maquinador,matinador,adjective
Persia,Persia,properNoun
Danieli,Danieli,properNoun
setentavo,setentavo,adjective
inoculable,inoculábel,adjective
puñado,presada,noun
en casa,en casa,adverb
reelegir,reelixir,verb
Morales de Toro,Morales de Toro,properNoun
deportivista,deportivista,adjective
a la bartola,á paparrandona,adverb
ladera,ladeira,noun
llevar,levar,verb
boxeador,boxeador,noun
titánico,titánico,adjective
régimen,réxime,noun
jupiteriano,xupiteriano,adjective
Mello,Mello,properNoun
desavenencia,desavinza,noun
peluquería,barbería,noun
quejoso,queixoso,adjective
contusión,contusión,noun
suplir,suplir,verb
extramatrimonial,extramatrimonial,adjective
Luou,Luou,properNoun
friable,friable,adjective
nicotina,nicotina,noun
peor,peor,adjective
espirituoso,espirituoso,adjective
Raynald,Raynald,properNoun
binomio,binomio,noun
Denilson,Denilson,properNoun
agónico,agónico,adjective
caminar,camiñar,verb
parisino,parisiense,noun
charlar,charlar,verb
se sentar,sentar,verb
Indurain,Indurain,properNoun
formalización,formalización,noun
criado,criado,noun
médico,médico,adjective
racista,racista,adjective
zaragozano,zaragozano,adjective
autoescuela,autoescola,noun
seiscientos,seiscentos,noun
información,información,noun
antes de que,antes de que,subordinatingConjunction
analgésico,analxésico,adjective
giboso,xiboso,adjective
Portomeñe,Portomeñe,properNoun
Osorno la Mayor,Osorno la Mayor,properNoun
amparo,amparo,noun
de una parte,dunha parte,adverb
enfermo,enfermo,adjective
bloquear,bloquear,verb
cabeza,chencha,noun
folicular,folicular,adjective
remachar,remachar,verb
comidilla,díxomedíxome,noun
Cuenca,Cuenca,noun
Landrove,Landrove,properNoun
DOG,DOG,noun
cimbreante,bambeante,adjective
dolar,desbastar,verb
adentro,dentro,adverb
bañador,bañador,noun
intoxicar,intoxicar,verb
elogiable,eloxiábel,adjective
gris,gris,adjective
Nikolaidis,Nikolaidis,properNoun
Toral de los Guzmanes,Toral de los Guzmanes,properNoun
ámbar,ámbar,noun
penal,penal,noun
transmitir,transmitir,verb
indisociable,indisociábel,adjective
espermático,espermático,adjective
Corte de Peleas,Corte de Peleas,properNoun
Diéguez,Diéguez,properNoun
acéfalo,acéfalo,adjective
amanecer,lumbrigar,verb
Eisner,Eisner,properNoun
cancerbero,cérbero,adjective
viejo,vello,adjective
mezzosoprano,mezzosoprano,noun
inacabable,inacabábel,adjective
autodidacta,autodidacta,noun
gobernante,gobernante,noun
académicamente,academicamente,adverb
Acruga,Acruga,properNoun
claustrófobo,claustrófobo,adjective
Aquilino,Aquilino,properNoun
catalizador,catalizador,adjective
aconchado,aconchado,adjective
estantería,andel,noun
ofensivo,aldraxante,adjective
comprobatorio,comprobatorio,adjective
Overmars,Overmars,properNoun
sabedor,sabedor,adjective
siálico,siálico,adjective
Lawal,Lawal,properNoun
dulcificante,dulcificante,adjective
alarma,alarma,noun
caracterizante,caracterizante,adjective
peña,pena,noun
desfrenado,desfreado,adjective
nada sospechoso,nada sospeitoso,adverb
irradiar,irradiar,verb
efusivamente,efusivamente,adverb
Aedimar,Aedimar,noun
Laracha,Laracha,properNoun
iracundo,iracundo,adjective
El Rubio,El Rubio,properNoun
Orson,Orson,properNoun
petición,petición,noun
silledense,silledense,noun
cerradura,fechadura,noun
diferente,diferente,adjective
veintidós,vinte e dous,numeral
incorrupto,incorrupto,adjective
Ruber,Ruber,properNoun
deleitar,deleitar,verb
Delporte,Delporte,properNoun
roca,rocha,noun
desbrozadora,rozadora,noun
emérito,emérito,adjective
Albir,Albir,properNoun
antitético,antitético,adjective
espalda,costas,noun
sustituido,substituído,adjective
atardecer,solpor,noun
Renault,Renault,properNoun
forzudo,forzudo,adjective
Conso,Conso,properNoun
finca,leira,noun
torpe,torpe,adjective
leña,leña,noun
La Serna del Monte,La Serna del Monte,properNoun
infiel,infiel,adjective
Letizia,Letizia,properNoun
Arnoso,Arnoso,properNoun
Lariño,Lariño,properNoun
Las Ventas con Peña Aguilera,Las Ventas con Peña Aguilera,properNoun
pluvial,pluvial,adjective
Schumacher,Schumacher,properNoun
citación,citación,noun
necesario,necesario,adjective
inmunodeficiencia,inmunodeficiencia,noun
cenicero,cinceiro,noun
Aurelio,Aurelio,properNoun
montañero,montañeiro,noun
dentario,dentario,adjective
Pamesa,Pamesa,properNoun
a salvo,a salvo,adverb
pasional,pasional,adjective
reciente,recente,adjective
Razo,Razo,properNoun
semental,semental,adjective
Los Alcázares,Los Alcázares,properNoun
equiparable,equiparable,adjective
Shore,Shore,properNoun
ampliar,ampliar,verb
hierro,ferro,noun
Die,Die,properNoun
raza,raza,noun
oscuridad,escuridade,noun
fórmula,fórmula,noun
olivar,oliveiral,noun
agotable,esgotábel,adjective
regusto,resaibo,noun
trobadoresco,trobadoresco,adjective
aproximativo,aproximativo,adjective
narración,narración,noun
Badalona,Badalona,properNoun
genético,xenético,adjective
rojizo,arroxado,adjective
farádico,farádico,adjective
ninguno,ningún,pronoun
presumido,fachendoso,adjective
traficante,traficante,adjective
arrojado,arrichado,adjective
Opv,Opv,noun
eurorregión,eurorrexión,noun
consagrar,consagrar,verb
afiliación,afiliación,noun
freno,freo,noun
al alcance,ao alcance,adverb
solear,asollar,verb
error,error,noun
mandato,mandato,noun
hortera,charramangueiro,noun
áfono,áfono,adjective
gastar,gastar,verb
estupefaciente,estupefaciente,adjective
fragante,recendente,adjective
levadura,fermento,noun
Alexia,Alexia,properNoun
forzoso,forzoso,adjective
DNI,DNI,noun
cuatripartito,cuadripartito,noun
calculable,calculable,adjective
fragancia,fragrancia,noun
Balsa,Balsa,properNoun
deslinde,deslinde,noun
Alvela,Alvela,properNoun
alcohólico,alcohólico,adjective
consistorio,consistorio,noun
coletazo,rabexada,noun
encomiable,encomiable,adjective
posterosuperior,posterosuperior,adjective
encender,acender,verb
lugués,lugués,noun
pareja,parella,noun
grillo,grilo,noun
bajo mano,baixo man,adverb
San Lorenzo de Calatrava,San Lorenzo de Calatrava,properNoun
insensatez,insensatez,noun
chándal,chándal,noun
Stalin,Stalin,properNoun
dilapidar,dilapidar,verb
Prestige,Prestige,properNoun
tradición,tradición,noun
Arrese,Arrese,properNoun
feneciente,fenecente,adjective
ventrudo,ventrudo,adjective
mural,mural,noun
morado,azamboado,adjective
aeronave,aeronave,noun
proxenético,proxenético,adjective
recensión,recensión,noun
Sniper,Sniper,properNoun
prematuro,prematuro,adjective
asidrado,asidrado,adjective
estomatológico,estomatolóxico,adjective
Avilesina,Avilesina,properNoun
tan,tan,adverb
indiferenciado,indiferenciado,adjective
mortecino,esmorecente,adjective
remediable,remediábel,adjective
arar,arar,verb
Chirac,Chirac,properNoun
ahuyentar,escorrentar,verb
Pereira,Pereira,properNoun
transformable,transformable,adjective
Peraleda de San Román,Peraleda de San Román,properNoun
redentorista,redentorista,adjective
Adidas,Adidas,properNoun
Viana do Bolo,Viana do Bolo,properNoun
confusión,confusión,noun
Noelia,Noelia,properNoun
Alcaudete de la Jara,Alcaudete de la Jara,properNoun
incompresible,incompresible,adjective
condicionar,condicionar,verb
etimológico,etimolóxico,adjective
Mara,Mara,properNoun
neológico,neolóxico,adjective
eslora,eslora,noun
estacionar,estacionar,verb
un,un,numeral
O Incio,O Incio,properNoun
pianista,pianista,noun
altercado,altercado,noun
adjunción,adxunción,noun
Abeixón,Abeixón,properNoun
abominable,abominábel,adjective
problemático,problemático,adjective
variólico,variólico,adjective
Lisboa,Lisboa,properNoun
defensivo,defensivo,adjective
valgo,valgo,adjective
Maersk,Maersk,properNoun
Laiovento,Laiovento,properNoun
verídico,verídico,adjective
afuera,fóra,adverb
abortar,abortar,verb
a la lumbre,ao lume,adverb
decapitación,decapitación,noun
vitivinícola,vitivinícola,adjective
floristería,florería,noun
omnívoro,omnívoro,adjective
anticongelante,anticonxelante,adjective
palentino,palentino,adjective
ornamentar,ornamentar,verb
Agostino,Agostino,properNoun
repostería,repostaría,noun
piloso,piloso,adjective
trezavo,treceavo,adjective
audición,audición,noun
al rape,ao cero,adverb
La Cuba,La Cuba,properNoun
radiografía,radiografía,noun
peregrino,peregrino,adjective
fantasma,pantasma,noun
Toño,Toño,properNoun
Jackson,Jackson,properNoun
involutivo,involutivo,adjective
jarro,xerro,noun
ironizar,ironizar,verb
dramáticamente,dramaticamente,adverb
desinfección,desinfección,noun
a media tarde,a media tarde,adverb
expropiable,expropiable,adjective
Cárcheles,Cárcheles,properNoun
Martínez,Martínez,properNoun
unánimemente,unanimemente,adverb
vatio,watt,noun
duplo,duplo,noun
quizá,quizá,adverb
de hinojos,de xeonllos,adverb
informador,informador,noun
dignificar,dignificar,verb
mancomunado,mancomunado,adjective
Pezzarossi,Pezzarossi,properNoun
Anyra,Anyra,properNoun
Baviera,Baviera,properNoun
bolso,bolso,noun
testimoniar,testemuñar,verb
captación,captación,noun
Crisanto,Crisanto,properNoun
barbirrojo,barbilouro,adjective
barbitúrico,barbitúrico,adjective
acortar,acurtar,verb
locuaz,locuaz,adjective
fuego,lume,noun
helado,xeado,adjective
desparejar,desemparellar,verb
calentamiento,quecemento,noun
sus rachas,as súas series,adverb
celador,celador,noun
Castromil,Castromil,properNoun
Cospeito,Cospeito,properNoun
licitar,licitar,verb
brevipenne,brevipenne,adjective
basal,basal,adjective
sublitoral,sublitoral,adjective
turbulencia,turbulencia,noun
reafirmar,reafirmar,verb
talismánico,talismánico,adjective
salvo error u omisión,salvo erro ou omisión,adverb
rotación,rotación,noun
con buena estrella,con boa fada,adverb
hernia,hernia,noun
prefijo,prefixo,noun
Red Hat,Red Hat,properNoun
sanioso,sanioso,adjective
singladura,singradura,noun
demoler,demoler,verb
Eriksson,Eriksson,properNoun
barco,barco,noun
conflictividad,conflitividade,noun
monogámico,monogámico,adjective
Nixon,Nixon,properNoun
setecientos,setecentos,numeral
Adell,Adell,properNoun
eslovaco,eslovaco,noun
expugnable,expugnable,adjective
cansado,cucado,adjective
Arrate,Arrate,properNoun
se le ve el plumero,vese por onde vai,adverb
alavés,alavés,adjective
Tayikistán,Taxiquistán,properNoun
Timothy,Timothy,properNoun
cabina,cabina,noun
desactivar,desactivar,verb
tempo,tempo,noun
pagano,pagán,noun
bilabiado,bilabiado,adjective
impresentable,impresentable,adjective
marchante,marchante,adjective
ciegamente,cegamente,adverb
Zalaeta,Zalaeta,properNoun
riqueza,riqueza,noun
casualmente,casualmente,adverb
imparipinnado,imparipinnado,adjective
afinidad,afinidade,noun
Belesar,Belesar,properNoun
tiroteado,tiroteado,adjective
religiosamente,relixiosamente,adverb
membrudo,membrudo,adjective
dispersión,dispersión,noun
legua,legua,noun
se te vería el plumero,veríase por onde vas,adverb
altura,altura,noun
apañado,apañado,adjective
bibásico,bibásico,adjective
pictórico,pictórico,adjective
autumnal,autumnal,adjective
decisivo,decisivo,adjective
Todd,Todd,properNoun
atardecer,lusquefusque,noun
RAE,RAE,noun
Perillo,Perillo,properNoun
Aranda,Aranda,properNoun
Asensi,Asensi,properNoun
alegrar,aledar,verb
directorio,directorio,noun
traumatológico,traumatolóxico,adjective
vitorioso,vitorioso,adjective
anidar,aniñar,verb
Florentino,Florentino,properNoun
maridaje,maridanza,noun
parroquiano,fregués,adjective
ahogar,abafar,verb
acetal,acetal,noun
desertización,desertización,noun
vanidad,vaidade,noun
canalizable,canalizábel,adjective
Lérez,Lérez,properNoun
enrarecido,enrarecido,adjective
intercambiador,intercambiador,noun
Said,Said,properNoun
paradero,paradoiro,noun
muelle,peirao,noun
luchar,loitar,verb
Ainel,Ainel,properNoun
resolución,resolución,noun
madurez,madurez,noun
coralino,coralino,adjective
incomprensión,incomprensión,noun
arrendar,arrendar,verb
draga,draga,noun
Jerry,Jerry,properNoun
noche,noite,noun
mañana tarde y noche,mañá tarde e noite,adverb
insumergible,insomerxible,adjective
de suerte que,de xeito que,subordinatingConjunction
componer,compoñer,verb
clínico,clínico,adjective
Carril dos Loureiros,Carril dos Loureiros,noun
al quinto pino,ao quinto inferno,adverb
Pineda Trasmonte,Pineda Trasmonte,properNoun
centroeuropeo,centroeuropeo,adjective
Facua,Facua,properNoun
fabril,fabril,adjective
magia,maxia,noun
Evian,Evian,properNoun
apresar,apresar,verb
Piglet,Piglet,properNoun
Bascuas,Bascuas,properNoun
sabroso,sabedeiro,adjective
continuador,continuador,noun
ejemplo,exemplo,noun
medible,medíbel,adjective
escudo,escudo,noun
inmoderado,inmoderado,adjective
elipsoide,elipsoide,adjective
pontificar,pontificar,verb
bonito,bonito,adjective
pliocénico,pliocénico,adjective
disparidad,disparidade,noun
orientador,orientador,adjective
milagrosamente,milagrosamente,adverb
Manila,Manila,properNoun
Las Parras de Castellote,Las Parras de Castellote,properNoun
azulino,azulino,adjective
recriminar,recriminar,verb
escandinavo,escandinavo,adjective
pederastia,pederastia,noun
enzima,encima,noun
lumbosacro,lumbosacro,adjective
actualidad,actualidade,noun
israelita,israelita,noun
proporcional,proporcional,adjective
melena,guedella,noun
