source,target,POS
autorregulable,autoreglabil,adjective
menos,minus,noun
idiotez,idioție,noun
lácteo,lactat,adjective
fabricante,fabricant,noun
aclamación,aclamație,noun
aspirar,năzui,verb
caballete,șevalet,noun
inseguridad,nesiguranță,noun
tacto,tact,noun
rechinar,scrâșni,verb
indecencia,indecență,noun
desear,dori,verb
prometedor,promițător,adjective
tinieblas,întuneric,noun
evento,eveniment,noun
Felices Fiestas,Sărbători Fericite,interjection
en lo relativo a,cât despre,preposition
laringología,laringologie,noun
suburbial,mărginaș,adjective
dividir,împărți,verb
desconocido,necunoscut,adjective
calidoscopio,caleidoscop,noun
endodermo,endoderm,noun
secesionista,secesionist,noun
célibe,celibatar,noun
desnaturalización,denaturare,noun
blog,blog,noun
multifacético,atotcuprinzător,adjective
clasificación,clasificare,noun
apresurar,grăbi,verb
sinónimo,sinonim,noun
irregularidad,iregularitate,noun
fiesta,hram,noun
paranoia,paranoia,noun
agregado cultural,atașat cultural,noun
abortar,avorta,verb
hondo,adânc,adjective
traer,aduce,verb
bambolear,bălăbăni,verb
tripulación,echipaj,noun
fronterizo,frontalier,adjective
parrilla,grătar,noun
este,acest,determiner
este,acest,demonstrativePronoun
interacción,interacțiune,noun
resistematizar,resistematiza,verb
bravura,bravură,noun
bisiesto,bisect,adjective
contrata,antrepriză,noun
concreción,concretizare,noun
inventario,inventar,noun
natural,natural,adjective
flema,flegmă,noun
trabajo,muncă,noun
arriesgar,risca,verb
dicción,dicție,noun
pagano,păgân,adjective
complejo,complex,adjective
cubo,cub,noun
atrás,înapoi,adverb
kg,kg,adverb
grave,grav,adjective
alienable,alienabil,adjective
irrefutable,irefutabil,adjective
orónimo,oronim,noun
meseta,podiș,noun
barroco,baroc,adjective
vagina,vagin,noun
palomo,porumbel,noun
que,să,subordinatingConjunction
indignante,revoltător,adjective
nuclear,nuclear,adjective
tío,ins,noun
manicomio,ospiciu,noun
setenta y dos,șaptezeci și doi,numeral
deseo,urare,noun
tetera,ceainic,noun
desecación,desecare,noun
transpirar,transpira,verb
mendigo,cerșetor,noun
hidráulico,hidraulic,adjective
Canarias,Canare,properNoun
neblina,pâclă,noun
apenas si,abia dacă,subordinatingConjunction
reescribir,rescrie,verb
añinado,copilăros,adjective
estoicismo,stoicism,noun
lavandera,spălătoreasă,noun
de ese modo,astfel,subordinatingConjunction
dirigir,dirija,verb
redención,redempțiune,noun
aldehído,aldehidă,noun
como,ca,relativePronoun
tan,așa,adverb
remedio,remediu,noun
zumo,suc,noun
impulsar,impulsa,verb
vírico,virotic,adjective
profetizar,profetiza,verb
eccema,eczemă,noun
helio,heliu,noun
atomizador,atomizor,noun
vaporizador,vaporizator,noun
operario,lucrător,noun
significar,semnifica,verb
arriesgado,riscant,adjective
hedonismo,hedonism,noun
combustión,combustie,noun
amabilidad,amabilitate,noun
acedar,acri,verb
globalizado,globalizat,adjective
quedar,rămâne,verb
pliegue,pliu,noun
sosegado,molcom,adjective
implante,implant,noun
teologizar,teologiza,verb
peticionario,petiționar,noun
fulminante,fulminant,adjective
treinta y seis,treizeci și șase,numeral
por lo general,în general,adverb
cauterización,cauterizare,noun
atrás,în urmă,adverb
serial,serial,noun
sincrónico,sincronic,adjective
divorciar,divorța,verb
desviación,deviație,noun
durable,durabil,adjective
folletín,foileton,noun
africado,africat,adjective
usted,dumneavoastră,pronoun
nostálgico,nostalgic,adjective
blenorragia,blenoragie,noun
enquistamiento,închistare,noun
asesorar,consilia,verb
frito,fript,adjective
fascista,fascist,noun
lava,lavă,noun
imperfección,imperfecțiune,noun
responsabilidad,răspundere,noun
almuédano,muezin,noun
amarrar,amara,verb
chocolate,ciocolată,noun
torrencial,torențial,adjective
mayordomo,majordom,noun
europeo,european,noun
status,status,noun
ocasión,ocazie,noun
entrenamiento,antrenament,noun
comestible,comestibil,adjective
recalculo,recalculare,noun
en,într-,preposition
correcto,corect,adjective
geógrafo,geograf,noun
cervical,cervical,adjective
bien conocido,bine cunoscut,adjective
prosodia,prozodie,noun
dedicar,dedica,verb
comilón,mâncăcios,adjective
teniente alcalde,viceprimar,noun
azuzar,asmuți,verb
ascensor,lift,noun
complacer,complăcea,verb
tribunal,tribunal,noun
predilecto,predilect,adjective
desvío,deviere,noun
carlinga,carlingă,noun
penetrable,penetrabil,adjective
vertiente,versant,noun
tarot,tarot,noun
banalidad,banalitate,noun
alianza,alianță,noun
lepra,lepră,noun
rencor,ranchiună,noun
olimpiada,olimpiadă,noun
infecto,infect,adjective
estar,fi,verb
cabeza,cap,noun
censor,cenzor,noun
toga,robă,noun
difuminado,estompat,adjective
compartimento,compartiment,noun
divergente,divergent,adjective
destinado,destinat,adjective
muerto,mort,adjective
univocidad,univocitate,noun
peluquería,frizerie,noun
gravitar,gravita,verb
federal,federal,adjective
insertar,insera,verb
fabulador,fabulist,noun
regalar,face cadou,verb
feo,slut,adjective
Jesús,Isus,properNoun
intimidad,intimitate,noun
luxación,luxație,noun
cinco,cinci,numeral
disculpar,scuza,verb
batiente,canat,noun
ruptura,ruptură,noun
jefatura,șefie,noun
taco,invectivă,noun
rizado,creț,adjective
vituperar,vitupera,verb
telecabina,telecabină,noun
enrojecer,înroși,verb
fenómeno,fenomen,noun
alcalde,primar,noun
airear,aerisi,verb
almacenaje,stocaj,noun
tranquilo,lin,adjective
centígrado,centigrad,noun
quitar la sed,potoli setea,verb
obscenidad,obscenitate,noun
saludar,da binețe,verb
vaselina,vaselină,noun
chapucería,fușereală,noun
tejer,țese,verb
homogéneo,omogen,adjective
cementerio,cimitir,noun
mundo,lume,noun
hematología,hematologie,noun
mirada,privire,noun
alguno,vreun,determiner
dormitar,moțăi,verb
incongruencia,incongruență,noun
afligido,posomorât,adjective
avispa,viespe,noun
lisiado,schilod,adjective
refinar,rafina,verb
resto,rest,noun
vacaciones,concediu,noun
adverso,advers,adjective
vapor de agua,vapor de apă,noun
broche,broșă,noun
Egipto,Egipt,properNoun
ciclo,ciclu,noun
pirómano,piroman,noun
diesel,diesel,noun
proceso,proces,noun
marco,ramă,noun
despido,concediere,noun
soplar,sufla,verb
ardiente,arzător,adjective
peligroso,periculos,adjective
muñeca,încheietură,noun
moldavo,moldovean,noun
demarcación,demarcare,noun
consejo,consiliu,noun
calzón,nădrag,noun
molinero,morar,noun
dócil,docil,adjective
escorpión,scorpion,noun
idear,idea,verb
límpido,limpede,adjective
lírico,liric,adjective
pintura,pictură,noun
marginado,marginalizat,adjective
hafnio,hafniu,noun
talento,talent,noun
selectividad,selectivitate,noun
tardar,întârzia,verb
bisonte,zimbru,noun
afgano,afgan,adjective
determinista,determinist,adjective
cuando quiera,oricând,adverb
pasmar,ului,verb
realinear,realinia,verb
mondar,coji,verb
artístico,artistic,adjective
elástico,elastic,adjective
cinéfilo,cinefil,noun
parodiado,parodiat,adjective
papagayo,papagal,noun
sujeto,subiect,noun
esparadrapo,leucoplast,noun
socio-económico,socio-economic,adjective
invalidación,invalidare,noun
familiarizado,familiarizat,adjective
inválido,invalid,noun
asiático,asiatic,adjective
bit,bit,noun
aparte,aparte,adverb
ermita,schit,noun
autobús,autobuz,noun
sacarina,zaharină,noun
procurador,procurator,noun
restaurar,restaura,verb
objeto de exposición,exponat,noun
inseguridad,inseguritate,noun
a corto plazo,pe termen scurt,adverb
cráneo,craniu,noun
significar,însemna,verb
versificación,versificație,noun
ascender,avansa,verb
aire,aer,noun
entregar,livra,verb
exegesis,exegeză,noun
tipo,tip,noun
nabab,nabab,noun
juvenil,juvenil,adjective
tapadera,capac,noun
desperdigado,dispersat,adjective
receptividad,receptivitate,noun
aftoso,aftos,adjective
margarina,margarină,noun
seborrea,seboree,noun
congregación,congregație,noun
hacha,bardă,noun
continuación,continuare,noun
bola,bilă,noun
enlutado,îndoliat,adjective
oreja,ureche,noun
así como,așa cum,subordinatingConjunction
container,container,noun
cristalizar,cristaliza,verb
posicionar,poziționa,verb
órgano,organ,noun
feria,bâlci,noun
desencadenante,declanșator,adjective
dinero,ban,noun
beso,sărutare,noun
explícito,explicit,adjective
hinchar,umfla,verb
liberación,eliberare,noun
y,și,coordinatingConjunction
tesorería,trezorerie,noun
emisario,emisar,noun
compensación,compensație,noun
flotar,pluti,verb
zócalo,soclu,noun
denigrante,denigrator,adjective
puritanismo,puritanism,noun
asolar,bântui,verb
vuelo,zbor,noun
mucho,mult,adjective
preguntar,întreba,verb
irresponsable,iresponsabil,adjective
inferior,inferior,adjective
enamorado,îndrăgostit,noun
gitano,rrom,adjective
sacapuntas,ascuțitoare,noun
de por vida,pe viață,adverb
aparición,arătare,noun
subterráneo,subteran,adjective
colorar,colora,verb
retoño,odraslă,noun
representante,reprezentant,noun
tan sólo,doar,adverb
aversión,aversiune,noun
cadena nacional,post național,noun
transfusión,transfuzie,noun
imprimir,lista,verb
despejar,face loc,verb
movilización,mobilizare,noun
cinturón,curea,noun
cortesana,curtezană,noun
setenta y cuatro,șaptezeci și patru,numeral
cultura,cultură,noun
radiólogo,radiolog,noun
aturdimiento,buimăceală,noun
bombero,pompier,noun
y hasta,și chiar,adverb
col,varză,noun
usura,cămătărie,noun
consumo,consum,noun
diferenciar,diferenția,verb
siniestro,sinistru,adjective
ecológico,ecologic,adjective
escalope,șnițel,noun
combate,bătălie,noun
capa,pelerină,noun
adepto,adept,noun
budista,budist,adjective
placa,placă,noun
cordón,baieră,noun
incendiario,incendiar,adjective
atroz,atroce,adjective
sodomía,sodomie,noun
caracterizar,caracteriza,verb
acechar,pândi,verb
adopción,adopție,noun
catarata,cataractă,noun
en cuanto a,în ceea ce-i privește pe,preposition
desesperanzado,deznădăjduit,adjective
vidrioso,sticlos,adjective
solado,podea,noun
leído,citit,adjective
espejismo,miraj,noun
equipado,echipat,adjective
dispensa,scutire,noun
sepelio,îngropăciune,noun
acordar,aminti,verb
danés,danez,adjective
paciencia,răbdare,noun
posesión,posesie,noun
tubo,tub,noun
a la vejez,la bătrânețe,adverb
bibelot,bibelou,noun
pajarita,papion,noun
cada vez que,de fiecare dată când,subordinatingConjunction
otorgamiento,acordare,noun
dar por vencido,da bătut,verb
armuelle,lobodă,noun
recadero,curier,noun
aristócrata,aristocrat,noun
prioridad,prioritate,noun
reexaminación,examinare,noun
estabilidad,stabilitate,noun
transgresión,abatere,noun
exclusivo,exclusiv,adjective
piojo,păduche,noun
asombroso,uimitor,adjective
cada mañana,în fiecare dimineață,adverb
desprendimiento,desprindere,noun
inmunidad,imunitate,noun
compañía,companie,noun
violación,viol,noun
conquista,cucerire,noun
marina,marină,noun
horrorizar,ororiza,verb
socarrón,bășcălios,adjective
pesebre,iesle,noun
hipogastrio,hipogastru,noun
vietnamita,vietnamez,noun
moldavo,moldovenesc,adjective
mortuorio,mortuar,adjective
fundar,funda,verb
cacarear,cotcodăci,verb
horrible,oribil,adjective
mormón,mormon,adjective
confiar,încredința,verb
aristocrático,aristocratic,adjective
inaugural,inaugural,adjective
libio,libian,noun
orquesta,orchestră,noun
tender,tinde,verb
decoración,decorațiune,noun
distinto,distinct,adjective
desgracia,necaz,noun
oboísta,oboist,noun
memorable,memorabil,adjective
meninge,meninge,noun
embarcadero,debarcader,noun
antológico,antologic,adjective
histórico,istoric,adjective
sagrado,preasfânt,adjective
área del país,cuprins al țării,noun
alardear,mândri,verb
macaco,macac,noun
proliferación,proliferare,noun
encendedor,aprinzător,noun
tercio,treime,noun
determinista,ocultist,adjective
causa,cauză,noun
redimensionar,redimensiona,verb
venganza,răzbunare,noun
debajo,dedesubtul,preposition
estupor,stupoare,noun
recluta,recrut,noun
saber,ști,verb
matizar,nuanța,verb
lubricidad,lubricitate,noun
capacitar,capacita,verb
documentación,documentare,noun
equipamiento,echipare,noun
sobrecogedor,cutremurător,adjective
cientos de,sute de,numeral
pausa,recreație,noun
diploma,diplomă,noun
místico,mistic,adjective
fraudulento,fraudulos,adjective
estribillo,refren,noun
erradicación,eradicare,noun
editor,editor,noun
cajero,casier,noun
duda,dubiu,noun
anticuario,anticar,noun
incapacidad,neputință,noun
tubo,țeavă,noun
momificar,mumifica,verb
complot,complot,noun
instituir,institui,verb
melaza,melasă,noun
repetición,repetiție,noun
diabetes,diabet,noun
ratificación,ratificație,noun
caza,vânătoare,noun
alucinante,halucinant,adjective
aventurado,aventuros,adjective
inventor,inventator,noun
anís,anason,noun
ejecución,executare,noun
luna llena,lună plină,noun
nocivo,nociv,adjective
exfoliación,exfoliere,noun
tos,tuse,noun
en la medida de lo posible,pe cât ar fi posibil,adverb
prohibido,interzis,adjective
filogenia,filogenie,noun
correspondencia,corespondență,noun
baja por maternidad,concediu de maternitate,noun
cooperación,parteneriat,noun
nebuloso,nebulos,adjective
examinación,examinare,noun
enviar,trimite,verb
atalaje,atelaj,noun
doctor,doctor,noun
locuacidad,locvacitate,noun
depresivo,depresiv,noun
perfil,profil,noun
encargo,notă de comandă,noun
santo,sfânt,adjective
Juan Pablo II,Ioan Paul al II-lea,properNoun
cuarenta y siete,patruzeci și șapte,numeral
ayudante de laboratorio,laborant,noun
manifestación,manifestație,noun
tentativa,tentativă,noun
tener miedo,fi teamă,verb
agregada cultural,atașată culturală,noun
resignado,resemnat,adjective
lluvioso,ploios,adjective
glosar,glosa,verb
bloqueo,blocadă,noun
si y sólo si,dacă și numai dacă,subordinatingConjunction
cinta,casetă,noun
veto,veto,noun
raquítico,rahitic,adjective
iniciar,iniția,verb
monacal,călugăresc,adjective
infructuoso,zadarnic,adjective
descubrir,deconspira,verb
manga,mânecă,noun
coligar,coaliza,verb
transferir,transfera,verb
habitante,locatar,noun
fastidio,șicană,noun
consciencia,conșiință,noun
fisonomía,fizionomie,noun
infinito,infinit,adjective
orina,urină,noun
peculiaridad,particularitate,noun
bebida,băutură,noun
extenso,larg,adjective
atolondrado,hăbăuc,adjective
repartición,repartiție,noun
ladrón,hoț,noun
admisión,admitere,noun
cebra,zebră,noun
siglo tras siglo,secole de-a rândul,adverb
inmigrar,imigra,verb
en último lugar,pe ultimul loc,adverb
emisión,emisie,noun
salamandra,salamandră,noun
blanquear,albi,verb
espinal,spinal,adjective
petrificación,încremenire,noun
reactivar,reactiva,verb
inhalación,inhalare,noun
arabesco,arabesc,noun
diversidad,diversitate,noun
desprecio,dispreț,noun
cuestionario,chestionar,noun
a toda costa,cu orice preț,adverb
dimensionar,dimensiona,verb
engatusar,ademeni,verb
aprobar,aproba,verb
sísmico,seismic,adjective
balanza,cumpănă,noun
conífera,conifer,noun
sesenta y cinco,șaizeci și cinci,numeral
entrecruzamiento,încrucișare,noun
lateral,lateral,adjective
implantación,implantare,noun
gubernamental,guvernamental,adjective
fraternidad,frățietate,noun
que,care,relativePronoun
alquitrán,bismut,noun
rejuvenecido,întinerit,adjective
zodiacal,zodiacal,adjective
súbito,subit,adjective
sobradamente,îndeajuns,adverb
absurdidad,absurditate,noun
reserva,rezervă,noun
academicismo,academism,noun
desgaste,uzură,noun
micción,micțiune,noun
Croacia,Croația,properNoun
expansión,expansiune,noun
golfo,golf,noun
siervo,rob,noun
denunciar,denunța,verb
desde hace mucho tiempo,de mult timp,adverb
civil,civil,adjective
élite,elită,noun
bebé,bebeluș,noun
motor,motor,noun
el lunes por la mañana,luni dimineață,adverb
póster,poster,noun
unidad,unitate,noun
hasta,până la,preposition
masa,aluat,noun
fuera de,în afara,preposition
músico,muzicant,noun
limitar,limita,verb
paleto,mojic,noun
anticipación,anticipare,noun
atractivo,atractiv,adjective
verdadero,adevărat,adjective
jalea,jeleu,noun
superlicencia,superlicență,noun
grabar,întipări,verb
dado que,deoarece,subordinatingConjunction
interferencia,interferență,noun
somier,somieră,noun
parecido,asemuire,noun
paño,postav,noun
chimenea,horn,noun
flash,bliț,noun
habilitación,abilitare,noun
por aquí por allá,pe ici pe colo,adverb
eje,ax,noun
perro,cățel,noun
medio,mediu,noun
boicot,boicot,noun
travestido,travestit,adjective
millón,milion,noun
probablemente,probabil,adverb
martilleo,bocănit,noun
sacristía,sacristie,noun
estallido,izbucnire,noun
lipotimia,lipotimie,noun
sensatez,chibzuință,noun
duro,tare,adjective
relajar,relaxa,verb
paciente,pacient,noun
sin modificar,nemodificat,adjective
Galicia,Galicia,properNoun
hierba,iarbă,noun
empeñar,încăpățâna,verb
cartero,poștaș,noun
clasificar,clasifica,verb
programador,programator,noun
semejanza,asemănare,noun
propuesta,propunere,noun
hambriento,lihnit,adjective
capitulación,capitulare,noun
lago,lac,noun
chivar,pârî,verb
lexicografía,lexicografie,noun
loable,lăudabil,adjective
interrogante,nedumerire,noun
prefijo,prefix,noun
marroquí,marocan,adjective
enfermizo,maladiv,adjective
balneoterapia,balneoterapie,noun
favoritismo,favoritism,noun
investidura,învestitură,noun
suelto,slobod,adjective
no situado,nesituat,adjective
pueblo,popor,noun
mensajería,mesagerie,noun
tabaco,tutun,noun
intolerable,intolerabil,adjective
en breve plazo,în termen scurt,adverb
hender,crăpa,verb
metanol,metanol,noun
canon,canon,noun
jactancioso,încrezut,adjective
bautizar,boteza,verb
despreciar,disprețui,verb
masacrar,masacra,verb
contenido,reținut,adjective
inclinar,înclina,verb
ser,ființă,noun
marta,jder,noun
autosuficiente,autosuficient,adjective
artrosis,artroză,noun
transformación,prefacere,noun
lecho,iatac,noun
intraducible,intraductibil,adjective
Cataluña,Catalunia,properNoun
aguja,ac,noun
delegación,delegație,noun
deglución,deglutiție,noun
el vuestro,al vostru,pronoun
a veces,uneori,adverb
antiguo,antic,adjective
soberano,suveran,adjective
artillería,artilerie,noun
sospechoso,suspicios,adjective
pesar,regret,noun
inocente,inocent,adjective
frotar,freca,verb
arte pop,pop art,noun
concienzudo,conștiincios,adjective
módem,modem,noun
atormentado,frământat,adjective
invocación,invocație,noun
ambulatorio,ambulatoriu,noun
ventajoso,avantajos,adjective
rechazar,refuza,verb
valorizar,valoriza,verb
expresividad,expresivitate,noun
conmovedor,tulburător,adjective
árabe,arab,noun
menstruación,menstruație,noun
reformista,reformist,adjective
finalización,finalizare,noun
neodadaísta,neodadaist,adjective
picha,pulă,noun
directamente,direct,adverb
dinosaurio,dinozaur,noun
nítido,neted,adjective
lindar,învecina,verb
fermentado,fermentat,adjective
chapucería,rasoleală,noun
documento,document,noun
esclarecedor,lămuritor,adjective
divisa,valută,noun
calma,calmare,noun
diabólico,diabolic,adjective
respectivo,respectiv,adjective
enjabonar,săpuni,verb
introducir,introduce,verb
sirviente,slugă,noun
enano,pitic,noun
obra,lucrare,noun
instrumento,instrument,noun
yayo,tataia,noun
grúa,macara,noun
lavable,lavabil,adjective
inquietud,îngrijorare,noun
gota a gota,picătură cu picătură,adverb
rotura,rupere,noun
cooperante,cooperant,adjective
empujar,îmbrânci,verb
mesita,măsuță,noun
defensiva,defensivă,noun
fractura,fractură,noun
horripilar,oripila,verb
codificar,coda,verb
piedra,piatră,noun
indumentario,vestimentar,adjective
orgánico,organic,adjective
opinar,opina,verb
justificado,justificat,adjective
gradualmente,treptat,adverb
crítica,critică,noun
en tropel,buluc,adverb
comunitarización,comunitarizare,noun
prejuicio,prejudecată,noun
congénito,congenital,adjective
despensa,cămară,noun
rosa,roz,adjective
tender una trampa,întinde o cursă,verb
coincidir,coincide,verb
venta,vânzare,noun
polaina,jambieră,noun
investigación,instrumentare,noun
arreglar,repara,verb
cazadora furtiva,braconieră,noun
paternal,părintesc,adjective
observación médica,supraveghere medicală,noun
indoeuropeo,indoeuropean,adjective
fruncir,plisa,verb
impertinente,impertinent,adjective
recuerdo,suvenir,noun
molde,șablon,noun
distancia,distanță,noun
ya,deja,adverb
retrasar,întârzia,verb
plancton,plancton,noun
reglamentación,reglementare,noun
rodaje,rodare,noun
durante el invierno,în timpul iernii,adverb
gaviota,pescăruș,noun
Noruega,Norvegia,properNoun
regola,rigolă,noun
patología,patologie,noun
manipulador,manipulator,adjective
vómito,vărsătură,noun
vestuario,vestiar,noun
botijo,ulcior,noun
bañador,costum de baie,noun
se trata de,e vorba de,preposition
embarcar,îmbarca,verb
inspectoría,inspectorat,noun
puposo,bubos,adjective
Italia,Italia,properNoun
equitación,echitație,noun
epicentro,epicentru,noun
regocijo,veselie,noun
iniciático,inițiatic,adjective
exactamente,întocmai,adverb
edén,rai,noun
exportación,export,noun
himen,himen,noun
socialismo,socialism,noun
topar,ciocni,verb
camilla,targă,noun
inhumación,înhumare,noun
cualquier,oricare,determiner
