source,target,POS
odpiąć,ôdepnōńć,verb
spać,spać,verb
rozpoczęcie,napoczyńcie,noun
uprzejmość,sprŏwność,noun
anioł,aniōł,noun
faszysta,faszysta,noun
bierny,pasywny,adjective
czytelnik,czytŏcz,noun
ulubiony,ôblubiōny,adjective
nielitologiczność,niylitologiczność,noun
gemmologiczność,gymmologiczność,noun
czartyzm,czartyzm,noun
niesaficzność,niysaficzność,noun
pośrodku,na postrzodku,preposition
pułapka,paść,noun
stylistyka,stylistyka,noun
od razu,zarŏz,adverb
postać,wzrost,noun
astrologia,astrologijŏ,noun
śmigłowiec,helikopter,noun
ser,kyjza,noun
państwowo,państwowo,adverb
częściowy,niyblank,adjective
oprogramowanie,software,noun
niezdrowy,niyczyrstwy,adjective
stożek,stożek,noun
bojownik,bojownik,noun
platoniczność,platōniczność,noun
dłuto,majzel,noun
forsztelacja,forsztelacyjŏ,noun
bankiet,banket,noun
Arial,Arial,noun
amelioracja,amelioracyjŏ,noun
sufiksacja,sufiksacyjŏ,noun
Zawadzkie,Zawadzke,properNoun
trocheiczność,trocheiczność,noun
kryminalistycznie,kryminalistycznie,adverb
walizka,kofer,noun
niehydroponiczny,niyhydropōniczny,adjective
ufologia,ufologijŏ,noun
autonomiczność,autōnōmiczność,noun
stamtąd,tamstōnd,adverb
nieizochroniczny,niyizochrōniczny,adjective
niepiktograficzny,niypiktograficzny,adjective
popielniczka,aszynbecher,noun
porada,dorada,noun
skrzynka,korbanek,noun
o,ô,preposition
potępiać,potympiać,verb
topograficzny,topograficzny,adjective
rzetelny,rzetelny,adjective
mitycznie,mitycznie,adverb
wiechizm,wiechizm,noun
kartomancja,kartōmancyjŏ,noun
minimalizować,minimalizować,verb
eozoiczny,eozoiczny,adjective
niealgologiczność,niyalgologiczność,noun
suchy,suchy,adjective
dostosować,przipasować,verb
pelikan,pelikan,noun
konwersacja,kōnwersacyjŏ,noun
zoofobia,zoofobijŏ,noun
ideodynamiczny,ideodynamiczny,adjective
przynajmniej,aby,subordinatingConjunction
złoto,złoto,adverb
ważność,wŏżność,noun
semitologiczny,symitologiczny,adjective
antymon,antymōn,noun
faktologiczny,faktologiczny,adjective
kognitywizm,kognitywizm,noun
niepostsymboliczność,niypostsymboliczność,noun
niemezotermiczny,niymezotermiczny,adjective
jonizacja,jōnizacyjŏ,noun
w celu,ku cylu,subordinatingConjunction
insercja,insercyjŏ,noun
gwarancja,gwarancyjŏ,noun
szczęśliwy,szczyńśliwy,adjective
niefauniczny,niyfauniczny,adjective
grawitacyjnie,grawitacyjnie,adverb
nieentomologiczny,niyyntōmologiczny,adjective
właściciel,posiedziciel,noun
bagiennie,bagiynnie,adverb
mikroreprodukcja,mikroreprodukcyjŏ,noun
umywalka,umywalka,noun
Salwador,Salwadōr,properNoun
pstro,bōnto,adverb
nekrologiczny,nekrologiczny,adjective
nudyzm,nudyzm,noun
kadm,kadmium,noun
wieloliczność,wieloliczność,noun
astrografia,astrografijŏ,noun
stosować,pasować,verb
nieco,cosikej,adverb
niesymboliczność,niysymboliczność,noun
pułkownik,oberst,noun
niemetodologiczność,niymetodologiczność,noun
pokrywać,pokrywać,verb
uniemożliwić,niy dozwolić,verb
transgenderyzm,transgynderyzm,noun
psychotyzm,psychotyzm,noun
nieskatologiczny,niyskatologiczny,adjective
Austria,Austryjŏ,properNoun
morfologicznie,morfologicznie,adverb
przymocować,przimocować,verb
zielono,zielōno,adverb
sprzątać,skludzać,verb
planować,planować,verb
aforystyczny,aforystyczny,adjective
zdarzenie,zdarzynie,noun
endemiczny,yndymiczny,adjective
siecioholizm,siecioholizm,noun
parapet,fynsterbret,noun
odtąd,ôd terŏz,adverb
klerkizm,klerkizm,noun
dyskordancja,dyskordancyjŏ,noun
pozaekonomiczność,pozaekōnōmiczność,noun
piechota,infanteryjŏ,noun
dyskowo,dyskowo,adverb
kaustyzacja,kaustyzacyjŏ,noun
Kenia,Kynijŏ,properNoun
zamorsko,zamorsko,adverb
indoeuropejski,indoeuropejski,adjective
deforestacja,deforestacyjŏ,noun
nieheterospermiczność,niyheterospermiczność,noun
decencja,decyncyjŏ,noun
nieliczny,małowieli,adjective
aprobować,aprobować,verb
pakiet,paket,noun
nomokracja,nōmokracyjŏ,noun
Falklandy,Falklandy,properNoun
nienektoniczność,niynektōniczność,noun
antropologizm,antropologizm,noun
wychodzić,wychodzić,verb
Burkina Faso,Burkina Faso,properNoun
monolityczny,mōnolityczny,adjective
w wojsku,przi wojsku,preposition
demonstrować,dymōnstrować,verb
kolonialnie,kolōnialnie,adverb
niemetapsychiczny,niymetapsychiczny,adjective
prabakteria,prabakteryjŏ,noun
obramować,ôbrōmować,verb
geostatystyka,geostatystyka,noun
przesadny,przesŏdny,adjective
ewidentny,ewidyntny,adjective
sejsmografia,sejsmografijŏ,noun
tektonosfera,tektōnosfera,noun
sejsmologiczny,sejsmologiczny,adjective
szopenografia,szopynografijŏ,noun
poetyka,poetyka,noun
fitogeniczność,fitogyniczność,noun
nietuberkuliczność,niytuberkuliczność,noun
ludzko,ludzko,adverb
dysocjacja,dysocjacyjŏ,noun
błagać,bachtać,verb
anatomopatologiczność,anatōmopatologiczność,noun
kluczowo,kluczowo,adverb
dążyć,dōnżyć,verb
farmacja,farmacyjŏ,noun
