source,target,POS
veldspaat,veldspaat,noun
prostaat,prostaat,noun
gedenkplaat,gedenksteen,noun
bus,bus,noun
aand,avond,noun
gematrikuleer,geboren,adjective
godheid,godheid,noun
Melanesië,Melanesië,properNoun
breekware,aardewerk,noun
aanbieding,aanbieding,noun
skerp,scherp,adjective
barium,barium,noun
Soedan,Soedan,properNoun
munisipaliteit,gemeente,noun
ook,ook,adverb
Sowjets,Sovjets,adjective
Brabant,Brabant,properNoun
foutief,foutief,adjective
kuns,kunst,noun
bleek,bleek,adjective
Moskou,Moskou,properNoun
kubisme,kubisme,noun
Sentraal-Afrikaanse Republiek,Centraal-Afrikaanse Republiek,properNoun
vyandig,vijandig,adjective
Hongarye,Hongarije,properNoun
uitstalling,tentoonstelling,noun
sesium,cesium,noun
steun,steunen,verb
opvolg,opvolgen,verb
inrigting,instelling,noun
wissel,wissel,noun
grammatika,grammatica,noun
vriendelik,vriendelijk,adjective
opposisieparty,oppositiepartij,noun
totaal,totaal,noun
dwarsoor,over de hele,preposition
verantwoordelik,verantwoordelijk,adjective
opsig,opzicht,noun
onskadelik,onschadelijk,adjective
aggressief,agressief,adjective
rusplek,rustplaats,noun
hand,hand,noun
kasset,cassette,noun
meganies,mechanisch,adjective
Duits,Duits,noun
lokalisering,lokalisatie,noun
herinner,herinneren,verb
vlag,vlag,noun
bevind,bevinden,verb
dekreet,decreet,noun
letterlik,letterlijk,adverb
uitweg,uitweg,noun
rivierstelsel,rivierstelsel,noun
veronderstelling,veronderstelling,noun
res,rest,noun
prysvlak,prijsniveau,noun
ding,ding,noun
beslis,beslist,adverb
heen,heen,adverb
mistisisme,mystiek,noun
puberteit,puberteit,noun
oorbring,overbrengen,verb
aanklaer,aanklager,noun
bekroon,bekronen,verb
rodium,rhodium,noun
whiskey,whiskey,noun
geskeer,gescheerd,adjective
rondom,rond,preposition
leër,leger,noun
navorsing,onderzoek,noun
tekst,tekst,noun
daar,daar,subordinatingConjunction
vroeg,vroeg,adjective
verhitting,verhitting,noun
meestal,meestal,adverb
koppel,koppelen,verb
draai,draai,noun
kanton,kanton,noun
besonder,bijzonder,adjective
onsuksesvol,onsuccesvol,adjective
familiegeskiedenis,nakomeling,noun
biodiversiteit,biodiversiteit,noun
inruim,inruimen,verb
voorreg,voorrecht,noun
ekspressionisme,ekspressionisme,noun
wil,willen,verb
ontleedkunde,ontleedkunde,noun
skending,schending,noun
gegenereer,gegenereerd,adjective
afstel,afstellen,verb
saamvat,samenvatten,verb
toerusting,apparatuur,noun
vorm,vormen,verb
slaapplek,slaapplaats,noun
bewaringsgebied,bewaringsgebied,noun
groot,groot,adjective
ewigheid,eeuwigheid,noun
op die einde,aan het einde,adverb
gooi,gooien,verb
Buenos Aires,Buenos Aires,properNoun
smaak,smaak,noun
belemmer,belemmeren,verb
deurloop,doorlopen,verb
herkoms,herkomst,noun
sentraal,centraal,adjective
bevryding,bevrijding,noun
uit,uit,adverb
volg,volgen,verb
domain,domein,noun
medalje,medaille,noun
warmtekapasiteit,warmtecapaciteit,noun
kalender,kalender,noun
Noord-Amerika,Noord-Amerika,properNoun
altyd,altijd,adverb
wiskundig,wiskundig,adjective
afvalwater,afvalwater,noun
veronderstel,veronderstellen,verb
twee,twee,numeral
ál,alle,adverb
teësinnig,aarzelend,adjective
soen,zoen,noun
aanbring,aanbrengen,verb
Elizabeth,Elizabeth,properNoun
poskaart,postkaart,noun
materialisme,materialisme,noun
agtste,achtste,determiner
beeldmateriaal,beeldmateriaal,noun
animasie,animatie,noun
opnemer,brander,noun
deurwerk,doorwerken,verb
welig,welig,adjective
stoomboot,stoomboot,noun
badkamer,badkamer,noun
stap,stap,noun
lyf,lijf,noun
weer,weer,adverb
beëindig,beëindigen,verb
sinvol,zinvol,adjective
skets,schets,noun
beide,beide,pronoun
tydrekening,tydrekening,noun
Verenigde Nasies,Verenigde Naties,properNoun
landmeter,landmeter,noun
publiek,publiek,noun
vierkant,vierkant,adjective
motiveer,motiveren,verb
elasties,elastisch,adjective
rekening,rekening,noun
seksisme,seksisme,noun
tennisbaan,tennisbaan,noun
Maleisië,Maleisië,properNoun
vernaam,voornaam,adjective
olifant,olifant,noun
saamtrek,samentrekken,verb
gebeur,gebeuren,verb
e,e,noun
Arabië,Arabië,properNoun
omwenteling,omwenteling,noun
cm,cm,noun
popularisering,popularisering,noun
dan,dan,adverb
opsit,opzetten,verb
Albanië,Albanië,properNoun
argitektuur,architectuur,noun
waarneem,waarnemen,verb
soms,soms,adverb
beskerm,beschermen,verb
verdwyn,verdwijnen,verb
reg,recht,noun
eksperiment,experiment,noun
vulkanies,vulkanisch,adjective
duur,duur,noun
lelie,lelie,noun
gemeng,gemengd,adjective
tydens,tijdens,preposition
verower,veroveren,verb
alternatief,alternatief,noun
neerskryf,opschrijven,verb
Jordaan,Jordanië,properNoun
rys,reis,noun
Dominikaanse Republiek,Dominicaanse Republiek,properNoun
bedryf,industrie,noun
wetenskaplik,wetenschappelijk,adjective
oploop,oplopen,verb
lood,lood,noun
Kroasië,Kroatië,properNoun
spraak,spraak,noun
Atlantiese Oseaan,Atlantische Oceaan,properNoun
Aleksander,Alexander,properNoun
argitek,architect,noun
genasionaliseer,genationaliseerd,adjective
nuut,nieuw,adjective
Skots,Schots,adjective
onderwêreld,onderwereld,noun
Napoleon,Napoleon,properNoun
beïnvloed,beïnvloeden,verb
skoonfamilie,schoonfamilie,noun
Kolombië,Colombia,properNoun
genitief,genitief,adjective
terugvind,terugvinden,verb
hoeveel,hoeveel,determiner
hoeveel,hoeveel,interrogativePronoun
hoeveel,hoeveel,determiner
hoeveel,hoeveel,interrogativePronoun
hoeveel,hoeveel,determiner
hoeveel,hoeveel,interrogativePronoun
hoeveel,hoeveel,determiner
hoeveel,hoeveel,interrogativePronoun
opstaan,opstaan,verb
immuniteit,immuniteit,noun
huisves,huisvesten,verb
eiland,eiland,noun
skaamte,schaamte,noun
besonderheid,detail,noun
opstand,opstand,noun
boosaardig,boosaardig,adjective
renium,rhenium,noun
respektiewelik,respectievelijk,adjective
rutenium,rutenium,noun
Anne,Anne,properNoun
vorming,vorming,noun
insny,insnijden,verb
kuier,bezoeken,verb
land,landen,verb
teistering,intimidatie,noun
plaas,plassen,verb
pen,pen,noun
grondgebied,grondgebied,noun
dekade,decennium,noun
moment,moment,noun
metabolisme,metabolisme,noun
ovaal,ovaal,noun
relatief,relatief,adjective
Kaapstad,Kaapstad,properNoun
selfoon,telefoon,noun
ongebruiklik,ongebruikelijk,adjective
werklik,werkelijk,adverb
gedeporteer,gedeporteerd,adjective
terugvoer,terugvoeren,verb
atol,atol,noun
bevolkingsyfer,bevolkingscijfer,noun
waardeer,waarderen,verb
Josep,Josep,properNoun
biskop,bisschop,noun
meer,meer,adverb
middel,midden,adverb
aanvanklik,aanvankelijk,adjective
help,helpen,verb
skuldig,schuldig,adjective
poskantoor,postkantoor,noun
klink,klinken,verb
plaas,plaats,noun
sodra,zodra,adverb
mandaat,mandaat,noun
merendeels,merendeels,adverb
skilpad,schildpad,noun
onderbreek,onderbreken,verb
groet,groet,noun
misdaadsyfer,misdaad,noun
eksistensialisme,existentialisme,noun
omdat,omdat,subordinatingConjunction
somber,somber,adjective
dominant,dominant,adjective
kronkel,kronkel,noun
sien,zien,verb
min,min,adjective
behalwe vir,behalve voor,preposition
Den Bosch,Den Bosch,properNoun
buitewêreld,buitenwereld,noun
vaardig,vaardig,adjective
tol,tol,noun
muur,muur,noun
verbou,verbouwen,verb
sit,zetten,verb
Kameroen,Kameroen,properNoun
belang,belang,noun
wegbreek,wegbreken,verb
hout,hout,noun
opklink,opklinken,verb
kalifaat,kalifaat,noun
brandpunt,brandpuntsafstand,noun
lewensgevaarlik,levensgevaarlijk,adjective
deurgaan,doorgaan,verb
weiering,weigering,noun
evangelies,evangelisch,adjective
westelik,westelijk,adjective
produktief,productief,adjective
tipe,soort,noun
boot,boot,noun
oortrek,overtrekken,verb
vergelyking,vergelijking,noun
oorspronlik,oorspronkelijk,adverb
gaping,kloof,noun
afstand,afstand,noun
senator,senator,noun
revolusie,revolutie,noun
visum,visum,noun
vrug,vrucht,noun
wêreldoorlog,wereldoorlog,noun
aanvul,aanvullen,verb
insluiting,opname,noun
sê,zeggen,verb
afwend,afwenden,verb
opera,opera,noun
lies,lies,noun
ammunisie,munitie,noun
bedryfstelsel,besturingssysteem,noun
opvul,opvullen,verb
duidelik,duidelijk,adjective
huishouding,huishouden,noun
heilig,heilig,adjective
bedaar,bedaren,verb
besorg,bezorgd,adjective
afsterf,afsterven,verb
stabilisering,stabilisatie,noun
teruglok,teruglokken,verb
byna,bijna,adverb
stem,stem,noun
aantree,aantreden,verb
moord,moord,noun
Angola,Angola,properNoun
Duitser,Duitser,noun
spoorlyn,spoorlijn,noun
Antarktika,Antarctica,properNoun
weerstasie,weerstation,noun
spanning,spanning,noun
kerkgebou,kerkgebouw,noun
miljoen,miljoen,noun
lewensgeskiedenis,levensgeschiedenis,noun
medikus,arts,noun
tyd,tijd,noun
elektron,elektron,noun
vrugwater,vruchtwater,noun
toewys,toewijzen,verb
kleindogter,kleindochter,noun
uitvind,uitvinden,verb
alleen,alleen,adverb
inaktief,inactief,adjective
jeug,jeugd,noun
kwalifiseer,kwalificeren,verb
naamlys,namenlijst,noun
faktor,factor,noun
taamlik,tamelijk,adverb
das,das,noun
deeglik,degelijk,adjective
geselskap,gezelschap,noun
opsetlik,opzettelijk,adjective
en,en,coordinatingConjunction
spysverteringstelsel,maag-darmstelsel,noun
afskei,afscheiden,verb
satellietstaat,satellietstaat,noun
dobbelsteen,dobbelsteen,noun
Liberië,Liberia,properNoun
verraai,verraden,verb
versending,verzending,noun
span,team,noun
telling,telling,noun
sferies,bolvorming,adjective
spoorwegnetwerk,spoorwegnetwerk,noun
ekstra,extra,adjective
Rwanda,Rwanda,properNoun
koop,kopen,verb
agt,acht,numeral
nota,nota,noun
voorskriftelik,voorschriftelijk,adjective
Hughes,Hughes,properNoun
kus,kust,noun
hulpbron,bron,noun
halfrondte,halfrond,noun
inkomstebron,inkomstenbron,noun
meetkundige,meetkundige,noun
geraamte,skelet,noun
model,model,noun
verkenning,verkenning,noun
gewer,gever,noun
verlig,verlichten,verb
vloei,stroom,noun
neut,pip,noun
geleentheid,gelegenheid,noun
tydelik,tijdelijk,adjective
trein,trein,noun
strontium,strontium,noun
instrukteur,instructeur,noun
vergroot,vergroten,noun
Charles,Charles,properNoun
filament,filament,noun
vriendskap,vriendschap,noun
oor,over,preposition
meter,meter,noun
gebeurtenis,evenement,noun
opmeter,opmeter,noun
sluipmoord,sluipmoord,noun
kommerwekkend,zorgwekkend,adjective
afval,afvallen,verb
medewerker,medewerker,noun
loopbaan,carrière,noun
aflos,aflossen,verb
indring,indringen,verb
manier,manier,noun
deurdruk,doordrukken,verb
diepte,diepte,noun
gefinansieer,gefinancieerd,adjective
wegval,wegvallen,verb
lughawe,luchthaven,noun
kunstenaar,kunstenaar,noun
oproer,oproer,noun
gemotiveer,gemotiveerd,adjective
teerpad,teer,noun
lektoraat,lectoraat,noun
migrasie,migratie,noun
kop,cup,noun
mees,meest,adverb
bord,bord,noun
vermeende,vermeend,adjective
jaarliks,jaarlijks,adjective
sal,zullen,verb
meeste van,meeste van,pronoun
meeste van,meeste van,determiner
meeste van,meeste van,pronoun
meeste van,meeste van,determiner
meeste van,meeste van,pronoun
meeste van,meeste van,determiner
meeste van,meeste van,pronoun
meeste van,meeste van,determiner
raakpunt,raakpunt,noun
teater,theater,noun
afgaan,afgaan,verb
fotografie,fotografie,noun
genomineer,genomineerd,adjective
liberalisering,liberalisering,noun
skip,schip,noun
blyplek,verblijfplaats,noun
chemikus,chemicus,noun
betreklik,betrekkelijk,adjective
voldoen,voldoen,verb
isolasie,isolatie,noun
beweging,beweging,noun
pers,pers,noun
dood,dood,adjective
gelegitimeer,gelegitimeerd,adjective
opklim,opklimmen,verb
siende dat,gezien dat,subordinatingConjunction
ysbeer,ijsbeer,noun
nihilisme,nihilisme,noun
inspoel,inspoelen,verb
sondag,zondag,noun
omvattend,omvattend,adjective
geweldadig,geweldadig,adjective
Toerkmenistan,Turkmenistan,properNoun
lê,liggen,verb
eerlik,eerlijk,adjective
variasie,variatie,noun
aantreklikheid,aantrekkelijkheid,noun
harmonie,harmonie,noun
frekwensie,frequentie,noun
sedert,sedert,adverb
kommissie,commissie,noun
later,later,adverb
toegewyd,toegewijd,adjective
skoon,schoon,adjective
waarborg,waarborg,noun
versterk,versterken,verb
Andorra,Andorra,properNoun
produktiwiteit,productiviteit,noun
indeks,index,noun
geel,geel,noun
Stalin,Stalin,properNoun
toeris,toerist,noun
veerboot,veerboot,noun
uitstaan,uitstaan,verb
verhandel,verhandelen,verb
toeristebestemming,touristenbestemming,noun
ivoor,ivoor,noun
eed,eed,noun
ventilasie,ventilatie,noun
bydra,bijdrage,noun
kunsgeskiedenis,kunstgeschiedenis,noun
mens,mens,noun
taal,taal,noun
York,York,properNoun
rekeningkundige,boekhouder,noun
prioriteit,prioriteit,noun
ontleed,ontleden,verb
ervaring,ervaring,noun
slaan,slaan,verb
bombardering,bombardering,noun
onmiddelik,onmiddelijk,adverb
haai,haai,noun
afdra,afdragen,verb
letterkundige,letterkundige,noun
vir,voor,preposition
bestorming,bestorming,noun
gedeeltelik,gedeeltelijk,adverb
voltooi,voltooien,verb
fisikus,natuurkundige,noun
grootte,grootte,noun
verminder,verminderen,verb
haas,haas,noun
ingaan,ingaan,verb
ongeag,ongeacht,preposition
hippie,hippie,noun
slagoffer,slachtoffer,noun
uitkenning,uitkenning,noun
afsaag,afzagen,verb
magnetisme,magnetisme,noun
aluminium,aluminium,noun
skrywersvereniging,schrijversvereniging,noun
smeltpunt,smeltpunt,noun
privatisering,privatisering,noun
namens,namens,preposition
breed,breed,adjective
van,van,preposition
fundamentalisme,fundamentalisme,noun
kommissaris,commissaris,noun
afkyk,afkijken,verb
getroud,getrouwd,adjective
vakkundige,vakkundige,noun
baan,baan,noun
sakeplan,ondernemingsplan,noun
perkament,perkament,noun
plastieksak,plastic zak,noun
dadelik,dadelijk,adjective
webbladsy,webpagina,noun
reservaat,reserve,noun
gegee dat,gegeven dat,subordinatingConjunction
toevoeg,toevoegen,verb
reënwater,regenwater,noun
drink,drinken,noun
plaas,boerderij,noun
rog,rog,noun
landboukundige,landbouwkundige,noun
onderweg,onderweg,adverb
Laurens,Laurens,properNoun
kerrie,kerrie,noun
toestaan,toestaan,verb
dringend,dringend,adjective
belasting,belasting,noun
maandag,maandag,noun
verloop,verloop,noun
spyskaart,menu,noun
vlieg,vliegen,verb
stand,stand,noun
elektries,electrisch,adjective
been,been,noun
open,openen,verb
interessantheid,interessantheid,noun
bemarking,marketing,noun
wegspoel,wegspoelen,verb
Oxford,Oxford,properNoun
grondplan,grondplan,noun
begrens,begrenzen,verb
mooi,mooi,adjective
literatuur,literatuur,noun
oestwaarts,oostwaarts,adverb
oorlewing,overleving,noun
Wallonië,Wallonië,properNoun
in die middel,in het midden,adverb
diamant,diamant,noun
eksamen,examen,noun
verbrand,verbranden,verb
einde,eind,noun
na,naar,preposition
gekarakteriseer,gekarakteriseerd,adjective
vele,vele,pronoun
vele,vele,determiner
vele,vele,pronoun
vele,vele,determiner
vele,vele,pronoun
vele,vele,determiner
vele,vele,pronoun
vele,vele,determiner
siening,zienswijze,noun
blank,blank,adjective
rasionalisering,rasionalisering,noun
mite,mythe,noun
van,van,adverb
as gevolg van,als gevolg van,preposition
voorbeeld,voorbeeld,noun
film,film,noun
Verenigde State van Amerika,Verenigde Staten van Amerika,properNoun
dertien,dertien,numeral
München,München,properNoun
dadelik,dadelijk,adverb
vlakte,vlakte,noun
ruim,ruim,adjective
oppervlakte,oppervlakte,noun
aan die voorkant,aan de voorkant,adverb
landbou,landbouw,noun
simuleer,simuleren,verb
professor,professor,noun
verhoging,verhoging,noun
ander,ander,adjective
oorweging,overweging,noun
pa,vader,noun
lewendig,levendig,adjective
absolutisme,absolutisme,noun
niveau,niveau,noun
persoonlik,persoonlijk,adjective
verwys,verwijzen,verb
eeu,eeuw,noun
uitstappie,excursie,noun
bespreking,reservering,noun
plaat,plaat,noun
drywer,drijver,noun
uitnooi,uitnodigen,verb
deurgaans,doorgaans,preposition
rol,rol,noun
duikboot,onderzeeër,noun
sonar,sonar,noun
Pieter,Pieter,properNoun
vliegongeluk,vliegongeluk,noun
waarsku,waarschuwen,verb
individualiteit,individualiteit,noun
bourgeoisie,middenklasse,noun
baai,baai,noun
uitbrei,uitbreiden,verb
berig,berichten,verb
klant,klant,noun
gelegeer,gelegerd,adjective
aanbeveel,aanbevelen,verb
danksy,dankzij,preposition
rusie,ruzie,noun
werklikheid,werkelijkheid,noun
eg,echt,adjective
immuniteitstelsel,immuniteitsstelsel,noun
koring,koor,noun
wagwoord,wachtwoord,noun
men,men,pronoun
spesifiek,specifiek,adverb
berokken,berokkenen,verb
toekomstig,toekomstig,adjective
tipe,type,noun
daarvan,daarvan,adverb
held,held,noun
hardloop,hardlopen,verb
daar,er,preposition
volkstelling,volkstelling,noun
pous,paus,noun
inroep,roepen,verb
gestremdheid,handicap,noun
terugvolg,terugvolgen,verb
liefdadigheid,liefdadigheid,noun
bed,bed,noun
les,les,noun
grensgebied,grensgebied,noun
ontploffing,ontploffing,noun
spies,speer,noun
van,achternaam,noun
Latyns,Latijns,adjective
ontleen,ontlenen,verb
prakties,praktisch,adjective
tafel,tafel,noun
straf,straffen,verb
geskiedenis,geschiedenis,noun
oorplant,overplanten,verb
twyfel,twijfel,noun
wes,west,adverb
wegvoer,wegvoeren,verb
wen,winnen,verb
sing,zingen,verb
nogal,nogal,adverb
mes,mes,noun
bekyk,bekijken,verb
Jan,Jan,properNoun
teregstelling,terechtstelling,noun
benader,benaderen,verb
XII,XII,numeral
voorstel,voorstel,noun
Uruguay,Uruguay,properNoun
middel,midden,noun
radio,radio,noun
ongeletterd,ongeletterd,adjective
extra,extra,adjective
dans,dansen,verb
uitdeel,uitdelen,verb
Skandinawies,Scandinavisch,adjective
betree,betreden,verb
saamdra,dragen,verb
uitdien,uitdienen,verb
woedend,woedend,adjective
inpas,inpassen,verb
verbouing,verbouwing,noun
teenstrydigheid,tegenstrijdigheid,noun
Bremen,Bremen,properNoun
kommunikasiesentrum,communicatiecentrum,noun
ongeregtigheid,ongerechtigheid,noun
tweede,tweede,determiner
ekologies,ecologisch,adjective
afhaal,afhalen,verb
ejakulasie,zaadlozing,noun
konsentrasie,concentratie,noun
knoop,knoop,noun
saam,samen,preposition
agtien,achttien,numeral
haal,halen,verb
aansoeker,aanzoeker,noun
kompressie,compressie,noun
opsigtelik,opzichtelijk,adjective
oorspronklik,oorspronkelijk,adjective
gemanipuleer,gemanipuleerd,adjective
tegelykertyd,tegelijkertijd,adverb
Den Helder,Den Helder,properNoun
minimum,minimum,noun
Kirghizstan,Kirgizië,properNoun
herwinning,herwinning,noun
Afrikaans,Afrikaans,adjective
verslap,verslappen,verb
koffer,koffer,noun
eufemisme,eufemisme,noun
konserwatisme,conservatisme,noun
radioprogram,radioprogramma,noun
saamgooi,samengooien,verb
inligting,informatie,noun
uitstel,uitstellen,verb
Letland,Letland,properNoun
popgroep,popgroep,noun
smelt,smelten,verb
etimologies,etimologisch,adjective
offisieel,officieel,adjective
ster,ster,noun
geplaas,geplaatst,adjective
benaderd,benaderd,adjective
gesamentlik,gezamenlijk,adjective
titaan,titaan,noun
baksteen,baksteen,noun
uitgee,uitgeven,verb
sielkundige,psycholoog,noun
werkwoord,werkwoord,noun
geïnterpreteer,geïnterpreteerd,adjective
piloot,piloot,noun
bereken,berekenen,verb
iridium,iridium,noun
maatskaplik,maatschappelijk,adjective
teruggee,teruggeven,verb
min,weinig,adverb
vyandigheid,vijandigheid,noun
kliënt,klant,noun
rook,roken,verb
vraagteken,vraagteken,noun
waardeur,waardoor,adverb
Julie,juli,noun
elektrolities,elektrolitisch,adjective
vermy,vermijden,verb
bepleit,bepleiten,verb
menstruasie,menstruatie,noun
raming,raming,noun
karakter,karakter,noun
verlang,verlangen,verb
gesteel,gestolen,adjective
Ekwatoriaal-Guinee,Equatoriaal-Guinea,properNoun
intiem,intiem,adjective
onderskeiding,onderscheidingsvermogen,noun
wesenlik,wezenlijk,adjective
kommandant,commandant,noun
verdrag,verdrag,noun
spesifikasie,specificatie,noun
uitvoerproduk,exportproduct,noun
raadpleeg,raadplegen,verb
ontstaan,ontstaan,verb
laasgenoem,laatstgenoemd,adjective
pastorie,pastorie,noun
bewaring,bewaring,noun
weeg,wegen,verb
organiseer,organiseren,verb
grondwetlik,grondwettelijk,adjective
afvoer,afvoeren,verb
sandaal,sandaal,noun
regterpresident,rechter-president,noun
fluit,fluit,noun
inbou,inbouwen,verb
wapen,wapen,noun
vars,vers,adjective
grot,grot,noun
landgenoot,landgenoot,noun
geassimileer,geassimileerd,adjective
aanrig,aanrichten,verb
Witbank,Witbank,properNoun
skraal,schraal,adjective
langs,langs,preposition
skoolstelsel,schoolsysteem,noun
toksies,toxisch,adjective
barmhartigheid,barmhartigheid,noun
wenslikheid,wenslijkheid,noun
laat,laten,verb
aanteken,aantekenen,verb
steen,stenen,adjective
mol,mol,noun
heel,heel,adjective
wit,wit,noun
onderwyser,leraar,noun
blykbaar,blijkbaar,adjective
aanpas,aanpassen,verb
germanium,germanium,noun
beman,bemand,adjective
viool,viool,noun
oliebron,oliebron,noun
swaar,zwaar,adjective
dosyn,dozijn,noun
aanhouding,aanhouding,noun
na die noorde,naar het noorden,adverb
toegee,toegeven,verb
direkteur,directeur,noun
Skotland,Schotland,properNoun
politisering,politisering,noun
trol,trol,noun
dissipel,leerling,noun
daarna,daarna,adverb
fosfaat,fosfaat,noun
uitskei,uitscheiden,verb
agenda,agenda,noun
ioniseer,ioniseren,verb
resultaat,resultaat,noun
intellek,intellect,noun
verbruiker,consument,noun
onafhanklik,onafhankelijk,adjective
staar,staren,verb
idee,idee,noun
lug,lucht,noun
Sweeds,Zweeds,adjective
frase,zin,noun
oprig,oprichten,verb
venster,venster,noun
peer,peer,noun
lidstaat,lidstaat,noun
persoonlik,persoonlijk,adverb
bloot,bloot,noun
volkere,volk,noun
jou,jouw,possessivePronoun
jou,jouw,determiner
jou,jouw,possessivePronoun
jou,jouw,determiner
jou,jouw,possessivePronoun
jou,jouw,determiner
jou,jouw,possessivePronoun
jou,jouw,determiner
opening,opening,noun
genoeg,genoeg,pronoun
genoeg,genoeg,determiner
genoeg,genoeg,pronoun
genoeg,genoeg,determiner
genoeg,genoeg,pronoun
genoeg,genoeg,determiner
genoeg,genoeg,pronoun
genoeg,genoeg,determiner
stoot,duw,noun
dogtertjie,dochtertje,noun
regionaal,regionaal,adjective
doen,doen,verb
binne,binnen,adverb
monding,monding,noun
belegging,investering,noun
klaaglik,jammerlijk,adjective
vereer,vereren,verb
provinsie,provincie,noun
woonbuurt,woonwijk,noun
onderwys,onderwijs,noun
nag,nacht,noun
geduur,duur,noun
wêreld,wereld,noun
onduidelikheid,onduidelijkheid,noun
vriespunt,vriespunt,noun
sestiende,zestiende,determiner
monitering,monitoring,noun
tiende,tiende,determiner
Los Angeles,Los Angeles,properNoun
stoot,stoten,verb
bedoeling,bedoeling,noun
mislik,misselijk,adjective
besef,beseffen,verb
afsteel,afstelen,verb
verskeping,verscheping,noun
terugsit,terugzetten,verb
Noordsee,Noordzee,properNoun
vanadium,vanadium,noun
aanstaan,aanstaan,verb
aandryf,aandrijven,verb
polisie,politie,noun
gekoördineer,gecoördineerd,adjective
duisend,duizend,noun
twaalf,twaalf,numeral
Donau,Donau,properNoun
vergifnis,vergiffenis,noun
herfs,herfst,noun
gletser,gletsjer,noun
leidende,leidend,adjective
gemeente,gemeente,noun
voorskrif,voorschrift,noun
voorbereiding,voorbereiding,noun
fontein,fontein,noun
Ligurië,Ligurië,properNoun
hang,hangen,verb
navraag,zoekwoord,noun
besit,bezitten,verb
red,reden,verb
opstanding,opstanding,noun
mees,meest,pronoun
mees,meest,determiner
mees,meest,pronoun
mees,meest,determiner
mees,meest,pronoun
mees,meest,determiner
mees,meest,pronoun
mees,meest,determiner
buitelander,buitenlander,noun
registreer,registreren,verb
werking,werking,noun
musiekinstrument,muziekinstrument,noun
assistent,assistent,noun
bagasie,bagage,noun
daadwerklik,daadwerkelijk,adjective
hooggeregshof,hooggerechtshof,noun
ontruim,ontruimen,verb
sekerlik,zeker,adverb
saag,zagen,verb
spesialiteit,specialiteit,noun
geoksideer,geoxideerd,adjective
substantief,substantief,adjective
normalisering,normalisatie,noun
katrol,katrol,noun
Marokko,Marokko,properNoun
verteenwoordiger,vertegenwoordiger,noun
Turks,Turks,adjective
oorerflik,overerfelijk,adjective
aan die grond,aan de grond,adverb
laat,laat,adjective
Kaapkolonie,Kaapkolonie,properNoun
stasie,station,noun
bespreek,bespreken,verb
geestelik,geestelijk,adjective
amptenaar,ambtenaar,noun
toppunt,toppunt,noun
toedeel,toedelen,verb
gebaseer,gebaseerd,adjective
Chinees,Chinees,adjective
bron,bron,noun
voorspelling,voorspelling,noun
saamwerk,samenwerken,verb
bereidwilligheid,bereidwilligheid,noun
kurk,kurk,noun
administrateur,admin,noun
