source,target,POS
Suurnäkki,Suurnäkki,properNoun
Lambeth,Lambeth,properNoun
Sámal,Sámal,properNoun
Aires,Aires,properNoun
Rieneck,Rieneck,properNoun
Agder og Telemark bispedømme,Agder og Telemark bispedømme,properNoun
Quinsgaardsgate,Quinsgaardsgate,properNoun
flamlendar,flamlender,noun
Gale Ridge,Gale Ridge,properNoun
ostemasse,ostemasse,noun
gry,gry,noun
Sáráhkká,Sáráhkká,properNoun
høgdebasseng,høydebasseng,noun
Galliano,Galliano,properNoun
Burch,Burch,properNoun
amylum,amylum,noun
Folgerø,Folgerø,properNoun
liaisonoffiser,liaisonoffiser,noun
Ørvikstubben,Ørvikstubben,properNoun
termogram,termogram,noun
strykkandidat,strykkandidat,noun
Kambodsja,Kambodsja,properNoun
idé,idé,noun
Northwich,Northwich,properNoun
bergheller,bergheller,noun
uskriven,uskreven,adjective
Hengyang,Hengyang,properNoun
vevkursus,vevkursus,noun
sauehus,sauehus,noun
pilfink,pilfink,noun
Sunnansjö,Sunnansjö,properNoun
Roan,Roan,properNoun
mal,mal,noun
havregryn,havregryn,noun
Mekanikerveien,Mekanikerveien,properNoun
Herdecke,Herdecke,properNoun
Alanen,Alanen,properNoun
Hackås,Hackås,properNoun
Kladruby nad Labem,Kladruby nad Labem,properNoun
mellomleggspapir,mellomleggspapir,noun
Áboája,Áboája,properNoun
Downe,Downe,properNoun
erstatningskrav,erstatningskrav,noun
Roskilde kommune,Roskilde kommune,properNoun
Sparebanksgaten,Sparebanksgaten,properNoun
skrythals,skrythals,noun
Frelsaren Kristus-katedralen,Frelsaren Kristus-katedralen,properNoun
Steve,Steve,properNoun
Beitstad,Beitstad,properNoun
akkordbu,akkordbo,noun
vide,vide,adverb
Izanami,Izanami,properNoun
loftetasje,loftetasje,noun
råme,råme,noun
dalasau,dalasau,noun
hovudstups,hodekulls,adverb
Åleveien,Åleveien,properNoun
strandløk,strandløk,noun
samfunnsvitskapeleg,samfunnsvitenskapelig,adjective
Helstad,Helstad,properNoun
arbeidstakar,arbeidstaker,noun
Mæhle,Mæhle,properNoun
hurtigtog,hurtigtog,noun
Tidaholm,Tidaholm,properNoun
framvekst,framvokster,noun
fredsstyrke,fredsstyrke,noun
asymptote,asymptote,noun
sollisitasjon,sollisitasjon,noun
paleotyp,paleotyp,noun
Skiptvet,Skiptvet,properNoun
Simpson Rocks,Simpson Rocks,properNoun
heimeyrke,heimeyrke,noun
porsjonsmiddag,porsjonsmiddag,noun
Norsk institutt for vassforsking,Norsk institutt for vannforskning,properNoun
Conisbrough,Conisbrough,properNoun
Yonkers,Yonkers,properNoun
Neck or Nothing Passage,Neck or Nothing Passage,properNoun
Lovozero,Lovozero,properNoun
undertak,undertak,noun
Scholven,Scholven,properNoun
mod,mot,noun
proporsjonal,proporsjonal,noun
Laiho,Laiho,properNoun
Aalberg,Aalberg,properNoun
Trinidad og Tobago,Trinidad og Tobago,properNoun
vasspann,vass-spann,noun
Richardssen,Richardssen,properNoun
centime,centime,noun
saudiarabar,saudiaraber,noun
Tuddi,Tuddi,properNoun
tørrklosett,tørrklosett,noun
ventil,ventil,noun
Grillstad,Grillstad,properNoun
Lasa,Lasa,properNoun
Gießen,Gießen,properNoun
isshow,isshow,noun
flint,flint,noun
Veijola,Veijola,properNoun
Nasjonalforeningen,Nasjonalforeningen,properNoun
kollisjonsskade,kollisjonsskade,noun
Küsten,Küsten,properNoun
statsminister,statsminister,noun
gjettekonkurranse,gjettekonkurranse,noun
Hildesheim,Hildesheim,properNoun
Kempenich,Kempenich,properNoun
statsapparat,statsapparat,noun
Prestwick,Prestwick,properNoun
knett,knett,noun
Tollered,Tollered,properNoun
isleies,isleies,preposition
Udnæs,Udnæs,properNoun
klatresport,klatresport,noun
transfer,transfer,noun
Birgitte Tengs,Birgitte Tengs,properNoun
uttrykksmåte,uttrykksmåte,noun
sort,sort,noun
Île des Pétrels,Île des Pétrels,properNoun
Ørvig,Ørvig,properNoun
magisk,magisk,adjective
lidenskapeleg,lidenskapelig,adjective
Clemens,Clemens,properNoun
dialektord,dialektord,noun
Boknakaran,Boknakaran,properNoun
Storebæltsbrua,Storebæltsbroen,properNoun
formgivar,formgiver,noun
akrobatikk,akrobatikk,noun
komparativ,komparativ,noun
Malipo,Malipo,properNoun
mikroskop,mikroskop,noun
Schlanbusch,Schlanbusch,properNoun
fajansefabrikk,fajansefabrikk,noun
ringel,ringel,noun
profetisk,profetisk,adjective
kritikus,kritikus,noun
snik,snik,noun
Meinert,Meinert,properNoun
gummistøvel,gummistøvel,noun
paratakse,paratakse,noun
Bergsvingen,Bergsvingen,properNoun
Górnik Zabrze,Górnik Zabrze,properNoun
germanist,germanist,noun
dissens,dissens,noun
hertz,hertz,noun
ultimo,ultimo,preposition
Ursula,Ursula,properNoun
Mega Millions,Mega Millions,properNoun
Ingeborg,Ingeborg,properNoun
Connacht,Connacht,properNoun
profesjonisme,profesjonisme,noun
Barack,Barack,properNoun
slektsband,slektsband,noun
Canicula,Canicula,properNoun
Rundberg,Rundberg,properNoun
Hreðavatn,Hreðavatn,properNoun
Storpolske voivodskap,Storpolske voivodskap,properNoun
minimumstemperatur,minimumstemperatur,noun
julesalme,julesalme,noun
massekommunikasjonsmiddel,massekommunikasjonsmiddel,noun
Konvallveien,Konvallveien,properNoun
Rimveien,Rimveien,properNoun
Basedow,Basedow,properNoun
Høgås,Høgås,properNoun
tørstedrikke,tørstedrikke,noun
whipcord,whipcord,noun
Ole Bulls gate,Ole Bulls gate,properNoun
Romsåsveien,Romsåsveien,properNoun
Viterbo,Viterbo,properNoun
sjøgras,sjøgras,noun
Ballerud allé,Ballerud allé,properNoun
ulenkeleg,ulenkelig,adjective
Yussuf,Yussuf,properNoun
Ioánnina,Ioánnina,properNoun
Amerika,Amerika,properNoun
Mjelde,Mjelde,properNoun
Sävja,Sävja,properNoun
bindingsverk,bindingsverk,noun
Arge,Arge,properNoun
Markus,Markus,properNoun
simonsdag,simonsdag,noun
Trulsebråten,Trulsebråten,properNoun
rettkval,retthval,noun
Marcello,Marcello,properNoun
Vahtola,Vahtola,properNoun
løveunge,løveunge,noun
skaberakk,skaberakk,noun
Homburg,Homburg,properNoun
Bott,Bott,properNoun
Buldan,Buldan,properNoun
hofteleddsluksasjon,hofteleddsluksasjon,noun
Rotolante,Rotolante,properNoun
Norges offisers- og spesialistforbund,Norges offisers- og spesialistforbund,properNoun
ansiennitetsregel,ansiennitetsregel,noun
Lieppi,Lieppi,properNoun
Hitlar,Hitlar,properNoun
Sankt Olof,Sankt Olof,properNoun
Goodall Ridge,Goodall Ridge,properNoun
forsikringsagent,forsikringsagent,noun
overskotsmenneske,overskuddsmenneske,noun
Lysanias,Lysanias,properNoun
sikksakklyn,sikksakklyn,noun
yngast,ynges,verb
utropar,utroper,noun
høgrefot,høyrefot,noun
Nikomedeia,Nikomedeia,properNoun
Boesen,Boesen,properNoun
Vazov Rock,Vazov Rock,properNoun
uriaspost,uriaspost,noun
college,college,noun
Torine,Torine,properNoun
Varonen,Varonen,properNoun
Chlodvig,Chlodvig,properNoun
Frauenwald,Frauenwald,properNoun
brystkreft,brystkreft,noun
ugyldig,ugyldig,adjective
Skogstadlia,Skogstadlia,properNoun
Kürten,Kürten,properNoun
Langenkamp,Langenkamp,properNoun
Fevåg,Fevåg,properNoun
Peres,Peres,properNoun
Akragas,Akragas,properNoun
Palismaa,Palismaa,properNoun
lykkeskilling,lykkeskilling,noun
bare,bare,adverb
Tretteberg,Tretteberg,properNoun
landevegsrøvar,landevegsrøver,noun
Löftaskog,Löftaskog,properNoun
Gäu,Gäu,properNoun
skattefunn,skattefunn,noun
Brønderslev kommune,Brønderslev kommune,properNoun
skoleatlas,skuleatlas,noun
Vestergaard,Vestergaard,properNoun
Yermak Point,Yermak Point,properNoun
Øvre Hammersborggate,Øvre Hammersborggate,properNoun
Skodjevågen,Skodjevågen,properNoun
Arnäsvall,Arnäsvall,properNoun
superintendent,superintendent,noun
Raudt,Rødt,properNoun
infiltrasjonsanlegg,infiltrasjonsanlegg,noun
Takaluoma,Takaluoma,properNoun
kontantstraum,kontantstrøm,noun
Ruhnu,Ruhnu,properNoun
hisset,hisset,adverb
Forbord,Forbord,properNoun
Riser,Riser,properNoun
Baldersheim,Baldersheim,properNoun
V-forma,V-formet,adjective
brennglas,brennglass,noun
Gerhard Grans vei,Gerhard Grans vei,properNoun
opprørsk,opprørsk,adjective
dirham,dirham,noun
Arnakkveien,Arnakkveien,properNoun
Vena,Vena,properNoun
Tom-Rune,Tom-Rune,properNoun
solemerke,solemerke,noun
World Record,World Record,properNoun
fly,fly,adverb
skoleunge,skoleunge,noun
Habakkuk,Habakkuk,properNoun
Bettwil,Bettwil,properNoun
vindhane,vindhane,noun
Komsi,Komsi,properNoun
Hällestad,Hällestad,properNoun
Jensen Nunataks,Jensen Nunataks,properNoun
Båtsmannsveien,Båtsmannsveien,properNoun
kjempekenguru,kjempekenguru,noun
amfora,amfora,noun
Neuenstein,Neuenstein,properNoun
Tårngata,Tårngata,properNoun
Sheikh,Sheikh,properNoun
normalprosa,normalprosa,noun
avgangssignal,avgangssignal,noun
Val,Val,properNoun
dåpsseremoni,dåpsseremoni,noun
Arbeidstilsynet,Arbeidstilsynet,properNoun
Abelnes,Abelnes,properNoun
didaktikk,didaktikk,noun
alfapartikkel,alfapartikkel,noun
godkjøp,godkjøp,noun
Salomonøyane,Salomonøyane,properNoun
kontrahent,kontrahent,noun
Alteidet,Alteidet,properNoun
utafrå,utafra,preposition
stormfugl,stormfugl,noun
Beach,Beach,properNoun
deformitet,deformitet,noun
Zuflucht,Zuflucht,properNoun
Reichenbach im Kandertal,Reichenbach im Kandertal,properNoun
Pentagon,Pentagon,properNoun
Auerbach,Auerbach,properNoun
målsøkar,målsøker,noun
somnambulisme,somnambulisme,noun
Great Torrington,Great Torrington,properNoun
Brydedamveien,Brydedamveien,properNoun
lut,lut,noun
datateknologi,datateknologi,noun
Mississippielva,Mississippielva,properNoun
Edson,Edson,properNoun
bankautomat,bankautomat,noun
Stikkaåsen,Stikkaåsen,properNoun
dekke,dekke,noun
bryllaup,bryllup,noun
bemidla,bemidlet,adjective
Great Yarmouth,Great Yarmouth,properNoun
sparknekt,sparknekt,noun
Shults Peninsula,Shults Peninsula,properNoun
korsband,korsband,noun
ad hoc,ad hoc,adverb
Auster Pass,Auster Pass,properNoun
Andersdatter,Andersdatter,properNoun
Amano,Amano,properNoun
medium,medium,noun
Kollshaugen,Kollshaugen,properNoun
farao,farao,noun
Flaktveitsvingane,Flaktveitsvingane,properNoun
Memleben,Memleben,properNoun
veldig,veldig,adverb
kollisjonskurs,kollisjonskurs,noun
Leifsen,Leifsen,properNoun
Herbert Plateau,Herbert Plateau,properNoun
Hansabyen Visby,Hansabyen Visby,properNoun
Blåknappen,Blåknappen,properNoun
einegga,enegget,adjective
Ulvin,Ulvin,properNoun
vinimport,vinimport,noun
demokrat,demokrat,noun
Bente-Lotte,Bente-Lotte,properNoun
tenar,tjener,noun
Bolivia,Bolivia,properNoun
broderring,broderring,noun
Jorsett,Jorsett,properNoun
underliggande,underliggende,adjective
Sergijev,Sergijev,properNoun
Meisterschwanden,Meisterschwanden,properNoun
Rautiainen,Rautiainen,properNoun
innanfrå,innenfra,preposition
Pan European Game Information,Pan European Game Information,properNoun
Volhynia,Volhynia,properNoun
Motzfeldt,Motzfeldt,properNoun
bondeungdomslag,bondeungdomslag,noun
Arlanda,Arlanda,properNoun
Victoriaeana,Victoriaeana,properNoun
Água de Pau,Água de Pau,properNoun
Sjepetivka,Sjepetivka,properNoun
hagestell,hagestell,noun
blygjast,blues,verb
Arbois,Arbois,properNoun
innspurt,innspurt,noun
Tärnö,Tärnö,properNoun
hermann,hærmann,noun
Buerskogen,Buerskogen,properNoun
Olafsson,Olafsson,properNoun
Jøkulhest,Jøkulhest,properNoun
konjunktiv,konjunktiv,noun
Krall Crags,Krall Crags,properNoun
utormåta,umåtelig,adverb
Tirana,Tirana,properNoun
Synne,Synne,properNoun
Brekkemyra,Brekkemyra,properNoun
skogkatt,skogkatt,noun
Utvik,Utvik,properNoun
Kristian IVs gate,Kristian IVs gate,properNoun
Wasserkuppe,Wasserkuppe,properNoun
Bystrøm,Bystrøm,properNoun
det vil seie,det vil si,adverb
overskueleg,overskuelig,adjective
Tula,Tula,properNoun
Moldbakken,Moldbakken,properNoun
sildekval,sildehval,noun
Rikshospitalet,Rikshospitalet,properNoun
Sigri,Sigri,properNoun
kosmisk,kosmisk,adjective
Rauma,Rauma,properNoun
lagerressurs,lagerressurs,noun
vulkanisme,vulkanisme,noun
Einarsen,Einarsen,properNoun
Skareveien,Skareveien,properNoun
Rambo Nunataks,Rambo Nunataks,properNoun
lønnsregulativ,lønnsregulativ,noun
tannpasta,tannpasta,noun
Junni,Junni,properNoun
eigenutvikla,egenutviklet,adjective
Trannels,Trannels,properNoun
Bentzen,Bentzen,properNoun
Viking,Viking,properNoun
Vestertana,Vestertana,properNoun
Kindt,Kindt,properNoun
Karlsrostredet,Karlsrostredet,properNoun
benefice,benefice,noun
skeis,skeis,adverb
Baset,Baset,properNoun
Ullersmo,Ullersmo,properNoun
Politico,Politico,properNoun
Metz,Metz,properNoun
stilbrot,stilbrott,noun
måse,måse,noun
Ojos del Salado,Ojos del Salado,properNoun
musikkvitskapeleg,musikkvitenskapelig,adjective
viseklubb,viseklubb,noun
Lierelva,Lierelva,properNoun
karjol,karjol,noun
Languedoc,Languedoc,properNoun
kleptomani,kleptomani,noun
austanom,østenom,preposition
flaskeskip,flaskeskip,noun
Store Torungen fyrstasjon,Store Torungen fyrstasjon,properNoun
Pöntinen,Pöntinen,properNoun
Lindqvist,Lindqvist,properNoun
Pocklington,Pocklington,properNoun
Unander,Unander,properNoun
orknøying,orknøying,noun
appelsinfromasj,appelsinfromasj,noun
voteringstema,voteringstema,noun
Kristenssen,Kristenssen,properNoun
Ryggebyen,Ryggebyen,properNoun
klagepunkt,klagepunkt,noun
Raggatt Mountains,Raggatt Mountains,properNoun
tidstypisk,tidstypisk,adjective
toøring,toøring,noun
skvadron,skvadron,noun
vindfallstømmer,vindfallstømmer,noun
sambandsrepublikk,sambandsrepublikk,noun
Vågsallmenningen,Vågsallmenningen,properNoun
røysete,røysete,adjective
Rein,Rein,properNoun
blason,blason,noun
Lillemo,Lillemo,properNoun
kaviar,kaviar,noun
andletsdrag,andletsdrag,noun
Sundvolden,Sundvolden,properNoun
Kerckhove de Denterghem,Kerckhove de Denterghem,properNoun
finnmutt,finnmutt,noun
Lydia,Lydia,properNoun
Formia,Formia,properNoun
åttedel,åttendedel,noun
bortover,bortover,preposition
Pudas,Pudas,properNoun
Norges Kampsportforbund,Norges Kampsportforbund,properNoun
trav,trav,noun
Palme,Palme,properNoun
Heidrun,Heidrun,properNoun
aksel,aksel,noun
lysten,lysten,adjective
fyrstikkfabrikk,fyrstikkfabrikk,noun
Noregs vassdrags- og energidirektorat,Norges vassdrags- og energidirektorat,properNoun
Haakana,Haakana,properNoun
L'Renouille,L'Renouille,properNoun
Tordenskjolds gate,Tordenskjolds gate,properNoun
dyreart,dyreart,noun
trolleybuss,trolleybuss,noun
Grimstadfjorden,Grimstadfjorden,properNoun
hårfin,hårfin,adjective
Lutnes,Lutnes,properNoun
Botnane,Botnane,properNoun
Lindbæck,Lindbæck,properNoun
Vindhyafjella,Vindhyafjella,properNoun
pacemaker,pacemaker,noun
Geldern,Geldern,properNoun
Malung,Malung,properNoun
Genova,Genova,properNoun
Darley Dale,Darley Dale,properNoun
Hvarnes,Hvarnes,properNoun
i så fall,i så fall,adverb
Hundbergneset,Hundbergneset,properNoun
Mesterfjellveien,Mesterfjellveien,properNoun
Garstang,Garstang,properNoun
Innerhofer,Innerhofer,properNoun
Bjerkli,Bjerkli,properNoun
grensekrig,grensekrig,noun
Dortea,Dortea,properNoun
Mälaren,Mälaren,properNoun
Tokkeveien,Tokkeveien,properNoun
jamvektsord,jamvektsord,noun
leksikograf,leksikograf,noun
kraftfôr,kraftfôr,noun
bergingeniør,bergingeniør,noun
Turunen,Turunen,properNoun
konus,konus,noun
Midtausten,Midtøsten,properNoun
Vinicius,Vinicius,properNoun
Dolj,Dolj,properNoun
ovande,ualminnelig,adverb
trestokk,trestokk,noun
Samland,Samland,properNoun
delelager,delelager,noun
Takkinen,Takkinen,properNoun
seksar,sekser,noun
voteringsgrunnlag,voteringsgrunnlag,noun
calling,calling,noun
Snorrslida,Snorrslida,properNoun
oksidasjon,oksidasjon,noun
Playhouse Theatre,Playhouse Theatre,properNoun
Kråvasslia,Kråvasslia,properNoun
piano,piano,noun
trykktap,trykktap,noun
Roterud,Roterud,properNoun
austkant,austkant,noun
Bergheim,Bergheim,properNoun
skarre-r,skarre-r,noun
Häfelfingen,Häfelfingen,properNoun
Ingerlien,Ingerlien,properNoun
Ingebret Andersens vei,Ingebret Andersens vei,properNoun
Svalbard lufthamn,Svalbard lufthamn,properNoun
Künzelsau,Künzelsau,properNoun
Märsylä,Märsylä,properNoun
neste,neste,determiner
neste,neste,demonstrativePronoun
neste,neste,determiner
neste,neste,demonstrativePronoun
neste,neste,determiner
neste,neste,demonstrativePronoun
neste,neste,determiner
neste,neste,demonstrativePronoun
Axel Jensen,Axel Jensen,properNoun
Shortcut Col,Shortcut Col,properNoun
Thomle,Thomle,properNoun
Maeda,Maeda,properNoun
midiskjørt,midiskjørt,noun
Sikkájávri,Sikkájávri,properNoun
Skåra,Skåra,properNoun
Katowice,Katowice,properNoun
Yli-Riesto,Yli-Riesto,properNoun
frami,frem i,preposition
heimestrikka,hjemmestrikket,adjective
Bedar,Bedar,properNoun
stubbe,stubbe,noun
Fjon,Fjon,properNoun
Nasjonalt senter for leseopplæring og leseforsking,Nasjonalt senter for leseopplæring og leseforskning,properNoun
Johnsbåen,Johnsbåen,properNoun
programblad,programblad,noun
Smedhaugen,Smedhaugen,properNoun
Østre Tuve,Østre Tuve,properNoun
Hammerum,Hammerum,properNoun
Sámmoljohka,Sámmoljohka,properNoun
sinnbilde,sinnbilde,noun
corny,corny,adjective
gordonsetter,gordonsetter,noun
kol,kol,noun
Älmsta,Älmsta,properNoun
em-tittel,em-tittel,noun
Vestre Murallmenningen,Vestre Murallmenningen,properNoun
urmakar,urmaker,noun
Sandtorv,Sandtorv,properNoun
Warloe,Warloe,properNoun
reinblom,reinblom,noun
heroinist,heroinist,noun
Jyri,Jyri,properNoun
lass,lass,noun
Abeba,Abeba,properNoun
Aida Cruises,Aida Cruises,properNoun
Länghem,Länghem,properNoun
versedrama,versedrama,noun
Thoressen,Thoressen,properNoun
Karen Marie,Karen Marie,properNoun
Unit,Unit,properNoun
vassmak,vassmak,noun
Fátmie,Fátmie,properNoun
Gartnerhallen,Gartnerhallen,properNoun
prejudikat,prejudikat,noun
Wensel,Wensel,properNoun
Trönninge,Trönninge,properNoun
lafteverk,lafteverk,noun
Skigardveien,Skigardveien,properNoun
toradar,torader,noun
Coma Pedrosa,Coma Pedrosa,properNoun
drap,drap,noun
beinkrok,beinkrok,noun
Aagård,Aagård,properNoun
Leirvikåsen,Leirvikåsen,properNoun
Wolden,Wolden,properNoun
Mont à Cavouère,Mont à Cavouère,properNoun
Fanaflaten,Fanaflaten,properNoun
Roccaraso,Roccaraso,properNoun
Linnanmäki,Linnanmäki,properNoun
jazzballett,jazzballett,noun
avdragsvis,avdragsvis,adverb
Evelina,Evelina,properNoun
Skeidsvoll,Skeidsvoll,properNoun
Hietaoja,Hietaoja,properNoun
Dorum,Dorum,properNoun
reglement,reglement,noun
Hirschenstein,Hirschenstein,properNoun
grums,grums,noun
studierektor,studierektor,noun
rabbi,rabbi,noun
Puhakainen,Puhakainen,properNoun
Hornøya,Hornøya,properNoun
Vadumveien øst,Vadumveien øst,properNoun
glidelyd,glidelyd,noun
Vågsgaten,Vågsgaten,properNoun
Toikkanen,Toikkanen,properNoun
Monson,Monson,properNoun
Wyers Nunataks,Wyers Nunataks,properNoun
belizar,belizer,noun
lydteknikar,lydtekniker,noun
Hagardsbakken,Hagardsbakken,properNoun
brudemarsj,brudemarsj,noun
Museum Ledge,Museum Ledge,properNoun
Rihtáčopma,Rihtáčopma,properNoun
Norske arkitekters landsforbund,Norske arkitekters landsforbund,properNoun
øyremerke,øremerke,noun
Kalliope,Kalliope,properNoun
samfunnssatire,samfunnssatire,noun
tørkeskap,tørkeskap,noun
Verdalsøra,Verdalsøra,properNoun
Rutvik,Rutvik,properNoun
Kansas City,Kansas City,properNoun
Oakland,Oakland,properNoun
Lindback,Lindback,properNoun
Høyem,Høyem,properNoun
Brack,Brack,properNoun
Deardorff,Deardorff,properNoun
grammatisk,grammatisk,adjective
Maliniemi,Maliniemi,properNoun
Hánssavárri,Hánssavárri,properNoun
Plav,Plav,properNoun
Skalleberg,Skalleberg,properNoun
Dereham,Dereham,properNoun
særs,særs,adverb
Libakkfaret,Libakkfaret,properNoun
gjennom,gjennom,preposition
Rauenbusch,Rauenbusch,properNoun
aksesjonskatalog,aksesjonskatalog,noun
hospitalskip,hospitalskip,noun
Eurovision,Eurovision,properNoun
Sebulona,Sebulona,properNoun
festantrekk,festantrekk,noun
europium,europium,noun
Lauridsen,Lauridsen,properNoun
kamelhårsfrakk,kamelhårsfrakk,noun
Granholmlia,Granholmlia,properNoun
Olive Ridley,Olive Ridley,properNoun
arsenal,arsenal,noun
artilleri,artilleri,noun
Tiirikainen,Tiirikainen,properNoun
Mumpf,Mumpf,properNoun
Vaggeryds kommun,Vaggeryds kommun,properNoun
Guro,Guro,properNoun
veltilpassa,veltilpasset,adjective
Witney,Witney,properNoun
sambandsnett,sambandsnett,noun
treak,treak,noun
Fiborgtangen,Fiborgtangen,properNoun
Mali,Mali,properNoun
Apeltunhaugene,Apeltunhaugene,properNoun
gråvêr,gråvær,noun
Eskeland,Eskeland,properNoun
Langoddveien,Langoddveien,properNoun
Stortings plass,Stortings plass,properNoun
Sveiserveien,Sveiserveien,properNoun
kultminne,kultminne,noun
Benneche,Benneche,properNoun
komikar,komiker,noun
Gyseterlien,Gyseterlien,properNoun
Mayer Crags,Mayer Crags,properNoun
venstre,venstre,preposition
Jokilehto,Jokilehto,properNoun
Ruinard,Ruinard,properNoun
nåme,på langt,preposition
Hambach,Hambach,properNoun
bøttevis,bøttevis,adverb
rettsforhold,rettsforhold,noun
hemnar,hevner,noun
blandingsforhold,blandingsforhold,noun
ettersjukdom,ettersykdom,noun
Krokom kommune,Krokom kommune,properNoun
Kariann,Kariann,properNoun
Stigåsveien,Stigåsveien,properNoun
Garczynski Nunatak,Garczynski Nunatak,properNoun
ekskjærast,ekskjæreste,noun
veivhus,veivhus,noun
Harala,Harala,properNoun
prikkfri,prikkfri,adjective
Patronen,Patronen,properNoun
ste-,ste-,preposition
huldrefolk,huldrefolk,noun
Ahmadu Bello University,Ahmadu Bello University,properNoun
Botn,Botn,properNoun
Kortbølgen,Kortbølgen,properNoun
Kesonen,Kesonen,properNoun
Abbey Road Studios,Abbey Road Studios,properNoun
pinande,pinende,adverb
Rones,Rones,properNoun
slubbert,slubbert,noun
Ydre kommune,Ydre kommune,properNoun
Nortunen,Nortunen,properNoun
Garston,Garston,properNoun
Ustaoset,Ustaoset,properNoun
Scherz,Scherz,properNoun
gaukefamilie,gaukefamilie,noun
Thorfinn,Thorfinn,properNoun
Philippa,Philippa,properNoun
Bjøllånes,Bjøllånes,properNoun
vurderingsmåte,vurderingsmåte,noun
Jerome,Jerome,properNoun
Friedmann Valley,Friedmann Valley,properNoun
Gaienhofen,Gaienhofen,properNoun
Wisch,Wisch,properNoun
Moliden,Moliden,properNoun
Südwestfunk,Südwestfunk,properNoun
Blåhukerten,Blåhukerten,properNoun
Strimmelen,Strimmelen,properNoun
Hamlander,Hamlander,properNoun
helsesport,helsesport,noun
Gya,Gya,properNoun
Bunkholt,Bunkholt,properNoun
krak,krak,noun
Båhus,Båhus,properNoun
Åselstad,Åselstad,properNoun
rasteplass,rasteplass,noun
Janssen,Janssen,properNoun
dikterisk,dikterisk,adjective
Állan,Állan,properNoun
Lumus,Lumus,properNoun
kanarifugl,kanarifugl,noun
Boxberger,Boxberger,properNoun
Olav Kyrres gate,Olav Kyrres gate,properNoun
ritt,ritt,noun
Gisle Johnsons plass,Gisle Johnsons plass,properNoun
tidvatn,tidevann,noun
totaktar,totakter,noun
Deli De Luca,Deli De Luca,properNoun
Snefryd,Snefryd,properNoun
Tønnesson,Tønnesson,properNoun
Admiralitetsfjellene,Admiralitetsfjellene,properNoun
Kivirinta,Kivirinta,properNoun
Piitulainen,Piitulainen,properNoun
Lerkeveien,Lerkeveien,properNoun
Hatti,Hatti,properNoun
Rosvold,Rosvold,properNoun
Häyry,Häyry,properNoun
Goldbæk,Goldbæk,properNoun
Josjua,Josjua,properNoun
urolog,urolog,noun
Burgistein,Burgistein,properNoun
austanetter,østetter,preposition
Lawra,Lawra,properNoun
barnemat,barnemat,noun
Vikengata,Vikengata,properNoun
rydde or vegen,skaffe av veien,preposition
Częstochowa,Częstochowa,properNoun
begerblad,begerblad,noun
Fjæregrenden,Fjæregrenden,properNoun
blinklys,blinklys,noun
råka,befengt,adjective
Ashraf,Ashraf,properNoun
tapsprosent,tapsprosent,noun
Tindfjallajökull,Tindfjallajökull,properNoun
riksadvokatembete,riksadvokatembete,noun
Lima,Lima,properNoun
Corrèze,Corrèze,properNoun
pengepung,pengepung,noun
Olmo,Olmo,properNoun
Arbroath,Arbroath,properNoun
artiumskull,artiumskull,noun
Byrne,Byrne,properNoun
Clermont,Clermont,properNoun
Bakkesvodene,Bakkesvodene,properNoun
Mijia,Mijia,properNoun
Kruševac,Kruševac,properNoun
Kaistinen,Kaistinen,properNoun
skolemedisin,skulemedisin,noun
Torjusbakken,Torjusbakken,properNoun
