source,target,POS
vinnutími,arbetstid,noun
heimsstyrjöld,världskrig,noun
þorp,by,noun
Jóhannesson,Johannesson,properNoun
bolur,skjorta,noun
leyfi,licens,noun
Fúsi,Fusi,properNoun
þessi,den här,pronoun
þessi,den här,demonstrativePronoun
Magnússon,Magnusson,properNoun
koddi,kudde,noun
nýsköpunarmaður,företagare,noun
undirskrift,underskrift,noun
gagnrýni,kritik,noun
langur,lång,adjective
veitingahús,restaurang,noun
heldur,hellre,adverb
ósamkvæmur,oförenlig,adjective
endurstilla,återställa,verb
stjórna,styra,verb
taktur,takt,noun
blaðsíða,sida,noun
stoð,stöd,noun
nóg,tillräckligt,adverb
faðmur,famn,noun
ráðningarstofa,bemanningsföretag,noun
helvítis,fan,interjection
meiripartur,merpart,noun
gífurlegur,enorm,adjective
kvæntur,gift,adjective
dyr,dörr,noun
snerta,beröra,verb
vefnaður,vävnad,noun
áhyggjur,oro,noun
reiða,förlita,verb
samúð,medkänsla,noun
Nicolas,Nicolas,properNoun
undir,under,preposition
vesalingur,stackare,noun
hlekkur,länk,noun
Reykdalur,Reykdal,properNoun
hlaða,belasta,verb
utanríkisráðuneyti,utrikesdepartement,noun
braut,bana,noun
aðgreining,differentiering,noun
sveitarfélag,kommun,noun
skrúfa,skruv,noun
bráður,akut,adjective
flutningur,migration,noun
bréfleiðis,skriftligen,adverb
grænt ljós,klartecken,noun
menntunarkerfi,utbildningssystem,noun
vinna á móti,motverka,verb
niðurgreiða,subventionera,verb
fallinn,fallen,adjective
klukkan hálf-tíu,klockan halv tio,adverb
auðvelda,underlätta,verb
lögregluþjónn,polis,noun
vanrækja,eftersätta,verb
einbeitni,beslutsamhet,noun
athugasemd,påpekande,noun
Högni,Högne,properNoun
streyma,strömma,verb
byrja,utgå,verb
Galton,Galton,properNoun
ábyrgur,ansvarig,adjective
hraður,fort,adjective
sundur,isär,adverb
mótvægi,motvikt,noun
ákaflega,extremt,adverb
Stokkhólmur,Stockholm,properNoun
vinsæll,populär,adjective
gjá,klyfta,noun
framlenging,förlängning,noun
ekki,icke,adverb
upprunaland,ursprungsland,noun
fyrirvari,förbehåll,noun
byrði,belastning,noun
alda,våg,noun
tengdur,relaterad,adjective
október,oktober,noun
lamb,lamm,noun
skáld,poet,noun
náinn,nära,adjective
brýnn,brådskande,adjective
mótspyrna,motstånd,noun
hlæja,skratta,verb
alþjóðaréttur,folkrätt,noun
einræði,diktatur,noun
mat,bedömning,noun
upplýsa,upplysa,verb
dimma,mörker,noun
stöð,anläggning,noun
hefti,häfte,noun
alls ekki,inte alls,adverb
ökutæki,fordon,noun
Botsvana,Botswana,properNoun
upphaflega,ursprungligen,adverb
dómari,domare,noun
tómur,tom,adjective
landbúnaðarstefna,jordbrukspolitik,noun
að,åt,preposition
lenda,hamna,verb
öryggisráðstöfun,säkerhetsåtgärd,noun
líklega,sannolikt,adverb
tiltölulega,förhållandevis,adverb
fjárkúgun,utpressning,noun
Filippseyjar,Filippinerna,properNoun
útbyrðis,överbord,adverb
átök,konflikt,noun
auðsæi,självklarhet,noun
varðveita,bevara,verb
auga,öga,noun
tímarit,tidskrift,noun
ílát,kärl,noun
fjöldi,antal,noun
Akureyri,Akureyri,properNoun
kveðja,gratulation,noun
skattaskjól,skatteparadis,noun
frá upphafi,från början,adverb
gera kleift,möjliggöra,verb
þrátt fyrir það að,trots,subordinatingConjunction
afleiðing,påföljd,noun
Vitorino,Vitorino,properNoun
sofandi,sovande,adjective
vegabréf,pass,noun
viðauki,bilaga,noun
Hong Kong,Hong Kong,properNoun
þróun,utveckling,noun
tímaskeið,skede,noun
undanfarandi,preliminär,adjective
pláneta,planet,noun
Jackson,Jackson,properNoun
fyrirkomulag,regelverk,noun
tengja,förbinda,verb
síðastliðinn,sista,adjective
fækka,minska,verb
skína,skina,verb
samþykktur,godkänd,adjective
skipuleggja,organisera,verb
bið,väntan,noun
krækja,länk,noun
sammála,överens,adjective
síðast,sist,adverb
bjór,öl,noun
Ramos,Ramos,properNoun
amerískur,amerikansk,adjective
hvert,vart,pronoun
hvert,vart,interrogativePronoun
fullgera,fullborda,verb
brjóst,bröst,noun
Ortega,Ortega,properNoun
mansal,människosmuggling,noun
konar,slags,adverb
hnefi,näve,noun
sjaldan,sällan,adverb
grænmetis,vegetabilisk,adjective
portúgalska,portugisiska,noun
vega,väga,verb
kaup,köp,noun
auka,öka,verb
málsgrein,avsnitt,noun
eftirvænting,förväntan,noun
stjörnukjarni,stjärnkärna,noun
sönnunargögn,belägg,noun
Norðurland,Norra Island,properNoun
sömuleiðis,likaledes,adverb
samþætta,integrera,verb
hvati,katalysator,noun
Long,Long,properNoun
bók,bok,noun
framlag,bidrag,noun
úff,usch,interjection
ósigur,nederlag,noun
fjölskyldusamkoma,familjeåterförening,noun
flytja,transportera,verb
óvinur,fiende,noun
aldrei,aldrig,adverb
mála,måla,verb
glæpastarfsemi,kriminalitet,noun
ellefu,elva,numeral
taugakerfi,nervsystem,noun
hótun,hot,noun
fjárfesta,satsa,verb
og,och,coordinatingConjunction
óvæntur,överraskande,adjective
hrísgrjón,ris,noun
aðstoð,bistånd,noun
ræsa,lansera,verb
óvart,förvånande,adjective
Önundarfjörður,Onundarfjordur,properNoun
ýmislegur,diverse,adjective
lofsverður,lovvärd,adjective
Ellen,Ellen,properNoun
fjarverandi,frånvarande,adjective
almennur,gemensam,adjective
tónleikar,konsert,noun
Atlantshaf,Atlanten,properNoun
rannsakandi,undersökare,noun
viðbragð,respons,noun
kólna,kallna,verb
tíðka,praktisera,verb
ónógur,otillräcklig,adjective
heppilegur,gynnsam,adjective
rífast,slåss,verb
Europol,Europol,properNoun
Tanner,Tanner,properNoun
markmið,syfte,noun
slóvenskur,slovensk,adjective
stjórna,förvalta,verb
minnkun,minskning,noun
Nastasja,Nastasja,properNoun
lengja,utsträcka,verb
rugl,förvirring,noun
verslanakeðja,livsmedelskedja,noun
Hannes,Hannes,properNoun
aumingi,förlorare,noun
svæði,område,noun
sunnudagur,söndag,noun
samræmast,överensstämma,verb
fátæklegur,bristfällig,adjective
skynja,ana,verb
iðnvæddur,industrialiserad,adjective
vonbrigði,frustration,noun
stjórnmálaflokkur,parti,noun
núll,noll,numeral
bíta,bita,verb
meðlimur,ledamot,noun
suðvestur,sydväst,adjective
skilinn,frånskild,adjective
stöðva,stoppa,verb
öldrun,åldrande,noun
atvinnugrein,industri,noun
vaða,vada,verb
oní,ner,adverb
litur,färg,noun
innan,inom,preposition
viðmið,norm,noun
tjáning,uttryck,noun
ungverska,ungerska,noun
hvorki,varken,coordinatingConjunction
Trausti,Trausti,properNoun
fjöður,fjäder,noun
þurrka,torka,verb
pressa,pressa,verb
runni,buske,noun
yfirhöfuð,överhuvud,adverb
smygl,smuggling,noun
eftirlýstur,efterlyst,adjective
gata,gata,noun
vissulega,förvisso,adverb
undrun,överraskning,noun
landsbyggð,landsbygd,noun
endurdreifing,omfördelning,noun
samanstanda,inkludera,verb
iðnaðar,industriell,adjective
frambjóðandi,kandidat,noun
Maastricht,Maastricht,properNoun
viðunandi,godtagbar,adjective
staðsetning,läge,noun
kíló,kilo,noun
pólitískur,politisk,adjective
rafrænn,elektronisk,adjective
landbúnaðarsvæði,jordbruksområde,noun
andstyggilegur,vidrig,adjective
allsherjarfundur,plenum,noun
Ankara,Ankara,properNoun
Jóhannesborg,Johannesburg,properNoun
sigta,sikta,verb
vígi,fästning,noun
innri,inneboende,adjective
áfall,chock,noun
samkoma,återförening,noun
fremja,begå,verb
samkvæmur,förenlig,adjective
rúmtak,kapacitet,noun
neita,vägra,verb
Mccreevy,Mccreevy,properNoun
gönguferð,promenad,noun
andstaða,opposition,noun
fyrirlitning,förakt,noun
fyrirmæli,föreskrift,noun
hanna,utforma,verb
tegund,sort,noun
vangasvipur,profil,noun
heilsa,hälsa,noun
dá,beundra,verb
grófur,grov,adjective
haltra,halta,verb
að sumu leyti,dels,adverb
nýkominn,nykommen,adjective
geisli,stråle,noun
muna,komma ihåg,verb
búskapur,jordbruk,noun
neita,neka,verb
listi,förteckning,noun
kerfi,system,noun
útskýra,redovisa,verb
Eatuzzo,Fatuzzo,properNoun
óhjákvæmilegur,oundviklig,adjective
umsögn,kommentar,noun
heimspekingur,filosof,noun
gjaldeyrissjóður,valutafond,noun
beiðni,begäran,noun
síga,sänka,verb
Víðförli,Vidförli,properNoun
læknisfræði,medicin,noun
ellilífeyrisþegi,pensionär,noun
mjúklega,försiktigt,adverb
stofnsetja,inrätta,verb
óbeinn,indirekt,adjective
treysta,förlita,verb
Sarkozy,Sarkozy,properNoun
orsaka,framkalla,verb
gegnum,igenom,preposition
endurheimt,återgång,noun
nemandi,student,noun
Erasmus,Erasmus,properNoun
viðunandi,acceptabel,adjective
meina,mena,verb
stétt,klass,noun
Gínea,Guinea,properNoun
Hermann,Herman,properNoun
lækur,bäck,noun
liður,part,noun
skjár,skärm,noun
átt,håll,noun
hugsandi,reflekterande,adjective
reykingar,rökning,noun
Thomas,Thomas,properNoun
Þýskaland,Tyskland,properNoun
fiskimaður,fiskare,noun
hluthafi,aktieägare,noun
sléttur,smidig,adjective
Rut,Rut,properNoun
titill,titel,noun
fullgera,komplettera,verb
Howitt,Howitt,properNoun
lagasetningarferli,lagstiftningsprocess,noun
varpa,kasta,verb
íhugun,övervägande,noun
vitaskuld,så klart,adverb
svo og,såväl,adverb
Leon,Leon,properNoun
sambandsstjórnarsinni,federalist,noun
útreikningur,räkenskap,noun
kjör,val,noun
gjaldþrot,konkurs,noun
varanlegur,permanent,adjective
afkoma,resultat,noun
binda,binda,verb
þekja,täcka,verb
æfing,övning,noun
Austurvöllur,Austurvöllur,properNoun
í morgun,i morse,adverb
sjúkdómur,sjukdom,noun
lífvera,organism,noun
kjósa,rösta,verb
tækni,teknik,noun
sorgmæddur,sorgsen,adjective
benda,peka,verb
vera áfram,återstå,verb
kort,kort,noun
til samans,ihop,adverb
fjárhagslegur,skattemässig,adjective
ljúka,slutföra,verb
stúdent,studerande,noun
sérþekking,expertis,noun
hræddur,rädd,adjective
neðar,nedan,adverb
andstaða,invändning,noun
mynni,mynning,noun
endanlega,slutligen,adverb
ljúfur,ljuv,adjective
töluverður,betydlig,adjective
eyra,gehör,noun
Kristín,Kristin,properNoun
hverfa,försvinna,verb
gangsetja,påbörja,verb
hér með,härigenom,adverb
Mið-Evrópa,Centraleuropa,properNoun
haldast,förbli,verb
að auki,därutöver,adverb
réttur,rätt,noun
vertíð,säsong,noun
ákafur,intensiv,adjective
Mercosur,Mercosur,properNoun
auðlind,resurs,noun
rifa,spricka,noun
leif,rest,noun
brjóta,bryta,verb
misnotkun,missbruk,noun
úthaf,ocean,noun
Alice,Alice,properNoun
öryggiskerfi,trygghetssystem,noun
yfirráð,dominans,noun
Rothbehrendt,Rothbehrendt,properNoun
innihald,innehåll,noun
koldíoxíð,koldioxid,noun
þakka,tacka,verb
friðun,bevarande,noun
starfsumhverfi,arbetsmiljö,noun
kjörtímabil,mandatperiod,noun
Berufjörður,Berufjördur,properNoun
hvísla,viska,verb
fjölmiðill,media,noun
íbúðarhús,bostadshus,noun
neita,förneka,verb
andmæla,invända,verb
einskonar,typ av,adverb
grafa,gräva,verb
lýsing,beskrivning,noun
svar,svar,noun
á undan,framför,preposition
þjóðerni,nationalitet,noun
dót,saker,noun
áleiðis,fram,adverb
Vigdís,Vigdis,properNoun
einasti,enda,adjective
hagsmunir,intresse,noun
spegill,spegel,noun
plús,plus,noun
on,on,properNoun
fulltrúi,representant,noun
athuga,observera,verb
seytján,sjutton,numeral
átta sig á,inse,verb
umbera,invänta,verb
almennur,allomfattande,adjective
léttir,lättnad,noun
athuga,notera,verb
garður,gård,noun
ábyrgðarsvæði,ansvarsområde,noun
ágúst,augusti,numeral
hrollur,skakning,noun
Sauðárkrókskaupstaður,Sauðárkrókskaupstaður,properNoun
yfirgnæfa,dominera,verb
Harpo,Harpo,properNoun
samsetning,sammansättning,noun
Gasa,Gaza,properNoun
gjörðu svo vel,var så god,interjection
yfirgefa,lämna,verb
samheldni,sammanhållning,noun
dreifing,distribution,noun
gjald,avgift,noun
fundur,stämma,noun
staldra,pausera,verb
fimmtíu,femtio,numeral
bjartsýnn,optimistisk,adjective
mótmælandi,demonstrant,noun
arabískur,arabisk,adjective
Páll,Paul,properNoun
Giuseppe,Giuseppe,properNoun
Tyrkland,Turkiet,properNoun
stökk,hopp,noun
ósamsvarandi,oproportionerlig,adjective
ryðja,rensa,verb
á móti,tvärtom,adverb
frí,semester,noun
átján,arton,numeral
mikilfenglegur,storslagen,adjective
fóður,djurfoder,noun
fram,fram,adverb
fjármunir,medel,noun
samstaða,konsensus,noun
jafnmikill,identisk,adjective
undra,förvåna,verb
réttur,rätt,adjective
kvænast,gifta sig,verb
fullkominn,perfekt,adjective
Sölvi,Sölvi,properNoun
glæpadómstóll,brottmålsdomstol,noun
Purvis,Purvis,properNoun
Hornafjörður,Hornafjördur,properNoun
endurskoðunarréttur,revisionsrätt,noun
framleiðandi,tillverkare,noun
skúr,regnskur,noun
albanska,albanska,noun
framkvæma,framföra,verb
fjör,glädje,noun
sleikja,slicka,verb
algjör,absolut,adjective
taska,väska,noun
tilheyra,tillhöra,verb
súla,pelare,noun
Slóvenía,Slovenien,properNoun
sannfærandi,övertygande,adjective
Alparnir,Alperna,properNoun
endurskoðun,omprövning,noun
þjónusta,tjänst,noun
skipuleggja,strukturera,verb
SS,SS,properNoun
Lehne,Lehne,properNoun
staðgóður,rejäl,adjective
yfirdrifinn,överdriven,adjective
athugandi,observatör,noun
tilkynna,tillkännage,verb
víður,vidöppen,adjective
lögreglubíll,polisbil,noun
jafnvægi,balans,noun
fullyrðing,försäkran,noun
Transnistría,Transnistrien,properNoun
Morillon,Morillon,properNoun
tekjur,inkomster,noun
austur,öst,noun
meistari,mästare,noun
fyndinn,rolig,adjective
ríkja,härska,verb
Ettore,Ettore,properNoun
gríska,grekiska,noun
upplýsingatækni,informationsteknik,noun
skynsamlegur,förnuftig,adjective
verk,verk,noun
ná,uppnå,verb
vestur,väst,noun
Elfráður,Elfradur,properNoun
létta,lindra,verb
vísa,peka,verb
Lovísa,Lovisa,properNoun
kynferðislegur,sexuell,adjective
kosningarniðurstaða,valresultat,noun
takmarka,inskränka,verb
mælir,mätare,noun
viðskipti,business,noun
lögsókn,utövande,noun
endurreisa,återupprätta,verb
gamaldags,ålderdomlig,adjective
á sunnudagskvöld,på söndag kväll,adverb
hrópa,ropa,verb
tá,tå,noun
fjármögnun,finansiering,noun
fiskveiði,fiske,noun
þjóðlegur,national,adjective
keppa,konkurrera,verb
bið,avvaktan,noun
útbreiða,utbreda,verb
veður,väder,noun
einfalda,förenkla,verb
flökta,fläkta,verb
Alþýðuflokkurinn,Socialdemokraterna,properNoun
hugsun,tänkande,noun
brot,avbrott,noun
Heiðrún,Heidrun,properNoun
skrifræði,byråkrati,noun
vandlega,noga,adverb
lýsa,belysa,verb
marka,märka,verb
gyðingahatur,antisemitism,noun
úr,ur,preposition
tilræði,övergrepp,noun
foss,vattenfall,noun
loforð,löfte,noun
ítalskur,italiensk,adjective
grunnur,bas,noun
samræmi,enlighet,noun
greind,förstånd,noun
særa,såra,verb
höfuðstaður,huvudstad,noun
apríl,april,numeral
fremur,hellre,adverb
öryggismál,säkerhetsfråga,noun
búsettur,bosatt,adjective
athafnamaður,entreprenör,noun
staðfesta,bekräfta,verb
brjálaður,galen,adjective
samningaviðræða,förhandling,noun
Pétursson,Petursson,properNoun
hallamælir,vattenpass,noun
skin,glimt,noun
rjúfa,brista,verb
kennsla,instruktion,noun
áðan,nyss,adverb
hindra,hindra,verb
fyrirgefa,förlåta,verb
nauðsyn,nödvändighet,noun
Úkraína,Ukraina,properNoun
framúrskarandi,utmärkt,adjective
Rowbotham,Rowbotham,properNoun
halda áfram,fortgå,verb
geiri,sektor,noun
vegna þess að,därför att,subordinatingConjunction
heima,hemma,adverb
spákona,spåkvinna,noun
þrítugasti,trettionde,adjective
aðgerðalaus,passiv,adjective
Hitler,Hitler,properNoun
sýna,uppvisa,verb
taka,ta,verb
stofnun,institut,noun
fjarski,distans,noun
bæra,maka,verb
veski,plånbok,noun
bannaður,förbjuden,adjective
þjappa,koncentrera,verb
útreikningur,beräkning,noun
nýmæli,nymodighet,noun
vissulega,sannerligen,adverb
opnun,öppning,noun
lofræða,eloge,noun
Lettland,Lettland,properNoun
víkka,utvidga,verb
framkvæma,utföra,verb
vera,vara,verb
taka fram,påstå,verb
fela,dölja,verb
heimur,värld,noun
fjármálastofnun,finansinstitut,noun
hvíld,vila,noun
Abbas,Abbas,properNoun
varnarlaus,sårbar,adjective
malaría,malaria,noun
uppreisn,uppror,noun
lausn,lösning,noun
Tony,Tony,properNoun
aðgreina,utmärka,verb
þrep,steg,noun
ávarpa,tilltala,verb
líkfylgd,liktåg,noun
færsla,transaktion,noun
þungt,tungt,adverb
dollari,dollar,noun
Satúrnus,Saturnus,properNoun
tík,tik,noun
faglegur,yrkesmässig,adjective
uppistaða,stapelvara,noun
vitlaus,tokig,adjective
starfsævi,yrkesliv,noun
valinn,utvald,adjective
ræða,diskutera,verb
brennsla,förbränning,noun
soldið,ganska,adverb
fær,kapabel,adjective
fóstureyðing,abort,noun
lofthjúpur,atmosfär,noun
kyrr,stilla,adjective
hins vegar,emellertid,adverb
í röð,successiv,adjective
ás,etta,noun
lögsaga,jurisdiktion,noun
sigti,sikt,noun
sænska,svenska,noun
Holland,Nederländerna,properNoun
dagsetning,datum,noun
Jensen,Jensen,properNoun
sveigja,böja,verb
handtak,handslag,noun
tvítugur,tjugoårig,adjective
ís,is,noun
verð,pris,noun
tíður,frekvent,adjective
þjóðarmorð,folkmord,noun
mengun,förorening,noun
rísa,framväxa,verb
fyrr,före,adverb
hugsi,eftertänksam,adjective
standa fyrir,företräda,verb
giska,gissa,verb
Axel,Axel,properNoun
ná,hinna,verb
árangursríkur,framgångsrik,adjective
lega,läge,noun
öflugur,kraftfull,adjective
máti,sätt,noun
galdramaður,trollkarl,noun
Síerre Leóne,Sierre Leone,properNoun
ískaldur,iskall,adjective
snjallur,utmärkt,adjective
kostnaður,bekostnad,noun
forysta,ledarskap,noun
orkugjafi,energikälla,noun
suðaustur,sydöstra,adjective
sjónauki,kikare,noun
mennskur,mänsklig,adjective
glata,förlora,verb
frumkvöðull,egenföretagare,noun
boðskapur,meddelande,noun
Frontex,Frontex,properNoun
fiskvinnsla,fiskeindustri,noun
heimspeki,filosofi,noun
laus,tillgänglig,adjective
vasi,vas,noun
landbúnaðarvara,jordbruksprodukt,noun
fósturfræðilegur,embryonal,adjective
horn,vinkel,noun
Seðlabanki,Riksbank,properNoun
einangra,isolera,verb
eyða,lucka,noun
háseti,matros,noun
áramót,årsskifte,noun
stuðningsmaður,anhängare,noun
höfn,hamn,noun
barnaverndarnefnd,barnskyddsnämnd,noun
Tansanía,Tanzania,properNoun
Líbería,Liberia,properNoun
Rípurhreppur,Rípurhreppur,properNoun
ákaft,ivrigt,adverb
þjóðlegur,etnisk,adjective
skömm,skam,noun
samstæða,uppsättning,noun
framvegis,framdeles,adverb
skora á,ifrågasätta,verb
hljóð,audiovisuell,adjective
öryggisstig,säkerhetsnivå,noun
aðstæður,villkor,noun
Sýrland,Syrien,properNoun
kjarnorka,kärnenergi,noun
Búlgaría,Bulgarien,properNoun
almennur,universell,adjective
skelfilegur,skrämmande,adjective
regn,regn,noun
greiðslustöðvun,moratorium,noun
fylgjast með,bevaka,verb
bölva,förbanna,verb
grannskoðun,granskning,noun
aðildarsamningur,anslutningsfördrag,noun
viðfangsefni,åtagande,noun
Vanda,Vanda,properNoun
bóluefni,vaccin,noun
orlof,lov,noun
þumalfingur,tumme,noun
kostur,fördel,noun
já,ja,adverb
félagslegur,social,adjective
harkalega,skarpt,adverb
samþykki,godkännande,noun
engill,ängel,noun
útvíkkun,utsträckning,noun
sannfæra,övertala,verb
mismuna,diskriminera,verb
alþingismaður,riksdagsledamot,noun
Guðmundur,Gudmund,properNoun
ermi,ärm,noun
lýðræðislegur,demokratisk,adjective
vélbúnaður,mekanism,noun
þátttaka,delaktighet,noun
tengja,koppla,verb
móttaka,mottagande,noun
langafi,gammelfarfar,noun
Drinían,Drinian,properNoun
Einarsson,Einarsson,properNoun
staðhæfing,påstående,noun
eign,egendom,noun
lífmassi,biomassa,noun
stjörnusprenging,supernova,noun
afstaða,stånd,noun
stöng,stång,noun
varanlegur,varaktig,adjective
hafmey,sjöjungfru,noun
ævilangur,livslång,adjective
róttækur,drastisk,adjective
slíkur,likadan,adjective
hafís,havsis,noun
Geir,Geir,properNoun
löggjafi,lagstiftare,noun
sprengistjarna,supernova,noun
fjarskipti,telekommunikation,noun
nefnd,utskott,noun
Wurtz,Wurtz,properNoun
takast,lyckas,verb
þroskaður,mogen,adjective
samþjöppun,koncentration,noun
strax,strax,adverb
söngur,sång,noun
venjulega,vanligen,adverb
flýta,skynda,verb
ýkja,överdriva,verb
snögglega,snabbt,adverb
Þorgils,Torgils,properNoun
kápa,kappa,noun
kannski,kanske,adverb
Houston,Houston,properNoun
einungis,enbart,adverb
tjáning,yttrande,noun
Rehn,Rehn,properNoun
frumvarp,lagförslag,noun
hleri,falldörr,noun
ímyndunarafl,fantasi,noun
starfsmaður,arbetare,noun
truflun,störning,noun
Jórvík,York,properNoun
miðja,mitt,noun
varða,avse,verb
óvar,ovetande,adjective
keyra,köra,verb
öðruvísi,annorlunda,adjective
hreinskilni,öppenhet,noun
Kýótó,Kyoto,properNoun
útskýring,förtydligande,noun
líma,limma,verb
höfuðverkur,huvudvärk,noun
samræða,dialog,noun
koma upp,tillkomma,verb
forstofa,hall,noun
Coreper,Coreper,properNoun
aðgerð,handling,noun
núverandi,aktuell,adjective
sennilega,förmodligen,adverb
langa,vilja,verb
löngum,ständigt,adverb
þýðingarmikill,betydelsefull,adjective
söknuður,beklagande,noun
eftirspurn,efterfrågan,noun
þér,du,pronoun
þér,du,personalPronoun
fjörumark,tidvattensmärke,noun
lúxemborgskur,luxemburgsk,adjective
kúrdi,kurd,noun
ættingi,släkting,noun
reiprennandi,flytande,adjective
lifna,påskynda,verb
táknrænn,symbolisk,adjective
menntun,utbildning,noun
Bertens,Bertens,properNoun
gat,hål,noun
viðtal,intervju,noun
hornsteinn,hörnsten,noun
fyrrum,tidigare,adverb
írskur,irländsk,adjective
hljómsveit,band,noun
þó,dog,adverb
úthluta,fördela,verb
Hafnarfjörður,Hafnarfjördur,properNoun
vöxtur,tillväxt,noun
Valley,Valley,properNoun
ecofin-ráð,ekofinråd,noun
geimur,rymd,noun
ræðumaður,talare,noun
svindla,lura,verb
ísraelskur,israelisk,adjective
breidd,bredd,noun
Halldóra,Halldora,properNoun
miðlungs,medellång,adjective
kátur,munter,adjective
ár,år,noun
hvöt,drift,noun
lauf,löv,noun
einlægur,uppriktig,adjective
hræðsla,rädsla,noun
Macaó,Macao,properNoun
hugmynd,aning,noun
tilfelli,fall,noun
bréf,brev,noun
spyrjandi,intervjuare,noun
árás,angrepp,noun
ljóma,stråla,verb
uppgötvun,rön,noun
samtök,organisation,noun
klukkan hálf-sjö,klockan halv sju,adverb
dýrasjúkdómur,djursjukdom,noun
dropi,droppe,noun
versnandi,försämrad,adjective
skipta,utbyta,verb
Saddam,Saddam,properNoun
viðskiptahalli,handelsunderskott,noun
reitur,fält,noun
taka þátt,delta,verb
stjórnardeild,kansli,noun
kynslóð,generation,noun
hné,knä,noun
seinka,försena,verb
svo,så,adverb
færi,möjlighet,noun
endurnotkun,återanvändning,noun
stjórna,hantera,verb
vafi,tvekan,noun
grundvöllur,basis,noun
ákveðinn,viss,adjective
léttur,lätt,adjective
íhuga,överväga,verb
afkastamikill,effektiv,adjective
leggja saman,tillsätta,verb
toga,draga,verb
magn,kvantitet,noun
meir,mer,adverb
aðstoða,bistå,verb
nokkur,någon,pronoun
nokkur,någon,determiner
vernda,skydda,verb
Leone,Leone,properNoun
yrkja,odla,verb
skortur,brist,noun
borgaralegur,civil,adjective
