source,target,POS
Aarnipuro,Aarnipuro,properNoun
Growen,Growen,properNoun
fárppal,tønne,noun
Giellagiisá,Giellagiisá,properNoun
Strømfoss,Strømfoss,properNoun
Holck,Holck,properNoun
Fabel,Fabel,properNoun
álbmotmeahcci,nasjonalpark,noun
Gardelegen,Gardelegen,properNoun
táhkkal,talje,noun
Zahl,Zahl,properNoun
bálvaluslágideaddji,tjenesteleverandør,noun
gierdanrádjá,tålegrense,noun
Riiser,Riiser,properNoun
árvobáberdoaibma,verdipapirforetak,noun
dramáhtalaš,dramatisk,adjective
Aureosen,Aureosen,properNoun
Toiviainen,Toiviainen,properNoun
Kisumu,Kisumu,properNoun
Orissa,Orissa,properNoun
Austafjord,Austafjord,properNoun
dálvedeahkka,vinterdekk,noun
oahpposuorgi,studieretning,noun
Thunder,Thunder,properNoun
Stuorragieddi,Storjord,properNoun
intellektuála,intellektuell,adjective
Fabricius,Fabricius,properNoun
Nordlie,Nordlie,properNoun
váldovuođustus,hovedbegrunnelse,noun
Schlüter,Schlüter,properNoun
Stoarbmagieddi,Stoarbmagieddi,properNoun
Queseth,Queseth,properNoun
stivrraevttohas,styrekandidat,noun
Cáhkannuorri,Cáhkannuorri,properNoun
preassagulahallanolmmoš,pressekontakt,noun
vuovdekultuvra,skogskultur,noun
boastajuogadeaddji,postomdeler,noun
guovddášváráiduhttin,sentralforsyning,noun
Wyoming,Wyoming,properNoun
eanahálddašeapmi,grunnforvaltning,noun
mobiliseret,mobilisere,verb
doaimmahusčálli,redaksjonssekretær,noun
Loginen,Loginen,properNoun
fylkkadoavttir,fylkeslege,noun
heivehallannákca,tilpasningsevne,noun
guolleearri,fiskekvote,noun
geassádit,trekke,verb
Fulehuk,Fulehuk,properNoun
várret,advare,verb
háhkanhaddi,anskaffelsespris,noun
fidnooahppoortnet,læringordning,noun
Puskala,Puskala,properNoun
Filadelfia,Filadelfia,properNoun
objeaktakonserváhtor,objektkonservator,noun
badjerádjemearri,maksimaltakst,noun
suolu,øy,noun
vuođđoláhkadárkkástus,grunnlovsrevisjon,noun
báikegoddeovdáneapmi,stedsutvikling,noun
Roggejávri,Nedre Holvatnet,properNoun
Löytty,Löytty,properNoun
Mareno,Mareno,properNoun
dearvvašvuođaprošeakta,helseprosjekt,noun
Sureflo,Sureflo,properNoun
Oarddoskáidi,Oarddoskáidi,properNoun
beassanbearráigeahčču,adgangskontrollsystem,noun
lagašguovlu,nærområde,noun
Hánnomaras,Hánnomaras,properNoun
Gaulard,Gaulard,properNoun
Øyvin,Øyvin,properNoun
Kycklingvattnet,Kycklingvattnet,properNoun
Šáhkkaolympiaden,Sjakkolympiaden,properNoun
Myllykangas,Myllykangas,properNoun
čivttadit,bøte,verb
biilageaidnu,bilvei,noun
Haryana,Haryana,properNoun
direkte,direkte,adverb
Høigård,Høigård,properNoun
Tufjord,Tufjord,properNoun
doarrát,slåss,verb
láiberidda,kakerist,noun
válljejupmi,valg,noun
Balsajávri,Balsajávri,properNoun
Liukkonen,Liukkonen,properNoun
gozihaneiseváldi,tilsynsmyndighet,noun
ryggseahkka,ryggsekk,noun
Hakanpää,Hakanpää,properNoun
Piittisjärvi,Piittisjärvi,properNoun
vuolás guvlui,nedover,adverb
harmovnnalaš,harmonisk,adjective
Eikenes,Eikenes,properNoun
Litnotjohka,Litnotjohka,properNoun
Sund,Sund,properNoun
Aaserud,Aaserud,properNoun
buohcanjávkanstatistihkka,sykefraværsstatistikk,noun
Liuha,Liuha,properNoun
Lappekodisillen,Lappekodisillen,properNoun
Ruollagobejávri,Ruollagobejávri,properNoun
Syntyke,Syntyke,properNoun
reatkájeagil,einerlav,noun
ilus,glad,adverb
Garcia,Garcia,properNoun
mátkelihppu,billett,noun
Kangaspunta,Kangaspunta,properNoun
Delfi,Delfi,properNoun
Jektevik,Jektevik,properNoun
Haavisto,Haavisto,properNoun
girjebussedoaibma,bokbussvirksomhet,noun
Gracchus,Gracchus,properNoun
heađástuvvat,komme i nød,verb
Karpov,Karpov,properNoun
lotteriija,lotteri,noun
mázelaš,masiværing,noun
Luokkala,Luokkala,properNoun
plánenáigodat,planleggingsfase,noun
fuolahusbargi,omsorgsarbeider,noun
Alahäivälä,Alahäivälä,properNoun
leksikála,leksikalsk,adjective
sáddenkonsešuvdna,sendekonsesjon,noun
Lyttinen,Lyttinen,properNoun
museavisti,museumsbygg,noun
Litlakalsøy,Litlakalsøy,properNoun
Vuollevuohpenjárga,Vuollevuohpenjárga,properNoun
guoddi,bærer,noun
autorisašuvdna,autorisasjon,noun
omfar,omfar,noun
sisavuojáhat,innkjørsel,noun
guovssat,lavskrike,noun
guovddášlihttu,sentralforbund,noun
Assen,Assen,properNoun
lávžeháŋka,tømmeknippe,noun
Levssejohka,Levssejohka,properNoun
Magnar,Magnar,properNoun
vástidanreive,svarskriv,noun
Pieraskáidi,Pieraskáidi,properNoun
Skávhlejohka,Skávhlejohka,properNoun
borešvuohta,fråtseri,noun
Sukkot,Sukkot,properNoun
luondduriggodatháldu,naturressursdisponering,noun
vuođđojurddalaš,prinsipiell,adjective
Hässleholm,Hässleholm,properNoun
fápmudusaddi,bevilgende,adjective
Helgason,Helgason,properNoun
oasálastin,deltaking,noun
spáŋga,båndjern,noun
idjadanlasáhus,nattillegg,noun
Gottetoaivi,Gottetoaivi,properNoun
Ryvingen,Ryvingen,properNoun
Tamar,Tamar,properNoun
boazobuhtadus,reinerstatning,noun
Mitzi,Mitzi,properNoun
Utzon,Utzon,properNoun
Hvar,Hvar,properNoun
Heidelberg,Heidelberg,properNoun
unnitloguduogáš,minoritetsbakgrunn,noun
Kaltio,Kaltio,properNoun
kuvllasuhppejeaddji,kulestøter,noun
Sundebakken,Sundebakken,properNoun
čatnan,innbinding,noun
Alaraudanjoki,Alaraudanjoki,properNoun
Brommeland,Brommeland,properNoun
vahkkosaččat,ukentlig,adverb
geahppamielki,lettmelk,noun
Benelux,Benelux,properNoun
Leirvik,Leirvik,properNoun
Pallesen,Pallesen,properNoun
Tulsa,Tulsa,properNoun
Marda,Marda,properNoun
Duonnagurra,Duonnagurra,properNoun
Skiehččaluoppal,Skiehččaluoppal,properNoun
čáhceliggengievdni,varmtvannskjel,noun
suorgefága,studieretningsfag,noun
Álljeveaijohka,Øvre Flintelva,properNoun
Sylstad,Sylstad,properNoun
Volckmar,Volckmar,properNoun
Usko,Usko,properNoun
Dogger,Dogger,properNoun
Billávárri,Billefjordfjellet,properNoun
dálvegáma,vintersko,noun
Höfn,Höfn,properNoun
fápmudusláhka,fullmaktslov,noun
diktačoakkáldat,diktsamling,noun
ráđđádallančoahkkin,konsultasjonsmøte,noun
iskanvuostáiváldin,prøvemottak,noun
Klokk,Klokk,properNoun
Nouadhibou,Nouadhibou,properNoun
neilihkaspihkár,nellikspiker,noun
goabal,konkav,adverb
Kentta,Kentta,properNoun
Vesleasia,Vesleasia,properNoun
suodjalanášši,vernespørsmål,noun
Nissojároaivi,Nissojároaivi,properNoun
negeret,negere,verb
diggi,rett,noun
Spállonjárga,Kistrandneset,properNoun
Emily,Emily,properNoun
judaisma,judaisme,noun
bievlageres,kjerris,noun
gollomeroštus,kostnadsoverslag,noun
musihkkaskuvla,musikkskole,noun
sátnádit,formulere,verb
Rávttošvuopmi,Stabbursdalen,properNoun
doaibmaoassi,handlingsdel,noun
dutkanplána,forskningsplan,noun
Janus,Janus,properNoun
šláŋŋa,slange,noun
heaittiheapmi,oppgivelse,noun
okkupašuvdnafápmu,okkupasjonsmakt,noun
jorttamovrabálvalus,jordmortjeneste,noun
Sognefjorden,Sognefjorden,properNoun
Akaikos,Akaikos,properNoun
Ådne,Ådne,properNoun
Bautzen,Bautzen,properNoun
goivvohatbodni,grøftebunn,noun
Kvernmo,Kvernmo,properNoun
Mihkojávri,Mihkojávri,properNoun
populašuvdna,populasjon,noun
gilliovdánahttinprográmma,bygdeutviklingsprogram,noun
Omasvuotna,Storfjord,properNoun
eID-čoavddus,eID-løsning,noun
Offerdal,Offerdal,properNoun
Cikkajohka,Cikkajohka,properNoun
fylkkageaidnofierpmádat,fylkesvegnett,noun
várresuodjalanbálvalus,fjellsikringstjeneste,noun
ovdareantu,forskuddsrente,noun
seainnástallan,veggspill,noun
Finnmarken,Finnmarken,properNoun
biebmodiehtu,kostdata,noun
Rávdnječoalejávri,Rávdnječoalejávri,properNoun
Gaskorddajohka,Gaskorddajohka,properNoun
Magga,Magga,properNoun
čaimmihit,le,verb
Smørhamn,Smørhamn,properNoun
boazu,rein,noun
čiehka,krok,noun
Ruokonen,Ruokonen,properNoun
Eicher,Eicher,properNoun
Wolter,Wolter,properNoun
vuollečuokkis,underpunkt,noun
dássádatčuokkis,balansepunkt,noun
Marjut,Marjut,properNoun
Vaggetem,Vaggetem,properNoun
dihtorlingvista,datalingvist,noun
Rummelhoff,Rummelhoff,properNoun
nealgi,sult,noun
lissat,skrante,verb
Faye,Faye,properNoun
Stene,Stene,properNoun
Ritamäki,Ritamäki,properNoun
Bjugan,Bjugan,properNoun
Suorregeađggejávri,Suorregeađggejávri,properNoun
NBR,NRL,properNoun
panegyreret,panegyrere,verb
Jorrinoaivi,Jorranoaivi,properNoun
Karjalan,Karjalan,properNoun
Ruovdevuotna,Jarfjorden,properNoun
Temte,Temte,properNoun
Tuyuc,Tuyuc,properNoun
Viisanen,Viisanen,properNoun
Austrud,Austrud,properNoun
fokus,fokus,noun
orohat,boplass,noun
Septentrionalia,Septentrionalia,properNoun
Holger,Holger,properNoun
Ylisuvanto,Ylisuvanto,properNoun
Eetu,Eetu,properNoun
vuođuštit,begrunne,verb
Myrvollane,Myrvollane,properNoun
dárkon,betraktning,noun
Starum,Starum,properNoun
Stuorravulvárri,Stuorravulvárri,properNoun
maskulinitehta,maskulinitet,noun
huvddalaš,lydig,adjective
Anne-Grethe,Anne-Grethe,properNoun
sente,centimeter,noun
eastat,unngå,verb
Åsskard,Åsskard,properNoun
olgoriikabušeahtta,utenriksbudsjett,noun
doaimmahuslaš,redaksjonell,adjective
dárkkistandiehtu,kontrollmelding,noun
ovttastahttindoaibma,samordningsfunksjon,noun
Vierikko,Vierikko,properNoun
Gjendem,Gjendem,properNoun
dearvvašvuođadirektoráhtta,helsedirektorat,noun
District,District,properNoun
dubleret,dublere,verb
Ringebu,Ringebu,properNoun
Nordsalten,Nordsalten,properNoun
strogen,østrogen,noun
čorbmaláhka,neverett,noun
Halko,Halko,properNoun
jorbálađas,kuleledd,noun
nisuprošeakta,kvinneprosjekt,noun
Just,Just,properNoun
servodatbargamuš,samfunnsoppgave,noun
maskineret,maskinere,verb
Lüneburg,Lüneburg,properNoun
urra,varde,noun
guolástanhálddašeapmi,fiskeriforvaltning,noun
Válteračohkka,Válteračohkka,properNoun
Vahttáluoppal,Vahttáluoppal,properNoun
resursaarena,ressursarena,noun
fierpmádatlaktin,nettilknytning,noun
Dážagávva,Dážagávva,properNoun
Bator,Bator,properNoun
Dávlegohppi,Veidnesbukta,properNoun
bárkodávda,meslinger,noun
dárbomeroštallan,behovsoverslag,noun
boahtteáigi,framtid,noun
hárdu,rygg,noun
kursaráidu,kursrekke,noun
soabalaš,fordragelig,adjective
Semisjaur,Semisjaur,properNoun
dásseárvvuoaivadeaddji,likestillingskonsulent,noun
dearvvuohta,hilsning,noun
Eikanger,Eikanger,properNoun
Hepsøy,Hepsøy,properNoun
hálddašanstivra,forvaltningsregime,noun
danderet,dandere,verb
ruhtaseattal,pengeseddel,noun
meašttir,mester,noun
NNS,NNS,properNoun
Dreux,Dreux,properNoun
áhpenuohtástanfanas,tråler,noun
asfáltaemulšuvdna,asfaltemulsjon,noun
Sillankorva,Sillankorva,properNoun
biilagávpi,bilbutikk,noun
Flúðir,Flúðir,properNoun
Todal,Todal,properNoun
Jonar,Jonar,properNoun
skoarru,fjellkløft,noun
Tretjakova,Tretjakova,properNoun
Gudveig,Gudveig,properNoun
elektronihkalaš,elektronisk,adjective
Veme,Veme,properNoun
Karoliina,Karoliina,properNoun
Nordmænd,Nordmænd,properNoun
Rynning,Rynning,properNoun
Youngstown,Youngstown,properNoun
ovdánandovdomearka,utviklingstrekk,noun
beavdebiigá,servitrise,noun
Bård,Bård,properNoun
neavvojohtolat,verktøybane,noun
issorasat,forferdelig,adverb
oaidninváddu,synshemming,noun
Ritola,Ritola,properNoun
dorvobáiki,asyl,noun
Blædel,Blædel,properNoun
Lákkovuonbahta,Langfjordbotn,properNoun
stuorragávpedássi,grossistledd,noun
koketteret,kokettere,verb
Jágát,Jágát,properNoun
dássádaddat,sammenstille,verb
hellenisma,hellenisme,noun
suddjenbiddi,leggbeskytter,noun
gođavikša,vefthespe,noun
rievssatmáddodat,rypestand,noun
Alatalo,Alatalo,properNoun
Kefevs,Kefevs,properNoun
Abloy,Abloy,properNoun
Strøm,Strøm,properNoun
gielddarádjá,kommunegrense,noun
Shanghai,Shanghai,properNoun
ádjáš,liten gubbe,noun
Braskereidfoss,Braskereidfoss,properNoun
viessobargu,husarbeid,noun
Tornensis,Tornensis,properNoun
preassakonferánsa,pressekonferanse,noun
doaibmaorganisašuvdna,driftsorganisasjon,noun
čoahkkináirras,møtedeltaker,noun
Utøya,Utøya,properNoun
merkenáigi,merkefrist,noun
Halvor,Halvor,properNoun
vearuheapme,skattefri,adjective
mášinvanca,motorbåt,noun
Henderson,Henderson,properNoun
Ánde,Ánde,properNoun
Stephanus,Stephanus,properNoun
Aavikko,Aavikko,properNoun
Kapelrud,Kapelrud,properNoun
trakoma,trakom,noun
biebmošibit,husdyr,noun
multimediaoahpponeavvu,multimedialæremiddel,noun
ovdánanavádat,utviklingssone,noun
vuostáiváldinmáhcahus,mottaksretur,noun
njuolggadusvuđot,regelbasert,adjective
Tamsi,Tamsi,properNoun
buvttadanárvu,produksjonsverdi,noun
Skalžuluokta,Skalžuluokta,properNoun
Mary-Ann,Mary-Ann,properNoun
Rievdnavákkijohka,Kalvebakkelva,properNoun
šiella,finnerlønn,noun
luohkálaš,klassing,noun
LHBT,LHBT,properNoun
biebmoruoktománná,fosterhjemsbarn,noun
Muhjahedin,Muhjahedin,properNoun
doaktárkantuvra,legekontor,noun
riikkaservodat,rikssamfunn,noun
bivttasčájehallan,klesvisning,noun
sápmelaš,samisk,adjective
áhpehisvuohta,svangerskap,noun
suohkandoavttir,kommunelege,noun
Sandø,Sandø,properNoun
girdi,flyger,noun
Mads,Mads,properNoun
Čoahkenvuotna,Oterfjorden,properNoun
Rikkola,Rikkola,properNoun
Muorraluoitinnjunni,Muorraluoitinnjunni,properNoun
čuovvulandutkamuš,oppfølgingsstudie,noun
tatoveret,tatovere,verb
bursa,pengepung,noun
Wisla,Wisla,properNoun
mystihkalaš,mystisk,adjective
várret,reservere,verb
Rahnasto,Rahnasto,properNoun
anárašgielat,enaresamiskspråklig,adjective
vuovdaleaddji,selger,noun
Kvammen,Kvammen,properNoun
fasttit,stygt,adverb
tomáhta,tomat,noun
vuolábeallai,nedenfor,preposition
studeanttaidlihttu,studentunion,noun
gođán,fiskegarn,noun
johtalus,trafikk,noun
joavdat,komme,verb
Sauholmen,Sauholmen,properNoun
Pentagon,Pentagon,properNoun
revisorgáibádus,revisorplikt,noun
Bombardier,Bombardier,properNoun
Askersund,Askersund,properNoun
bábirtávval,flippover,noun
Liidditvuotna,Lysbotn,properNoun
Lyngsdalen,Lyngsdalen,properNoun
Værøy,Værøy,properNoun
Riast,Riast,properNoun
universaliseret,universalisere,verb
Lódz,Lódz,properNoun
Lárkaoaivi,Lárkaoaivi,properNoun
geahpedit,redusere,verb
Näkkäläjärvi,Näkkäläjärvi,properNoun
miehtáriikasaš,landsdekkende,adjective
Undis,Undis,properNoun
moaitámuš,bebreidelse,noun
bieggašiehtadus,vindkontrakt,noun
VM-kroa,VM-kroa,properNoun
registrerenprošeakta,registreringsprosjekt,noun
Goahteorotriehppi,Goahteorotriehppi,properNoun
birasárja,miljøinnsats,noun
oaivečohkka,isse,noun
Pantdalsklumpen,Pantdalsklumpen,properNoun
Nikomediaby,Nikomediaby,properNoun
bibliografiija,bibliografi,noun
roasmmuhuvvan,skade,noun
Kårdal,Kårdal,properNoun
mášenlatnja,maskinrom,noun
dilli,tilstand,noun
Husa,Husa,properNoun
Harcourt,Harcourt,properNoun
njáskat,kviste,verb
Lehkonen,Lehkonen,properNoun
Ánin Dánin,Ánin Dánin,properNoun
Bornholm,Bornholm,properNoun
váidinnjuolggadus,klageregel,noun
SNF,SNF,properNoun
konserveret,konservere,verb
Bronx,Bronx,properNoun
Siira,Siira,properNoun
Ruollajávri,Trollbuvatnet,properNoun
gaskkasmuorji,einerbær,noun
taksonomiija,taksonomi,noun
politihkkaovddideapmi,politikkutvikling,noun
orrunlatnja,stue,noun
Roggevággi,Roggevággi,properNoun
Matanzas,Matanzas,properNoun
oaivadangeatnegasvuohta,veiledningsplikt,noun
doapparsirren,kildesortering,noun
Chãlons-sur-Saône,Chãlons-sur-Saône,properNoun
Andhra,Andhra,properNoun
Hanni,Hanni,properNoun
Alec,Alec,properNoun
Atlanta,Atlanta,properNoun
Harakka,Harakka,properNoun
Investeringsselskap,Investeringsselskap,properNoun
speallan,spilling,noun
eastadeaddji,forebyggende,adjective
Närvänen,Närvänen,properNoun
averteret,avertere,verb
Marviala,Marviala,properNoun
ráŋggáštanbeassan,straffritak,noun
Byggmakker,Byggmakker,properNoun
minuvttat nala,på minuttet,adverb
vuordda,forventning,noun
Muotkkenjárga,Muotkkenjárga,properNoun
váidit,klage,verb
sisriika,nasjonal,adjective
ovddet,tidlig,adjective
Kristianne,Kristianne,properNoun
doalloávnnas,driftsmateriale,noun
hárjehallanjáhkka,treningsjakke,noun
Nuorat EO vuostá,Ungdom mot EU,properNoun
georgisma,georgisme,noun
mihkke,noe,pronoun
mihkke,noe,determiner
mihkke,noe,pronoun
mihkke,noe,determiner
Sagelvmo,Sagelvmo,properNoun
Koivuperä,Koivuperä,properNoun
Eystein,Eystein,properNoun
Angeles,Angeles,properNoun
Ranta-aho,Ranta-aho,properNoun
Konstance,Konstance,properNoun
Cascade,Cascade,properNoun
Karhinen,Karhinen,properNoun
Opplevelser,Opplevelser,properNoun
Hassel,Hassel,properNoun
Stiansen,Stiansen,properNoun
deponeret,deponere,verb
Bjerga,Bjerga,properNoun
logiduháhat,tiende tusen,adjective
Patronen,Patronen,properNoun
Schackt,Schackt,properNoun
bodneluomi,sjøpølse,noun
kontingenteret,kontingentere,verb
Vihanta,Vihanta,properNoun
orrunvisti,bosted,noun
Giskejávri,Giskejávri,properNoun
juhkanvuohta,alkoholrus,noun
Hasfjord,Hasfjord,properNoun
Lømosund,Lømosund,properNoun
implanteret,implantere,verb
plánaálggaheapmi,planoppstart,noun
Alexandria,Alexandria,properNoun
Kurronen,Kurronen,properNoun
deputašuvdna,deputasjon,noun
Lemmo,Lemmo,properNoun
bieggaladdat,blåse,verb
Pommern,Pommern,properNoun
duodjepolitihkka,duodjipolitikk,noun
Miessegieddi,Holmenes,properNoun
Ebba,Ebba,properNoun
syrialaš,syrer,noun
dásseágga,likestillingsargument,noun
balddonasfilbma,grøsserfilm,noun
Elvi,Elvi,properNoun
Arnfin,Arnfin,properNoun
Gill-Teknik,Gill-Teknik,properNoun
bággolonistanláhka,oreigningslov,noun
Snede,Snede,properNoun
stohpoeaiggát,huseier,noun
Strandlykkja,Strandlykkja,properNoun
Svanem,Svanem,properNoun
girjjálaččat,skriftlig,adverb
Bávválsuolu,Bávválsuolu,properNoun
priváhttavuoigatvuođalaš,privatrettslig,adjective
goazastit,bremse,verb
kártatevdnejeaddji,karttegner,noun
hormonavahát,hormonskade,noun
oasseváldelohku,deltakerantall,noun
Veiðivötn,Veiðivötn,properNoun
Røste,Røste,properNoun
Geavgŋasašsullot,Geavgŋasašsullot,properNoun
Pesola,Pesola,properNoun
kulturčájehanvuohki,kulturuttrykk,noun
Paakkunainen,Paakkunainen,properNoun
buddhatempel,buddhatempel,noun
servodatviessu,samfunnshus,noun
Hersvik,Hersvik,properNoun
Riebangárdi,Riebangárdi,properNoun
Kristiina,Kristina,properNoun
johtalit,slarke,verb
plánaproseassa,planprosess,noun
Marranluokta,Marranluokta,properNoun
Molotov Coctail,Molotov Coctail,properNoun
Svenes,Svenes,properNoun
boazodoallofága,reindriftsfag,noun
preámbel,preambel,noun
stohkki,råtten trestokk,noun
dearvvasvuođaiskkadeapmi,helseundersøkelse,noun
eaimmaskas,snodig,adjective
vuostáváldinbáiki,mottak,noun
duosttáš,tilrådelig,adverb
álbmotdearvvašvuođadoaibmabidju,folkehelsetiltak,noun
Budapest,Budapest,properNoun
skuvlaskihpár,skolekamerat,noun
Argoánne,Argoánne,properNoun
spagga,stappfullt,adverb
diskonteret,diskontere,verb
luoddavuođđu,veikropp,noun
masai,masai,noun
gaullisma,gaullisme,noun
dogmatisma,dogmatisme,noun
Stáđđoaivi,Stáđđoaivi,properNoun
njivllas,slimete,adjective
Dalila,Dalila,properNoun
gávdnamis,å finne,adverb
City,City,properNoun
Bronka,Bronka,properNoun
buorre,god,adjective
jurra,dur,noun
dásseváldi,republikk,noun
Theben,Theben,properNoun
čoallulit,sløye,verb
telegráfastoalpu,telegrafstolpe,noun
valáštallanruhta,idrettsmiddel,noun
muséarusttet,museumsanlegg,noun
Hovmand,Hovmand,properNoun
Helleren,Helleren,properNoun
gáfestaddat,holde kaffepause,verb
riekteterminologiija,rettsterminologi,noun
ahkásii,for alltid,adverb
Jefremoff,Jefremoff,properNoun
áirrasgoddi,representantskap,noun
bealljesuojan,hørselsvern,noun
dássádathivvodatprinsihppa,balansekvantumsprinsipp,noun
ráhkadanávnnas,råstoff,noun
Penh,Penh,properNoun
Interreg,Interreg,properNoun
doaibmasajádat,tiltaksplass,noun
endosseanta,endossent,noun
Storgammen,Storgammen,properNoun
Aune,Aune,properNoun
ustitlaš,vennlig,adjective
Nihkoaivi,Nihkoaivi,properNoun
guldaleddjiidlohku,lytterantall,noun
Leppä,Leppä,properNoun
loahppaguite,sluttseddel,noun
arkiivabálvalus,arkivtjeneste,noun
mátkkoštangolut,reiseutgift,noun
ealáhusbealli,næringsaspekt,noun
áššáskuhttoneiseváldi,påtalemyndighet,noun
Njeaiddámaš,Njeaiddámaš,properNoun
čeargut,brøle,verb
Mönttinen,Mönttinen,properNoun
Mindaugas,Mindaugas,properNoun
Nihkávađđa,Nihkávađđa,properNoun
Denebola,Denebola,properNoun
Huhttán,Kvikkjokk,properNoun
álgoávnnas,råmateriale,noun
Garnes,Garnes,properNoun
guoddinnákca,bæreevne,noun
guolebeahcet,fiskehale,noun
váldokonferánsa,generalkonferanse,noun
Kuosmanen,Kuosmanen,properNoun
klamydia,klamydia,noun
vearruipmárdus,misforståelse,noun
ovdánit,utvikle,verb
doaibmanliiba,handlingsrom,noun
ovttaskasášši,detalj,noun
bieidni,bunnfjøl,noun
Raymond,Raymond,properNoun
Nordmaling,Nordmaling,properNoun
čalmmástuvvat,lei,adjective
Tanninen,Tanninen,properNoun
Brodtkorb,Brodtkorb,properNoun
lulit,sørlig,adjective
joatkevašvuohta,kontinuitet,noun
obligašuvdnačoakkáldat,obligasjonsportefølje,noun
Helliesen,Helliesen,properNoun
kondomačoakkáldat,kondomsamling,noun
ortografiija,ortografi,noun
girjet,bokføre,verb
virgekoda,stilingskode,noun
Njálajávri,Njálajávri,properNoun
Spies,Spies,properNoun
bivdinvuohki,fangstmåte,noun
Guhkesjáraláš,Guhkesjáraláš,properNoun
báhteravda,grytekant,noun
várrogasat,forsiktig,adverb
priváhtabiila,privatbil,noun
Kirsi,Kirsi,properNoun
Mayotte,Mayotte,properNoun
dušši,ingenting,noun
lákcagáhkkobihttá,bløtkakestykke,noun
Laurion,Laurion,properNoun
Uhcavuonašjohka,Lillefjordelva,properNoun
miessemearkun,reinkalvmerking,noun
reskontrofievrrideapmi,reskontroføring,noun
vilgesbivttat,hvitkledd,adjective
Bagn,Bagn,properNoun
cakkas njálmmiid,med åpen munn,adverb
Ávjášluoppal,Ávjášluoppal,properNoun
čohkkosággi,konpinne,noun
Sydnes,Sydnes,properNoun
metalingvisttalaš,metalingvistisk,adjective
čuojaheapmi,spilling,noun
tiibmajuohkovuohki,delingstimeprinsipp,noun
eretcealkináigemearri,oppsigelsesfrist,noun
Citicorp,Citicorp,properNoun
