source,target,POS
aŭtokrato,autòcrata,noun
Fraser,Fraser,properNoun
pudingo,púding,noun
malesto,manca,noun
splendi,resplendir,verb
putra,pútrid,adjective
Vinet,Vinet,properNoun
Gelabert,Gelabert,properNoun
gepardo,guepard,noun
Masoliver,Masoliver,properNoun
stano,estany,noun
kopirajto,propietat intel·lectual,noun
kejlo,clavilla,noun
Salce,Salce,properNoun
vestiblo,cancell,noun
rapida,veloç,adjective
Guzmán,Guzmán,properNoun
Goupil,Goupil,properNoun
Nolay,Nolay,properNoun
bureto,canadella,noun
Vilallonga,Vilallonga,properNoun
estro,cap,noun
Schwartz,Schwartz,properNoun
Valentín,Valentín,properNoun
aŭdado,audició,noun
Madden,Madden,properNoun
Rovira,Rovira,properNoun
transŝvitiĝi,rellentar,verb
Call,Call,properNoun
Pereira,Pereira,properNoun
Hoz de Jaca,Hoz de Jaca,properNoun
Visiedo,Visiedo,properNoun
sekretariato,secretaria,noun
Peñaranda de Bracamonte,Peñaranda de Bracamonte,properNoun
Nur,Nur,properNoun
karpo,carp,noun
fuĝo,evasió,noun
gliti,relliscar,verb
scienc-fikcio,ciència ficció,noun
fleksio,flexió,noun
fulmoforigilo,parallamps,noun
muzelo,morro,noun
barilo,barrera,noun
Cala,Cala,properNoun
rakonto,narració,noun
subtegmento,golfes,noun
mespilujo,nespler,noun
Bullich,Bullich,properNoun
troŝarĝita,recarregat,adjective
Chinchilla de Monte-Aragón,Chinchilla de Monte-Aragón,properNoun
Konstanteno,Constantí,properNoun
Villamanrique de Tajo,Villamanrique de Tajo,properNoun
Lobera de Onsella,Lobera de Onsella,properNoun
Ona,Ona,properNoun
komenci,iniciar,verb
kontraŭfaŝisma,antifranquista,adjective
dekolti,escotar,verb
10a,X,adjective
parfumbutiko,perfumeria,noun
pigra,peresós,adjective
Vegas del Genil,Vegas del Genil,properNoun
Tiedra,Tiedra,properNoun
Toral de los Guzmanes,Toral de los Guzmanes,properNoun
plafono,sostre,noun
Quartell,Quartell,properNoun
nikelo,níquel,noun
pufa,ple,adjective
Benahadux,Benahadux,properNoun
treege,moltíssim,adverb
draĝeo,dragea,noun
divido,divisió,noun
surfo,surf,noun
Fort,Fort,properNoun
Pedroche,Pedroche,properNoun
Gratton,Gratton,properNoun
aserto,asserció,noun
vervo,inspiració,noun
en la sama momento,en aquell mateix moment,adverb
laborismo,laborisme,noun
okcidenta,occidental,adjective
videble,ostensiblement,adverb
bulteno,butlletí,noun
Launière,Launière,properNoun
bendo,banda,noun
konsekvence,subsegüentment,adverb
Menchon,Menchon,properNoun
malgrasa,prim,adjective
Gotor,Gotor,properNoun
Soto,Soto,properNoun
Lalli,Lalli,properNoun
Llançà,Llançà,properNoun
Mendes,Mendes,properNoun
Chica,Chica,properNoun
Castany,Castany,properNoun
radio,raig,noun
Bayárcal,Bayárcal,properNoun
Robledillo de Mohernando,Robledillo de Mohernando,properNoun
Castronuevo de Esgueva,Castronuevo de Esgueva,properNoun
Cumplido,Cumplido,properNoun
ĉirkaŭ,vers,preposition
Chia,Chia,properNoun
ŝaltilo,botó,noun
lacigi,cansar,verb
Fasnia,Fasnia,properNoun
antaŭulo,antecessor,noun
Dyer,Dyer,properNoun
latin-amerika,llatinoamericà,adjective
IU,IU,noun
Enguera,Enguera,properNoun
simultana,simultani,adjective
Valoria la Buena,Valoria la Buena,properNoun
originalo,original,noun
honestamo,dilecció,noun
Tasnim,Tasnim,properNoun
sternumo,estèrnum,noun
Lalumière,Lalumière,properNoun
Villanueva de la Fuente,Villanueva de la Fuente,properNoun
Palomar de Arroyos,Palomar de Arroyos,properNoun
trunko,tronc,noun
en ekstrema situacio,en una situació desesperada,adverb
Boudrias,Boudrias,properNoun
ruĝeta,vermellós,adjective
deksesuma,hexadecimal,adjective
Tang,Tang,properNoun
Griñón,Griñón,properNoun
Yilmaz,Yilmaz,properNoun
ekvivalento,equivalència,noun
Philippe,Philippe,properNoun
Mozambiko,Moçambic,properNoun
stameno,estam,noun
Groslouis,Groslouis,properNoun
laŭa,conforme,adverb
Campisi,Campisi,properNoun
Pujolar,Pujolar,properNoun
del Arco,del Arco,properNoun
antipodo,antípoda,noun
Rica,Rica,properNoun
Galarza,Galarza,properNoun
bazi,basar,verb
Ciutadilla,Ciutadilla,properNoun
kaŭstika,càusticament,adverb
ĉiu,cadascú,pronoun
km²,km²,noun
tajlandano,tailandès,noun
Pampaneira,Pampaneira,properNoun
Torrero,Torrero,properNoun
Henderson,Henderson,properNoun
gladiolo,gladiol,noun
Gombau,Gombau,properNoun
Cédilotte,Cédilotte,properNoun
taŭga,apropiat,adjective
ĉe la fundo de la scenejo,al fons de l'escenari,adverb
Bermudo,Bermudo,properNoun
Puente de Montañana,Puente de Montañana,properNoun
Matilla,Matilla,properNoun
sufiĉa,suficient,adjective
Arenys de Mar,Arenys de Mar,properNoun
Francesca,Francesca,properNoun
Eŭropo,Europa,properNoun
Verónica,Verónica,properNoun
antaŭenigo,avançament,noun
forcedi,desistir,verb
Cartagena,Cartagena,properNoun
Kamal,Kamal,properNoun
superi,superar,verb
monpuno,multa,noun
Nahia,Nahia,properNoun
teksaĵo,teixit,noun
Gallien,Gallien,properNoun
triki,tricotar,verb
arbarizi,arbrar,verb
baledo,ballet,noun
Douillard,Douillard,properNoun
albana,albanès,adjective
nepercepteble,imperceptiblement,adverb
Roda de Eresma,Roda de Eresma,properNoun
Peralada,Peralada,properNoun
flago,bandereta,noun
Douville,Douville,properNoun
vegetaĵo,planta,noun
abundokorno,cornucòpia,noun
Cártama,Cártama,properNoun
monolito,monòlit,noun
spirego,esbufec,noun
preterlasi,postergar,verb
Loiu,Loiu,properNoun
moderneco,modernitat,noun
Utrera,Utrera,properNoun
Ouellet,Ouellet,properNoun
fraŭlo,celibatari,noun
Azaila,Azaila,properNoun
Doha,Doha,properNoun
Valentina,Valentina,properNoun
rekapabligo,rehabilitació,noun
Chico,Chico,properNoun
Aussant,Aussant,properNoun
Ally,Ally,properNoun
atletiko,atletisme,noun
Charlot,Charlot,properNoun
pli,més,adverb
Navajas,Navajas,properNoun
revolucio,revolució,noun
centimo,cèntim,noun
Manĉo,la Manxa,properNoun
ŝanceliĝi,vacil·lar,verb
turmento,turment,noun
migra,errant,adjective
angulmezurilo,transportador,noun
Santa Oliva,Santa Oliva,properNoun
policanaĉo,esbirro,noun
termino,terme,noun
Herreruela de Oropesa,Herreruela de Oropesa,properNoun
Torrecilla de la Abadesa,Torrecilla de la Abadesa,properNoun
Berengué,Berengué,properNoun
Cahill,Cahill,properNoun
programa,programàtic,adjective
Jáuregui,Jáuregui,properNoun
Moráis,Moráis,properNoun
ampero,ampere,noun
Tousignant,Tousignant,properNoun
Mirarchi,Mirarchi,properNoun
komenca,inicial,adjective
koko,pollastre,noun
del Barrio,del Barrio,properNoun
Alcolea,Alcolea,properNoun
Sangarcía,Sangarcía,properNoun
Kingsley,Kingsley,properNoun
kaŭzo,motiu,noun
senharmonia,inharmònic,adjective
atavisma,atàvic,adjective
senuzo,desuetud,noun
Igual,Igual,properNoun
Philibert,Philibert,properNoun
Herrería,Herrería,properNoun
kurde,en kurd,adverb
Llosa,Llosa,properNoun
Valle de Villaverde,Valle de Villaverde,properNoun
Arregui,Arregui,properNoun
malkonsili,desaconsellar,verb
premplatigi,aixafar,verb
El Viso,El Viso,properNoun
akceptado,rebuda,noun
ĉirkaŭtordi,entortolligar,verb
7a,VII,adjective
Collette,Collette,properNoun
komandi,comandar,verb
belga,belga,adjective
Wistaff,Wistaff,properNoun
mensogi,mentir,verb
Plutono,Plutó,properNoun
iĝi,esdevenir,verb
semestro,semestre,noun
haltejo,estació,noun
Viciana,Viciana,properNoun
Couturier,Couturier,properNoun
Asselborn,Asselborn,properNoun
dungado,contractació,noun
Villen,Villen,properNoun
obtuza,obtús,adjective
tornistro,motxilla,noun
Argudo,Argudo,properNoun
Sarracín,Sarracín,properNoun
Felices,Felices,properNoun
Howe,Howe,properNoun
kontraŭfebra,febrífug,adjective
diskonigi,divulgar,verb
entombigi,sebollir,verb
Samia,Samia,properNoun
Tristan,Tristan,properNoun
subite,sobtadament,adverb
infaneco,infantesa,noun
disigi,dispersar,verb
Abad,Abad,properNoun
Foisy,Foisy,properNoun
Yélamos de Arriba,Yélamos de Arriba,properNoun
Villanueva de la Condesa,Villanueva de la Condesa,properNoun
Salois,Salois,properNoun
ĝustatone kanti,entonar,verb
Vicent,Vicent,properNoun
Villafranca del Campo,Villafranca del Campo,properNoun
reaserto,reafirmació,noun
senigo,privació,noun
instruiga,instructiu,adjective
ŝerco,broma,noun
ripozi,reposar,verb
malpermeso,prohibició,noun
kiam eble,quan sigui possible,adverb
Zizur Mayor,Zizur Mayor,properNoun
malrespondeculo,irresponsable,noun
Venegas,Venegas,properNoun
urino,pixum,noun
Massoteres,Massoteres,properNoun
teni,mantenir,verb
Aixendri,Aixendri,properNoun
klano,clan,noun
Soucy,Soucy,properNoun
Egiptio,Egipte,properNoun
bromo,brom,noun
Torremocha de Jarama,Torremocha de Jarama,properNoun
Navacepedilla de Corneja,Navacepedilla de Corneja,properNoun
Tassé,Tassé,properNoun
Vega de Villalobos,Vega de Villalobos,properNoun
trolebuso,troleibús,noun
Cerdá,Cerdá,properNoun
interŝanĝi,bescanviar,verb
kontaĝo,contagi,noun
Chaudhary,Chaudhary,properNoun
dezajni,dissenyar,verb
sendependeco,independència,noun
Trabal,Trabal,properNoun
Cheles,Cheles,properNoun
Hislop,Hislop,properNoun
Parla,Parla,properNoun
Saucedilla,Saucedilla,properNoun
suba,inferior,adverb
komputilisto,informàtic,noun
jam ne,ja no,adverb
Rafel,Rafel,properNoun
Hang,Hang,properNoun
Janvier,Janvier,properNoun
malinstalado,desinstal·lació,noun
urtiko,ortiga,noun
Tibbo,Tibbo,properNoun
preskripto,prescripció,noun
ĉagreni,contrariar,verb
Dublino,Dublín,properNoun
Fall,Fall,properNoun
avantgardo,avantguarda,noun
intenseco,intensitat,noun
riproĉi,retreure,verb
Alcalá la Real,Alcalá la Real,properNoun
Vimianzo,Vimianzo,properNoun
kontraltulino,contralt,noun
Ion,Ion,properNoun
Guix,Guix,properNoun
Navaridas,Navaridas,properNoun
rekomendebla,recomanable,adverb
Minaya,Minaya,properNoun
propetado,intercessió,noun
Pozalmuro,Pozalmuro,properNoun
ekstera,extern,adjective
Calonge,Calonge,properNoun
adversa,advers,adjective
en la latva lingvo,en letó,adverb
Keita,Keita,properNoun
Moscoso,Moscoso,properNoun
Parada,Parada,properNoun
defii,desafiar,verb
sigeli,precintar,verb
Matabuena,Matabuena,properNoun
Leprohon,Leprohon,properNoun
Alliot-Marie,Alliot-Marie,properNoun
gratuli,felicitar,verb
Gina,Gina,properNoun
sekse,sexualment,adverb
Venta de Baños,Venta de Baños,properNoun
Lloret de Vistalegre,Lloret de Vistalegre,properNoun
Baltasar,Baltasar,properNoun
modelo,pauta,noun
fundamente,fonamentalment,adverb
Pélissier,Pélissier,properNoun
Matanza,Matanza,properNoun
Aldeanueva de Figueroa,Aldeanueva de Figueroa,properNoun
arbalesto,ballesta,noun
larmi,llagrimejar,verb
enhaveco,cabuda,noun
lumbo,llom,noun
elmontri,exhibir,verb
sistemiko,sistemàtica,noun
hontinda,vergonyós,adjective
Leroux,Leroux,properNoun
Puigdevall,Puigdevall,properNoun
festomarŝo,cercavila,noun
Peñamellera Baja,Peñamellera Baja,properNoun
Dubreuil,Dubreuil,properNoun
hazarde,per casualitat,adverb
fetiĉo,fetitxe,noun
usonofobo,americanòfob,noun
Lerma,Lerma,properNoun
eksiĝo,dimissió,noun
Catral,Catral,properNoun
malakra,despuntat,adjective
frandema,llépol,adverb
liphararo,mostatxo,noun
Osete,Osete,properNoun
reguligo,regulació,noun
porcio,porció,noun
descendi,descendir,verb
Víllora,Víllora,properNoun
Granyena de les Garrigues,Granyena de les Garrigues,properNoun
vundo,ferida,noun
eklektika,eclècticament,adverb
Yixin,Yixin,properNoun
luterana eklezio,església luterana,noun
hieraŭ vespere,ahir al vespre,adverb
Manzaneda,Manzaneda,properNoun
abomeno,aversió,noun
aristokrata,aristocràtic,adjective
malhonesta,deshonest,adjective
Strauss-Kahn,Strauss-Kahn,properNoun
aŭskultilo,auricular,noun
Marouane,Marouane,properNoun
Tosantos,Tosantos,properNoun
provinco,província,noun
preludi,preludiar,verb
naŭe,en novè lloc,adverb
Simó,Simó,properNoun
Quintas,Quintas,properNoun
Peracaula,Peracaula,properNoun
proponanto,postor,noun
Perdigón,Perdigón,properNoun
furioza,frenètic,adjective
sarkasmo,sarcasme,noun
Prados Redondos,Prados Redondos,properNoun
Sanchonuño,Sanchonuño,properNoun
pluvego,aiguat,noun
Benidoleig,Benidoleig,properNoun
konveksa,convex,adjective
alumeto,cerilla,noun
Denise,Denise,properNoun
reakciulo,reaccionari,noun
Garijo,Garijo,properNoun
aroganteco,ínfula,noun
Velilla,Velilla,properNoun
Sergio,Sergio,properNoun
politikisto,estadista,noun
Sant Celoni,Sant Celoni,properNoun
protesti,protestar,verb
Bruneau,Bruneau,properNoun
rudimenta,rudimentari,adjective
Viñes,Viñes,properNoun
Vanesa,Vanesa,properNoun
murciano,murcià,noun
florenca,florentí,adjective
Alfarràs,Alfarràs,properNoun
Alcolea de las Peñas,Alcolea de las Peñas,properNoun
Las Rozas de Madrid,Las Rozas de Madrid,properNoun
Henche,Henche,properNoun
Ulldemolíns,Ulldemolíns,properNoun
muro,murada,noun
agordi,afinar,verb
Jourdain,Jourdain,properNoun
kiu,que,relativePronoun
kiu,que,pronoun
embusko,emboscada,noun
Crespi,Crespi,properNoun
varma,càlid,adverb
Rosado,Rosado,properNoun
salmo,salmó,noun
kondensi,condensar,verb
frezilo,fresa,noun
Orusco de Tajuña,Orusco de Tajuña,properNoun
provizi,abastar,verb
Güell,Güell,properNoun
prozodio,prosòdia,noun
broĉo,fermall,noun
Sulamita,Sulamita,properNoun
Viloria de Rioja,Viloria de Rioja,properNoun
Berthold,Berthold,properNoun
Rodríguez,Rodríguez,properNoun
Herrín de Campos,Herrín de Campos,properNoun
konsiderinda,considerable,adjective
refreno,tornada,noun
Starnino,Starnino,properNoun
Marsejlo,Marsella,properNoun
Mombeltrán,Mombeltrán,properNoun
tuŝi,tocar,verb
kiso,bes,noun
politike,políticament,adverb
senpinta,rom,adjective
Saucelle,Saucelle,properNoun
masivo,massís,noun
Tarik,Tarik,properNoun
sinagogo,sinagoga,noun
preterlasi,ometre,verb
Mera,Mera,properNoun
Nolan,Nolan,properNoun
sorĉi,fetillar,verb
ĉirkaŭ li,als seus voltants,adverb
Canalejas de Peñafiel,Canalejas de Peñafiel,properNoun
integralo,integral,noun
Plan,Plan,properNoun
Chequilla,Chequilla,properNoun
Taule,Taule,properNoun
Luke,Luke,properNoun
ekstremaĵo,extremitud,noun
Aboubacar,Aboubacar,properNoun
sarki,estassar,verb
Montolío,Montolío,properNoun
manipuli,manipular,verb
Buera,Buera,properNoun
Juviles,Juviles,properNoun
neŭtra,neutre,adjective
mampinto,mugró,noun
Melilla,Melilla,properNoun
Jakobo,Jaume,properNoun
esplori,indagar,verb
Lérida,Lérida,properNoun
Villarrabé,Villarrabé,properNoun
stelo,estel,noun
Bover,Bover,properNoun
konfronti,confrontar,verb
dek ses,setze,numeral
Floriach,Floriach,properNoun
briko,maó,noun
regno,potència,noun
Proaza,Proaza,properNoun
Riofrío,Riofrío,properNoun
postkongreso,postcongrés,noun
Tíjola,Tíjola,properNoun
José,José,properNoun
populara,popular,adjective
novkonservativa,neoconservador,adverb
butiko,botiga,noun
Gallifa,Gallifa,properNoun
Castillo-Albaráñez,Castillo-Albaráñez,properNoun
plado,guisat,noun
Lloret de Mar,Lloret de Mar,properNoun
Kingsbury,Kingsbury,properNoun
ĉesi,cessar,verb
rango,grau,noun
eseo,assaig,noun
telefoncentralo,centraleta,noun
Von Beust,Von Beust,properNoun
Batiste,Batiste,properNoun
Ashby,Ashby,properNoun
La Vila Joiosa,La Vila Joiosa,properNoun
Mauricio,Mauricio,properNoun
islama,islàmic,adjective
urinado,pipí,noun
heni,renillar,verb
Sant Esteve Sesrovires,Sant Esteve Sesrovires,properNoun
dormo,son,noun
Aranguren,Aranguren,properNoun
transe,a l'altra banda,adverb
psikiatrio,psiquiatria,noun
Mesones de Isuela,Mesones de Isuela,properNoun
tualetejo,lavabo,noun
de Almeida,de Almeida,properNoun
sterko,abjecció,noun
Quintana y Congosto,Quintana y Congosto,properNoun
ekspansiisto,expansionista,noun
Dimarco,Dimarco,properNoun
baseno,dàrsena,noun
solida,sòlid,adjective
Badenas,Badenas,properNoun
akademie,acadèmicament,adverb
pakto,pacte,noun
kondiĉo,condició,noun
aĉeto,compra,noun
Gallegos,Gallegos,properNoun
personaro,personal,noun
Cèsar,Cèsar,properNoun
envii,envejar,verb
Escarra,Escarra,properNoun
vaganta,erràticament,adverb
Lévesque,Lévesque,properNoun
Casale,Casale,properNoun
aŭtonomeco,autonomia,noun
Núria,Núria,properNoun
Wenefride,Wenefride,properNoun
memoraĵo,record,noun
Valdepeñas,Valdepeñas,properNoun
Azzi,Azzi,properNoun
Alcaucín,Alcaucín,properNoun
senkapa,irreflexiu,adjective
Carrasquer,Carrasquer,properNoun
kveri,parrupejar,verb
moskito,mosquit,noun
repertuaro,repertori,noun
Estela,Estela,properNoun
senhava,pobre,adjective
polmo,palmell,noun
Cortes de Baza,Cortes de Baza,properNoun
bizara,rar,adjective
El Piñero,El Piñero,properNoun
Bellmunt del Priorat,Bellmunt del Priorat,properNoun
Jetté,Jetté,properNoun
saĝa,savi,adjective
ramadano,ramadà,noun
rompi,cascar,verb
fliki,aparracar,verb
Renzo,Renzo,properNoun
Zuñiga,Zuñiga,properNoun
Conteh,Conteh,properNoun
Dobbs,Dobbs,properNoun
Caldes de Montbui,Caldes de Montbui,properNoun
Casinos,Casinos,properNoun
Chalamera,Chalamera,properNoun
Cabana de Bergantiños,Cabana de Bergantiños,properNoun
Trenado,Trenado,properNoun
Estany,Estany,properNoun
kaŝa,clandestí,adjective
Mases,Mases,properNoun
Pelland,Pelland,properNoun
Caler,Caler,properNoun
maljusteco,injustícia,noun
Nekane,Nekane,properNoun
fora,llunyà,adjective
separatisma,separatista,adjective
acidigi,agrejar,verb
komentisto,comentarista,noun
Agullana,Agullana,properNoun
enfermiĝi,tancar-se,verb
Barberán,Barberán,properNoun
Dols,Dols,properNoun
Cecília,Cecília,properNoun
emocie,emocionalment,adverb
Luis,Luis,properNoun
sensencaĵo,estirabot,noun
Faour,Faour,properNoun
brokanti,baratar,verb
Donais,Donais,properNoun
plurvalida,polivalent,adjective
memadministra,autogestionari,adjective
trimestro,trimestre,noun
nedisiga,inseparable,adjective
konservativulo,conservador,noun
traktaĵo,tractat,noun
Eugène,Eugène,properNoun
Riquier,Riquier,properNoun
junularo,joventut,noun
makedona,macedoni,adjective
Barros,Barros,properNoun
lubrika,lubrificant,adjective
Gelida,Gelida,properNoun
Monda Sociala Forumo,Fòrum Social Mundial,noun
Belén,Belén,properNoun
praulo,ascendent,noun
Orpí,Orpí,properNoun
kuirpoto,calderona,noun
Tierno,Tierno,properNoun
Rich,Rich,properNoun
Brunejo,Brunei,properNoun
Rosa,Rosa,properNoun
Cochrane,Cochrane,properNoun
fama,famós,adjective
Bayrou,Bayrou,properNoun
sekigejo,assecador,noun
Batalla,Batalla,properNoun
Dupras,Dupras,properNoun
Clergé,Clergé,properNoun
La Joyosa,La Joyosa,properNoun
mutualeco,mutualitat,noun
Dumesnil,Dumesnil,properNoun
februaro,febrer,noun
Vicen,Vicen,properNoun
Los Huertos,Los Huertos,properNoun
kodi,codificar,verb
rifuĝejo,aixopluc,noun
senkonscia,inconscient,adjective
destini,destinar,verb
Carrillo,Carrillo,properNoun
Usagre,Usagre,properNoun
Zúniga,Zúniga,properNoun
Fequet,Fequet,properNoun
protektanta,tutelar,adjective
Pueblonuevo del Guadiana,Pueblonuevo del Guadiana,properNoun
skorbuto,escorbut,noun
Ayotte,Ayotte,properNoun
sameo,sami,noun
Olvan,Olvan,properNoun
batilo,picador,noun
optika,òptic,adjective
kanoto,canot,noun
nesimetrie,asimètricament,adverb
Tardif,Tardif,properNoun
Rodés,Rodés,properNoun
novaĵo,novetat,noun
lamenti,lamentar,verb
