source,target,POS
жанжалдас,скандалить,verb
дәретхана,туалет,noun
қауырсын,перо,noun
айғайла,покрикивать,verb
қат,намерзать,verb
пастерлеу,пастеризация,noun
пәлеқор,злостный,adjective
әбден шайна,прожёвывать,verb
ойбайлат,охать,verb
атыс,обстрелять,verb
асылық,заносчивость,noun
қажалыс,трение,noun
балық аулау,рыбалка,noun
мызғымас,нерушимый,adjective
жүйкелену,иннервация,noun
пешка,пешка,noun
жүйеге келтір,систематизировать,verb
волосов,волосовский,adjective
аспап,прибор,noun
бұрғы,бур,noun
дәлдеу,конкретизация,noun
даяшы,официант,noun
байғыз,сыч,noun
өрістет,развертывать,verb
берекесіз,неплодотворный,adjective
масқаралайтын,позорящий,adjective
кепіл,порука,noun
шамала,давать,verb
сақалсыз,безбородый,adjective
бояулағыш,красильщик,noun
доп,мячик,noun
ас,варить,verb
түгелдеу,перекличка,noun
бу,упаковать,verb
остеология,остеология,noun
төк,разливать,verb
жапыр,вмять,verb
ата,звать,verb
үлес,делиться,verb
мұң,грусть,noun
соңына,вконец,adverb
клиент,клиент,noun
ауытқ,качаться,verb
гомозигот,гомозигот,noun
Жантас,Жантас,properNoun
нөмір,номер,noun
үшкір,острый,adjective
триллиард,триллиард,numeral
Калининград,Калининград,properNoun
өсімқорлық,ростовщичество,noun
гидрогеология,гидрогеология,noun
салшы,плотовщик,noun
биле,сплясать,verb
орнат,ввести,verb
шық,пройти,verb
бояу,цвет,noun
оттық,зажигалка,noun
сезіл,замечаться,verb
иллюстрация,иллюстрация,noun
шөлейт,полупустыня,noun
ескіргендік,устарелость,noun
мирасқор,наследник,noun
әдет-ғұрып,нрав,noun
минералдау,минералогия,noun
тұр,встать,verb
сіз,вы,pronoun
сіз,вы,personalPronoun
шірінше,золотуха,noun
дүкілде,стучать,verb
американдық,американец,noun
туралы,о,preposition
білеулен,разбухать,verb
атшы,конюх,noun
шошыт,пугать,verb
же,кушать,verb
жаз,разогнуть,verb
кестеші,вышивальщица,noun
бюрократиялық,бюрократизм,noun
талап,требование,noun
күде,стог,noun
қапта,покрыть,verb
мердігер,подрядчик,noun
май,масло,noun
тәрелке,тарелка,noun
авилайнер,авилайнер,noun
бұра,ввёртывать,verb
антисанитарлық,антисанитарный,adjective
қызықты,интересный,adjective
атмосфералық,атмосферный,adjective
қопсыту,культивация,noun
мағлұмат,манифест,noun
сәлемдес,поклониться,verb
тазарт,выбрать,verb
күшейт,усиливать,verb
қыш,кирпич,noun
қамау,арест,noun
бұз,развести,verb
жауап,разгадка,noun
жақын,близкий,adjective
Роберт,Роберт,properNoun
шешен,красноречивый,adjective
шай,смывать,verb
автоара,автопила,noun
өтпелі,переходный,adjective
қараусыз,бесконтрольный,adjective
гальванометр,гальванометр,noun
авиабайланыс,авиасвязь,noun
жаз,лето,noun
жиі,часто,adverb
ұл,мальчик,noun
Белберді,Белберди,properNoun
қаю,гон,noun
қой,выставить,verb
қада,воткнуть,verb
қандай,какой,adjective
көшпелі,кочевой,adjective
қажет,следовать,verb
қажет,следовать,presentParticipleAdjective
бағалама,недооценить,verb
лепілде,торопиться,verb
бұрыл,завернуть,verb
әрекет,функция,noun
құлаққап,наушник,noun
юриспруденция,юриспруденция,noun
кесапат,пакостник,noun
іске асыр,совершить,verb
берет,берет,noun
тәрбиеле,вырабатывать,verb
сас,портиться,verb
тартылған,протяжённый,adjective
ұрыс,выражаться,verb
шашқыш,разбрызгиватель,noun
әсемдеу,инкрустация,noun
меңгер,осваивать,verb
тікірейіп тұр,щериться,verb
дагеротип,дагеротип,noun
бұлшық,мускул,noun
аэросурет,аэрорисунок,noun
сал,заложить,verb
дәріптемелі,рекламный,adjective
пәтуәлі,уговорный,adjective
марзан,марзан,noun
тұтын,содержать,verb
шипажай,санаторий,noun
тұқым,засев,noun
қайтадан,снова,adverb
бағатізбе,прейскурант,noun
өскен,возросший,adjective
демалысты өткіз,отгуливать,verb
бас,нагнетать,verb
аудан,район,noun
ипотека,ипотека,noun
арнайы,специальный,adjective
инжектор,инжектор,noun
атқыла,стрелять,verb
түтінде,чадить,verb
жалақор,ябедник,noun
араб,араб,noun
Мавритания,Мавритания,properNoun
рақымсыздық,каннибализм,noun
арықта,худеть,verb
Верный,Верный,properNoun
горрота,горрота,noun
қабықша,оболочка,noun
топырақ,грунт,noun
өкпеле,обидеться,verb
соқтық,придраться,verb
айқында,уточнять,verb
жағымды,благоприятно,adverb
космодром,космодром,noun
ғажаптан,удивляться,verb
тасқын,сель,noun
жігіт,мужик,noun
құлақ аспа,ослушаться,verb
жұмысшы,работник,noun
деспотизм,деспотизм,noun
қозға,двигать,verb
итқұмар,собачник,noun
Латвия,Латвия,properNoun
аламан,хомяк,noun
нерв,нерв,noun
антиинтеллектуализм,антиинтеллектуализм,noun
ажыратқы,разъединитель,noun
ұр,бить,verb
ыңғайсыздық,неудобство,noun
көрсеткіш,норматив,noun
ширақ,жгут,noun
тігулі,сшитый,adjective
дефиниция,дефиниция,noun
мақұлда,поддержать,verb
қисықтық,кривизна,noun
мұнай,нефть,noun
кадр,кадр,noun
газдалған су,газировка,noun
қылшықты,щетинистый,adjective
екіжылдық,двухлетний,adjective
жүз,заплывать,verb
босан,уйти,verb
алақұмай,ягнятник,noun
орында,привести,verb
жұқалық,тонкость,noun
күйдіргіштік,жгучесть,noun
бұралаңда,сомневаться,verb
торла,обложить,verb
сайрағыш,певчий,noun
жалтарыс,выверт,noun
сылап қой,обмазать,verb
жой,подавить,verb
композиция,композиция,noun
ағыс,поток,noun
бастыру,намолот,noun
үйлесімділік,пропорция,noun
лақтырыл,выброситься,verb
гаметофита,гаметофита,noun
аттестат,аттестат,noun
фонология,фонология,noun
ағартылған,побеленный,adjective
ізденген,заинтересованный,adjective
тұр,пребывать,verb
көзқарас,взгляд,noun
бағдарлаушы,направляющий,adjective
ақырын,медленно,adverb
білімпаз,знаток,noun
дабыл,набат,noun
айнал,перейти,verb
ру,род,noun
анализ,анализ,noun
сауал,запрос,noun
былық,путаница,noun
жақсартылған,улучшенный,adjective
шор,наплыв,noun
Жеңісбек,Женисбек,properNoun
біту,исход,noun
Дулат,Дулат,properNoun
емде,лечить,verb
тапта,топтать,verb
атлетика,атлетика,noun
геликоптер,геликоптер,noun
сәулеттік,архитектурный,adjective
келіс,признаться,verb
бушлат,бушлат,noun
үн қат,молвить,verb
жемде,кормить,verb
үндесу,эвфония,noun
бөгеу,засека,noun
қорқақтай,трусливо,adverb
лақтырушы,метатель,noun
аумақты,объемный,adjective
ахуал,климат,noun
атқыш,стрелок,noun
тығыз,туго,adverb
модулятор,модулятор,noun
айналмұз,каток,noun
асықпай,не спеша,adverb
ішік,шуба,noun
шырғанақ,облепиха,noun
сұраулы,вопросительный,adjective
лактаушы,лакировщик,noun
жалпылдаушылық,угодничество,noun
алып,геркулес,noun
Айыртау,Айыртау,properNoun
дүние-мүлік,имущество,noun
бастырма,аппликация,noun
сіпсебас,метлица,noun
өмір,житие,noun
межелеу,делимитация,noun
жатқыз,отнести,verb
жаңадан жаса,переделать,verb
сүзілген,сцеженный,adjective
Всеволод,Всеволод,properNoun
электрлену,электризация,noun
кілтті,запертый,adjective
шылпыл,шлепанье,noun
сипала,щупать,verb
кооператив,кооператив,noun
Ғабитхан,Габитхан,properNoun
Барақ,Барак,properNoun
тұжырымда,формулировать,verb
көлтоған,водохранилище,noun
қиыстырушы,подгонщик,noun
гүлбақша,цветник,noun
өте,покрыть,verb
жайраңда,радоваться,verb
жүр,ходить,verb
жеңгетай,сводник,noun
қарауыл,караул,noun
алқам-салқам,неопрятный,adjective
қазылған,вырытый,adjective
алба-жұлба,лохматый,adjective
арылту,избавление,noun
бүйректік,почечный,adjective
катарсис,катарсис,noun
директор,директор,noun
арқан,канат,noun
таныт,проявить,verb
Ерболсын,Ерболсын,properNoun
ауыстыр,подменивать,verb
жаманшылық,благополучие,noun
азғырғыш,искуситель,noun
іріктеуші,отборщик,noun
комиссионер,комиссионер,noun
вандализм,вандализм,noun
байсымақ,нувориш,noun
жіптіктей,стройный,adjective
арлылық,совестливость,noun
ұзарт,продолжать,verb
сезіп тұр,чуять,verb
баркарола,баркарола,noun
дүрілдет,загрохотать,verb
Диярбек,Диярбек,properNoun
байланысшы,связной,adjective
Бөрібай,Борибай,properNoun
бейқамдық,инфантилизм,noun
карбонат,карбонат,noun
графомология,графомология,noun
дуана,отшельник,noun
ностальгия,ностальгия,noun
жейде,рубаха,noun
пайдаланушы,владелец,noun
түсін,разбираться,verb
ерте,рано,adverb
жарақ,оружие,noun
ықылықта,икать,verb
ұшырып түсір,сразить,verb
демократиялану,демократизация,noun
жалқау,шантрапа,noun
тық,укрыть,verb
қаһарлан,разгневаться,verb
жалданушылық,наем,noun
сәуле шығарғыш,излучатель,noun
білдір,оказывать,verb
даршын,корица,noun
кез,момент,noun
бұдыр,грануляция,noun
баға қой,ценить,verb
Берікбай,Берикбай,properNoun
әскер,войска,noun
дактилология,дактилология,noun
дәреже,категория,noun
мәймөңкелен,фальшивить,verb
айық,оправиться,verb
нитроглицерин,нитроглицерин,noun
жай,раскрыть,verb
құлақ сал,послушать,verb
батыңқылық,вогнутость,noun
артықтау,излишний,adjective
қарақытай,каракитай,noun
мұнайшы,нефтяник,noun
қатыстыр,привлечь,verb
электромеханик,электромеханик,noun
ағыт,распустить,verb
тығылып қал,спрятаться,verb
кіру,въезд,noun
жылжыма,раздвижка,noun
кәсіпші,отходник,noun
имек,выгиб,noun
өлмелі,умирающий,adjective
қоюлан,сгуститься,verb
нағыз,абсолют,noun
немқұрайлылық,безразличие,noun
мазақ,насмешка,noun
жаратылыс,стать,verb
алаңқай,площадка,noun
ілтипатты,внимательный,adjective
жылпың,ловкий,adjective
аңғарғыштық,догадливость,noun
әуейілік,легкомыслие,noun
гемотерапия,гемотерапия,noun
ора,перевязать,verb
тыныштандыр,уговорить,verb
адақта,обежать,verb
Степняк,Степняк,properNoun
жасөспірім,подросток,noun
таңдал,выбираться,verb
жуындыр,купать,verb
сыйғыз,вмещать,verb
айлалы,каверзник,noun
іркіліс,проволочка,noun
қорқақ,трусливый,adjective
қайта електе,перевеивать,verb
ардақта,восславить,verb
жарылғыш,взрывной,adjective
ұзарт,выпустить,verb
төзімді етіп жаса,упрочнять,verb
жадыра,улучшаться,verb
қайтқан,возвращенный,adjective
анықтық,четкость,noun
өлшеуіш,измеритель,noun
қаракет,поступок,noun
келісімпаздық,соглашательство,noun
оңалту,выздоровление,noun
орнат,установить,verb
берілгендік,преданность,noun
тұтқында,забрать,verb
жайсыздық,неудобство,noun
гала-концерт,гала-концерт,noun
мәндес,однозначный,adjective
шауып ен,врубаться,verb
есепте,учитывать,verb
сай,принять,verb
ирелеңде,извиваться,verb
кексіз,беззлобный,adjective
позиция,позиция,noun
шәкіртақы,стипендия,noun
соз,удлинить,verb
аэрошамшырақ,аэромаяк,noun
күйреген,погибший,noun
үстемдік,превосходство,noun
жетерлік,достаточный,adjective
мұқтаж,нужда,noun
шегіндір,сбить,verb
драматург,драматург,noun
аршында,отмерить,verb
дауылпаз,буревестник,noun
үшеуміз,втроем,adverb
қайнау,кипячение,noun
есті,слышать,verb
сіресіп қал,столбенеть,verb
мұз,ледовый,adjective
Баймырза,Баймырза,properNoun
шеңгел,горсть,noun
өксік,всхлип,noun
сенімді,наперсник,noun
күшей,окрепнуть,verb
малшы,скотник,noun
бүлдіршін,маленький,adjective
қарап шық,осмотреть,verb
қайқы,вогнутый,adjective
ұшырат,задать,verb
билетсіз,безбилетник,noun
ен,принять,verb
беделін түсіру,дискредитация,noun
автоспорт,автоспорт,noun
тіркеме,прицеп,noun
қыр,уничтожить,verb
алдиярла,превозносить,verb
түз,степь,noun
өрнек,выражение,noun
тексер,рассмотреть,verb
қазылық,судейство,noun
бассыздық,анархия,noun
жабдықтаушы,поставщик,noun
бұлан,лось,noun
бұрылыс,излом,noun
мағынасыз,бессмысленный,adjective
диафан,диафан,noun
кербез,франт,noun
қара,наблюдать,verb
дуала,заклинать,verb
линкруст,линкруст,noun
кратер,кратер,noun
сүйеу,протекция,noun
жылжыма,передвижок,noun
герцин,герцинский,adjective
тәрбиеле,содержать,verb
имен,стесняться,verb
каперс,каперс,noun
қазып таста,изрыть,verb
жарыл,прорваться,verb
геодезияшы,геодезист,noun
қуарыңқы,бледноватый,adjective
жарамсыздық,негодность,noun
карбюратор,карбюратор,noun
күйлеу,гон,noun
изогамия,изогамия,noun
сағат сайын,ежечасно,adverb
тенор,тенор,noun
Голландия,Голландия,properNoun
МТ,МТ,properNoun
көгал,лужайка,noun
кебек,отрубль,noun
ақкіс,горностай,noun
ес жина,оклематься,verb
элюирлеу,элюирование,noun
қақ,бить,verb
оқытыл,преподаваться,verb
қамшы,бич,noun
вольфрам,вольфрам,noun
оян,очнуться,verb
жарыссөз,дебаты,noun
сабалақта,лохматить,verb
дерекнама,источник,noun
брахманизм,брахманизм,noun
қама,обложить,verb
көрсет,подать,verb
ұтыс,выигрыш,noun
әйнек,стекло,noun
ту,флаг,noun
көн,кожа,noun
кристалдану,кристаллизация,noun
шетсіз,безграничный,adjective
түптеуші,переплетчик,noun
қарғын,снежница,noun
дүңкіл,гул,noun
карбюрация,карбюрация,noun
сасық,вонючий,adjective
байла,уложить,verb
негіздеме,обоснование,noun
жігерлілік,воодушевление,noun
тігінші,портной,noun
гектография,гектография,noun
ымдау,жестикуляция,noun
мыс,медь,noun
анықтауыш,атрибут,noun
ен,пойти,verb
орындау,реализация,noun
ұғым,понятие,noun
суыт,выхолаживать,verb
ынтымақты,дружный,adjective
зула,катиться,verb
төлемді,платежный,adjective
жет,достать,verb
қайт,сбывать,verb
өзара қатынаста бол,соотноситься,verb
жөндел,чиниться,verb
күйік,ожог,noun
кватернион,кватернион,noun
партизандық,партизанский,adjective
қыз,кипеть,verb
образды,образный,adjective
ақтарыл,опрокинуться,verb
бифштекс,бифштекс,noun
мұңай,пригорюниться,verb
көн,пережить,verb
өт,перейти,verb
тазартқыш,очиститель,noun
атом,атом,noun
ірі,крупнейший,adjective
көзден айырыл,ослепнуть,verb
астрофизик,астрофизик,noun
Ерболат,Ерболат,properNoun
алғашында,вначале,adverb
қауыз,скорлупа,noun
әлеуметтанушы,социолог,noun
тапсыр,задавать,verb
сеп,обсыпать,verb
анемограф,анемограф,noun
дүрсіл,стук,noun
гелиоскоп,гелиоскоп,noun
баста,вступить,verb
долылық,истерия,noun
құтылыс,спасение,noun
тіл алма,ослушаться,verb
парфюмерия,парфюмерия,noun
айтқаны кел,сбыться,verb
байбатша,барчонок,noun
адым,шаг,noun
ренжі,обижаться,verb
қырқысу,вражда,noun
құтыл,освободиться,verb
ауна,кататься,verb
иемдену,апроприация,noun
соққы,удар,noun
мақұлда,приветствовать,verb
безендіруші,украшатель,noun
ажарлы,симпатичный,adjective
қалтыра,дрожать,verb
келесі,предстоящий,adjective
құрметте,ценить,verb
кер,протягивать,verb
қолжазба,рукопись,noun
шегіртке,саранча,noun
аттандыр,отправить,verb
жастас,однолеток,noun
апталық,еженедельник,noun
ұйықтататын,усыпительный,adjective
біріктір,сплотить,verb
қарыздық,заемный,adjective
қоршап қой,обставить,verb
майталмандық,артистизм,noun
академия,академия,noun
дәт,терпение,noun
әулет,фамилия,noun
етенелік,приближенность,noun
конвенционализм,конвенционализм,noun
жеңілдік,преференция,noun
болыс,помогать,verb
натурфилософия,натурфилософия,noun
маса,комар,noun
несиегер,кредиторша,noun
өтелім,амортизация,noun
шайыр,галипот,noun
діндар,верующий,noun
түршіктіргіш,раздражитель,noun
курстас,сокурсник,noun
бол,нести,verb
кемдік,недостача,noun
шағым,кассация,noun
шырмау,казус,noun
айбарсыз,мягкий,adjective
ақымақтық,глупость,noun
әсер тигіз,реагировать,verb
команда,команда,noun
қоштас,пожать,verb
барлау,разведывание,noun
тікей,выпрямиться,verb
Юденич,Юденич,properNoun
айырыл,упустить,verb
кітап,книга,noun
құюшы,литейщик,noun
тарат,разливать,verb
міндетте,нагрузить,verb
егіл,сеяться,verb
бала-шағасыз,бездетный,adjective
айқындық,отчетливость,noun
хат,письмо,noun
жекешілдік,индивидуализм,noun
амалда,умудриться,verb
киношежіре,кинолетопись,noun
ұзындық,длина,noun
Еңбекшіқазақ,Енбекшиказах,properNoun
аймалас,ласкать,verb
ғана,только,adverb
арттыр,увеличить,verb
жақында,подойти,verb
өкін,охать,verb
быртық,набухший,adjective
сотқар,баловник,noun
нанымпаз,доверчивый,adjective
пішен шөмелелегіш,сенокопнитель,noun
Сирия,Сирия,properNoun
инверсия,инверсия,noun
айбат,величавость,noun
жүрек айн,тошнить,verb
төрешілік ет,судить,verb
көзін жеткіз,уверять,verb
аппарат,аппарат,noun
қызғанышты,ревнивый,adjective
тан,признать,verb
айт,выговаривать,verb
ботқа,кашка,noun
абырой,достоинство,noun
лақтыр,пускать,verb
сыбырла,нашептать,verb
қалың,густой,adjective
бекітіп қой,привязать,verb
қаскүнемдік,диверсия,noun
тәржімеле,переводить,verb
төле,заплатить,verb
консигнация,консигнация,noun
шабақ,малек,noun
қайтарымсыз,безвозвратно,adverb
дукат,дукат,noun
жобалау,проектировка,noun
қада,вкалывать,verb
сорғала,ползти,verb
алыпсатар,перекупщик,noun
киім-кешек,гардероб,noun
қиыр,далекий,adjective
төз,переживать,verb
өрт сөндіргіш,огнетушитель,noun
сый,вмещаться,verb
домкрат,домкрат,noun
алыстатыл,удаляться,verb
текше,куб,noun
білгір,знаток,noun
типология,типология,noun
тілек,пожелание,noun
жалғыздық,одиночество,noun
халықаралық,международный,adjective
он сегіз,восемнадцать,numeral
Витус,Витус,properNoun
қатал,жестокий,adjective
ора,укрыть,verb
секіріп түс,спрыгнуть,verb
сәнді,модно,adverb
талпақ,коренастый,adjective
түзетіл,разогнуться,verb
әулет,династия,noun
хан,хан,noun
демос,демос,noun
автогенші,автогенщик,noun
қатерсіздендіру,дезактивация,noun
бағбан,садовод,noun
агроөнеркәсіп,агропромышленность,noun
бауырластық,братство,noun
ұзар,продолжаться,verb
антропометрия,антропометрия,noun
қорытушы,плавильщик,noun
тоқтат,оставить,verb
кезерген,бескровный,adjective
бөбек,младенец,noun
шана,санки,noun
мұралас,сонаследник,noun
атауыз,клещи,noun
жөнінде,о,preposition
бөліс,дележ,noun
Шлиссельбург,Шлиссельбург,properNoun
қатарла,сдвоить,verb
кіргіз,приносить,verb
жайғастыр,уладить,verb
ғажап,потеха,noun
қатты,сильный,adjective
кодтаушы,кодировщик,noun
шоғырлау,консолидация,noun
айналдыра қорша,обводить,verb
сынық,лом,noun
жаңа,новый,adjective
соқ,нести,verb
ажарла,вышлифовывать,verb
комплексті,комплексный,adjective
емде,излечивать,verb
қанау,эксплуатация,noun
қарсылас,соперник,noun
Адриат,Адриат,properNoun
іш пыс,скучать,verb
жылтыра,светить,verb
кеңшар,совхоз,noun
ажарлылық,привлекательность,noun
шөлке,чулок,noun
ұмытылмайтын,незабываемый,adjective
нақтылау,конкретизация,noun
билет,билетный,adjective
сүйек,останки,noun
нығыздық,плотность,noun
шек,линия,noun
алаң,площадь,noun
тасала,спрятать,verb
өтіп кет,пройти,verb
Ленинград,Ленинград,properNoun
жүгенсіздік,вакханалия,noun
дәрмен,сила,noun
ілгерілік,превосходство,noun
никель,никель,noun
сүрініп құла,споткнуться,verb
нығайт,подымать,verb
таусыл,покинуть,verb
пішін,фигура,noun
қорғаншақтық,неуверенность,noun
ысылда,шипить,verb
әуезділік,эвфония,noun
халық,народный,adjective
келістіруші,посредник,noun
пайда,доход,noun
ажарла,шлифовать,verb
кіргіз,заводить,verb
бронхоаденит,бронхоаденит,noun
қос,соединить,verb
ки,надевать,verb
тентіре,бродяжничать,verb
ұсыну,презентация,noun
буддизм,буддизм,noun
жарасымсыз,неподходящий,adjective
типыл,гладкий,adjective
Абылай,Абылай,properNoun
меринос,меринос,noun
мұздан,обледенеть,verb
шыда,пережить,verb
Дүйсенбек,Дуйсенбек,properNoun
науқастан,болеть,verb
қоштас,прощаться,verb
тілазар,ослушник,noun
санап шық,перечислить,verb
шиномонтаж,шиномонтаж,noun
объективтік,объективный,adjective
тістеуік,пассатижи,noun
қорда,гумус,noun
жарғақша,плева,noun
жемсау,зоб,noun
акцентуация,акцентуация,noun
баста,поднимать,verb
барқыт,плющ,noun
түр,завернуть,verb
құдағи,сватья,noun
жайында,насчет,preposition
емізік,пустышка,noun
қажет бол,требоваться,verb
өкпелі,обиженный,adjective
сынап бақ,пробовать,verb
тіркеуші,сцепщик,noun
бетегелі,типчаковый,adjective
қаһарландыру,провокация,noun
дөрекілеу,грубоватый,adjective
жабдықталғандық,комфорт,noun
шиеленіскен,запутанный,adjective
тексерткіз,проверять,verb
ақылсыз,глупый,adjective
істей ал,уметь,verb
үйрек,утка,noun
төре,господин,noun
егіл,тронуться,verb
бұрандалы,вертушка,noun
өңде,переделать,verb
шегіншекте,отступать,verb
итмұрын,шиповник,noun
жылтыра,светиться,verb
мылжың,болтун,noun
шекте,ограничивать,verb
Сіз,Ваш,possessivePronoun
Сіз,Ваш,determiner
Сіз,Ваш,possessivePronoun
Сіз,Ваш,determiner
иректі,извилистый,adjective
үде,кипеть,verb
үз,прервать,verb
грегал,грегал,noun
әлсірет,сдать,verb
келісім,согласование,noun
орнату,установка,noun
обсерватория,обсерватория,noun
тексерілген,проверенный,adjective
әділ,правдимый,adjective
жоғарыла,возвышаться,verb
Тянь-Шань,Тянь-Шань,properNoun
қарбыз,арбуз,noun
қажырсыз,слабый,adjective
түсіндіргіш,толкователь,noun
ЖКО,ДТП,properNoun
Жанарыстан,Жанарыстан,properNoun
гольмий,гольмий,noun
ризалық,акцепт,noun
кемшін,изъян,noun
ата,упоминать,verb
таулы,горный,adjective
өзге,чужой,adjective
қышқыл,кислый,adjective
айырымдау,дифференциация,noun
тексеріс,инспекция,noun
алюмосиликатты қоспа,алюмосиликатная смесь,noun
қусыр,сплющить,verb
дәлелде,доказывать,verb
сексен,восемьдесят,numeral
еңбекшіл,трудовик,noun
қуаныш,радость,noun
иммуносупрессия,иммуносупрессия,noun
кітапханашы,библиотекарь,noun
негізсіз,необоснованный,adjective
өз,свой,possessivePronoun
өз,свой,determiner
өз,свой,possessivePronoun
өз,свой,determiner
жөнде,исправить,verb
байланыс,связь,noun
доза,доза,noun
жаңылыс,промахнуться,verb
еліктіргіш,искус,noun
арызқой,анонимщик,noun
азбан,боровой,adjective
бұр,развернуть,verb
анықтал,явствовать,verb
қырық,сорок,numeral
кепіл бер,гарантировать,verb
кір,забраться,verb
безбүйрек,безжалостный,adjective
жәдігер,наследие,noun
тырналған,расцарапанный,adjective
азамат,молодчик,noun
сұра,спрашивать,verb
Стасов,Стасов,properNoun
бетон,бетон,noun
әліптеу,описание,noun
балқурай,медуница,noun
жарылыс,взрыв,noun
босан,освободиться,verb
гипсометр,гипсометр,noun
құшақта,обнимать,verb
тәте,тятя,noun
мойынға ал,сознавать,verb
төмен,низ,noun
жорық,поход,noun
ретсіз,беспорядочный,adjective
жаттықтыратын,тренировочный,adjective
келісімшарт,контракт,noun
бөкпен,толокно,noun
қақ,стукнуть,verb
жирен,рыжий,adjective
талаптан,претендовать,verb
өрнекте,соткать,verb
жекелену,децентрализация,noun
жайыл,распространиться,verb
қыздыр,нагревать,verb
есейген,повзрослевший,adjective
аңғар,явствовать,verb
атқосшылық,кучерство,noun
Дүйсен,Дуйсен,properNoun
ұттыр,проиграть,verb
қуыршақ,манекен,noun
мөлдірлік,чистота,noun
министрлік,министерство,noun
сәбилік,младенческий,adjective
үлкен,огромный,adjective
өткізетін,проводимый,adjective
бекерлік,обманчивость,noun
жөнде,оправить,verb
айбар,гнев,noun
себепсіз,беспричинный,adjective
ажырат,различать,verb
кит,кит,noun
паспорттау,паспортизация,noun
кезбе,босяк,noun
қолдан,применять,verb
атриум,атриум,noun
талантсыз,бездарный,adjective
аффектация,аффектация,noun
талап ет,требовать,verb
жағажай,пляж,noun
өткел,мостки,noun
жолақ,полоска,noun
риф,риф,noun
ордер,ордер,noun
тыныштық,покой,noun
икемде,настроить,verb
бүкірей,сгорбиться,verb
жайлылық,удобство,noun
екпін,задор,noun
басты,высший,adjective
ерттелген,оседланный,adjective
томарқұлақ,опенок,noun
өнімді,производительный,adjective
қайрау,заточка,noun
жолдорба,рюкзак,noun
қу,гонять,verb
тоқтатылған,задержанный,adjective
әдебиеттану,литературоведение,noun
ажыратыл,разлепиться,verb
ырқ,выброситься,verb
лейтенант,лейтенант,noun
бестселлер,бестселлер,noun
сала,область,noun
таяу,ближний,noun
Жантуар,Жантуар,properNoun
соқ,забивать,verb
ұлтшылдық,национализм,noun
пері,дух,noun
амулет,амулет,noun
арамшөптілік,засоренность,noun
теп,затаптывать,verb
жалға алушы,съемщица,noun
күйдіретін,жгучий,adjective
ерт,повести,verb
бастаушы,начинщик,noun
салбыра,нависать,verb
алды,перед,noun
изомерия,изомерия,noun
суырып сал,импровизировать,verb
ымырасыз,непримиримый,adjective
тексерт,проверить,verb
ол,его,pronoun
ол,его,possessivePronoun
ол,его,determiner
ол,его,personalPronoun
ол,его,possessivePronoun
ол,его,determiner
сапар,путешествие,noun
жанама,касательный,adjective
қажет,зарез,noun
бәлден,ломаться,verb
шәлкес,неук,noun
Тубон,Тубон,properNoun
енші,выдел,noun
апар,повести,verb
түсір,послать,verb
электрлеу,электризация,noun
бағындырып әкет,гипнотизировать,verb
енгізіл,включиться,verb
ез,давить,verb
жөнде,переделать,verb
легион,легион,noun
аңқ,нести,verb
шапшандатқыш,катализатор,noun
жора,ровесник,noun
көрін,казаться,verb
көндік,освоиться,verb
көкөніс,овощ,noun
дағдарыс,кризис,noun
арақашықтық,расстояние,noun
