source,target,POS
diskurs,diskurs,noun
morsealfabet,morsealfabet,noun
beveka,berøre,verb
gemak,gemak,noun
Maurtuveien,Maurtuveien,properNoun
Guldbergs vei,Guldbergs vei,properNoun
Tomoe,Tomoe,properNoun
omskapa,omskabe,verb
slakta,slagte,verb
blunder,bommert,noun
löneförmån,frynsegode,noun
Mokleivåsen,Mokleivåsen,properNoun
uppvakta,besøge,verb
Støperiveien,Støperiveien,properNoun
förvärvsliv,næringsliv,noun
bevara,bevare,verb
Lønnveien,Lønnveien,properNoun
Vucci,Vucci,properNoun
Daniel Barths vei,Daniel Barths vei,properNoun
vantolka,fejlfortolke,verb
Moenveien,Moenveien,properNoun
piedestal,piedestal,noun
Kjelsåsløkka,Kjelsåsløkka,properNoun
bryggeri,bryggeri,noun
Etterstadkroken,Etterstadkroken,properNoun
Galtadal,Galtadal,properNoun
Calvo,Calvo,properNoun
Schweigårds vei,Schweigårds vei,properNoun
panga,smælde,verb
anekdot,anekdote,noun
Tangenodden,Tangenodden,properNoun
framskrida,genoptage,verb
Balane,Balane,properNoun
Hoslebakken,Hoslebakken,properNoun
omvälvning,omvæltning,noun
Conrad Hemsens vei,Conrad Hemsens vei,properNoun
frilansare,freelance,noun
Birger Ruuds vei,Birger Ruuds vei,properNoun
Vaskerelvsmauet,Vaskerelvsmauet,properNoun
omöjlighet,umulighed,noun
just,netop,adverb
or,mugmide,noun
Angola,Angola,properNoun
värna,beskytte,verb
temperering,temperering,noun
rustning,rustning,noun
lärare,lærer,noun
tillfartsväg,adgangsvej,noun
supponera,supponere,verb
Tassebekkveien,Tassebekkveien,properNoun
knulla,kneppe,verb
Grytingenveien,Grytingenveien,properNoun
gurkmeja,gurkemeje,noun
patent,patent,noun
tillse,forsikre,verb
Grønåsen,Grønåsen,properNoun
sjusärdeles,usædvanlig,adverb
notering,notering,noun
Bradbenken,Bradbenken,properNoun
Erdalsveien,Erdalsveien,properNoun
durkslag,dørslag,noun
välan,vel,adverb
Lyngveien,Lyngveien,properNoun
pant,pant,noun
flambera,flambere,verb
vinst,præmie,noun
Lytterveien,Lytterveien,properNoun
påbjuda,påbyde,verb
Rogneveien,Rogneveien,properNoun
känsla,fornemmelse,noun
invaliditet,invaliditet,noun
etiopiska,etiopisk,noun
polis,politimand,noun
överträda,brække,verb
rekonstruera,rekonstruere,verb
Sydneskleiven,Sydneskleiven,properNoun
Finnhaugveien,Finnhaugveien,properNoun
Fjellvåkvegen,Fjellvåkvegen,properNoun
Kåsaveien,Kåsaveien,properNoun
Storbritannien,Storbritannien,properNoun
Westher,Westher,properNoun
hämna,hævne,verb
bakväg,bagvej,noun
alias,alias,adverb
så får man inte göra,sådan kan man ikke gøre,interjection
efterleva,følge,verb
misstro,mistro,verb
Haralds gate,Haralds gate,properNoun
Flatengen,Flatengen,properNoun
Krabbekloa,Krabbekloa,properNoun
datorvirus,computervirus,noun
snylta,snylte,verb
Kirkesvingen,Kirkesvingen,properNoun
Quang,Quang,properNoun
Hongwei,Hongwei,properNoun
fast,men,coordinatingConjunction
fast,men,punctuation
fast,men,coordinatingConjunction
fast,men,punctuation
Tertnesflaten,Tertnesflaten,properNoun
murare,murer,noun
Musserongveien,Musserongveien,properNoun
Søndre Strandgate,Søndre Strandgate,properNoun
Krokvolden,Krokvolden,properNoun
Gardner,Gardner,properNoun
Drogba,Drogba,properNoun
överhopa,overlæsse,verb
Elvenesveien,Elvenesveien,properNoun
Abels gate,Abels gate,properNoun
Solveig Ramnæs vei,Solveig Ramnæs vei,properNoun
härnäst,herefter,adverb
paper,afhandling,noun
Jonsokkollen,Jonsokkollen,properNoun
Mujahid,Mujahid,properNoun
täckförband,bind,noun
paradis,paradis,noun
arbetssätt,arbejdsmetode,noun
sprätta,sprede,verb
mekanisera,mekanisere,verb
lantställe,landsted,noun
lyriker,lyriker,noun
Nonn,Nonn,properNoun
vindruva,vindrue,noun
meddelelse,meddelelse,noun
Fossekallveien,Fossekallveien,properNoun
Grensegaten,Grensegaten,properNoun
Bentnesveien,Bentnesveien,properNoun
Arnljot Gellines vei,Arnljot Gellines vei,properNoun
grav,grav,noun
stegra,forøge,verb
ingalunda,ingenlunde,adverb
planta,plante,verb
grillbar,grillbar,noun
påfrestning,anstrengelse,noun
Fabiani,Fabiani,properNoun
medeltid,mellemalder,noun
Matthys,Matthys,properNoun
barriär,barriere,noun
bebyggelse,bebyggelse,noun
Åsenveien,Åsenveien,properNoun
avhandla,forhandle,verb
förhållandevis,forholdsvis,adverb
Mova,Mova,properNoun
knog,mas,noun
paneldiskussion,paneldiskussion,noun
repa upp,løse,verb
kavalkad,kavalkade,noun
invigning,indvielse,noun
lufttorka,lufttørre,verb
dröm,drøm,noun
Honerødveien,Honerødveien,properNoun
återbetalning,refundering,noun
korrumpera,korrumpere,verb
elektrolys,elektrolyse,noun
Børrestuveien,Børrestuveien,properNoun
skylt,skyld,noun
Mazari,Mazari,properNoun
rekrytering,rekruttering,noun
Skolemesteren,Skolemesteren,properNoun
Nepal,Nepal,properNoun
polka,polka,noun
lårmuskel,lårmuskel,noun
imorgon,i morgen,adverb
bunker,bunkers,noun
teknik,teknologi,noun
Helgerødveien,Helgerødveien,properNoun
Nordåsdalen,Nordåsdalen,properNoun
utvisa,opvise,verb
bedrift,bedrift,noun
Schønings gate,Schønings gate,properNoun
Eljarvik,Eljarvik,properNoun
fysiolog,fysiolog,noun
kostnad,omkostning,noun
silverfisk,sølvfisk,noun
ip-adress,Internetadresse,noun
lysning,lysning,noun
Røhrts vei,Røhrts vei,properNoun
innanhav,indhav,noun
andante,andante,adverb
Dunford,Dunford,properNoun
Bussedalen,Bussedalen,properNoun
Gjekstadveien,Gjekstadveien,properNoun
bensinstation,tankstation,noun
puma,puma,noun
inreda,indrette,verb
annullera,annullere,verb
antabus,antabus,noun
skjuta,skyde,verb
nära,nære,verb
garva,grine,verb
landsmål,landsmål,noun
schäferhund,schæferhund,noun
tonfisk,tun,noun
Helsingborg,Helsingborg,properNoun
Bahustræet,Bahustræet,properNoun
Arnoldus Reimers' gate,Arnoldus Reimers' gate,properNoun
ledare,leder,noun
lycka till,tillykke,interjection
Skøyenåsveien,Skøyenåsveien,properNoun
justera,granske,verb
förklara,deklarere,verb
brädspel,brætspil,noun
utdelning,uddeling,noun
vinst,fortjeneste,noun
Trasopgata,Trasopgata,properNoun
Nes,Nes,properNoun
Bakkenveien,Bakkenveien,properNoun
missuppfatta,misopfatte,verb
skutta,jumpe,verb
visitkort,visitkort,noun
Sollia,Sollia,properNoun
lite,lidt,adverb
Daimler,Daimler,properNoun
Øvre Smestadvei,Øvre Smestadvei,properNoun
Husvikveien,Husvikveien,properNoun
Tormod Knutsons vei,Tormod Knutsons vei,properNoun
Langgata,Langgata,properNoun
dragning,tiltrækning,noun
skärm,skærm,noun
stenblock,kampesten,noun
förlamning,lammelse,noun
Fabiano,Fabiano,properNoun
eugenik,eugenik,noun
överlappa,overlappe,verb
Nariman,Nariman,properNoun
grumsa,brumme,verb
torv,torv,noun
Beates vei,Beates vei,properNoun
Melkeveien,Melkeveien,properNoun
diet,diæt,noun
Kallerudlia,Kallerudlia,properNoun
inlemma,indarbejde,verb
abonnera,tegne,verb
kumpan,kumpan,noun
implicera,implicere,verb
Svalnes,Svalnes,properNoun
Gravåsvegen,Gravåsvegen,properNoun
Borgesmauet,Borgesmauet,properNoun
Sigrid Undsets vei,Sigrid Undsets vei,properNoun
Paludans gate,Paludans gate,properNoun
Dubois,Dubois,properNoun
underkuva,underkue,verb
Michael Krohns gate,Michael Krohns gate,properNoun
Kvarud,Kvarud,properNoun
Øvre Nustadvei,Øvre Nustadvei,properNoun
ingenting,ingenting,pronoun
ranka,rangere,verb
Skiparviklien,Skiparviklien,properNoun
midja,midje,noun
städ,ambolt,noun
Stolt,Stolt,properNoun
delfin,delfin,noun
Rogges vei,Rogges vei,properNoun
aväta,spise,verb
Tore Hunds vei,Tore Hunds vei,properNoun
Konglefaret,Konglefaret,properNoun
groll,nag,noun
Gråsteinveien,Gråsteinveien,properNoun
håla,udhule,verb
auktorisation,autorisation,noun
skatt,skat,noun
Øvre Stadionveien,Øvre Stadionveien,properNoun
uppfånga,opfange,verb
prägla,karakterisere,verb
betona,indstrege,verb
Bieber,Bieber,properNoun
cykel,cykel,noun
iordningställa,arrangere,verb
bytta,bøtte,noun
petit,petit,noun
pacificera,pacificere,verb
ansträngning,bestræbelse,noun
parcell,parcel,noun
matcha,modsvare,verb
sondera,sondere,verb
misslyckande,svipser,noun
konnässör,kender,noun
pater,pater,noun
överdriva,overdrive,verb
Arne Abrahamsens vei,Arne Abrahamsens vei,properNoun
Ryghs vei,Ryghs vei,properNoun
förmåga,formåen,noun
skräddare,skrædder,noun
Tårnvegen,Tårnvegen,properNoun
Turterfaret,Turterfaret,properNoun
EU,EU,properNoun
täcka,dække,verb
Kjærlighetsstien,Kjærlighetsstien,properNoun
funktion,funktion,noun
bjäbb,vrøvl,noun
svål,svær,noun
serum,serum,noun
fest,fest,noun
Plutoveien,Plutoveien,properNoun
Singapore,Singapore,properNoun
Østensjø terrasse,Østensjø terrasse,properNoun
Nedbergeveien,Nedbergeveien,properNoun
gripa,bemægtige,verb
Kongsveien,Kongsveien,properNoun
fägna,glæde,verb
Lauber,Lauber,properNoun
rastplats,rasteplads,noun
Gotevollen,Gotevollen,properNoun
Ballplassveien,Ballplassveien,properNoun
Kjøkkelvikveien,Kjøkkelvikveien,properNoun
Stiger Sannes vei,Stiger Sannes vei,properNoun
interaktion,interaktion,noun
avreglera,deregulere,verb
kål,kål,noun
Saltverksgaten,Saltverksgaten,properNoun
Noreveien,Noreveien,properNoun
doft,lugt,noun
sammandragning,sammentrækning,noun
budskap,budskab,noun
Smiehagen,Smiehagen,properNoun
bisvärm,bisværm,noun
aspekt,aspekt,noun
jordbruk,gårdbrug,noun
doktorand,doktorand,noun
självmord,selvmord,noun
landvinning,landvinding,noun
hjärtflimmer,hjerteflimmer,noun
Mobruvegen,Mobruvegen,properNoun
Sumeth,Sumeth,properNoun
kött,kød,noun
spel,spil,noun
att,at,subordinatingConjunction
mala,bemale,verb
Garnesvegen,Garnesvegen,properNoun
grundämne,grundemne,noun
ersätta,erstatte,verb
begränsa,hæmme,verb
sömma,sy,verb
utverka,nå,verb
prova,bevise,verb
lingvistik,lingvistik,noun
rapportera,erkyndige,verb
stöttepelare,støtte,noun
Arntzen,Arntzen,properNoun
gammeldans,gammeldans,noun
tillverka,fremsætte,verb
cola,cola,noun
övergångsperiod,overgangsperiode,noun
