source,target,POS
латвийский,латвійський,adjective
статуэтка,статуетка,noun
сильно,сильне,adverb
конкретный,конкретний,adjective
следовать,наслідувати,verb
следовать,наслідувати,presentParticipleAdjective
следовать,наслідувати,verb
следовать,наслідувати,presentParticipleAdjective
следовать,наслідувати,verb
следовать,наслідувати,presentParticipleAdjective
следовать,наслідувати,verb
следовать,наслідувати,presentParticipleAdjective
общество,громада,noun
иногда,інколи,adverb
декларативный,декларативний,adjective
шестнадцать,шістнадцять,numeral
квартирный,квартирний,adjective
перегрузить,перевантажити,verb
по большей части,здебільшого,adverb
синтез,синтез,noun
цивилизация,цивілізація,noun
единый,єдиний,adjective
клиент,клієнт,noun
недостаток,недолік,noun
трофей,трофей,noun
интеллектуально,інтелектуально,adverb
полотенце,рушник,noun
смрад,сморід,noun
сразу,зразу,adverb
парламент,парламент,noun
купон,купон,noun
колония,колонія,noun
светлый,світлий,adjective
неминуемо,неминуче,adverb
филология,філологія,noun
археология,археологія,noun
дрозд,дрізд,noun
мышь,миша,noun
оборонительный,оборонний,adjective
диспансер,диспансер,noun
время,пора,noun
дальнейший,подальший,adjective
кошелёк,гаманець,noun
собор,собор,noun
продемонстрировать,продемонструвати,verb
секретный,секретний,adjective
покорять,полонити,verb
покорять,полонити,presentParticipleAdjective
покорять,полонити,verb
покорять,полонити,presentParticipleAdjective
покорять,полонити,verb
покорять,полонити,presentParticipleAdjective
покорять,полонити,verb
покорять,полонити,presentParticipleAdjective
ассоциация,асоціація,noun
носчик,носій,noun
продлевать,продовжувати,verb
развитие,розвиток,noun
провокатор,провокатор,noun
стандарт,стандарт,noun
кубизм,кубізм,noun
си,сі,noun
соответственно,відповідно,adverb
обирать,обирати,verb
беспрерывно,безперервно,adverb
всячески,всіляко,adverb
футболист,футболіст,noun
обозреватель,оглядач,noun
углерод,вуглець,noun
откол,відкол,noun
убедительно,переконливо,adverb
привыкнуть,звикнути,verb
чистка,чистка,noun
дама,дама,noun
блейзер,блейзер,noun
предварять,попереджати,verb
ящичек,скринька,noun
чеченский,чеченський,adjective
электорат,електорат,noun
фальсификация,фальсифікація,noun
преследовать,переслідувати,verb
конфиденциальность,конфіденційність,noun
сберегание,зберігання,noun
собирать,збирати,verb
наличные деньги,готівка,noun
фондовый,фондовий,adjective
лейтенант,лейтенант,noun
площадь,площина,noun
идиоморфизм,ідіоморфізм,noun
зуб,зуб,noun
валиснерия,валіснерія,noun
замедление,уповільнення,noun
каретник,стельмах,noun
перевоз,перевезення,noun
вступить,вступити,verb
длина,довжина,noun
расширяться,поширюватися,verb
химия,хімія,noun
фехтование,фехтування,noun
кадастр,кадастр,noun
перезагрузка,перезавантаження,noun
припадать,припадати,verb
физкультура,фізкультура,noun
дотация,дотація,noun
манная,манна,noun
имунодефицит,імунодефіцит,noun
ежедневка,щоденник,noun
позитивный,позитивний,adjective
преобладание,переважання,noun
Владимир,Володимир,properNoun
обод,обід¹,noun
прозвище,прізвисько,noun
снопик,кулик,noun
институт,інститут,noun
холод,холод,noun
гречиха,гречка,noun
условно,умовно,adverb
внутри,всередині,preposition
оптимист,оптиміст,noun
газопровод,газогін,noun
месячный,місячний,adjective
нелегально,нелегально,adverb
велосипедист,велосипедист,noun
непредубеждённо,неупереджено,adverb
молоко,молоко,noun
процессуальный,процесуальний,adjective
гаммаскопия,гаммаскопія,noun
поддержка,підтримка,noun
занавес,завіса,noun
национализация,націоналізація,noun
поощрять,заохочувати,verb
цвет,колір,noun
клад,клад,noun
поверхность,поверхня,noun
рассчитывать,розраховувати,verb
заявитель,заявник,noun
депутатский,депутатський,adjective
материя,матерія,noun
мошенник,шахрай,noun
когда-то,колись,adverb
развить,розвинути,verb
взвешенно,виважено,adverb
переплавка,переплавка,noun
упоминать,згадувати,verb
обговаривать,обговорювати,verb
оба,обоє,numeral
поляна,галявина,noun
наличные,готівка,noun
Эфиопия,Ефіопія,properNoun
пробовать,пробувати,verb
ветряная мельница,вітряк,noun
помеха,перешкода,noun
сигнал,сигнал²,noun
преамбула,преамбула,noun
ветка,галуззя,noun
духовенство,духовенство,noun
независимо,незалежно,adverb
борода,борода,noun
уважать,шанувати,verb
ориентация,орієнтація,noun
иностранец,іноземець,noun
Ла-Манш,Ла-Манш,properNoun
виктимология,віктимологія,noun
лай,гавкіт,noun
программа,програма,noun
существовать,існувати,verb
алкогольный,алкогольний,adjective
прагматичный,прагматичний,adjective
монтаж,монтаж,noun
блокировать,блокувати,verb
успешность,успішність,noun
приводить,спричиняти,verb
завеса,завіса,noun
сапожник,швець,noun
обезболивающий,знеболювальний,adjective
постер,постер,noun
разрешительный,дозвільний,adjective
боксёр,боксер,noun
никогда,ніколи,adverb
направленность,спрямування,noun
смысл,розуміння,noun
жёрнов,жорен,noun
дамба,дамба,noun
ксенофобия,ксенофобія,noun
убедиться,переконатися,verb
постоянно,повсякчас,adverb
находить¹,знаходити,verb
пользование,користування,noun
чумак,чумак,noun
неустанно,невпинно,adverb
дидух,дідух,noun
рассмотрение,розгляд,noun
прибыль,прибуток,noun
редактор,редактор,noun
налогообложение,оподаткування,noun
который раз,вкотре,adverb
наконец,врешті,adverb
расширить,поширити,verb
профанация,профанація,noun
некомпетентность,некомпетентність,noun
ежесуточно,щодоби,adverb
Чернобыль,Чорнобиль,properNoun
гетеробатмия,гетеробатмія,noun
у,біля,preposition
влево,ліворуч,adverb
целостность,цілісність,noun
толкование,тлумачення,noun
домогаться,домагатися,verb
разговаривать¹,розмовляти,verb
кинематография,кінематографія,noun
ноша,ноша,noun
негодник,негідник,noun
презентовать,презентувати,verb
выборка,вибірка,noun
предоставить,надати,verb
стрельба,стрільба,noun
экстрадиция,екстрадиція,noun
петлюровский,петлюрівський,adjective
сервис,сервіс,noun
отход,відхід,noun
псевдоморфизм,псевдоморфізм,noun
железо,залізо,noun
трансплантология,трансплантологія,noun
кусок,шмат,noun
пренебрегать,нехаяти,verb
топонимия,топоніміка,noun
ряд,ряд,noun
трагично,трагічно,adverb
бриз,бриз,noun
росс,рус,noun
благо,благо,noun
аксиома,аксіома,noun
мать,мати,noun
богословский,богословський,adjective
добродетель,доброчесність,noun
муж,дружина,noun
наркоман,наркоман,noun
впоследствии,згодом,adverb
мелочь,дрібниця,noun
труд,труд,noun
отношение,відношення,noun
духовность,духовність,noun
соединить,поєднати,verb
окружение,оточення,noun
сознание,свідомість,noun
пектораль,пектораль,noun
газификация,газифікація,noun
матюки,матюк,noun
индюк,трухан,noun
проявиться,виявитися,verb
разрешение,дозвіл,noun
покрывать,покривати,verb
администрирование,адміністрування,noun
сбыть,збути,verb
энтузиаст,ентузіаст,noun
похороны,похорон,noun
глюкоза,глюкоза,noun
луганец,луганець,noun
они,вони,pronoun
они,вони,personalPronoun
поступь,поступ,noun
основоположный,основоположний,adjective
столп,стовп,noun
успешный,успішний,adjective
некуда,нікуди,adverb
эмиссия,емісія,noun
оттёк,відтік,noun
усилить,посилити,verb
обструкционизм,обструкціонізм,noun
квалификационный,кваліфікаційний,adjective
упразднить,скасувати,verb
бунт,бунт²,noun
нажать¹,натиснути,verb
менеджер,менеджер,noun
слух,яса,noun
критика,критика,noun
гимназия,гімназія,noun
компания,компанія,noun
колебание,коливання,noun
лёгкий,легкий,adjective
поверить,повірити,verb
чёрт,мара,noun
подотряд,підряд,noun
гемианестезия,геміанестезія,noun
домашний,домашній,adjective
тихо,тихо,adverb
разрез,розріз,noun
болезненно,болісно,adverb
штатский,цивільний,adjective
убегать,тікати,verb
монополия,монополія,noun
празднование,святкування,noun
джон,джон,noun
аккреция,акреція,noun
превысить,перевищити,verb
театральный,театральний,adjective
артерия,артерія,noun
оправдать,виправдати,verb
таксомоторный,таксомоторний,adjective
лето,літо,noun
белизна,білизна,noun
ворон,ворон,noun
лыко,лико,noun
логично,логічно,adverb
моментально,моментально,adverb
искривление,викривлення,noun
достичь,досягнути,verb
мемориальный,меморіальний,adjective
парад,парад,noun
горный,гірничий,adjective
видоизменение,відміна,noun
интрига,інтрига,noun
логик,логік,noun
спасение,спасіння,noun
анализировать,аналізувати,verb
итак,отже,interjection
унитаз,унітаз,noun
базофилия,базофілія,noun
беспокоить,турбувати,verb
атараксия,атараксія,noun
неудовлетворённый,незадоволений,adjective
беспрекословно,беззаперечно,adverb
трио,тріо,noun
избирательный,виборчий,adjective
страна,країна,noun
продать,продати,verb
нуль,нуль,noun
по возможности,якомога,adverb
инвестирование,інвестування,noun
целиком,цілком,adverb
заведующий,завідувач,noun
рыбка,рибка,noun
упорство,завзяття,noun
оценивать,оцінювати,verb
главнее всего,найголовніше,adverb
монополизация,монополізація,noun
заход,захід,noun
радикальный,радикальний,adjective
неизменяемый,незмінний,adjective
посуда,посуд,noun
обстрел,обстріл,noun
обком,обком,noun
присоединиться,долучитися,verb
телевизор,телевізор,noun
ветвь,галуззя,noun
констатация,констатація,noun
Георгий,Георгій,properNoun
опоздание,запізнення,noun
корреспондент,дописувач,noun
нарушать,порушувати,verb
балетомания,балетоманія,noun
случайно,випадково,adverb
политолог,політолог,noun
враг,ворог,noun
астрометрия,астрометрія,noun
село,село,noun
тираж,наклад,noun
оратор,промовець,noun
оттуда,звідти,adverb
заказ,замовлення,noun
рекомендация,рекомендація,noun
обговорить,обговорити,verb
прощение,пробачення,noun
пункт,пункт,noun
украинизация,українізація,noun
сползание,сповзання,noun
вколоть,уколоти,verb
соседка,сусідка,noun
выкуп,викуп,noun
переплав,переплавка,noun
комменсализм,коменсалізм,noun
неожиданность,несподіванка,noun
в дальнейшем,надалі,adverb
брань,лайка,noun
автоматизация,автоматизація,noun
выгода,вигода¹,noun
безумие,божевілля,noun
пол,підлога,noun
прилить,прилити,verb
акалькулия,акалькулія,noun
императив,імператив²,noun
подбор,підбор,noun
экологически,екологічно,adverb
развод,розвід,noun
настроение,настрій,noun
биолог,біолог,noun
продавать,продавати,verb
колядник,колядник,noun
восьмой,восьмий,determiner
лава,лава,noun
незаметно,непомітно,adverb
пересказ,переказ,noun
экзамен,екзамен,noun
человечность,людяність,noun
ведь,тож,subordinatingConjunction
вид,кшталт,noun
промысел,промисел,noun
российский,російський,adjective
возок,візок,noun
решаться,вирішуватися,verb
хороший,хороший,adjective
лоббистский,лобістський,adjective
геотропизм,геотропізм,noun
гражданство,громадянство,noun
беспокоить,непокоїти,verb
помилование,помилування,noun
наращение,нарощування,noun
наживка,нажив,noun
знакомство,знайомство,noun
беременность,вагітність,noun
отбор,відбір,noun
словарь,словник,noun
накопление,накопичення,noun
колониализм,колоніалізм,noun
зооморфизм,зооморфізм,noun
режим,режим,noun
коллега,колега,noun
агресcия,агресія,noun
улучшаться,покращуватися,verb
недостроить,недобудувати,verb
символ,символ,noun
укрепить,зміцнити,verb
довести,довести,verb
рубеж,рубіж,noun
марка,марка,noun
выручка,визволення,noun
студенчество,студентство,noun
градостроительство,містобудування,noun
зависеть,залежати,verb
умеренный,поміркований,adjective
тестовый,тестовий,adjective
геном,геном,noun
инсталляция,інсталяція,noun
фотокарточка,фотокартка,noun
включительно,включно,adverb
призвать,покликати,verb
метафора,метафора,noun
охрана,охорона,noun
указ,указ,noun
результат,результат,noun
преступник,злочинець,noun
секрет,секрет,noun
ценность,цінність,noun
апепсия,апепсія,noun
обострение,загострення,noun
неэффективность,неефективність,noun
предмет,предмет,noun
судоустройство,судоустрій,noun
посадить,посадити,verb
экспертный,експертний,adjective
оползание,сповзання,noun
гений,геній,noun
центральный,центральний,adjective
радиопередача,радіопередача,noun
пакт,пакт,noun
днепровский,дніпровський,adjective
нажива,нажив,noun
сворачивать,звертати,verb
монополизировать,монополізувати,verb
приветствовать,вітати,verb
академичный,академічний,adjective
мечтание,мрія,noun
ай,ай,interjection
прозаик,прозаїк,noun
напрасно,даремно,adverb
координация,координація,noun
дата,дата,noun
добыча,здобич,noun
инженер,інженер,noun
выращивать,вирощувати,verb
пересмотр,перегляд,noun
имение,маєток,noun
достичь,досягти,verb
зоолог,зоолог,noun
спектакль,вистава,noun
пикетировать,пікетувати,verb
построить,збудувати,verb
девочка,дівчинка,noun
остановка,зупинка,noun
филологический,філологічний,adjective
утопия,утопія,noun
досадно,прикро,adverb
печать,печатка,noun
ратификация,ратифікація,noun
неверно,невірно,adverb
химиотерапия,хіміотерапія,noun
арсен,арсен,noun
адвокатский,адвокатський,adjective
азалия,азалія,noun
подлог,підроблення,noun
фехтовальщица,фехтувальниця,noun
тоннель,тунель,noun
настроить,налаштувати,verb
заповедный,заповідний,adjective
трогательный,зворушливий,adjective
стан,стан,noun
разрушение,руйнація,noun
оценщик,оцінювач,noun
материализм,матеріалізм,noun
Юлия,Юлія,properNoun
обычный,звичайний,adjective
Александра,Олександра,properNoun
межзвёздный,міжзоряний,adjective
лозница,лозниця,noun
кое-где,подекуди,adverb
турка,турка,noun
выбрать,вибрати,verb
происходить,відбуватися,verb
очистной,очисний,adjective
телеэкран,телеекран,noun
пять,п'ять,numeral
тюрьма,тюрма,noun
отстаивание,обстоювання,noun
известие,вість,noun
публикация,публікація,noun
ценный,цінний,adjective
беллетризация,белетризація,noun
эфирный,ефірний,adjective
трудный,скрутний,adjective
экспонат,експонат,noun
стул,стілець,noun
астробиология,астробіологія,noun
ребятишки,малеча,noun
еженедельно,щотижня,adverb
плодотворно,плідно,adverb
здравый,здоровий,adjective
убеждать,переконувати,verb
гетероморфизм,гетероморфізм,noun
маркетинг,маркетинг,noun
акциденция,акциденція,noun
межгосударственный,міждержавний,adjective
Микки,Міккі,properNoun
поровну,порівну,adverb
очередной,черговий,adjective
фотография,світлина,noun
гетеросексуализм,гетеросексуалізм,noun
назначать,призначати,verb
подобающий,належний,adjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
ожидать,чекати,verb
ожидать,чекати,adverb
ожидать,чекати,presentParticipleAdjective
папизм,папізм,noun
чистый,чистий,adjective
будущий,майбутній,adjective
крымский,кримський,adjective
сотрудница,співробітниця,noun
неправомерный,неправомірний,adjective
вода,вода,noun
хотя,хоча,subordinatingConjunction
паление,паління,noun
набирать,набирати,verb
смежный,суміжний,adjective
европарламент,європарламент,noun
приглашение,запрошення,noun
заоблачный,захмарний,adjective
роза,роза,noun
экран,екран,noun
хирург,хірург,noun
аэродром,летовище,noun
содержание,вміст,noun
репертуар,репертуар,noun
пример,примір,noun
вокруг,довкола,adverb
враньё,брехня,noun
голод,голод,noun
иконостас,іконостас,noun
тоже,теж,adverb
жилица,мешканка,noun
сын портного,кравчук,noun
занятость,зайнятість,noun
журналист,журналіст,noun
изготовить,виготовити,verb
испытание,випробування,noun
механичный,механічний,adjective
отельный,готельний,adjective
пушкарь,гармаш,noun
телесеть,телемережа,noun
незаконный,незаконний,adjective
дежурный,черговий,adjective
перчить,поприти,verb
антропоморфизм,антропоморфізм,noun
сердюк,сердюк,noun
подработать,підробити,verb
авторитаризм,авторитаризм,noun
рассказать,розказати,verb
сторона,сторона,noun
инвентарь,інвентар,noun
выплата,виплата,noun
начинать,починати,verb
скорее,скоріше,adverb
сдать,здати,verb
антропонимия,антропонімія,noun
русский,руський,adjective
неотложный,нагальний,adjective
мазурка,мазурок,noun
который,який,determiner
который,який,interrogativePronoun
который,який,determiner
который,який,interrogativePronoun
который,який,determiner
который,який,interrogativePronoun
который,який,determiner
который,який,interrogativePronoun
внимательный,уважний,adjective
только что,щойно,adverb
запретить,заборонити,verb
расширять,розширювати,verb
пост,пост,noun
плоскость,площина,noun
монах,монах,noun
привлекать,залучати,verb
выделяться,виділятися,verb
добыча,видобуток,noun
обсуждаться,обговорюватися,verb
концептуализм,концептуалізм,noun
новоизбранный,новообраний,adjective
расторжение,розірвання,noun
большинство,більшість,noun
тикать,тікати,verb
предать,зрадити,verb
лайка,лайка,noun
вести себя,поводитися,verb
певец,співак,noun
привыкание,звикання,noun
возможный,можливий,adjective
потратить,витратити,verb
лесопилка,тартак,noun
стартовать,стартувати,verb
допросить,допитати,verb
сфальшивить,сфальшувати,verb
отчаяние,розпач,noun
насчитываться,налічуватися,verb
раса,раса,noun
надёжно,надійно,adverb
отделение,відділок,noun
шахта,шахта,noun
амузия,амузія,noun
несение,несення,noun
уроженец,уродженець,noun
подтверждение,підтвердження,noun
уменьшать,зменшувати,verb
круглый,круглий,adjective
ненастье,негода,noun
интеллектуал,інтелектуал,noun
достоверность,вірогідність,noun
игнорирование,ігнорування,noun
насчитывать,налічувати,verb
прислушиваться,прислухатися,verb
подмастерье кузнеца,ковальчук,noun
иммиграция,імміграція,noun
облако,хмара,noun
балет,балет,noun
троцкизм,троцькізм,noun
законность,законність,noun
ми,мі,noun
привкус,присмак,noun
лично,особисто,adverb
мозг,мозок,noun
казнь,страта,noun
весело,весело,adverb
сопровождение,супроводження,noun
плохо,зле,adverb
между,між,preposition
свёкла,буряк²,noun
расправа,розправа,noun
риза,риза,noun
буря,буря,noun
лес,ліс,noun
посещаемость,відвідування,noun
о,о,preposition
своевольно,свавільно,adverb
благосклонно,прихильно,adverb
суд,суд,noun
равенство,рівність,noun
зарплата,зарплатня,noun
вмешательство,втручання,noun
детвора,малеча,noun
указатель,вказівник,noun
любовь,кохання,noun
дружеский,дружній,adjective
манера,манера,noun
американец,американець,noun
буржуазия,буржуазія,noun
вклад,внесок,noun
феодализм,феодалізм,noun
теоретически,теоретично,adverb
засучивание,закачування,noun
спектакль,спектакль,noun
происходить,походити,verb
реализоваться,реалізуватися,verb
издавна,віддавна,adverb
раунд,раунд,noun
придерживаться,дотримуватися,verb
целесообразность,доцільність,noun
гостиница,готель,noun
безостановочно,безупинно,adverb
океан,океан,noun
расположение,прихильність,noun
припоминать,пригадувати,verb
диспропорция,диспропорція,noun
исполнять,виконувати,verb
киоск,кіоск,noun
асфиксия,асфіксія,noun
сиротинка,сиротинка,noun
неинтересный,нецікавий,adjective
мозг,мізок,noun
роза,троянда,noun
огласить,оголосити,verb
бумага,папір¹,noun
Андрей,Андрій,properNoun
выявляться,виявлятися,verb
умеренно,помірковано,adverb
ключ,ключ,noun
вдохновение,натхнення,noun
десятеро,десятеро,numeral
рассматриваться,розглядатися,verb
спалить,спалити,verb
река,ріка,noun
подольский,подільський,adjective
чаще,частіше,adverb
курковый,курковий,adjective
опасность,небезпека,noun
выше,вище,adverb
герой,герой,noun
урок,урок,noun
хозяйничание,господарювання,noun
проще всего,найпростіше,adverb
отчасти,почасти,adverb
организованный,організований,adjective
проектирование,проектування,noun
с недавнего времени,віднедавна,adverb
окончание,закінчення,noun
указывать,зазначати,verb
морально,морально,adverb
ценз,ценз,noun
забутить,забутити,verb
прятать,ховати,verb
незадолго,незадовго,adverb
ситуация,ситуація,noun
смесь,суміш,noun
действовать,діяти,verb
возместить,відшкодувати,verb
официально,офіційно,adverb
охота,полювання,noun
каштановый,каштановий,adjective
проскурня,проскурня,noun
делопроизводство,діловодство,noun
член,член,noun
соединять,поєднувати,verb
гастроскопия,гастроскопія,noun
угождение,догода,noun
жаба,жаба,noun
молниеносно,блискавично,adverb
пояс,пасок,noun
разум,розум,noun
архиепископ,архієпископ,noun
как раз,якраз,adverb
внеблоковость,позаблоковість,noun
год²,рік,noun
вырубка,вирубка,noun
ангиохирургия,ангіохірургія,noun
биометрический,біометричний,adjective
талант,талант²,noun
ром,ром,noun
истеблишмент,істеблішмент,noun
отставать,відставати,verb
партизан,партизан,noun
вокзал,вокзал,noun
открыться,відкритися,verb
дикий кабан,дик,noun
патриотически,патріотично,adverb
главный,головний,adjective
стилистика,стилістика,noun
закономерный,закономірний,adjective
единство,єдність,noun
переоборудование,переобладнання,noun
поселение,осада,noun
ячий,яковий,adjective
неподалеку,неподалік,adverb
богослужение,богослужіння,noun
курица,курка,noun
