source,target,POS
Canet d'Adri,Canet d'Adri,properNoun
estimadamente,estimadament,adverb
doctoralmente,doctoralment,adverb
palabra,palabra,noun
Bessó,Bessó,properNoun
Alcocer de Planes,Alcocer de Planes,properNoun
Parla,Parla,properNoun
romántico,romantico,adjective
Culla,Culla,properNoun
privacidad,privacidat,noun
Yogi,Yogi,properNoun
abrogación,abrogación,noun
Fujairah,Fujairah,properNoun
peyorativo,peyorativo,adjective
Cantero,Cantero,properNoun
roncamente,roncament,adverb
bendecir,bendecir,verb
cultivar,cautivar,verb
Bernarda,Bernarda,properNoun
convocar,convocar,verb
asfaltar,asfaltar,verb
profundo,profundo,adjective
ucraniano,ucrainián,adjective
ministerio,ministerio,noun
Vince,Vince,properNoun
dossier,dossier,noun
Juanma,Juanma,properNoun
Adrián,Adrián,properNoun
vencimiento,vencimiento,noun
afloramiento,afloramiento,noun
Teixidó,Teixidó,properNoun
crédulamente,credulament,adverb
Alfafara,Alfafara,properNoun
birmano,birmano,adjective
Guayana británica,Guayana británica,properNoun
somero,succinto,adjective
perro,chucho,noun
potabilizador,potabilizador,adjective
preexistentemente,preexistentment,adverb
congresual,congresual,adjective
vencedor,vencedor,adjective
introspección,introspección,noun
paralíticamente,paraliticament,adverb
formulario,formulario,noun
equidistante,equidistant,adjective
fotografiar,fotografiar,verb
Figueroa,Figueroa,properNoun
calculadora,calculadera,noun
arcanamente,arcanament,adverb
apretadamente,pretament,adverb
coercitivo,coercitivo,adjective
subdirección,subdirección,noun
dirigente,dirichent,adjective
Everton,Everton,properNoun
plurianual,plurianyal,adjective
miedoso,poregoso,adjective
Xestalgar,Xestalgar,properNoun
micción,micción,noun
manera,manera,noun
despreciativo,despreciativo,adjective
alinear,aliniar,verb
modernizar,modernizar,verb
calambre,garrampa,noun
restaurante,restaurant,noun
Aranjuelo,Aranjuelo,properNoun
basta ya,ya ye pro,interjection
Molins de Rei,Molins de Rei,properNoun
Segarra,Segarra,properNoun
contagiar,aplegar,verb
Sant Jaume de Frontanyà,Sant Jaume de Frontanyà,properNoun
Saint John's,Saint John's,properNoun
Esfinge,Esfinge,properNoun
corredor,corredor,noun
anafórico,anaforico,adjective
Erika,Erika,properNoun
la Pobla del Duc,la Pobla del Duc,properNoun
caprichoso,caprichoso,adjective
enfocar,enfocar,verb
fascista,faixista,adjective
quien,qui,relativePronoun
Rótova,Rótova,properNoun
fulgor,fulgor,noun
codificadoramente,codificadorament,adverb
Cinctorres,Cinctorres,properNoun
móvilmente,mobilment,adverb
Rocafull,Rocafull,properNoun
Penelles,Penelles,properNoun
sobrenatural,sobrenatural,adjective
Saviola,Saviola,properNoun
penetrantemente,penetrantment,adverb
infructuosamente,infructuosament,adverb
sensor,sensor,noun
naranja,narancha,noun
Encarnació,Encarnació,properNoun
Godes,Godes,properNoun
premeditado,premeditau,adjective
Tuixén,Tuixén,properNoun
cristiano,cristiano,noun
Eurostat,Eurostat,properNoun
Word,Word,properNoun
subdelegación,subdelegación,noun
Palmira,Palmira,properNoun
Candy,Candy,properNoun
Chulià,Chulià,properNoun
Islas Turcas y Caicos,Islas Turcas y Caicos,properNoun
delante de,debant de,preposition
indignar,indignar,verb
nemotécnico,mnemotecnico,adjective
desecación,desecación,noun
receptivo,receptivo,adjective
microinyección,microinchección,noun
Ferrero,Ferrero,properNoun
Helder,Helder,properNoun
granulación,granulación,noun
Caldera,Caldera,properNoun
Boí,Boí,properNoun
oportunamente,oportunament,adverb
academia,academia,noun
humidificación,humidificación,noun
Pinilla,Pinilla,properNoun
Ríos,Ríos,properNoun
despacio,despaciet,adverb
Tomás,Tomás,properNoun
celeridad,celeridat,noun
pirotécnicamente,pirotecnicament,adverb
crudo,crudo,adjective
especial,especial,adjective
Bastia,Bastia,properNoun
desagradablemente,desagradablement,adverb
gramática,gramatica,noun
ilógico,ilochico,adjective
globalizadoramente,globalizadorament,adverb
oblicuamente,obliquament,adverb
carbonatación,carbonatación,noun
Eleuterio,Eleuterio,properNoun
hedonismo,hedonismo,noun
Calabria,Calabria,properNoun
técnicamente,tecnicament,adverb
tragar,tragar,verb
Pujalte,Pujalte,properNoun
Netscape,Netscape,properNoun
Fernández,Fernández,properNoun
en vez de,en cuenta de,preposition
bastar,estar pro,verb
injusticia,inchusticia,noun
Crédit-Agricole,Crédit-Agricole,properNoun
Pallars Sobirà,Pallars Sobirà,properNoun
ralentización,ralentización,noun
Olesa de Montserrat,Olesa de Montserrat,properNoun
idealmente,ideyalment,adverb
detalladamente,detalladament,adverb
sumergir,capuzar,verb
microbiano,microbiano,adjective
Pacs,Pacs,properNoun
Ángel,Ángel,properNoun
ayuntamiento,casa d'o lugar,noun
reformar,reformar,verb
Simpson,Simpson,properNoun
aprovisionamiento,aprovisionamiento,noun
Poitou-Charentes,Poitou-Charentes,properNoun
Pont de Suert,Pont de Suert,properNoun
despreciable,despreciable,adjective
Valle,Valle,properNoun
elegir,esleyer,verb
similarmente,similarment,adverb
hormiga,forniga,noun
racista,racista,adjective
dolor,dolor,noun
colaboración,colaboración,noun
bautismo,baptismo,noun
Canals,Canals,properNoun
aturdimiento,esturdimiento,noun
al tiempo que,a o mesmo tiempo que,subordinatingConjunction
capital,capital,noun
usuario,usuario,noun
sonoro,sonoro,adjective
Estadística I,Estadística I,properNoun
espectroscopia,espectroscopia,noun
Cachemira,Cachemira,properNoun
Puebla Tornesa,Puebla Tornesa,properNoun
oceanografía,oceanografía,noun
Agüero,Agüero,properNoun
ira,ira,noun
tasación,tasación,noun
Loir,Loir,properNoun
noblemente,noblement,adverb
universal,universal,adjective
Santo Domingo,Santo Domingo,properNoun
cuarenta y nueve,quaranta y nueu,numeral
discreción,discrección,noun
islámico,islamico,adjective
Rotglà,Rotglà,properNoun
bonitamente,bonicament,adverb
adaptativamente,adaptativament,adverb
lanzamiento,lanzamiento,noun
Brasil,Brasil,properNoun
Barreto,Barreto,properNoun
neogótico,neogotico,adjective
porque,porque,subordinatingConjunction
fulminante,fulminant,adjective
Rojo,Rojo,properNoun
jurisdicción,churisdicción,noun
eliminatoriamente,eliminatoriament,adverb
conforme a,conforme a,preposition
Holm,Holm,properNoun
Juliá,Juliá,properNoun
Narcís,Narcís,properNoun
reconocimiento,reconoixencia,noun
acuartelamiento,aquartelamiento,noun
Orihuel,Orihuel,properNoun
Canovelles,Canovelles,properNoun
receptación,encubrimiento,noun
incompatibilidad,incompatibilidat,noun
Medina,Medina,properNoun
inclemencia,inclemencia,noun
Granada,Granada,properNoun
Acosta,Acosta,properNoun
postura,postura,noun
comadreja,paniquesa,noun
proyecto,prochecto,noun
padecimiento,padeiximiento,noun
caluroso,caluroso,adjective
secular,secular,adjective
sincrónico,sincronico,adjective
Monserrat,Monserrat,properNoun
Torregrosa,Torregrosa,properNoun
Carrasco,Carrasco,properNoun
fatídico,fatidico,adjective
Mont-ras,Mont-ras,properNoun
Islas Andamán y Nicobar,Islas Andamán y Nicobar,properNoun
empedernidamente,empedernidament,adverb
observable,observable,adjective
Foz,Foz,properNoun
Julen,Julen,properNoun
Corfú,Corfú,properNoun
entrenador,entrenador,noun
Mozart,Mozart,properNoun
anamnesis,anamnesi,noun
Latakia,Latakia,properNoun
Hostafrancs,Hostafrancs,properNoun
demencia,demencia,noun
Libreville,Libreville,properNoun
Río de Janeiro,Río de Janeiro,properNoun
Queen,Queen,properNoun
ritual,ritual,adjective
editablemente,editablement,adverb
triunfalmente,trunfalment,adverb
Guernsey,Guernési,properNoun
trapecista,trapezista,noun
sólido,soliu,adjective
alojamiento,alochamiento,noun
egoístamente,egoístament,adverb
Federic,Federic,properNoun
dorsalmente,dorsalment,adverb
Eleuteria,Eleuteria,properNoun
Latinoamérica,Latinoamérica,properNoun
saltador,saltador,noun
Navès,Navès,properNoun
Palau-sator,Palau-sator,properNoun
Kursaal,Kursaal,properNoun
presencial,presencial,adjective
perdedor,perdedor,adjective
alma,alma,noun
Rios,Rios,properNoun
solemne,solemne,adjective
invariancia,invariancia,noun
Moneva,Moneva,properNoun
imprudentemente,imprudentment,adverb
etología,etolochía,noun
plantación,plantación,noun
propagandista,propagandista,noun
chorrear,chusmiar,verb
hasta luego,dica agora,interjection
beneficiosamente,beneficiosament,adverb
secundario,segundario,adjective
legislativamente,lechislativament,adverb
puesto,puesto,noun
feria,feria,noun
Sanger,Sanger,properNoun
Bernal,Bernal,properNoun
unidireccionalmente,unidireccionalment,adverb
Etxebarria,Etxebarria,properNoun
provisión,provisión,noun
Roddick,Roddick,properNoun
bohemio,bohemio,adjective
Abanilla,Abanilla,properNoun
elegible,esleyible,adjective
envejecer,enviellir,verb
discrepancia,discrepancia,noun
Bermúdez,Bermúdez,properNoun
Òmnium,Òmnium,properNoun
austríaco,austriaco,noun
aislante,aislant,adjective
lavadero,lavador,noun
Guardiola,Guardiola,properNoun
paisajísticamente,paisachisticament,adverb
expoliación,expoliación,noun
Thompson,Thompson,properNoun
Veronica,Veronica,properNoun
Miller,Miller,properNoun
Osasuna,Osasuna,properNoun
positivización,positivización,noun
Matilde,Matilde,properNoun
Uría,Uría,properNoun
Garona,Garona,properNoun
Yayá,Yayá,properNoun
Torre Embesora,Torre Embesora,properNoun
Santamaria,Santamaria,properNoun
contracción,contracción,noun
anteayer,antes d'ahiere,adverb
Sumacàrcer,Sumacàrcer,properNoun
representativo,representativo,adjective
gasolina,benzina,noun
Puerto Rico,Puerto Rico,properNoun
polinómicamente,polinomicament,adverb
imponente,imponent,adjective
Escandell,Escandell,properNoun
INE,INE,properNoun
Minnesota,Minnesota,properNoun
particularidad,particularidat,noun
Buesa,Buesa,properNoun
agricultura,agricultura,noun
conversación,conversa,noun
caballa,caballa,noun
fungible,funchible,adjective
acordar,alcordar,verb
Niklas,Niklas,properNoun
oxidar,enrobinar,verb
Polifemo,Polifemo,properNoun
inversamente,inversament,adverb
Cornudella de Montsant,Cornudella de Montsant,properNoun
provisto,proveyiu,adjective
lamer,lapar,verb
par,par,noun
curación,curación,noun
inconsistencia,inconsistencia,noun
kutxa,kutxa,properNoun
Aguado,Aguado,properNoun
tablero,tablero,noun
intactamente,intactament,adverb
establo,estrabilla,noun
anexo,anexo,noun
castor,castor,noun
ombligo,melico,noun
biografía,biografía,noun
Colinet,Colinet,properNoun
electoralmente,electoralment,adverb
Larrosa,Larrosa,properNoun
moralización,moralización,noun
honestamente,honestament,adverb
nominativo,nominativo,adjective
pedazo,miqueta,noun
adjetivación,adchectivación,noun
revolucionario,revolucionario,adjective
conjuntivo,conchuntivo,adjective
modalmente,modalment,adverb
Romeo,Romeo,properNoun
condimentación,condimentación,noun
antimarxismo,antimarxismo,noun
arteria,arteria,noun
els Poblets,los Poblets,properNoun
Curazao,Curazao,properNoun
Judas,Judas,properNoun
belleza,polideza,noun
l'Alacantí,l'Alacantí,properNoun
Caridad,Caridad,properNoun
ensimismadamente,abstrayidament,adverb
visibilidad,visibilidat,noun
inconveniente,inconvenient,adjective
Trias,Trias,properNoun
comparecer,compareixer,verb
Bin,Bin,properNoun
Rudolf,Rudolf,properNoun
Mérida,Mérida,properNoun
hamburguesa,hamburguesa,noun
rejilla,reixeta,noun
imputación,imputación,noun
bajomedieval,baixomedieval,adjective
la Parròquia d'Hortó,la Parroquia d'Hortó,properNoun
deserción,deserción,noun
suerte,suerte,noun
Supercopa,Supercopa,properNoun
resbaladizo,eslizador,adjective
estilístico,estilistico,adjective
cerebral,cerebral,adjective
autocontención,autocontención,noun
Tocino,Tocino,properNoun
Maresme,Maresme,properNoun
Heidi,Heidi,properNoun
Emilio,Emilio,properNoun
Rentero,Rentero,properNoun
morfológico,morfolochico,adjective
aglutinar,aglutinar,verb
Bona,Bona,properNoun
simbólico,simbolico,adjective
subestimación,subestimación,noun
despeinar,espeluciar,verb
Postigo,Postigo,properNoun
Montaverner,Montaverner,properNoun
aquel,aquell,determiner
exotérmicamente,exotermicament,adverb
cariñosamente,afectuosament,adverb
radiotelegrafía,radiotelegrafía,noun
ebullición,ebullición,noun
nuera,chovena,noun
casi,quasi,adverb
necrológico,necrolochico,adjective
Madeleine,Madeleine,properNoun
inquietud,inquietut,noun
conceptualista,conceptualista,noun
violonchelista,violoncelista,noun
mejorablemente,millorablement,adverb
maquinación,maquinación,noun
refrigeración,refricheración,noun
depender,depender,verb
Masanasa,Masanasa,properNoun
ausente,absent,adjective
fonación,fonación,noun
Margaret,Margaret,properNoun
Tavernes de la Valldigna,Tavernes de la Valldigna,properNoun
substancial,substancial,adjective
Bhutto,Bhutto,properNoun
Monistrol de Montserrat,Monistrol de Montserrat,properNoun
limitativo,limitativo,adjective
prejubilar,prechubilar,verb
trabajosamente,treballosament,adverb
Jordá,Jordá,properNoun
desproporcionadamente,desproporcionadament,adverb
Mallol,Mallol,properNoun
Ortín,Ortín,properNoun
administrativamente,administrativament,adverb
isométrico,isometrico,adjective
coeducación,coeducación,noun
expiatorio,expiatorio,adjective
Aranzazu,Aranzazu,properNoun
Aurelio,Aurelio,properNoun
Rabat,Rabat,properNoun
especulativo,especulativo,adjective
resumir,resumir,verb
Yaser,Yaser,properNoun
película,pelicla,noun
policiacamente,policiacament,adverb
Tauro,Tauro,properNoun
desjuiciado,barrenau,adjective
bipolarización,bipolarización,noun
Patxi,Patxi,properNoun
Amenábar,Amenábar,properNoun
Sant Mori,Sant Mori,properNoun
encargar,encargar,verb
cinco,cinco,numeral
Aparici,Aparici,properNoun
incisión,incisión,noun
desligar,desligar,verb
Torre Baixa,Torre Baixa,properNoun
duchar,duchar,verb
paladar,paladar,noun
polvareda,polvera,noun
veneciano,veneciano,adjective
Kioto,Kioto,properNoun
consultar,consultar,verb
alegría,goyo,noun
promiscuamente,promiscuament,adverb
ínfimo,infimo,adjective
tibiamente,tebiament,adverb
Kiribati,Kiribati,properNoun
arreglar,ateclar,verb
picar,fizar,verb
clorado,clorau,adjective
Mataró,Mataró,properNoun
manzana,mazana,noun
Herbés,Herbés,properNoun
pretratamiento,pretratamiento,noun
Polonia,Polonia,properNoun
jardín,chardín,noun
Ascensió,Ascensió,properNoun
inmortal,immortal,adjective
categóricamente,categoricament,adverb
fotoeléctricamente,fotoelectricament,adverb
Alys,Alys,properNoun
subyacentemente,subchacentment,adverb
acelerador,accelerador,adjective
pluviosidad,pluviosidat,noun
Plaza,Plaza,properNoun
autoinculpación,autoinculpación,noun
Imaz,Imaz,properNoun
excitación,excitación,noun
Jeraco,Jeraco,properNoun
endoplasmáticamente,endoplasmaticament,adverb
fabulosamente,fabulosament,adverb
parálisis,paralisi,noun
fluctuantemente,fluctuantment,adverb
revitalización,revitalización,noun
desestimación,desestimación,noun
manejador,maniador,noun
procesalmente,procesalment,adverb
inmóvilmente,immobilment,adverb
tratado,tractau,noun
meridional,meridional,adjective
buenas tardes,buena tarde,noun
adoptar,adoptar,verb
nítricamente,nitricament,adverb
interfederal,interfederal,adjective
retributivo,retributivo,adjective
Vallgorguina,Vallgorguina,properNoun
adventista,adventista,noun
admonición,admonición,noun
ambientación,ambientación,noun
Granyena de les Garrigues,Granyena de les Garrigues,properNoun
alrededor de,arredol de,preposition
Vilalta,Vilalta,properNoun
remolcador,remolcador,noun
Badal,Badal,properNoun
usuario,usuario,adjective
Denys,Denys,properNoun
sanidad,sanidat,noun
alpino,alpino,adjective
Puebla del Duc,Puebla del Duc,properNoun
Negrals,Negrals,properNoun
surafricano,sudafricano,noun
anunciación,anunciación,noun
miniaplicación,miniaplicación,noun
defensor,defensor,adjective
entrecruzar,entrecruciar,verb
iniciar,iniciar,verb
chupar,sucar,verb
Forga,Forga,properNoun
en lugar de,en puesto de,preposition
bióticamente,bioticament,adverb
flexiblemente,flexiblement,adverb
intravenoso,intravenoso,adjective
acentuar,accentuar,verb
Sabiote,Sabiote,properNoun
capilla,capiella,noun
multitud,multitut,noun
excrecencia,excrecencia,noun
vistosamente,vistosament,adverb
perdurablemente,perdurablement,adverb
moreno,moreno,adjective
Seúl,Seúl,properNoun
Valero,Valero,properNoun
producción,producción,noun
considerable,considerable,adjective
la Pobla de Segur,la Pobla de Segur,properNoun
Espadella,Espadella,properNoun
medularmente,medularment,adverb
chuleta,chulla,noun
Centro y Suramérica,Centro y Suramérica,properNoun
hermoso,fermoso,adjective
retribución,retribución,noun
ininteligiblemente,inintelichiblement,adverb
Ontinyent,Ontinyent,properNoun
considerablemente,considerablement,adverb
Arbaiza,Arbaiza,properNoun
maravillar,marabillar,verb
amargamente,amargament,adverb
Cristóbal,Cristóbal,properNoun
moderno,moderno,adjective
al lado de,a canto de,preposition
hebreo,hebreu,adjective
Cremades,Cremades,properNoun
reputación,reputación,noun
Kasam,Kasam,properNoun
logístico,lochistico,adjective
cineasta,cineasta,noun
razonamiento,razonamiento,noun
Sant Bartomeu del Grau,Sant Bartomeu del Grau,properNoun
electivo,electivo,adjective
disparar,disparar,verb
fijo,fixo,adjective
bizantino,bizantino,adjective
asociativo,asociativo,adjective
tener miedo,tener cerina,verb
reticularmente,reticularment,adverb
Ciudad de México,Ciudat de Mexico,properNoun
fiadoramente,fiadorament,adverb
Mancor,Mancor,properNoun
garantía,guarencia,noun
Josep,Josep,properNoun
indivisiblemente,indivisiblement,adverb
clientela,clientalla,noun
Masó,Masó,properNoun
Letizia,Letizia,properNoun
expansionismo,expansionismo,noun
Elorza,Elorza,properNoun
Aranda,Aranda,properNoun
translativamente,translativament,adverb
escoger,escullir,verb
pedagogía,pedagochía,noun
determinablemente,determinablement,adverb
incomprensible,incomprensible,adjective
Fígols,Fígols,properNoun
impresentablemente,impresentablement,adverb
Wilma,Wilma,properNoun
compactación,compactación,noun
radicalmente,radicalment,adverb
ortodrómicamente,ortodromicament,adverb
incineración,incineración,noun
desvanecimiento,esmorteiximiento,noun
pontificio,pontificio,adjective
Alianore,Alianore,properNoun
osmótico,osmotico,adjective
Orpesa,Orpesa,properNoun
asimilablemente,asimilablement,adverb
la Pobla Tornesa,la Pobla Tornesa,properNoun
Brasco,Brasco,properNoun
ello,ixo,pronoun
suministro,suministro,noun
Basseterre,Basseterre,properNoun
autocomplacencia,autocomplacencia,noun
Roderic,Roderic,properNoun
interiorización,interiorización,noun
Serrallonga,Serrallonga,properNoun
sector,sector,noun
labrador,labrador,adjective
balcanización,balcanización,noun
Just,Just,properNoun
adquisitivo,adquisitivo,adjective
Francho,Francho,properNoun
composición,composición,noun
coordinadamente,coordinadament,adverb
estómago,estamago,noun
fitogeografía,fitocheografía,noun
Bruce,Bruce,properNoun
acrecentar,acreixer,verb
impecablemente,impecablement,adverb
Alacant,Alacant,properNoun
emotivo,emotivo,adjective
ardientemente,ardientment,adverb
doméstico,domestico,adjective
numerable,numerable,adjective
explotar,espleitiar,verb
Riera,Riera,properNoun
envejecer,aviellir,verb
eliminadoramente,eliminadorament,adverb
estadísticamente,estatisticament,adverb
industria,industria,noun
anticipado,anticipau,adjective
evaporación,evaporación,noun
descongestión,desconchestión,noun
galo,galo,adjective
añadir,anyader,verb
