source,target,POS
aritmético,aritméticu,adjective
curvatura,combadura,noun
filmoteca,filmoteca,noun
muesca,mozqueta,noun
campal,campal,adjective
aunir,aunir,verb
apuntador,apuntador,adjective
asesoramiento,asesoramientu,noun
hipotético,hipotéticu,adjective
recaer,recayer,verb
piscícola,piscícola,adjective
tordo,tordu,adjective
circundar,arredolar,verb
escamoso,escamosu,adjective
loseta,lloseta,noun
conjurar,conxurar,verb
cabriego,cabriegu,adjective
inaplicable,inaplicable,adjective
derramado,esparnáu,adjective
adusto,arciosu,adjective
diminuto,diminutu,adjective
enrojecido,robrizu,adjective
URL,URL,noun
laico,llaicu,adjective
florete,florete,noun
en algún sitio,ayuri,subordinatingConjunction
materia,materia,noun
utensilio,utensiliu,noun
boxeador,boxeador,adjective
pendiente,pindiu,adjective
saltarín,saltarín,adjective
barbería,barbería,noun
macroproyecto,macroproyectu,noun
hacer,fer,verb
cuarenta y ocho,cuarenta y ocho,noun
transcurrir,trescurrir,verb
abjuración,axuración,noun
hartar,fartar,verb
ataviar,afatar,verb
invento,inventu,noun
ñato,ñatu,adjective
rasante,rasante,adjective
náusea,estomagada,noun
bizco,bizcu,adjective
esplendoroso,rescamplante,adjective
pedúnculo,pedúnculu,noun
a barbecho,a barbechu,adverb
alargador,allargador,noun
barato,baratu,adjective
muermear,amormiñar,verb
mitificación,mitificación,noun
cosmético,cosméticu,noun
pego,pegu,noun
monismo,monismu,noun
abaratamiento,abaratadura,noun
compatibilizar,compatibilizar,verb
paracaidista,paracaidista,noun
alarido,aturuxu,noun
déspota,déspota,adjective
hay,hai,verb
curandero,curanderu,noun
edificación,edificación,noun
antaño,antaño,adverb
lombardo,lombardu,adjective
cuidar,curiar,verb
grecorromano,grecorromanu,adjective
pegadizo,pegadizu,adjective
bajo mano,baxo mano,adverb
sugerimiento,suxerimientu,noun
encuadernación,encuadernación,noun
óleo,oliu,noun
adivinación,aldovinación,noun
modisto,alfayate,noun
atrincherar,atrincherar,verb
a propósito de,a cuenta de,adverb
píldora,píldora,noun
radiotécnico,radiotéunicu,adjective
modesto,modestu,adjective
el tuyo,el tuyu,pronoun
curvo,curvu,adjective
al primer gallo,a la que canta el gallo,adverb
avellano,ablanar,noun
canturreo,cantaráu,noun
José Ignacio,José Ignacio,properNoun
híbrido,miestu,adjective
ánodo,ánodu,noun
anastomosis,anastomosis,noun
visor,visor,noun
allá,alló,adverb
cirrótico,cirróticu,adjective
heterosexual,heterosexual,adjective
dos días después,dos díes depués,adverb
inmovilizar,inmovilizar,verb
catequístico,catequísticu,adjective
albo,albu,adjective
infalible,infalible,adjective
e,y,coordinatingConjunction
pasito a pasito,pasín ente pasu,adverb
autismo,autismu,noun
congelamiento,conxelamientu,noun
cien,cen,numeral
izquierdoso,izquierdiegu,adjective
siquiera,siquier,adverb
pedazito,cachucu,noun
lectura,llectura,noun
bordadura,bordadura,noun
oligarca,oligarca,noun
subyacente,soxacente,adjective
perecido,perecíu,adjective
parloteo,parllotéu,noun
conejo,coneyu,adjective
aleonado,alleonáu,adjective
coloque,coloque,noun
manifiesto,manifiestu,adjective
reuma,reuma,noun
lamida,llambida,noun
fletar,fletar,verb
de pronto,de secute,adverb
marea,vaguesía,noun
propagar,arrobinar,verb
batidor,batedor,adjective
Mateo,Mateo,properNoun
rocín,rocín,adjective
Telecinco,Telecinco,properNoun
idéntico,hermanu,adjective
milana,milana,noun
replanteamiento,replantegamientu,noun
rascar,esforgar,verb
feudo,feudu,noun
recio,reciu,adjective
analgésico,analxésicu,noun
de rechupete,como llambedor,adverb
cabal,cabal,noun
letrado,lletráu,adjective
gran cansancio,mayadura,noun
grupo,grupu,noun
ningún,nengún,determiner
terminante,atayante,adjective
narizón,narizón,adjective
cuesta abajo,cuesta abaxo,adverb
misterioso,misteriosu,adjective
rarísimo,perrraru,adjective
unilateral,unillateral,adjective
polinia,polinia,noun
pus,pus,noun
volumen,volume,noun
desentendimiento,desentendimientu,noun
arroz,arroz,noun
gloria,gloria,noun
hozadero,fozaderu,noun
remador,remador,adjective
cercano,averáu,adjective
gárgara,gárgara,noun
submarino,submarín,noun
milano,milán,noun
privacidad,privacidá,noun
chismorrear,tracalexar,verb
coger,coyer,verb
semanario,selmanariu,noun
atraganto,atragantu,noun
acumulado,acumuláu,adjective
confesional,confesional,adjective
afirmación,afirmación,noun
recinto,cortil,noun
sedentario,sedentariu,adjective
experimento,esperimentu,noun
tomista,tomista,adjective
ese,aquesi,determiner
ese,aquesi,demonstrativePronoun
ese,aquesi,determiner
ese,aquesi,demonstrativePronoun
ese,aquesi,determiner
ese,aquesi,demonstrativePronoun
ese,aquesi,determiner
ese,aquesi,demonstrativePronoun
torre,torre,noun
cosedor,cosedor,adjective
buenaventuranza,bonaventuranza,noun
vector,vector,noun
intencionado,intencional,adjective
conjura,conxura,noun
de arriba,de riba,adverb
ensangrentar,ensangrecer,verb
antipatía,antipatía,noun
cervatino,cervatín,noun
inspiración,inspiración,noun
lucrativo,codalosu,adjective
futurólogo,futurólogu,noun
contractura,contractura,noun
anatomía,anatomía,noun
verosímil,creíble,adjective
traducible,traducible,adjective
campiña,atempa,noun
ecologista,ecoloxista,noun
mormonismo,mormonismu,noun
acopio,atroxu,noun
concordantemente,concordao,adverb
maquillaje,maquillaxe,noun
Cachucho,Cachuchu,properNoun
diagrama,diagrama,noun
concursante,concursante,adjective
latoso,arrallante,adjective
tibia,tibia,noun
el,el,pronoun
el,el,determiner
el,el,pronoun
el,el,determiner
el,el,pronoun
el,el,determiner
el,el,pronoun
el,el,determiner
empotramiento,empotramientu,noun
hecho,fechu,adjective
pedigüeño,pidiguñón,adjective
barero,bareru,adjective
esquirol,esquirol,noun
a galope tendido,al galope tendíu,adverb
traicionar,traicionar,verb
cacao,cacáu,noun
palpado,apalpáu,adjective
pescador,pescador,adjective
a manta,a desganche,adverb
obstaculizar,emparamentar,verb
prosodia,prosodia,noun
comatoso,comatosu,adjective
insano,insanu,adjective
acristalamiento,acristalamientu,noun
a mi con esas,yá t'oyí navaya,adverb
en resumidas cuentas:,en fin y en pos:,adverb
ortiguero,ortigueru,noun
macramé,macramé,noun
célebre,célebre,adjective
a simple vista,a güeyu,adverb
divisor,divisor,noun
cristianismo,cristianismu,noun
remoto,llonxanu,adjective
pacifismo,pacifismu,noun
cromatógrafo,cromatógrafu,noun
Plácido,Plácido,properNoun
pluricelular,pluricelular,adjective
cementerio,cementeriu,noun
inadecuado,desaparente,adjective
el vuestro,el vuesu,pronoun
el vuestro,el vuesu,possessivePronoun
el vuestro,el vuesu,determiner
siestecilla,pigarciu,noun
cosmético,cosméticu,adjective
alejar,alloñar,verb
hipo,hipu,noun
abatir,abatir,verb
fielato,fielatu,noun
tranca,tranca,noun
desproporcionado,descomanáu,adjective
zurriagazo,zurdiellada,noun
cristología,cristoloxía,noun
desfase,desfase,noun
patera,patera,noun
tras lo cual,dempués de lo que,adverb
sujetar,tener per,verb
ceño,sobreceyu,noun
troteador,trotiador,adjective
vejatorio,vexatoriu,adjective
influído,influyíu,adjective
covalencia,covalencia,noun
escollo,estorbisa,noun
crestudo,crestudu,adjective
epidemia,epidemia,noun
compasión,compasión,noun
aglomerar,tremar,verb
genialidad,xenialidá,noun
crustaceo,crustaceu,noun
esto,este,pronoun
cervecero,cerveceru,adjective
equis,equis,noun
intrascendencia,intrescendencia,noun
caficultor,caficultor,noun
tontería,tontería,noun
laborioso,llaboriosu,noun
atechar,sotechar,verb
comunicado,comunicáu,noun
veintisiete,ventisiete,adjective
ordenar,ordenar,verb
en cabeza,en cabeza,adverb
tieso,tiesu,adjective
confusamente,confuso,adverb
espingardu,espingardu,adjective
psicoanálisis,psicoanálisis,noun
altruista,altruista,adjective
inflamación,inflamación,noun
formativo,formativu,adjective
gemología,xemoloxía,noun
carpetano,carpetanu,adjective
palabra,pallabra,noun
Islandia,Islandia,properNoun
cizañero,cizañeru,adjective
malentendido,tracamundiu,noun
duque,duque,noun
cizañoso,cizañosu,adjective
praviano,pravianu,adjective
correo,corréu,noun
superordenador,superordenador,noun
cabrón,cabrón,noun
Santo Adriano,Santo Adriano,properNoun
vasal,vasal,noun
insignificante,insignificante,adjective
cohorte,cohorte,noun
apalabrar,axustar,verb
neptunio,neptuniu,noun
natural,natural,noun
sufrimiento,sufrimientu,noun
okapi,ocapi,noun
abeto,abetu,noun
desenvolvimiento,xorrecimientu,noun
deseoso,deseosu,adjective
hebilla,febiella,noun
submarinista,submarinista,noun
asonancia,asonancia,noun
hoy,güei,adverb
plomizo,plomizu,adjective
sacramento,sagramentu,noun
entristecedor,entristecedor,adjective
señorito,señoritu,adjective
cristal,cristal,noun
ruido,ruíu,noun
lastimador,llastimador,adjective
James,James,properNoun
autoaccidente,autoaccidente,noun
segundero,segunderu,noun
hidrografía,hidrografía,noun
cromado,cromáu,noun
cuadriculado,cuadriculáu,adjective
característica,característica,noun
popularización,popularización,noun
Rosa,Rosa,properNoun
ensueño,suañu,noun
mesozoico,mesozoicu,noun
polivalencia,polivalencia,noun
pasa,pasa,noun
espalmado,espalmáu,adjective
caramelazo,carambelazu,noun
arrimar,arimar,verb
cerca,barganaz,noun
paralelamente,paralelamente,adverb
iraquí,iraquí,adjective
sacristía,sacristía,noun
florecilla,floruca,noun
filodio,filodiu,noun
nasalidad,nasalidá,noun
sahariano,saharianu,adjective
habano,habanu,noun
trazado,trazáu,noun
refugiado,refuxáu,noun
septentrional,septentrional,adjective
caricia,afalagu,noun
cubata,cubata,noun
colega,colega,noun
moderar,moderar,verb
orgulloso,arrechu,adjective
a causa de que,por causa de que,adverb
pregón,pregón,noun
tallo,tarmu,noun
fibroso,fibrosu,adjective
cuarenta y cuatro,cuarenta y cuatro,noun
armonía,harmonía,noun
demás,demás,determiner
lealtad,llealtá,noun
humedal,güelga,noun
costar,costar,verb
estopado,estopáu,adjective
sexto,sestu,noun
republicano,republicanu,adjective
tirar fuera,echar fuera,verb
haba,fabona,noun
Caso,Casu,properNoun
neutro,neutru,noun
pescador,pescador,noun
geolingüístico,xeollingüísticu,adjective
fulero,entrampiador,adjective
pasta,pasta,noun
ternero,xatu,noun
en el fondo,nel fondu,adverb
buenaventura,bonaventura,noun
cacografía,cacografía,noun
embalsamamiento,embalsamamientu,noun
encalador,encalador,noun
palimpsesto,palimpsestu,noun
Guillén,Guillén,properNoun
rapsoda,rapsoda,noun
protocolario,protocolariu,adjective
tupido,tupíu,adjective
fuera,fora,adverb
catastrófico,catastróficu,adjective
posicionamiento,allugamientu,noun
pergamino,pergamín,noun
xilófono,xilófonu,noun
purgante,purgante,adjective
remudiar,iñar,verb
camellero,camelleru,noun
estrado,estráu,noun
denominador,denominador,adjective
protección,protección,noun
a montones,a montoneres,adverb
cepillo,cepiyu,noun
nasalización,nasalización,noun
neurosis,neurosis,noun
res,res,noun
avistar,columbrar,verb
canje,truecu,noun
nueve,nueve,numeral
declinación,declinación,noun
fraguar,fraguar,verb
descompresión,descompresión,noun
címbalo,címbalu,noun
radical,radical,adjective
capitalino,capitalín,adjective
murga,murga,noun
friolento,friolientu,adjective
cobrador,cobrador,noun
muro,muru,noun
pauta,pauta,noun
caracterización,caracterización,noun
bañuguero,bañugueru,adjective
hogaza,pamesta,noun
desplazar,mover,verb
emparejado,empareyáu,adjective
dalmático,dalmáticu,adjective
simétrico,simétricu,adjective
pesetero,peseteru,adjective
zafiro,zafiru,noun
antojadizo,caprichudu,adjective
metatarsiano,metatarsianu,adjective
narizón,ñarigón,adjective
como una centella,como una centella,adverb
Guillermo,Guillermo,properNoun
el tuyo,el de to,pronoun
gobernante,gobernante,noun
estafa,estafa,noun
acumulativo,acumulativu,adjective
lodazal,agüeriu,noun
remite,remite,noun
Malatería,La Maletería,properNoun
desmadejado,esmadexáu,adjective
al rojo,en candia,adverb
clave,clave,noun
etarra,etarra,adjective
continente,continente,noun
microfilm,microfilme,noun
aguardar,aguardar,verb
careta,careta,noun
con mil amores,de mil amores,adverb
desmejoramiento,desmeyoramientu,noun
estridentemente,rinxosamente,adverb
chorizo,gatafón,adjective
ceremonioso,ceremoniosu,adjective
parcial,parcial,adjective
varios,varios,adjective
carrete,carrete,noun
albino,albín,adjective
revolver,revolver,verb
festejero,folixeru,adjective
transcurso,intre,noun
depositario,depositariu,adjective
Tellego,Teyego,properNoun
reconocible,reconocible,adjective
empedernido,empederníu,adjective
excesivo,escesivu,adjective
ornamentar,afatar,verb
próspero,prósperu,adjective
Níger,Níxer,properNoun
jactancioso,allabanciegu,adjective
sentimiento,sentimientu,noun
acompañador,acompañador,adjective
alegrar,allegrar,verb
así pues,con éses,adverb
retumbido,troníu,noun
aleluya,aleluya,noun
concepto,conceptu,noun
presidente,presidente,adjective
desgarrar,esgañar,verb
individuo,individuu,adjective
codiciar,acobiciar,verb
tuyo,to,adjective
tuyo,to,possessivePronoun
tuyo,to,adjective
tuyo,to,possessivePronoun
tuyo,to,adjective
tuyo,to,possessivePronoun
tuyo,to,adjective
tuyo,to,possessivePronoun
pérfido,zaguín,adjective
espectrógrafo,espectrógrafu,noun
ganga,ganga,noun
en descrédito,en descreiito,adverb
artesano,artesanu,noun
a humo de pajas,de baldre,adverb
nación,nación,noun
gafa,lente,noun
tardón,tardón,adjective
paletón,paletón,noun
cofradía,confradería,noun
fulgurante,acandilante,adjective
saduceo,saducéu,adjective
cloroplasto,cloroplastu,noun
recogedor,pañador,noun
ofrecer un cigarro,tabaquiar,verb
Lluis,Lluis,properNoun
niño,ñeñu,adjective
reparador,iguador,adjective
canasta,canasta,noun
geriátrico,xeriátricu,noun
franquista,franquista,noun
HTML,HTML,noun
cosmonauta,cosmonauta,noun
alumnado,alumnáu,adjective
flechero,flecheru,adjective
fototropismo,fototropismu,noun
vulnerabilidad,vulnerabilidá,noun
cosechar,acollechar,verb
decencia,decencia,noun
derrumbar,esbarrumbar,verb
por parte mía,pela parte de mio,adverb
a la sazón,coles mesmes,adverb
monomio,monomiu,noun
avaricia,avaricia,noun
celdilla,alviola,noun
vertedero,vertideru,noun
aceptar,aceutar,verb
antena,antena,noun
posesor,posesor,noun
relámpago,rescamplíu,noun
somier,xergón,noun
precipitado,precipitáu,adjective
conector,coneutor,adjective
intervenir,intervenir,verb
irreverencia,irreverencia,noun
saturación,saturación,noun
zanahoria,cenahoria,noun
promo,promo,noun
fonema,fonema,noun
ser,perser,verb
contador,contador,adjective
Cáritas,Cáritas,properNoun
Teverga,Teberga,properNoun
medicinal,melecinable,adjective
alabable,allabable,adjective
hertziano,hercianu,adjective
manilla,maniella,noun
pergeñar,iguar,verb
químico,químicu,noun
mortandad,morrina,noun
lóbulo,llóbulu,noun
exclusivo,esclusivu,adjective
perspicaz,alvertíu,adjective
quema,quema,noun
bulla,bulla,noun
miniportátil,miniportátil,noun
nirvana,nirvana,noun
aragonesismo,aragonesismu,noun
prejubilación,prexubilación,noun
mundialito,mundialín,noun
mosquitera,mosquitera,noun
lotería,llotería,noun
papelería,papelería,noun
encima,enriba,adverb
instalación,instalación,noun
onanista,onanista,adjective
arrebato,refundiu,noun
baldero,balderu,adjective
tuizano,tuizán,adjective
desgajar,esgayar,verb
beca,beca,noun
pacedor,pacedor,adjective
cabaret,cabaré,noun
metopa,metopa,noun
practicar,prauticar,verb
granate,granate,noun
pocilguero,pocilgueru,adjective
perturbado,venáu,adjective
pera,pera,noun
quejar,quexicar,verb
pleno,plenu,adjective
atestiguamiento,atestiguamientu,noun
perfil,perfil,noun
en un solo efecto,nun solu efectu,adverb
dinámico,dinámicu,noun
galvanismo,galvanismu,noun
ajuntamiento,arrexuntamientu,noun
inmigrar,inmigrar,verb
chapucilla,chapuzuca,noun
achaplado,achapláu,adjective
a escote,a escote,adverb
auricular,auricular,noun
inconformista,inconformista,adjective
veinteavo,ventiavu,adjective
sodomita,sodomita,adjective
aparejo,aparexu,noun
calzonero,calzoneru,adjective
intervalo,intervalu,noun
tormenta de nieve,ñevarada,noun
trastear,trastiar,verb
roca,peñasca,noun
espita,espita,noun
pellizquito,pizcu,noun
parasintético,parasintéticu,adjective
plomo,chombu,noun
britano,britanu,adjective
bufón,bofón,noun
pensionazo,pensionazu,noun
Fresnedo,Fresnéu,properNoun
suplicio,supliciu,noun
posterior,posterior,adjective
tejano,texanu,adjective
censor,censor,adjective
contrabado,contrabáu,adjective
gravidez,gravidez,noun
parcelar,esquiñonar,verb
trágico,tráxicu,adjective
compositor,compositor,noun
patinaje,patinaxe,noun
cavador,cavador,adjective
treinta y tres,trenta y trés,noun
Alejandría,Alexandría,properNoun
partidismo,partidismu,noun
patalear,espatuxar,verb
sumergimiento,somorguiamientu,noun
seleccionador,seleicionador,noun
atardecer,atapecer,noun
academicismo,academicismu,noun
descansar,descansar,verb
arropador,arropador,adjective
radiotresmisor,radiotresmisor,noun
gastrointestinal,gastrointestinal,adjective
durador,durador,adjective
atracción,atracción,noun
sufrir mucho,esperecer,verb
perfume,arume,noun
maya,maya,adjective
machito,machucu,noun
calero,caleru,adjective
operístico,operísticu,adjective
prerrenacentista,prerrenacentista,adjective
cribador,penerador,noun
pistola,pistola,noun
hondo,fondu,adjective
muchachito,rapacín,noun
a pico de jarro,enfiláu,adverb
pescadero,pescaderu,noun
corticoide,corticoide,noun
conspiración,combalechadura,noun
imitador,asonsañador,noun
vación,vación,adjective
esterilizador,esterilizador,adjective
temor,mieu,noun
extramatrimonial,estramatrimonial,adjective
agosto,agostu,noun
obseso,obsesu,adjective
pantera,pantera >,noun
arremetimiento,arremetimientu,noun
tecnócrata,teunócrata,noun
complacer,alluchar,verb
calma,aselu,noun
alta,alta,noun
hacia,escontra,preposition
impersonalidad,impersonalidá,noun
empeoramiento,empeoramientu,noun
híbrido,híbridu,adjective
contemporáneo,contemporaneu,adjective
oblicuidad,oblicuidá,noun
recrianza,recrianza,noun
subida,xubida,noun
averiguamiento,averiguamientu,noun
estrafalario,estrafulariu,adjective
respiradero,respiraderu,noun
ramoso,ramosu,adjective
amarre,amarre,noun
francesada,francesada,noun
afilamiento,afiladura,noun
desviamiento,esviamientu,noun
con un poco que,con un poco que,adverb
Inditex,Inditex,properNoun
cojera,coxera,noun
litio,litiu,noun
menos,menos,adjective
a las afueras,pela rodiada,adverb
esfíngido,esfínxidu,noun
otorrinolaringología,otorrinolaringoloxía,noun
insulto,insultu,noun
atardecida,atardecida,noun
rebotica,rebotica,noun
María José,María José,properNoun
psicodelia,sicodelia,noun
meridiano,meridianu,adjective
teleósteo,teleósteu,noun
andarina,andarina,noun
señal,señal,noun
ejemplaridad,exemplaridá,noun
terreno,terrenu,adjective
nochecita,nuechiquina,noun
tarot,taró,noun
amarrar,asobiar,verb
escroto,escrotu,noun
relumbroso,rellumosu,adjective
en cuanto,en cuanto,adverb
metano,metanu,noun
a ojo,a güeyu,adverb
filogénesis,filoxénesis,noun
encariñado,cariciosu,adjective
espontáneo,espontáneu,noun
coreográfico,coreográficu,adjective
enérgico,puxosu,adjective
bodegón,bodegón,noun
perder,perder,verb
pesebre,preselbe,noun
irregularmente,irregularmente,adverb
universal,universal,noun
egiptología,exiptoloxía,noun
resquebrar,resquebrar,verb
cascajo,cascayu,noun
cualificar,cualificar,verb
techo,techu,noun
a lo grande,a lo grande,adverb
morcillón,morcellón,adjective
centígrado,centígradu,adjective
Anabel,Anabel,properNoun
honorabilidad,honorabilidá,noun
consumista,consumista,adjective
fiado,fiáu,noun
etnocentrismo,etnocentrismu,noun
a disgusto,mal a gustu,adverb
cuenco,concu,noun
prion,prion,noun
desmochadura,democadura,noun
naciente,naciente,noun
pantanoso,güelgosu,adjective
estalactita,estalactita,noun
reverdecer,reverdecer,verb
perfecto,perfeutu,adjective
paleografía,paleografía,noun
estornino,estornín,noun
Ourense,Ourense,properNoun
desgraciar,esgrazar,verb
polemizar,apostar,verb
afanador,afanador,adjective
alcalino,alcalín,adjective
cachear,cachear,verb
coetáneo,coetáneu,noun
costera,costera,noun
remazo,remazu,noun
preocupante,esmolecedor,adjective
hipertrófico,hipertróficu,adjective
manómetro,manómetru,noun
avivar el fuego,tizar,verb
paleontólogo,paleontólogu,noun
Málaga,Málaga,properNoun
contemporizado,contemporizáu,adjective
ipso facto,ipso facto,adverb
escayolista,escayolista,noun
luto,llutu,noun
cucharilla,cuyarina,noun
marrón,marrón,noun
citológico,citolóxicu,adjective
urna,urna,noun
peregrinación,pelegrinación,noun
enhebrar,enfilar,verb
sueldo,sueldu,noun
hitleriano,hitlerianu,adjective
ternero,tenral,adjective
ganancial,ganancial,adjective
socorrista,socorrista,adjective
encaracolado,encaracoláu,adjective
maldad,maldá,noun
frenopatía,frenopatía,noun
ferrallero,ferralleru,adjective
puro,puru,adjective
invierno,hibiernu,noun
ladrido,lladríu,adjective
uncimiento,xuncimientu,noun
ramadán,ramadán,noun
pote,pote,noun
tirar,tirar,verb
alegoría,alegoría,noun
cortesano,cortesanu,adjective
delta,delta,adjective
festivalero,festivaleru,adjective
menor,menor,noun
renombrado,renombráu,adjective
magnesio,magnesiu,noun
aburrimiento,aburridura,noun
pasar,reblagar,verb
cumbia,cumbia,noun
agitanar,axitanar,verb
en su defecto,nel so defectu,adverb
desde un tiempo a esta parte,d'un tiempu acá,adverb
agujerear,furacar,verb
invasor,invasor,noun
homologación,homologación,noun
través,traviés,noun
momia,momia,noun
a colmo,a pintoriu,adverb
envío,unviada,noun
mujercita,muyerina,noun
morfología,morfoloxía,noun
sobreentender,sobrentender,verb
ablandar,morcar,verb
funesto,aciagu,adjective
informativo,informativu,noun
tradicionalista,tradicionalista,adjective
eocénico,eocénicu,adjective
confesor,confesor,noun
tuna,tuna,noun
alimonado,allimonáu,adjective
zas,zas,interjection
ramplonería,simplonería,noun
calmar,aselar,verb
trapezoédrico,trapezoédricu,adjective
transigencia,transixencia,noun
trapero,traperu,noun
parodia,parodia,noun
cura,cura,noun
despabilación,espabilación,noun
morral,morral,noun
acoger,acoyer,verb
sonsacador,sonsacador,adjective
populoso,populosu,adjective
tachonazo,tachonazu,noun
encimera,encimera,noun
adelgazamiento,endelgazamientu,noun
aniversario,cabudañu,noun
rico,ricu,noun
mnemotécnico,mnemotéunicu,adjective
angina,anxina,noun
mitad,metá,noun
autoinculpar,autoinculpar,verb
ferviente,fervosu,adjective
a cada trique,a cada poco,adverb
globero,globeru,adjective
deje,dexe,noun
católico,católicu,adjective
sumando,sumandu,noun
Ignacio,Ignacio,properNoun
tabarra,tabarra,noun
cartógrafo,cartógrafu,noun
centroasiático,centroasiáticu,adjective
Maribel,Maribel,properNoun
señoritingo,señoritangu,adjective
beato,beatu,noun
peluca,peluca,noun
tristeza,murnia,noun
restregar,resfregar,verb
ojeriza,iñerizu,noun
asegurador,asegurador,noun
poco antes de,poco primero de,adverb
Chat,Chat,properNoun
esquina,esquina,noun
sintetismo,sintetismu,noun
ceder,ceder,verb
hurto,furtu,noun
mordaz,sogón,adjective
papilar,papilar,adjective
disolvente,disolvente,noun
reina,reina,noun
hábil,arteru,noun
evitar,evitar,verb
climático,climáticu,adjective
horma,bigornia,noun
flora,flora,noun
albanés,albanés,noun
exclusive,esclusive,adjective
Arango,Arango,properNoun
indiano,indianu,adjective
transatlántico,tresatlánticu,noun
mandar,mandar,verb
desinteresado,desinteresáu,adjective
afirmador,afirmador,adjective
nécora,andarica,noun
bufido,gufíu,noun
pitanza,pitanza,noun
traslado,treslláu,noun
corintio,corintiu,adjective
arabista,arabista,adjective
zorro,rapiegu,noun
nacionalidad,nacionalidá,noun
acristianar,acristianar,verb
monosilábico,monosilábicu,adjective
merced,mercé,noun
inducción,inducción,noun
diagonalmente,diagonalmente,adverb
norteamericano,norteamericanu,noun
por consecuencia,por consecuencia,adverb
prueba,prueba,noun
disolución,dilimientu,noun
Burgos,Burgos,properNoun
mayúsculo,mayúsculu,adjective
elucidar,elucidar,verb
védico,védicu,adjective
reclamación,reclamación,noun
grosor,grosor,noun
raptar,raptar,verb
caudaloso,caudalosu,adjective
Alejandro,Alejandro,properNoun
teniente,teniente,noun
dichosos los ojos,milagru,adverb
levantador,llevantador,adjective
panizo,panizu,noun
alborozo,alegranza,noun
alcohólico,alcohólicu,adjective
acristalar,acristalar,verb
prevenir,prevenir,verb
forero,foreru,noun
acompañante,acompañante,noun
