source,target,POS
Packard,Packard,properNoun
insolentaria,insolència,noun
populista,populista,adjective
NASA,NASA,noun
Korils,Kurils,properNoun
mendre,menor,adjective
ja non,ja no,adverb
paisatge,paisatge,noun
intrada,entrada,noun
incidéncia,incidència,noun
illon,illot,noun
endormir,adormir,verb
ueitanta nau,vuitanta-nou,adjective
a cinc oras,a les cinc,adverb
braçada,abraçada,noun
adobament,reparació,noun
lemosin,llemosí,adjective
periòde de caréncia,període de carència,noun
vot,vot,noun
prohond,profund,adjective
ambaissador,ambaixador,noun
caneladura,canalera,noun
abraçada,abraçada,noun
empuntar,ensopegar,verb
Trentin Aut Adige,Trentino-Alto Adige,properNoun
feudau,feudal,adjective
miejanet,mitjanit,adverb
cò sieu,ca seva,adverb
navegador,navegador,noun
Gdansk,Gdansk,properNoun
descubèrta,descoberta,noun
estranhar,estranyar,verb
plan,pla,noun
favorablaments,favorablement,adverb
suprèm,suprem,adjective
mòla,molí,noun
conjonch,conjunt,noun
injustament,injustament,adverb
liga,lliga,noun
Venècia,Venècia,properNoun
desvolopament,desenvolupament,noun
nefast,nefast,adjective
encuedar,donar compte,verb
eméter,emetre,verb
toponim,topònim,noun
desvolopar una lei,desplegar una llei,verb
Leeuwarden,Ljouwert,properNoun
escrivan,escriptor,noun
ath temps,alhora,adverb
crambra,cambra,noun
hèr independents,independitzar,verb
fàsti,fàstic,noun
siquenon,sinó,coordinatingConjunction
setanta un,setanta-u,adjective
rovièra,roureda,noun
estupefasent,estupefaent,adjective
cistalha,cistella,noun
epidèmia,epidèmia,noun
bacterian,bacterià,adjective
Constantina,Constantina,properNoun
enfilar,enfilar,verb
Tèrres Australas Franceses,Terres Australs Franceses,properNoun
enquestar,enquestar,verb
Lo Mans,Le Mans,properNoun
esclarir,aclarir,verb
carròta,pastanaga,noun
réber,rebre,verb
femelha,femella,noun
arma,ànima,noun
medecina,medicina,noun
interpausar,interposar,verb
mintat,meitat,noun
plaçament,situació,noun
originar,originar,verb
Cusco,Qusqu,properNoun
radar,radar,noun
mentretant,mentrestant,adverb
transitable,transitable,adjective
escometuda,escomesa,noun
medicament,medicament,noun
brun,bru,adjective
condusir,conduir,verb
prodigi,prodigi,noun
Carretero,Carretero,properNoun
popularaments,popularment,adverb
consultatiu,consultiu,adjective
quaranta uèch,quaranta-vuit,adjective
Nevada,Nevada,properNoun
serenitat,serenitat,noun
Merkel,Merkel,properNoun
anchòia,anxova,noun
suscitar,suscitar,verb
conte,conte,noun
entà per'mor de,per tal de,preposition
virament,rotació,noun
informal,informal,adjective
far d'efièch,fer efecte,verb
finestreta,finestreta,noun
tèrratrem,terratrèmol,noun
Washington Post,Washington Post,properNoun
quinsevolha,qualsevol,pronoun
exactaments,exactament,adverb
prescríuer,prescriure,verb
getèla,brot,noun
susrenhe,subregne,noun
mondial,mundial,adjective
sèrra,serra,noun
Ebridas,Hèbrides,properNoun
cinquanta nòu,cinquanta-nou,numeral
benediccion,benedicció,noun
nas,nas,noun
luenh,lluny,adverb
Nagasaki,Nagasaki,properNoun
consistòri,consistori,noun
Eufrates,Eufrates,properNoun
oitanta un,vuitanta-u,numeral
crenta,temor,noun
apertient,pertinent,adjective
crispacion,crispació,noun
Canberra,Canberra,properNoun
burre,mantega,noun
esturment,instrument,noun
revenja,revenja,noun
visualizar,visualitzar,verb
bruisha,bruixa,noun
ensajar de,intentar,verb
pagina,pàgina,noun
Cheliabinsk,Txeliàbinsk,properNoun
jolh,genoll,noun
perfèctaments,perfectament,adverb
aufrir,oferir,verb
bloquejar,bloquejar,verb
antropologic,antropològic,adjective
codinar,cuinar,verb
millimètre,mil·límetre,noun
còla,colla,noun
trimestralament,trimestralment,adverb
evidentament,evidentment,adverb
menu,menú,noun
madur,madur,adjective
desprene,desprendre,verb
Adriatica,Adriàtic,properNoun
Auvèrnha,Alvèrnia,properNoun
camion,camió,noun
superclassa,superclasse,noun
usatge,usatge,noun
abitualament,habitualment,adverb
soslinhar,subratllar,verb
Bòsnia e Ercegovina,Bòsnia i Hercegovina,properNoun
benzina,benzina,noun
passapòrt,passaport,noun
Castries,Castries,properNoun
mar Blanca,mar Blanc,properNoun
Foster,Foster,properNoun
respècte,respecte,noun
Chartres,Chartres,properNoun
Sagarra,Sagarra,properNoun
arrepè,retrocés,noun
nonanta sièis,noranta-sis,adjective
mau,mal,adverb
despuèi,des de,preposition
secoduda,sacseig,noun
espectador,espectador,noun
reforestacion,reforestació,noun
panatòri,robatori,noun
associar,associar,verb
arrèst,arrest,noun
perbocar,arrebossar,verb
botonièra,trau,noun
lo vòstre,el vostre,pronoun
lo vòstre,el vostre,possessivePronoun
lo vòstre,el vostre,determiner
ludent,lluent,adjective
millenari,mil·lenari,adjective
feminista,feminista,adjective
en luòc de,en lloc de,preposition
trauèrs,través,noun
eventuaument,eventualment,adverb
seriosaments,seriosament,adverb
fiulet,xiulet,noun
corromput,corromput,adjective
Califòrnia,Califòrnia,properNoun
pompa,bomba,noun
etnic,ètnic,adjective
nòta,nota,noun
ròi,roig,adjective
localizar,localitzar,verb
ièr delà,abans d'ahir,adverb
transversal,transversal,adjective
Georgia,Geòrgia,properNoun
còr,cor,noun
Aurèlia,Aurèlia,properNoun
Murmansk,Murmansk,properNoun
borgesia,burgesia,noun
Perm,Perm,properNoun
educacion,educació,noun
Tirana,Tirana,properNoun
mairal,matern,adjective
subpolar,subpolar,adjective
melhorança,millora,noun
tutolatge,tutela,noun
mancar,fallar,verb
licéncia,llicència,noun
peth tresau viatge,per tercera vegada,adverb
recargar,recarregar,verb
financiacion,financiació,noun
Wellington,Wellington,properNoun
Nòva York,Nova York,properNoun
diminucion,disminució,noun
londinenc,londinenc,adjective
joventut,joventut,noun
Laden,Laden,properNoun
júnher,ajuntar,verb
entad açò que tanh,pel que fa,preposition
tradicionauments,tradicionalment,adverb
reconciliar,reconciliar,verb
davantièr,davanter,adjective
ficar,ficar,verb
Ljubljana,Ljubljana,properNoun
Irlanda del Nòrd,Irlanda del Nord,properNoun
passatgèr,passatger,noun
setmanièr,setmanal,adjective
a despiet de,malgrat,preposition
interdepartamental,interdepartamental,adjective
intervencion,intervenció,noun
eradicar,erradicar,verb
rambla,rambla,noun
majorana,orenga,noun
tragi-comèdia,tragicomèdia,noun
Bucarèst,Bucarest,properNoun
baile,batlle,noun
crostilhar,descrostar,verb
Lo Salvador,el Salvador,properNoun
acaparrar,acaparar,verb
instintivament,instintivament,adverb
Quimper,Kemper,properNoun
Bombai,Bombai,properNoun
abjeccion,abjecció,noun
truquejar,dringar,verb
en çò que tanh,pel que fa,preposition
sud-american,sud-americà,adjective
Ostende,Ostende,properNoun
Barnils,Barnils,properNoun
proscrich,proscrit,adjective
gatge,penyora,noun
retorn,retorn,noun
crosar,encreuar,verb
inversion,inversió,noun
anar espinchar,anar a treure el cap,verb
organizador,organitzador,noun
exclusivaments,exclusivament,adverb
SIDA,SIDA,noun
quaranta tres,quaranta-tres,numeral
aparéisher,aparèixer,verb
fòssa,fossa,noun
acalhauar,apedregar,verb
ueit cents,vuit-cents,adjective
hip-hop,hip-hop,noun
Iacotia,Iacútia,properNoun
maitiada,matinada,noun
ahèr estrangèr,afer estranger,noun
arròca,roca,noun
sobrar,sobrar,verb
pare,pare,noun
Brecilianda,Brekilien,properNoun
jornal,diari,noun
Bordèu,Bordeus,properNoun
menar,dur,verb
estacar,lligar,verb
taisar,callar,verb
Alfons,Alfons,properNoun
pression,pressió,noun
coïncidir,coincidir,verb
pofre,pop,noun
passeg,passeig,noun
entrèga,entrega,noun
Ruscalleda,Ruscalleda,properNoun
vanitat,vanitat,noun
Ankara,Ankara,properNoun
gramaticau,gramatical,adjective
cargar en compte,carregar en compte,verb
Colomines,Colomines,properNoun
Dzvina,Dvina Occidental,properNoun
vielhessa,vellesa,noun
cubic,cúbic,adjective
Maldivas,Maldives,properNoun
pivòt,pivot,noun
aplaudiment,aplaudiment,noun
temporal,temporal,adjective
foguet,fogó,noun
moc,moc,noun
psicoanalisar,psicoanalitzar,verb
flux,flux,noun
objectar,objectar,verb
Ruwenzori,Ruwenzori,properNoun
Molise,Molise,properNoun
permetre,permetre,verb
lo matin,al matí,adverb
lachuga,enciam,noun
enlòc,enlloc,adverb
aqueth d'aquiu delà,aquell,pronoun
aqueth d'aquiu delà,aquell,determiner
aqueth d'aquiu delà,aquell,demonstrativePronoun
agendà,agenda,noun
sentimentau,sentimental,adjective
cauhader,escalfador,noun
laguens,a dintre,adverb
no vos ac creigatz,no us ho cregueu,interjection
justaments,justament,adverb
cada còp que,sempre que,subordinatingConjunction
corresponent,corresponent,adjective
pipòt,ninot,noun
Lídia,Lídia,properNoun
perilhós,perillós,adjective
aver lo fuòc verd,tenir llum verda,verb
ombrilha,penombra,noun
competencial,competencial,adjective
pòga pòc,a poc a poc,adverb
duscas,fins,preposition
planh,queixa,noun
democraticament,democràticament,adverb
lutz,llum,noun
prometre,prometre,verb
de còps,a vegades,adverb
Bíal Feirste,Belfast,properNoun
just,just,adjective
infiltrar,infiltrar,verb
alfabetic,alfabètic,adjective
cotèl,ganivet,noun
nauament,novament,adverb
Anatolia,Anatòlia,properNoun
povassèra,polseguera,noun
parelha,parella,noun
baujum,bogeria,noun
arric,ric,adjective
gessuda,sortida,noun
pausadaments,pausadament,adverb
virus,virus,noun
triplar,triplicar,verb
arrendament,arrendament,noun
redond,rodó,adjective
perplexitat,perplexitat,noun
Bogia,Bejaia,properNoun
experimental,experimental,adjective
qué,què,relativePronoun
qué,què,pronoun
qué,què,interrogativePronoun
pelhòt,parrac,noun
entornejat,envoltat,verb
oportunisme,oportunisme,noun
carn,carn,noun
rampòina,rampoina,noun
romancièr,novel·lista,noun
vegelha,vigília,noun
Dobròtja,Dobrudja,properNoun
elevaire,ramader,noun
colombian,colombià,adjective
reglamentacion,reglamentació,noun
retrospectiu,retrospectiu,adjective
obesitat,obesitat,noun
depenent,addicte,adjective
prostituit,prostitut,adjective
Agadir,Agadir,properNoun
capturar,capturar,verb
flambant,flamant,adjective
matrimonial,matrimonial,adjective
ceramica,ceràmica,noun
híger,afegir,verb
El Campello,El Campello,properNoun
traversar,travessar,verb
caractèr,caràcter,noun
Tèrra del Fuòc,Terra del Foc,properNoun
desolacion,desolació,noun
puntual,puntual,adjective
clòsca,closca,noun
sarda,sardina,noun
coloniau,colonial,adjective
Manaus,Manaus,properNoun
Swansea,Swansea,properNoun
agotar,exhaurir,verb
tà ièu,per mi,adverb
Nicobar,Nicobar,properNoun
ample,ampli,adjective
escòla mairau,guarderia,noun
mairitz,matriu,noun
sedusent,seductor,adjective
correder,corredor,noun
Kamchatka,Kamtxatka,properNoun
no,no,adverb
per tot açò,per tot això,subordinatingConjunction
gosar,gosar,verb
premanir,preparar,verb
gotilh,deu,noun
prene efièch,tenir efecte,verb
abduccion,abducció,noun
vertadèr,veritable,adjective
desenvolupar,desenvolupar,verb
horment,blat,noun
seu,seu,noun
interval,interval,noun
nom de familha,cognom,noun
arregraïr,agrair,verb
normativaments,normativament,adverb
transportar,traslladar,verb
portamantèl,perxa,noun
peth tresau còp,per tercera vegada,adverb
terralha,terrisseria,noun
sinonim,sinònim,adjective
correspondent,corresponent,adjective
illas de la Societat,illes de la Societat,properNoun
maudíder,maleir,verb
espirituau,espiritual,adjective
elaboración,elaboració,noun
nauanta tres,noranta-tres,adjective
Charanta,Charente,properNoun
Emirats Arabes Units*,Emirats Àrabs Units,properNoun
Jim,Jim,properNoun
estonar,sorprendre,verb
Codorniu,Codorniu,properNoun
aucir,matar,verb
espital,hospital,noun
explicitaments,explícitament,adverb
prescriure,prescriure,verb
fracàs,fracàs,noun
amb afranquiment pel destinatari,a franquejar en destinació,adverb
nonanta cinc,noranta-cinc,numeral
garron,sofraja,noun
cantitat,quantitat,noun
lèbe,llebre,noun
Sumatra,Sumatra,properNoun
en cò nòstre,a ca nostra,adverb
Durrës,Durrës,properNoun
peis,peix,noun
superior,superior,adjective
escruma,escuma,noun
licèu,liceu,noun
dreçar ua acta notariau,estendre una acta notarial,verb
confetura,confitura,noun
Kerry,Kerry,properNoun
ambiental,ambiental,adjective
de ieu,de mi,adverb
Argòvia,Argòvia,properNoun
juriòl,juliol,noun
reintroduccion,reintroducció,noun
zòo,zoo,noun
passion,passió,noun
tison,tió,noun
turbina,corró,noun
facturacion,facturació,noun
aué,hui,adverb
Düsseldorf,Düsseldorf,properNoun
possedir,posseir,verb
Amodarià,Amudarià,properNoun
agranir,eixamplar,verb
vesitant,visitant,noun
ac,ho,pronoun
Beckham,Beckham,properNoun
hèr un omenatge,homenatjar,verb
provision,provisió,noun
Carl,Carl,properNoun
session,sessió,noun
vegada,ramat,noun
cò tòn,casa teva,adverb
podar,podar,verb
Carlemanh,Carlemany,properNoun
sòs,diners,noun
cabeste,ronsal,noun
en cò mieu,a casa meua,adverb
promiei,promig,noun
Kharkiv,Kharkiv,properNoun
plànher,queixar,verb
gratificacion,gratificació,noun
inquisicion,inquisició,noun
empentassar,empentar,verb
estrech,estret,noun
bordalat,llogarret,noun
catar,excavar,verb
plòir,ploure,verb
maduretat,maduresa,noun
tàs sies,a les sis,adverb
per tant que,tot i que,subordinatingConjunction
torisme,turisme,noun
instantanèu,instantani,adjective
realament,realment,adverb
otramar,ultramar,noun
botar en evidéncia,posar de manifest,verb
trapar,trobar,verb
parva,menjar,noun
aquatic,aquàtic,adjective
vent,vent,noun
pressumptaments,pressumptament,adverb
Egèa,Egeu,properNoun
fren,fre,noun
espantar,espantar,verb
lo sieu,el seu,possessivePronoun
lo sieu,el seu,determiner
lo sieu,el seu,pronoun
lo sieu,el seu,possessivePronoun
lo sieu,el seu,determiner
segondar,secundar,verb
Claude,Claude,properNoun
parque,parc,noun
existent,existent,adjective
supermercat,supermercat,noun
endarrieratge,endarreriment,noun
descarga,descàrrega,noun
Baish Camp,Baix Camp,properNoun
cò nòstre,ca nostra,adverb
clòt,clot,noun
delator,delator,noun
Russell,Russell,properNoun
concorsant,concursant,noun
calh,coàgul,noun
Andrinòple,Andrinople,properNoun
omosexualitat,homosexualitat,noun
blocatge,blocatge,noun
Turíngia,Turíngia,properNoun
mardan,marrà,noun
mar Ioniana,mar Jònic,properNoun
acòrd,concordança,noun
Brunèi,Brunei,properNoun
Renània Palatinat,Renània Palatinat,properNoun
altruïsta,altruista,adjective
rasonable,raonable,adjective
unicaments,únicament,adverb
tànher,concernir,verb
pertenent,pertanyent,adjective
termièra,frontera,noun
ais,eix,noun
arbe,arbre,noun
aumentar,incrementar,verb
liquid,líquid,adjective
Acarnania,Acarnània,properNoun
per tot,per tot arreu,adverb
desprovedir,desproveir,verb
EUiA,EUiA,noun
desliurar,deslliurar,verb
conflament,inflor,noun
nonanta un,noranta-u,adjective
pavellon,pavelló,noun
clèsc,closca,noun
satellit,satèl·lit,noun
terminau,terminal,adjective
Lucía,Lucía,properNoun
trompa,trompa,noun
sosténer,sustentar,verb
engana,engany,noun
ar Granda,oceà Atlàntic,properNoun
rosigar,arrossegar,verb
ath còp,alhora,adverb
exibicion,exhibició,noun
Laci,Laci,properNoun
redigir,redactar,verb
templièr,templer,noun
anet,anit,adverb
sosténer,sostenir,verb
Gisela,Gisela,properNoun
soís,suís,adjective
Paranà,Paranà,properNoun
gaire,quant,adjective
gaire,quant,relativePronoun
gaire,quant,pronoun
gaire,quant,interrogativePronoun
produccion,producció,noun
addicion,addició,noun
inagotable,inesgotable,adjective
castanhèr,castanyer,noun
percéber,percebre,verb
govèrn,govern,noun
adjectiu,adjectiu,noun
Guèldres,Gelderland,properNoun
cobrir,tapar,verb
degun,ningú,pronoun
dessenhaire,dissenyador,adjective
rasar,afaitar,verb
barbèr,barber,noun
aiceste,aquest,pronoun
aiceste,aquest,determiner
aiceste,aquest,demonstrativePronoun
arrespóner,contestar,verb
refortiment,reforçament,noun
anotacion,anotació,noun
filosòf,filòsof,noun
entà deman,fins demà,interjection
uèi matin,aquest matí,adverb
inscripcion,inscripció,noun
doctoral,doctoral,adjective
Ulaanbaatar,Ulaanbaatar,properNoun
jusca,fins,preposition
ten compde,compte,interjection
seteme,setembre,noun
Tigre,Tigris,properNoun
paliuar,gustar,verb
transformacion,transformació,noun
Obangui,Ubangi,properNoun
Khartom,Khartum,properNoun
Mosir,Hokkaido,properNoun
accionari,accionista,noun
platò,plató,noun
tramit,tràmit,noun
colleccionista,col·leccionista,noun
Uhuru,Uhuru,properNoun
aisidaments,fàcilment,adverb
sosdelegat,subdelegat,noun
trenta quatre,trenta-quatre,adjective
basmedieval,baixmedieval,adjective
clèrgue,clergue,noun
Char,Cher,properNoun
nacionalisme,nacionalisme,noun
Memphis,Memphis,properNoun
exprèssament,expressament,adverb
preciós,valuós,adjective
sermonejar,rondinar,verb
ochanta cinc,vuitanta-cinc,adjective
dever,haver de,modal
amassa,junt,adjective
plan,ben,adverb
isolar,isolar,verb
ocean,oceà,noun
abans,abans,adverb
Polònia,Polònia,properNoun
exigent,exigent,adjective
Jòel,Jòel,properNoun
entrevistaire,entrevistador,noun
còl,coll,noun
San Diego,San Diego,properNoun
orsardet,osset,noun
epica,èpica,noun
Ray,Ray,properNoun
veir,veure,verb
Holm,Holm,properNoun
alugader,encenedor,noun
PSAN,PSAN,noun
tirador,calaix,noun
precèpte,precepte,noun
assopliment,desimboltura,noun
en cò mèn,a ca meva,adverb
fins que,fins que,subordinatingConjunction
semafòr,semàfor,noun
a cargue de,a càrrec de,preposition
PSIB,PSIB,noun
Doraemon,Doraemon,properNoun
dins de,dins de,preposition
equin,equí,adjective
alongar,allargar,verb
migracion,migració,noun
buarla,espurna,noun
GR,GR,noun
belegar,belar,verb
net,nit,noun
recaudador,recaptador,noun
irregularaments,irregularment,adverb
michon,mitjó,noun
nadalenc,nadalenc,adjective
fongible,fungible,adjective
curd,kurd,adjective
revirador,traductor,noun
gach,queviures,noun
agravament,agreujament,noun
seishanta sèt,seixanta-set,numeral
crusèl,cruel,adjective
Rabat,Rabat,properNoun
rèisha,reixa,noun
coma se deu,com cal,adjective
eventuau,eventual,adjective
ETEVA,ETEVA,noun
Gibartar,Gibraltar,properNoun
conjonch,conjunt,adjective
marin,marí,adjective
impacientaments,impacientment,adverb
credent,creient,noun
abondiu,abundant,adjective
emir,emir,noun
ueitanta nau,vuitanta-nou,numeral
preveire,preveure,verb
Rijeka,Rijeka,properNoun
arrecuélher,recopilar,verb
creacionisme,creacionisme,noun
acréishement,creixement,noun
luenhença,llunyania,noun
pel primièr còp,per primer cop,adverb
Mònica,Mònica,properNoun
retirament deth permís,retirada del permís,noun
riserèl,somrient,adjective
vast,extens,adjective
insult,insult,noun
Anglesey,Anglesey,properNoun
Dnipropetrovsk,Dnipropetrovsk,properNoun
EUPV,EUPV,noun
saüquèr,saüc,noun
encomana,encàrrec,noun
creishent,creixent,adjective
Lou,Lou,properNoun
Khabarovsk,Khabàrovsk,properNoun
desnivèl,desnivell,noun
Guaiana Francesa,Guaiana Francesa,properNoun
mainar,adonar,verb
Shatt al Arab,Xatt al-Arab,properNoun
cò vòste,ca vostra,adverb
estreit,estret,adjective
amonestar,amonestar,verb
Moreno,Moreno,properNoun
reagropament,reagrupament,noun
Andratx,Andratx,properNoun
episcopau,episcopal,adjective
dessenhar,dissenyar,verb
Airbus,Airbus,properNoun
fals,fals,adjective
espatracar,fer malbé,verb
d'ací a,d'aquí a,preposition
inegalitat,desigualtat,noun
hic,quist,noun
Udin,Udine,properNoun
autograf,autògraf,noun
escalfeta,escalfador,noun
gra,grau,noun
Llach,Llach,properNoun
cavar,cavar,verb
Amalfi,Amalfi,properNoun
possiblaments,possiblement,adverb
aürós,feliç,adjective
disposar,disposar,verb
distribuïr,distribuir,verb
amstèr,hàmster,noun
florau,floral,adjective
amiar,dur,verb
lent,lent,adjective
poce,polze,noun
refusar,refusar,verb
en çò nòste,a casa nostra,adverb
afranquiment pel destinatari,franquejar en destinació,noun
annauments,anualment,adverb
condemnar,condemnar,verb
octòbre,octubre,noun
Braque,Braque,properNoun
ciutadanetat,ciutadania,noun
indispensable,indispensable,adjective
falhita,fallida,noun
gaujós,alegre,adjective
realizacion,realització,noun
sorire,somriure,verb
elipòrt,heliport,noun
advèrbi,adverbi,noun
Schröder,Schröder,properNoun
deslotjament,desallotjament,noun
factible,factible,adjective
Breissa,Brescia,properNoun
capelan,capellà,noun
Durban,Durban,properNoun
especialments,especialment,adverb
lo que,el qui,relativePronoun
lèrme,llàgrima,noun
depausar,dipositar,verb
inutilitat,inutilitat,noun
ussa,cella,noun
retirament del permís,retirada del carnet,noun
extravagant,extravagant,adjective
desconeishença,desconeixement,noun
espinós,espinós,adjective
afar,assumpte,noun
verificacion,verificació,noun
afiliar,afiliar,verb
Ceilan,Ceilan,properNoun
audidor,timpà,noun
caudièra,caldera,noun
plan d'ora,ben d'hora,adverb
molèstia,molèstia,noun
Haifa,Haifa,properNoun
Càndia,Càndia,properNoun
adesiu,adhesiu,adjective
lòc,lloc,noun
Paquistan,Pakistan,properNoun
aprofechar,aprofitar,verb
rebaishar,rebaixar,verb
tigre,tigre,noun
fondador,fundador,noun
drech,dret,noun
informatic,informàtic,adjective
ancian,antic,adjective
mèrca,marca,noun
vertadièr,veritable,adjective
partit,bàndol,noun
nòu cents,nou-cents,adjective
fabre,ferrer,noun
espontanèaments,espontàniament,adverb
nauanta sies,noranta-sis,adjective
Lampedosa,Lampedusa,properNoun
fonamentau,fonamental,adjective
Ilhes McDonald,Illes McDonald,properNoun
per ara,de moment,adverb
pròba,prova,noun
compde-rendut,informe,noun
gat,gat,noun
GB,GB,properNoun
Nebraska,Nebraska,properNoun
nauau,novè,adjective
al luòc de,en lloc de,preposition
oitanta tres,vuitanta-tres,adjective
vertadièr,vertader,adjective
Oregon,Oregon,properNoun
antifranquista,antifranquista,adjective
hèr referéncia,fer referència,verb
màger,major,adjective
paredèr,paleta,noun
provisòri,provisional,adjective
amiar,conduir,verb
Sòna,Saona,properNoun
oficialisacion,oficialització,noun
emprenta,empremta,noun
exaustiu,exhaustiu,adjective
fresc,fresc,adjective
Sant Joan de la Penha,Sant Joan de la Penya,properNoun
Engolmís,Angoumois,properNoun
mesa en valor,valorització,noun
Tunisia,Tunísia,properNoun
ambit,àmbit,noun
de gaireben,de gairebé,adverb
seishanta sies,seixanta-sis,numeral
informacion,informació,noun
Cruz,Cruz,properNoun
interioraments,interiorment,adverb
biannal,biannal,adjective
shinhau,miqueta,noun
comèrci,comerç,noun
conceptual,conceptual,adjective
jaire,jeure,verb
illas Verges,illes Verges,properNoun
avenir,avenir,verb
Romanha,Romanya,properNoun
dramatic,dramàtic,adjective
esterilitat,esterilitat,noun
fàstic,fàstic,noun
saga,saga,noun
Carlo,Carlo,properNoun
execucion,execució,noun
naut,dalt,adverb
terrenau,terrenal,adjective
accelerar,accelerar,verb
sosfamília,subfamília,noun
Quim,Quim,properNoun
pichon,petit,adjective
sòler,soler,modal
numèro de compde,número de compte,noun
companh,company,noun
eth sòn,llur,possessivePronoun
eth sòn,llur,determiner
eth sòn,llur,possessivePronoun
eth sòn,llur,determiner
eth sòn,llur,possessivePronoun
eth sòn,llur,determiner
eth sòn,llur,possessivePronoun
eth sòn,llur,determiner
liuraments,lliurement,adverb
Sankt Gallen,Sankt Gallen,properNoun
vivaments,vivament,adverb
comprension,comprensió,noun
Sant Laurenç,Sant Llorenç,properNoun
Saratov,Saràtov,properNoun
CD,CD,noun
màfia,màfia,noun
America Centrala,Amèrica Central,properNoun
Sanaa,Sana,properNoun
cinquanta sies,cinquanta-sis,adjective
bearnés,bearnès,adjective
sufisent,suficient,adjective
espina,espina,noun
São Paulo,São Paulo,properNoun
admission,admissió,noun
irresponsable,irresponsable,adjective
hormatge,formatge,noun
esmorar,esmollar,verb
aterriment,aterratge,noun
fichèr,fitxer,noun
estrear,estrenar,verb
onorabilitat,honorabilitat,noun
ath delà d'açò,a més d'això,adverb
Lusaka,Lusaka,properNoun
Ovidi,Ovidi,properNoun
anomal,anòmal,adjective
compatibilizar,compatibilitzar,verb
acusacion,acusació,noun
sensibilisacion,sensibilització,noun
