source,target,POS
prekoravati,grajati,verb
Milovanović,Milovanović,properNoun
crnomorski,črnomorski,adjective
Krilić,Krilić,properNoun
utjecajno,vplivajoč,adjective
utjecajno,vplivajoč,adverb
utjecajno,vplivajoč,adjective
utjecajno,vplivajoč,adverb
posveta,posvetilo,noun
klobučarstvo,klobučarstvo,noun
Galevski,Galevski,properNoun
Tunović,Tunović,properNoun
dampinški,dampinško,adverb
gripa,influenca,noun
pionirski,pionirjev,adjective
krivulja,krivulja,noun
slušajući,poslušajoč,adverb
slušajući,poslušajoč,adverb
lisabonski,lizbonsko,adjective
lisabonski,lizbonsko,adverb
lisabonski,lizbonsko,adjective
lisabonski,lizbonsko,adverb
granično,meje,adjective
granično,meje,adverb
granično,meje,adjective
granično,meje,adverb
igrajući,igrajoč,adverb
igrajući,igrajoč,adverb
značajan,občuten,adjective
zgražanje,ogorčenje,noun
jedinstvo,enotnost,noun
prazan,puhel,adjective
dvodnevno,dvodneven,adjective
usnik,ustnik,noun
uhićenje,aretacija,noun
račun,račun,noun
koščat,koščeno,adverb
veliko,veliko,adjective
veliko,veliko,adverb
veliko,veliko,adjective
veliko,veliko,adverb
Puratić,Puratić,properNoun
pridružiti,pridružiti,verb
prvorazredno,prvorazredno,adverb
okvirno,približno,adjective
okvirno,približno,adverb
okvirno,približno,adjective
okvirno,približno,adverb
strm,strm,adjective
djelomično,delno,adjective
djelomično,delno,adverb
djelomično,delno,adjective
djelomično,delno,adverb
Kostov,Kostov,properNoun
potporanj,opornik,noun
služiti,služiti,verb
tvrdo,žilavo,adverb
neuobičajen,nevsakdanji,adjective
maštovito,domiselno,adverb
nabor,guba,noun
reunifikacija,združitev,noun
bizantinski,bizantinski,adjective
demilitarizacija,demilitarizacija,noun
olakšica,olajšava,noun
prevratništvo,prevratniško,adverb
sužavajući,ožeč,adverb
sužavajući,ožeč,adverb
uperivati,uperiti,verb
kancelarijski,pisarniški,adjective
usmjerenje,usmeritev,noun
istočnoeuropski,vzhodnoevropsko,adjective
istočnoeuropski,vzhodnoevropsko,adverb
istočnoeuropski,vzhodnoevropsko,adjective
istočnoeuropski,vzhodnoevropsko,adverb
obećavajući,obetajoče,adverb
obećavajući,obetajoče,adverb
naš,najin,pronoun
naš,najin,possessivePronoun
uznemiravati,vznemirjati,verb
uznemiravati,vznemirjati,verb
Milosavljević,Milosavljević,properNoun
dajući,dajućiran,adjective
dajući,dajućiran,adjective
iznijeti,odnesti,verb
predrimski,predrimsko,adjective
predrimski,predrimsko,adverb
predrimski,predrimsko,adjective
predrimski,predrimsko,adverb
Madrid,Madrid,properNoun
korito,čeber,noun
biće,bitje,noun
oscilacije,nihaje,adverb
sofisticiranost,sofisticiranost,noun
ponovno,ponovno,adjective
ponovno,ponovno,adverb
ponovno,ponovno,adjective
ponovno,ponovno,adverb
prevara,goljufija,noun
konsultantski,svetovalen,adjective
Jergović,Jergović,properNoun
dotući,dotolči,verb
bitno,bistveno,adjective
bitno,bistveno,adverb
bitno,bistveno,adjective
bitno,bistveno,adverb
Dropulić,Dropulić,properNoun
Radojčić,Radojčić,properNoun
biro,biro,noun
grožđe,grozdje,noun
sanitarno,sanitarno,adjective
sanitarno,sanitarno,adverb
sanitarno,sanitarno,adjective
sanitarno,sanitarno,adverb
nadmašiti,premagati,verb
laksativ,odvajalo,noun
promocija,spodbujanje,noun
novembar,november,noun
zračan,aviaren,adjective
sastojeći,sestavljajoč,adverb
sastojeći,sestavljajoč,adverb
otpadnik,odpadnik,noun
ogromno,velikansko,adjective
ogromno,velikansko,adverb
ogromno,velikansko,adjective
ogromno,velikansko,adverb
predstaviti,predstaviti,verb
ukusno,okusno,adjective
ukusno,okusno,adverb
ukusno,okusno,adjective
ukusno,okusno,adverb
holografski,holografsko,adjective
holografski,holografsko,adverb
holografski,holografsko,adjective
holografski,holografsko,adverb
napadač,napadalec,noun
svod,obok,noun
odugovlačeći,zavlačujoč,adverb
odugovlačeći,zavlačujoč,adverb
umiješano,umešano,adjective
umiješano,umešano,adverb
umiješano,umešano,adjective
umiješano,umešano,adverb
raskošan,baročen,adjective
Zelenović,Zelenović,properNoun
sarađujući,sodelujoč,adverb
sarađujući,sodelujoč,adverb
tucet,ducat,noun
meksički,mehiški,adjective
para,sopara,noun
nepravilan,nereden,adjective
Jure,Jure,properNoun
rezolucija,resolucija,noun
snivajući,sanjajoč,adverb
snivajući,sanjajoč,adverb
brava,ključavnica,noun
tražiti,iskati,verb
postižući,dosegajoč,adverb
postižući,dosegajoč,adverb
Simona,Simona,properNoun
akter,igralec,noun
poziv,klic,noun
izlog,izložba,noun
primljen,prejet,adjective
pedeset i četiri,štiriinpetdeset,numeral
test,preizkusno,adverb
omogućivati,omogočati,verb
zapovijed,ukaz,noun
unutarnje,notranje,adverb
govordžija,gostobesedno,adverb
Topić,Topić,properNoun
materijalno,materialno,adjective
materijalno,materialno,adverb
materijalno,materialno,adjective
materijalno,materialno,adverb
aklimatizacija,aklimatizacija,noun
Kambovski,Kambovski,properNoun
kvalifikacija,kvalifikacija,noun
nastavak,nadaljevanje,noun
produkcija,produkcija,noun
misteriozan,skrivnosten,adjective
svakoji,vsakršen,pronoun
automatski,samodejno,adverb
okretan,okreten,adjective
kondicija,kondicija,noun
prekršiti,prekršiti,verb
nagrada,nagrada,noun
buniti,protestirati,verb
Cvjetanović,Cvjetanović,properNoun
duhan za šmrkanje,njuhanec,noun
rujanski,septembrski,adjective
uhapšeno,aretiran,adjective
vjerolomstvo,nelojalnost,noun
drastičan,drastičen,adjective
upasti,pasti,verb
Puninski,Puninski,properNoun
Grandić,Grandić,properNoun
euroazijski,evrazijsko,adjective
euroazijski,evrazijsko,adverb
euroazijski,evrazijsko,adjective
euroazijski,evrazijsko,adverb
Aćimović,Aćimović,properNoun
Ljajić,Ljajić,properNoun
vezica,vezalka,noun
po,po,preposition
predati,predati,verb
humano,humano,adjective
humano,humano,adverb
humano,humano,adjective
humano,humano,adverb
tada,potlej,adverb
pokušaj,poskus,noun
samoraspuštanje,samorazpustitev,noun
raspelo,razpelo,noun
Gudurić,Gudurić,properNoun
savjetovati,svetovati,verb
savjetovati,svetovati,verb
poluautomatski,polavtomatsko,adjective
poluautomatski,polavtomatsko,adverb
poluautomatski,polavtomatsko,adjective
poluautomatski,polavtomatsko,adverb
roban,blagoven,adjective
putnica,potnica,noun
nedostižno,nedosegljivo,adverb
bombardiranje,bombardiranje,noun
orao,orel,noun
Durić,Durić,properNoun
doseg,dosega,noun
Sardelić,Sardelić,properNoun
zbor,zbor,noun
Simatović,Simatović,properNoun
Ajduković,Ajduković,properNoun
zapisnik,zapisnik,noun
datum,datum,noun
Zarić,Zarić,properNoun
distribucijski,distribucijsko,adjective
distribucijski,distribucijsko,adverb
distribucijski,distribucijsko,adjective
distribucijski,distribucijsko,adverb
terapeutski,terapevtsko,adjective
terapeutski,terapevtsko,adverb
terapeutski,terapevtsko,adjective
terapeutski,terapevtsko,adverb
nazor,nazor,noun
Sapić,Sapić,properNoun
venezuelanski,venezuelsko,adjective
venezuelanski,venezuelsko,adverb
venezuelanski,venezuelsko,adjective
venezuelanski,venezuelsko,adverb
malokalibarski,malokalibrski,adjective
jedući,jedoč,adverb
jedući,jedoč,adverb
uhićenje,prijetje,noun
kartonski,kartonsko,adjective
kartonski,kartonsko,adverb
kartonski,kartonsko,adjective
kartonski,kartonsko,adverb
odlučujući,odločilen,adjective
sličan,podoben,adjective
savjetovanje,posvet,noun
apseći,aretiran,adjective
apseći,aretiran,adjective
Stanović,Stanović,properNoun
pljusak,ploha,noun
carina,carina,noun
restoran,restavracija,noun
atenski,atenski,adjective
objaviti,objaviti,verb
Drina,Drina,properNoun
dokle,do kod,coordinatingConjunction
opslužiti,servirati,verb
opslužiti,servirati,verb
tukući,udarjajoč,adverb
tukući,udarjajoč,adverb
Sadik,Sadik,properNoun
rasprava,razprava,noun
ozdravljati,ozdravljati,verb
vatrogasni,gasilski,adjective
sjevernoatlanski,severnoatlanski,adjective
pristižući,prihajajoč,adverb
pristižući,prihajajoč,adverb
zanatski,obrtniško,adjective
zanatski,obrtniško,adverb
zanatski,obrtniško,adjective
zanatski,obrtniško,adverb
obraz,ličnica,noun
rumunjski,romunski,adjective
odnos,odnos,noun
katarski,katarsko,adjective
katarski,katarsko,adverb
katarski,katarsko,adjective
katarski,katarsko,adverb
Friščić,Friščić,properNoun
pretplatnik,naročnik,noun
podsjećajući,opozarjajoč,adverb
popara,kruhovec,noun
Kostanić,Kostanić,properNoun
vozeći,vozeč,adverb
vozeći,vozeč,adverb
organizatorski,organizatorjev,adjective
Čavić,Čavić,properNoun
reprezentacija,reprezentanca,noun
trinaest,trinajst,numeral
plodova voda,plodovnica,noun
povodac,povodec,noun
predstojeći,bližajoče,adverb
predstojeći,bližajoče,adverb
prisustvo,prisotnost,noun
Gusinski,Gusinski,properNoun
Jalić,Jalić,properNoun
pliko,plitvo,adverb
mokar,moker,adjective
jamica,jamica,noun
upoređujući,primerjajoč,adverb
upoređujući,primerjajoč,adverb
isposlovati,izposlovati,verb
sklop,sklop,noun
posjeta,obisk,noun
nogavica,hlačnica,noun
unutrašnje,notranje,adverb
potražujući,trdijo,adverb
potražujući,trdijo,adverb
Tomić,Tomić,properNoun
živahan,živahen,adjective
albanka,albanka,noun
mlaka,luža,noun
Španjolac,Španec,noun
izvedben,izvedben,adjective
održati,vzdrževati,verb
otkupljujući,odkupljen,adjective
otkupljujući,odkupljen,adjective
zaliha,zaloga,noun
temeljiti,temeljiti,verb
vodeći,vodeče,adverb
vodeći,vodeče,adverb
rosno,rosno,adverb
procjena,vrednotenje,noun
alijanca,zveza,noun
preprodavati,preprodajati,verb
snaći,znajti,verb
snaći,znajti,verb
doista,dejansko,adverb
duž,vzdolž,preposition
sedamdeset i šestero,šestinsedemdeseter,numeral
Česić,Česić,properNoun
odbijanje,zavrnitev,noun
običan dan,vsakdanjik,noun
velikodušno,radodarno,adverb
pogled,ogled,noun
baza,baza,noun
duhanski,tobačen,adjective
frankofoni,frankofonski,adjective
polagati,polagati,verb
teškoća,težava,noun
nezakonski,nezakonsko,adverb
Gutić,Gutić,properNoun
planinarstvo,planinstvo,noun
zauzeti,zavzeti,verb
korisnik,upravičenec,noun
Aaronson,Aaronson,properNoun
kanadski,kanadsko,adjective
kanadski,kanadsko,adverb
kanadski,kanadsko,adjective
kanadski,kanadsko,adverb
obavijest,oznanilo,noun
naprijed,najprej,adverb
potrajati,trajati,verb
majstorstvo,mojstrstvo,noun
Smoravinski,Smoravinski,properNoun
kilotona,kilotona,noun
kvota,kvota,noun
oluja,nevihta,noun
računski,računski,adjective
zasijati,sijati,verb
zamahujući,mahajoč,adverb
zamahujući,mahajoč,adverb
okoliš,okolje,noun
trubadurski,trubadurski,adjective
jahač,jezdec,noun
sijati,sijati,verb
Čičevski,Čičevski,properNoun
pjesmica,pesmica,noun
dodjela,podelitev,noun
seoski,podeželsko,adjective
seoski,podeželsko,adverb
seoski,podeželsko,adjective
seoski,podeželsko,adverb
Brčić,Brčić,properNoun
turneja,turneja,noun
pomilovanje,pomilostitev,noun
ući,učiti,verb
simbolično,simbolno,adverb
tragika,tragika,noun
šaka,pest,noun
nazadovati,nazadovati,verb
jesti,jesti,verb
aproksimacija,približevanje,noun
zgotoviti,dokončati,verb
Lozanić,Lozanić,properNoun
štovatelj,častilec,noun
blagoslovljen,blagoslovljen,adjective
osumnjičen,osumljen,adjective
slijepa ulica,slepa ulica,noun
apelirajući,apeliran,adjective
apelirajući,apeliran,adjective
uvijek,vseskozi,adverb
opisivati,opisovati,verb
vile,vlača,noun
Židovka,Židinja,noun
hodajući,hodeč,adverb
hodajući,hodeč,adverb
zadržati,zadržati,verb
zadržati,zadržati,verb
Matej,Matej,properNoun
bombarder,bombnik,noun
dopunski,dopolnjujoč,adjective
dopunski,dopolnjujoč,adverb
dopunski,dopolnjujoč,adjective
dopunski,dopolnjujoč,adverb
nego,ampak,coordinatingConjunction
otkrivajući,odkrivajoč,adverb
otkrivajući,odkrivajoč,adverb
kraljevstvo,kraljestvo,noun
novinski,časopisen,adjective
nespokojnost,nespokojnost,noun
logično,logično,adverb
optimističan,optimističen,adjective
steći,pridobiti,verb
Triglav,Triglav,properNoun
krizno,krizno,adverb
istaknuti,odstopati,verb
Pretnar,Pretnar,properNoun
vrišteći,kriče,adverb
vrišteći,kriče,adverb
Stojčevski,Stojčevski,properNoun
spektar,spekter,noun
davno,davno,adverb
dostojanstveno,dostojanstveno,adjective
dostojanstveno,dostojanstveno,adverb
dostojanstveno,dostojanstveno,adjective
dostojanstveno,dostojanstveno,adverb
nevjerojatan,neverjeten,adjective
sprovoditi,spremljati,verb
bujica,hudournik,noun
inertnost,inertnost,noun
sudski,sodnikov,adjective
nevažno,nepomembno,adjective
nevažno,nepomembno,adverb
nevažno,nepomembno,adjective
nevažno,nepomembno,adverb
višegradski,večmestno,adjective
višegradski,večmestno,adverb
višegradski,večmestno,adjective
višegradski,večmestno,adverb
radiotelevizijski,radiotelevizijski,adjective
Štajerska,Štajerska,properNoun
Ravnikar,Ravnikar,properNoun
injekcija,injekcija,noun
napajati,napajati,verb
brižno,zaskrbljujoče,adjective
brižno,zaskrbljujoče,adverb
brižno,zaskrbljujoče,adjective
brižno,zaskrbljujoče,adverb
zraka,žarek,noun
početnica,začetnica,noun
Pejanović,Pejanović,properNoun
ljekarstvo,zdravilstvo,noun
mijenjati,menjati,verb
aristokratija,aristokracija,noun
četrdeset i troje,triinštirideseter,numeral
lagodno,lagodno,adjective
lagodno,lagodno,adverb
lagodno,lagodno,adjective
lagodno,lagodno,adverb
princeza,princesa,noun
korintski,korintsko,adjective
korintski,korintsko,adverb
korintski,korintsko,adjective
korintski,korintsko,adverb
mudrost,modrost,noun
alternacija,izmenično,adverb
četrdeset,štirideset,numeral
inovacijski,inovacijsko,adjective
