source,target,POS
fourmaj,fromage,noun
a feiz fall,de mauvaise foi,adverb
dired,immobile,adjective
distlabezañ,mettre en ordre,verb
telenn,harpe,noun
salvidigezh,salut,noun
euzhus,horrible,adjective
termometr,thermomètre,noun
ober a ober glav,pleuvoir,verb
adsell,révision,noun
arouezva,sémaphore,noun
Sant-Jakez-al-Lann,Saint-Jacques-de-la-Lande,properNoun
Mewan,Maine,properNoun
harzhadenn,aboiement,noun
Clermont-Ferrand,Clermont-Ferrand,properNoun
Gwenola,Gwenola,properNoun
staotat,pisser,verb
parked,parquet,noun
kolist,enfant de coeur,noun
pichourell,capuchon,noun
kroaziadeg,croisade,noun
klasker labour,demandeur d’emploi,noun
Judith,Judith,properNoun
Persken,Persquen,properNoun
malis,malice,noun
chiminaou,chemineau,noun
hiron,métis,noun
habaskaat,calmer,verb
tintal,tinter,verb
soubenn ar pour,soupe aux poireaux,noun
mirer,détenteur,noun
go,go,noun
seniñ gant an delenn,jouer de la harpe,verb
moj,mufle,noun
Ginean Bissau,Bissau-Guinéen,noun
steuñv stummañ,plan de formation,noun
lakaat da balioù,poser comme objectifs,verb
krennvrezhoneg,moyen-breton,noun
pezel,jatte,noun
kreion,crayon,noun
Skolan,Skolan,properNoun
euredenn,mariage,noun
pilikant,pélican,noun
Gwinieg,Vignoc,properNoun
lipig,sauce,noun
trubard,traître,noun
heuliadenn,suite,noun
bihan,petit,adjective
karantez,amoureux,noun
Rioleg,Rouillac,properNoun
jezuist,jésuite,noun
adalek fin,depuis la fin de,preposition
Luzevieg,Lusanger,properNoun
boemarvest,fantasmagorie,noun
abaoe kantvedoù,depuis des siècles,adverb
Kan ar Bobl,Kan ar Bobl,properNoun
divodañ,dissoudre,verb
henn,cela,pronoun
kloched,agrafe,noun
fleütadenn,air,noun
bale,marche,noun
barlennwisk,pagne,noun
mogeriadur,maçonnerie,noun
e fin Even,fin juin,adverb
direct,vous-mêmes,pronoun
direct,vous-mêmes,reflexivePersonalPronoun
kammarver,abus,noun
frank,libre,adjective
termal,hésiter,verb
emrenour,autonomiste,noun
arguzenniñ,argumenter,verb
Émile,Émile,properNoun
kenc’hoar,confrère,noun
listriaj,vaisselle,noun
staliañ a ober an daol,dresser la table,verb
bevañ -bevaik,vivoter,verb
trugarez vras,merci beaucoup,interjection
a capella,a capella,adverb
marchodenn,pommette,noun
p’emañ,puisque,subordinatingConjunction
en estrenvro,à l’étranger,adverb
pav,patte,noun
dibradañ,soulever,verb
kement ha ken bihan ma,tant et si bien que,subordinatingConjunction
chiboudenn,piquette,noun
liesseurted,diversité,noun
Etiopia,Éthiopie,properNoun
e Eost,en août,adverb
ent emgefreek,automatiquement,adverb
Faero,Îles Féroé,properNoun
gweadur,torsion,noun
Uruguayad,Uruguayen,noun
Amiard,Amiard,properNoun
liver,peintre,noun
ober,faire,verb
mar,si,subordinatingConjunction
greg,cafetière,noun
kenavo deoc’h-holl,au revoir à tous,interjection
meur a vloaz,plusieurs années,adverb
sondadur,sondage,noun
defot,défaut,noun
pak-dispak,rétractile,adjective
penn,tête,noun
a-nevez zo,récemment,adverb
Pouliquen,Pouliquen,properNoun
efedusaat,rendre plus efficace,verb
foulerezh,moulin,noun
mogedenn,fumée,noun
bern,tas,noun
leur,plancher,noun
rouanez,reine,noun
goprañ,salarier,verb
Departamant Aodoù-an-Arvor,Département des Côtes d’Armor,properNoun
kampadur,campement,noun
livrad,poids,noun
defot,besoin,noun
kregiñ,commencer,verb
angerc’hadenn,consultation,noun
harzhal,aboyer,verb
memes tra,quand même,adverb
Bonmaen,Bonnemain,properNoun
doare d’ober,manière de faire,noun
marc’h,cheval,noun
gennad,secteur,noun
gra,transaction,noun
jiber,gibier,noun
permetiñ,permettre,verb
dioueriñ,passer de,verb
mont a ober da di an dentour,aller chez le dentiste,verb
demat,bonjour,interjection
gwak,mou,adjective
enbroadiñ,immigrer,verb
krogenn,coquille,noun
liderezh,rituel,noun
komodenn,commode,noun
kurius,curieux,adjective
aba,depuis,adverb
Kerneis,Kerneis,properNoun
sin,signe,noun
renn,quarteron,noun
kregiñ a ober e,saisir,verb
Sked,Sked,properNoun
kangourou,kangourou,noun
modernadur,modernisation,noun
ispisial,spécial,adjective
mousc’hoarzh,sourire,noun
unanig bennak,quelqu’un,pronoun
b,b,noun
e,dans,preposition
a-is da,en dessous de,preposition
gwenneg,sou,noun
Gwiproñvel,Guipronvel,properNoun
bougenn,joue,noun
disul da noz,dimanche soir,adverb
Gwenedour,Vannetais,noun
Duaod,Duault,properNoun
peul,poteau,noun
adlañsañ,relancer,verb
ged,guet,noun
tu kreñv,point fort,noun
diskuizhañ,reposer,verb
kreizenn t euliaouiñ,centre de documentation,noun
kejañ ouzh,rencontrer,verb
brasaer,affixe augmentatif,noun
a-lamm,vite,adverb
Zeland,Zélande,properNoun
kened,beauté,noun
dalc’hadur,tenue,noun
kendivizer,interlocuteur,noun
a-du hag a-dal,de tous côtés,adverb
feskenn,fesse,noun
diazad,bassin,noun
gwelead,couche,noun
evit al lod brasañ,pour la plupart,adverb
Rospezh,Rospez,properNoun
Abgwilherm,Abgwilherm,properNoun
Langoned,Langonnet,properNoun
diaraog,devant,noun
breserezh,brasserie,noun
kresk,développement,noun
geriadur,dictionnaire,noun
adkreizennañ,recentraliser,verb
evel-hont,comme ça,adverb
Ruzieg,Rougé,properNoun
treuzfroud,remous,noun
japaneg,japonais,noun
hivizenn,camisole,noun
gouarnal,gouvernail,noun
goañv,hiver,noun
Kristen Noguès,Kristen Noguès,properNoun
levraoueg,bibliothèque,noun
kolier,col,noun
Paskal,Paskal,properNoun
gouzer,litière,noun
a-hed ar c’hein,sur le dos,adverb
tablez,table à jouer,noun
sakreal,jurer,verb
pandulenn,horloge,noun
ruzer,lambin,noun
rimadell,comptine,noun
radell,radeau,noun
jak,mannequin,noun
dont,venir,verb
belgiat,belge,adjective
trugarez vras d’an holl,merci beaucoup à tous,interjection
damvougadur,assourdissement,noun
fentus,comique,adjective
esa,essai,noun
devezh hanter,jour et demi,noun
fast,dégoût,noun
hogenn,tas,noun
peskerezh,pêche,noun
pobelan,papillon,noun
rezin,raisin,noun
dentour,dentiste,noun
Briver,La Brière,properNoun
emstumm,posture,noun
justik,limite,adjective
ebr,ciel,noun
er sez,au siège,adverb
digor-frank,grand ouvert,adjective
Anne-Marie,Anne-Marie,properNoun
trugarez deoc’h,merci,interjection
deskadurezh uhel,enseignement supérieur,noun
lakaat da c’houzout,faire savoir,verb
kavalier,cavalier,noun
begenn,pointe,noun
pal,pelle,noun
adfrazenniñ,reformuler,verb
mikroskop,microscope,noun
allas,hélas,adverb
e liv roz,en rose,adverb
Sant-Yuzeg,Saint-Judoce,properNoun
gouelvan,lamentation,noun
treiñ skridoù,traduire des textes,verb
paotr,garçon,noun
bilañs,bilan,noun
C’hwevrer,février,noun
choual,crier,verb
alarc’h,cygne,noun
pegus,collant,adjective
c’hwennat,épurer,verb
paread,équipage,noun
erbed,recommandation,noun
emberr,sous peu,adverb
Plouenan,Plouénan,properNoun
kavout labour,trouver du travail,verb
treiñ un destenn,traduire un texte,verb
uhel,haut,adjective
skarzhadeg,nettoyage,noun
bodadig,mini-commission,noun
spered,esprit,noun
natur,nature,noun
domani,domaine,noun
paourentez,pauvreté,noun
minell,muselière,noun
Plouha,Plouha,properNoun
breo,moulin à bras,noun
ken tuch,à plus,interjection
keneil ker,cher ami,interjection
breutadenn,plaidoyer,noun
buheziñ,animation,noun
Le Balp,Le Balp,properNoun
justis,justice,noun
nozvezh vat dit,bonsoir,interjection
arvor,littoral,noun
ren,diriger,verb
aotreadur,permission,noun
daou-ugent,quarante,numeral
ampart,adroit,adjective
merc’hig,fillette,noun
emsavadenn,soulèvement,noun
Kameled,Camaret-sur-Mer,properNoun
Rotterdam,Rotterdam,properNoun
digemm,invariabilité,noun
lanneg,lande,noun
trugarez vras,merci beaucoup,adverb
Larvor,Larvor,properNoun
diret,facultatif,adjective
istitlañ,sous-titrer,verb
evit ar gwellañ,du mieux possible,adverb
devezh eskemm,journée d’échange,noun
la di ga dra,tralalère,interjection
frañsez,français,adjective
diferad,arrêté,noun
lakez,laquais,noun
onneg,frênaie,noun
lazhadenn,meurtre,noun
bagad,cargaison,noun
gouezelek,gaélique,adjective
pare,équipe,noun
skaotenn,échaudé,noun
evel ma vez lâret,comme on dit,adverb
rouedad kehentiñ,réseau de communication,noun
loen,animal,noun
Midoriko,Midoriko,properNoun
Argantred-ar-Genkiz,Argentré-du-Plessis,properNoun
Kell-Gougleiz,Selle-en-Coglès,properNoun
trevadennel,colonial,adjective
argrezadur,contraction,noun
Sahraoui,Sahraoui,noun
deveradurezh,dérivation,noun
tra ma,alors que,subordinatingConjunction
Pledran,Plédran,properNoun
rinkin penn-mailh,requin-marteau,noun
kanod saveteiñ,canot de sauvetage,noun
difrejañ,défrayer,verb
letanant,lieutenant,noun
barrad,accès,noun
renkañ,ranger,verb
morisat,mauricien,adjective
Mohamed,Mohamed,properNoun
drouksantiñ,pressentir,verb
klotenn,rime,noun
fiziañs,confiance,noun
mirout ul lojeiz,réserver un logement,verb
izelaat,abaisser,verb
d’ar mare-se,à ce moment-là,adverb
valkirienn,valkyrie,noun
diskant,sans écailles,adjective
gallaoueg,gallo,noun
vigelc’hiek,ovale,adjective
brientiliz,basilique,noun
garzh,haie,noun
Konkerel,Conquereuil,properNoun
a-sonn,vertical,adverb
keñveriadur,comparaison,noun
taos,taxe,noun
kontañ a ober istorioù,raconter des histoires,verb
eilad,copie,noun
en a-raok,en avance,adverb
evit bremañ,pour le moment,adverb
lampon,vaurien,noun
boem,charme,noun
spereder,intellectuel,noun
votadenn,vote,noun
fiziout,confier,verb
steuñv,plan,noun
breliñsadur,éclaboussure,noun
nesañ,prochain,adjective
e liv orañjez,en orange,adverb
Maïwenn,Maïwenn,properNoun
karregenn,roche,noun
e-doug,pendant,preposition
fuzuilhenn,fusil,noun
groser,grossiste,noun
balizenn,balise,noun
gwall,mal,noun
leviadur,direction,noun
pennlec’h,chef-lieu,noun
embann,affirmer,verb
mignon,ami,noun
sporter,sportif,noun
yezh pal,langue cible,noun
sekretouriezh,secrétariat,noun
tra ma,tant que,subordinatingConjunction
kontrol,contraire,adjective
lec’h skignañ,lieu de diffusion,noun
kempleg,complexe,noun
Sant-Juluan-Pentevr,Saint-Julien,properNoun
Broudig,Broudig,properNoun
goar,loisir,noun
rusianeg,russe,noun
Sant-Mikael-Plelann,Saint-Michel-de-Plélan,properNoun
peurrest,reste,noun
mart,martre,noun
hemañ diwezhañ,ce dernier,adverb
heklev,écho,noun
enez,île,noun
daer,larme,noun
gwin,vin,noun
Beuzeg,Beuzec,properNoun
gwerzhadeg,vente,noun
Plouared,Plouaret,properNoun
merour,gérant,noun
morfin,morphine,noun
dial,vengeance,noun
l,ème,numeral
galaksienn,galaxie,noun
linennañ,aligner,verb
klevedoniezh,acoustique,noun
porzh -houarn,gare,noun
loariadenn,caprice,noun
dassked,reflet,noun
touzerezh,tonte,noun
braz,majeure partie,noun
broadelidigezh,nationalisation,noun
Guellec,Guellec,properNoun
kraoñenn,noyer,noun
laer,voleur,noun
maen -tuf,tuffeau,noun
hual,huer,verb
keltiek,celtique,adjective
laou,pou,noun
niver a dud,nombre de personnes,noun
aozerezh,fabrication,noun
Namibia,Namibie,properNoun
gwardoniezh,curatelle,noun
ec’h,berk,interjection
Pluvaelgad,Plumaugat,properNoun
argammed,raison,noun
Taole,Taulé,properNoun
marilhadur,enregistrement,noun
Gwidel,Guidel,properNoun
Broudic,Broudic,properNoun
basket-ball,basket-ball,noun
dibradañ,décoller,verb
bragoù,pantalon,noun
Ruvenieg,Réminiac,properNoun
war an hevelep tro,en même temps,adverb
gouzout en a-raok,savoir à l’avance,verb
Sant-Neven,Saint-Méen,properNoun
a-c’houde,depuis,preposition
strollder,collectif,noun
Kastellan-Gwennel,Châtillon-en-Vendelais,properNoun
murlivadur,fresque,noun
keñver,comparaison,noun
Lokeored,Loqueffret,properNoun
eil,aide,noun
Blaen,Blain,properNoun
gedlec’h,poste de garde,noun
framm,cadre,noun
spas,espace,noun
skanniñ,scanner,verb
UDB,UDB,noun
munuzer,menuisier,noun
sutal,siffler,verb
kemerout,prendre,verb
sak,secousse,noun
impalaerel,impérial,adjective
ensoc’hañ,insérer,verb
poch,très,adverb
peurgempenn,finir d’arranger,verb
skar,grande enjambée,noun
konterezh,comptabilité,noun
arverañ,utiliser,verb
koustet a gousto,coûte que coûte,adverb
etad,situation,noun
touellañ,tromper,verb
taolidigezh,lancement,noun
greunaval,grenade,noun
doktrin,doctrine,noun
kreskiñ,augmenter,verb
prefed,préfet,noun
Koulmig,Koulmig,properNoun
Chapel-Erzh,Chapelle-sur-Erdre,properNoun
yezh rannvro,langue régionale,noun
Sant-Nazer,Saint-Nazaire,properNoun
adskrivañ,réécrire,verb
digeriñ,ouverture,noun
eoullivadur,peinture à l’huile,noun
UNESCO,UNESCO,properNoun
kordenn lammat,corde à sauter,noun
Veuvre,Veuvre,properNoun
kilh,quille,noun
Sant-Stefan-ar-Roudouz,Saint-Etienne-du-Gué-de-l’Isle,properNoun
Kelvinieg,Chauvigné,properNoun
torr -kraoñ,casse-noix,noun
glac’har,indolent,adjective
pevarzekvet,quatorzième,adjective
nijer,aviateur,noun
Flondrenn ar Blavezh,Vallée du Blavet,properNoun
raoulin,linteau,noun
kimiek,chimique,adjective
mersi,merci,adverb
bravigour,bijoutier,noun
eren,lier,verb
danevellour,historien,noun
irienn,trame,noun
evit al lodenn vrasañ,pour la plupart,adverb
sae splujañ,combinaison de plongée,noun
lammat,sauter,verb
stroñs,ébranlement,noun
arc’hantañ,enrichir,verb
Sant-Loheñvel,Saint-Lormel,properNoun
berrentez,indigence,noun
diforc’hiñ,différencier,verb
plaenadur,aplanissement,noun
steuñvenn,chaîne,noun
brezhonekadur,bretonnisation,noun
arnodad,épreuve,noun
ginadenn,objection,noun
pusun,poison,noun
sevel,élever,verb
Brezhon,Breton,noun
ruilhal,rouler,verb
yender,froideur,noun
boudaegezh,bouddhisme,noun
diglañvaat,guérir,verb
rakvurev,antichambre,noun
Plouhern,Plouër-sur-Rance,properNoun
Louarn,Louarn,properNoun
pretorian,prétorien,adjective
plat,plat,adjective
sulfidenn,sulfure,noun
Gaedig,Gaedig,properNoun
berpenn,bâton à tourner la bouillie,noun
a-enep,contre,preposition
deroadur,adjudication,noun
pouezañ,appuyer sur,verb
Redonad,Redonais,noun
brezel,guerre,noun
diabarzh,intérieur,noun
ar Gall,ar Gall,properNoun
seniñ a ober gant an delenn,jouer de la harpe,verb
raktaolenn,programme,noun
korfel,corporel,adjective
talmad,coup de fronde,noun
Swazi,Swazi,noun
Arned,Anetz,properNoun
stankenn,vallée,noun
palvezek,palmé,adjective
Dol,Dol-de-Bretagne,properNoun
Singapourad,Singapourien,noun
distaoladenn,rejeton,noun
bro-Bagan,Pays Pagan,properNoun
batiri,batterie,noun
binioù kozh,biniou kozh,noun
izelidigezh,abaissement,noun
framm,organisme,noun
rostañ,rôtir,verb
aviz,avis,noun
kalz a,beaucoup de,preposition
adalek ma,dès que,subordinatingConjunction
dizalc’hidigezh,cession,noun
diskol,analphabète,adjective
ruz,rouge,adjective
evit,pour,preposition
Tugdual,Tugdual,properNoun
Tourc’heg,Torcé,properNoun
Dingad,Dingé,properNoun
PSOE,PSOE,noun
kanastell,buffet,noun
boutailhad sistr,bouteille de cidre,noun
kemmañ,changer,verb
dislavaret,contredire,verb
Kumuniezh-kumunioù Gourenez Kraozon,Communauté de Communes de la Presqu’île de Crozon,properNoun
aveadenn,équipement,noun
diwezhañ-holl,ultime,adjective
Marc’helleg-Raoul,Marcillé-Raoul,properNoun
ranndal,dividende,noun
pesketaerezh,pêche,noun
krazerez b ara,grille-pain,noun
kelaouenn,magazine,noun
Sant-Leri,Saint-Léry,properNoun
kentel d’an oadourien,cours pour adultes,noun
kammbleg,courbe,noun
silienn,anguille,noun
banne,coup,noun
Berrue,Berre,properNoun
barrenniñ,barrer,verb
gwenn -vi,blanc d’oeuf,noun
dereout ouzh,convenir à,verb
liorzh,jardin,noun
kreiz,centre,noun
moutik,mignon,adjective
ijinus,ingénieux,adjective
meiteri,ferme,noun
skritellañ,afficher,verb
An Arzh,Arz,properNoun
Hayde,Hayde,properNoun
Atacama,Atacama,properNoun
l,l,noun
Ferrand,Ferrand,properNoun
stal -labour,atelier,noun
argilañ,reculer,verb
Marzhinieg-Houarnruz,Martigné-Ferchaud,properNoun
hirvoudiñ,gémir,verb
teurel,lancer,verb
Uruguay,Uruguay,properNoun
lenkr,lisse,adjective
Viktor,Viktor,properNoun
kignat,écorcher,verb
prokoñsulel,proconsulaire,adjective
madober,bienfait,noun
kouskous,couscous,noun
korzenn dourañ,tuyau d’arrosage,noun
pellurzhier,télécommande,noun
mod kozh,vieux jeu,adverb
mandolinenn,mandoline,noun
war-se,sur ce,adverb
war-raok,en avant,adverb
Ginean,Guinéen,noun
an eil war-lerc’h egile,l’un après l’autre,adverb
strollad tud,groupe de gens,noun
gwanidigezh,affaiblissement,noun
palez,palais,noun
Sant-Andrev-Trizek-Hent,Saint-André-Treize-Voies,properNoun
ti -kêr,mairie,noun
Morbihan,Morbihan,properNoun
nozelenn,bouton,noun
iliz -m eur,cathédrale,noun
folkloraj,folklorisation,noun
kemberzh,contexte,noun
mouskeder,mousquetaire,noun
eilvedenn,seconde,noun
etregwezhiat,interactif,adjective
kenkoulz hag,aussi bien que,subordinatingConjunction
fard,maquillage,noun
pardaez,soir,noun
Gwiler-Kerne,Guiler-sur-Goyen,properNoun
tennañ a ober argant,retirer de l’argent,verb
Bosenn,Bosse-de-Bretagne,properNoun
gwinieg,vignoble,noun
un tamm dre-holl,un peu partout,adverb
Pauline,Pauline,properNoun
silzig,saucisse,noun
trajedienn,tragédie,noun
karrigell,brouette,noun
ec’hon,vaste,adjective
pareour,guérisseur,noun
c’hwibu,moucheron,noun
kraoñ -k okoz,noix de coco,noun
Minic’hi-Poudour,Minihic-sur-Rance,properNoun
dalc’hus,tenace,adjective
muntrañ,assassiner,verb
berradur,abréviation,noun
skiant -faltazi,science-fiction,noun
Suignard,Suignard,properNoun
buhez,vie,noun
dilezel,délaisser,verb
dereat,convenable,adjective
ti -annez,maison d’habitation,noun
Kastell-Briant,Châteaubriant,properNoun
kanenn,chant,noun
Norvegad,Norvégien,noun
souriñ,accabler,verb
sinifiañ,signifier,verb
dreklakaat,postposer,verb
italianeg,italien,noun
kent ma,avant que,subordinatingConjunction
staliad,boutique,noun
añ,ère,numeral
stultenn,caprice,noun
arrebeuri,meuble,noun
kobar,péniche,noun
Plouziri,Ploudiry,properNoun
from,ému,adjective
forzh,beaucoup de,preposition
touellerezh,supercherie,noun
asantiñ,accepter,verb
kourjetez,courgette,noun
nij,vol,noun
flourikadenn,caresse,noun
ruilhenn,anneau,noun
gwad,sang,noun
lenndi,bibliothèque,noun
blev,cheveu,noun
Yakout,Iakoute,noun
skrivad,graphème,noun
skrev,mouette,noun
rez,droit,adjective
treuzoù,seuil,noun
kinvi,mousse,noun
teknologel,technologique,adjective
kelc’hienn,cercle,noun
enskriverezh,inscription,noun
Ronan,Ronan,properNoun
rin,mystère,noun
kofad,ventrée,noun
Aaron,Aaron,properNoun
bezañ ehanet,être en arrêt,verb
Jacques,Jacques,properNoun
ar Bras,ar Bras,properNoun
abadenn,animation,noun
Klervi,Klervi,properNoun
Gloria,Gloria,properNoun
perzh,propriété,noun
kemer a ober perzh,participer,verb
mont-dont,aller-retour,adjective
Koweitad,Koweitien,noun
sonenroller,magnétophone,noun
kaout kerse,regretter,verb
pagan,païen,noun
Amanliz,Amanlis,properNoun
reseviñ,recevoir,verb
c’hweldro,révolutif,noun
stardadenn,serrement,noun
Gouhere,juillet,noun
kenvreuriadur,affiliation,noun
ru,rue,noun
horell,hochement,noun
treiñ a ober skridoù e,traduire des textes en,verb
miziad,mensualité,noun
aveadur,équipement,noun
44=Breizh,44=Breizh,properNoun
diarbenn,prévention,noun
kounskrid,mémoire,noun
imbroudiñ,inventer,verb
nevezc’her,néologisme,noun
Sidonie,Sidonie,properNoun
rugby,rugby,noun
korfek,corpulent,adjective
arguzerezh,argumentation,noun
krenadenn,tremblement,noun
a-bep-eil,alternativement,adverb
meuliñ,célébrer,verb
Moel,Muel,properNoun
e liv gwenn,en blanc,adverb
tezenn,thèse,noun
war ar maez,à la campagne,adverb
flamank,flamand,adjective
e-pad ar frapad-se,pendant ce temps,adverb
louzañ,salir,verb
koc’henn,pellicule,noun
Loeiz,Loeiz,properNoun
diouzh an noz,pendant la nuit,adverb
Mikronezian,Micronésien,noun
Ar Flum,Rivière Flume,properNoun
mousfent,humour,noun
glaour,bave,noun
komprenus,compréhensible,adjective
Mozhon,Mohon,properNoun
ezvevennañ,supprimer,verb
itron,madame,noun
danevell arc’hant,rapport financier,noun
brientekaat,privilégier,verb
engroez,foule,noun
kemer e-karg,prendre en charge,verb
a-zoug-kamm,pas à pas,adverb
bazhennig,bacille,noun
ouzhpenn-se,en plus,adverb
palforser,violeur,noun
kement hini,chacun,pronoun
Rosko,Roscoff,properNoun
moarvat,certainement,adverb
Eost,août,noun
polotenn,ballon,noun
Tremuzon,Trémuson,properNoun
digoriñ,ouvrir,verb
pourmenadenn,promenade,noun
Lopereg,Lopérec,properNoun
an aliesañ ar gwellañ,le plus souvent possible,adverb
kenderc’her,producteur,noun
Kloastr-Pleiben,Cloître-Pleyben,properNoun
hollveliour,totalitariste,adjective
pampa,pampa,noun
bezañ kustum da,avoir l’habitude,verb
gouel laouen d’an holl,bonne fête à tous,interjection
a-zruilh,en masse,adverb
prokoñsul,proconsul,noun
strollañ,regrouper,verb
Goueled-Leon,Bas-Leon,properNoun
dazliv,nuance,noun
Marzheg,Marsac-sur-Don,properNoun
kompezañ,aplanir,verb
meritañ,mériter,verb
boullañ,clarifier,verb
aked,attention,noun
salud dit,salut,interjection
Kreiz-Breizh,Centre Bretagne,properNoun
dipitet,déçu,adjective
stag,attaché,adjective
strinkad,éclaboussure,noun
Martial,Martial,properNoun
poupig,bébé,noun
park,champ,noun
Domalan,Domalain,properNoun
da lârout eo,c’est-à-dire,subordinatingConjunction
stagañ ouzh,attacher à,verb
arvestiñ,contempler,verb
lakaat da dalvezout,faire valoir,verb
dichekadenn,défi,noun
kentidik,primitif,adjective
gouren,lutter,verb
Sant-Pern,Saint-Pern,properNoun
evel,comme,preposition
Pleveleg,Pleumeleuc,properNoun
albac’henn,manie,noun
Arez,Araize,properNoun
bloazlevr,annuaire,noun
Jañ,Jañ,properNoun
Jérôme,Jérôme,properNoun
gavael,fourchette,noun
kouezhadenn,chute,noun
al Lae,al Lae,properNoun
korreenn,courroie,noun
meud -troad,gros orteil,noun
diloar,sans lune,adjective
danat,danois,adjective
sistem,système,noun
Gilles,Gilles,properNoun
relativel,relatif,adjective
klip,clip,noun
ken dimerc’her,à mercredi,interjection
denoniour,anthropologue,noun
viktor,victoire,noun
dizoloiñ,découvrir,verb
Lanvaodez,Lanmodez,properNoun
Gentieg,Janzé,properNoun
samourai,samourai,noun
Ferré,Ferré,properNoun
kampus,campus,noun
breskted,fragilité,noun
kamblier,pédalier,noun
fraost,inculte,adjective
dibourvez,dépourvu,adjective
diftongadur,diphtongaison,noun
live yezh,niveau de langue,noun
Kanada,Canada,properNoun
c’hwirinadenn,hennissement,noun
konstruadur,édifice,noun
Kann al Loar,Kann al Loar,properNoun
selaouennañ,ausculter,verb
pennskouer,paradigme,noun
merdeer,navigateur,noun
neblec’h all,nulle part ailleurs,adverb
fiñvskeudenn,film,noun
Tomin,Tomin,properNoun
Tregourez,Trégourez,properNoun
Sant-Fieg,Saint-Fiacre,properNoun
kreñvder,force,noun
seulenn,talon,noun
arkeologiezh,archéologie,noun
heugus,répugnant,adjective
morse,jamais,adverb
emgav,rendez-vous,noun
Steve,Steve,properNoun
matematikel,mathématique,adjective
bloavezh mat deoc’h,bonne année,interjection
pres,armoire,noun
stlenn,information,noun
solieradur,étage,noun
amsez,agence,noun
Makedonia,Macédoine,properNoun
klas unyezhek,classe monolingue,noun
An Intel,Etel,properNoun
ludu,cendre,noun
Patricia,Patricia,properNoun
a vremañ,actuel,adjective
Anguillad,Anguillan,noun
Gregor Rostrenn,Grégoire de Rostrenen,properNoun
lakaat strafuilh,semer le trouble,verb
plastr,plâtre,noun
komz eus,parler de,verb
Marie-Claire,Marie-Claire,properNoun
marv,mort,noun
Tokyo,Tokyo,properNoun
gant gwir abeg,avec raison,adverb
Le Gac,Le Gac,properNoun
peseurt,quel,adjective
peseurt,quel,pronoun
peseurt,quel,interrogativePronoun
serb,serbe,adjective
kizidik,délicat,adjective
Terrug,Telgruc,properNoun
fichenn,fiche,noun
pase,plus que,adverb
arc’hantadur,financement,noun
