source,target,POS
kramfo,calambre,noun
kopta eklezio,iglesia copta,noun
medikamento,medicamento,noun
sisma,sísmico,adjective
El Madroño,El Madroño,properNoun
centrisma,centrista,adjective
fermi,trabar,verb
Huaman,Huaman,properNoun
tuta,cabal,adjective
universala,universal,adjective
maldekstro,izquierda,noun
Pilette,Pilette,properNoun
moldava,moldavo,adjective
en la mosaraba lingvo,en mozárabe,adverb
nizo,gavilán,noun
San Juan de Gredos,San Juan de Gredos,properNoun
Bormujos,Bormujos,properNoun
decida,crucial,adjective
Sarriés,Sarriés,properNoun
antikristo,anticristo,noun
rajtigi,autorizar,verb
San Martín del Castañar,San Martín del Castañar,properNoun
Villaviciosa,Villaviciosa,properNoun
sonorilturo,campanario,noun
kolero,irritación,noun
Seven,Seven,properNoun
forgesema,desmemoriado,adjective
aeroplano,aeroplano,noun
Barreiro,Barreiro,properNoun
Ania,Ania,properNoun
bulko,panecillo,noun
malprofunde,someramente,adverb
Ferron,Ferron,properNoun
Dolan,Dolan,properNoun
Villota del Páramo,Villota del Páramo,properNoun
teruraĵo,algo terrible,noun
arameo,arameo,noun
Carreau,Carreau,properNoun
ebonito,ebonita,noun
Carucedo,Carucedo,properNoun
spiono,espía,noun
Aguilar del Río Alhama,Aguilar del Río Alhama,properNoun
Tendero,Tendero,properNoun
mizere,menesterosamente,adverb
kreemo,creatividad,noun
sendi,despachar,verb
Navalón,Navalón,properNoun
El Arco,El Arco,properNoun
feliso,felino,noun
vintro-dormado,hibernación,noun
malleĝa,ilegal,adjective
prizono,penal,noun
bifida,bífido,adjective
kontraŭkoncipilo,anticonceptivo,noun
Monteagudo del Castillo,Monteagudo del Castillo,properNoun
Legaria,Legaria,properNoun
espero,esperanza,noun
senespere,desesperadamente,adverb
aroki,enrocar,verb
ekstravaganco,extravagancia,noun
Caumartin,Caumartin,properNoun
Nava,Nava,properNoun
Berlino,Berlín,properNoun
Solow,Solow,properNoun
ŝaŭmo,espuma,noun
René,René,properNoun
Nizar,Nizar,properNoun
St-Yves,St-Yves,properNoun
Ballbè,Ballbè,properNoun
Llamas de la Ribera,Llamas de la Ribera,properNoun
se,si,subordinatingConjunction
Ocentejo,Ocentejo,properNoun
Alava,Alava,properNoun
Canencia,Canencia,properNoun
Parker,Parker,properNoun
armea,militar,adjective
fizika,físico,adjective
Mombuey,Mombuey,properNoun
finno,finés,noun
Palos de la Frontera,Palos de la Frontera,properNoun
Costafreda,Costafreda,properNoun
hematito,hematites,noun
plate,planamente,adverb
Fomento de Construcciones,Fomento de Construcciones,properNoun
nestabileco,precariedad,noun
ipsilono,ye,noun
spado,estoque,noun
Oya,Oya,properNoun
Lataille,Lataille,properNoun
islanda,islandés,adjective
akiro,obtención,noun
devono,devónico,noun
Alberuela de Tubo,Alberuela de Tubo,properNoun
Torremontalbo,Torremontalbo,properNoun
El Cerro de Andévalo,El Cerro de Andévalo,properNoun
semestro,trimestre,noun
kare,queridamente,adverb
laŭ,según,subordinatingConjunction
Fraile,Fraile,properNoun
renome,renombradamente,adverb
Torremocha del Campo,Torremocha del Campo,properNoun
frenologio,frenología,noun
Claing,Claing,properNoun
epidemiologia,epidemiológico,adjective
berlina,berlinés,adjective
Cogollos de Guadix,Cogollos de Guadix,properNoun
Villamayor de Gállego,Villamayor de Gállego,properNoun
Cordeiro,Cordeiro,properNoun
Arasanz,Arasanz,properNoun
Castelló,Castelló,properNoun
holdingo,holding,noun
PKN,PKN,properNoun
hieratika,hierático,adjective
Carlet,Carlet,properNoun
sankta,sacro,adjective
timiĝo,susto,noun
neeldonita,inédito,adjective
ludkarto,naipe,noun
en la finna lingvo,en finés,adverb
seĝa telfero,telesilla,noun
Aragón,Aragón,properNoun
subtilaĵo,sutileza,noun
Piles,Piles,properNoun
Somiedo,Somiedo,properNoun
fripona,truhan,adjective
Constantin,Constantin,properNoun
Moyen,Moyen,properNoun
ekspliko,dilucidación,noun
intensa,intenso,adjective
Valleseco,Valleseco,properNoun
Kurdio,Kurdistán,properNoun
longoforma,alargado,adjective
tuj,de inmediato,adverb
etnografiisto,etnógrafo,noun
Coscurita,Coscurita,properNoun
kelto,celta,noun
Daouda,Daouda,properNoun
Le Pen,Le Pen,properNoun
bakterio,bacteria,noun
transversa,transversal,adjective
rapidigi,dar velocidad,verb
vapora,vaporoso,adjective
vakcinite,vacunadamente,adverb
nuligi,anular,verb
uzaĵo,utensilio,noun
Carrascal del Río,Carrascal del Río,properNoun
eĉ se nur malmulte,por poco que sea,subordinatingConjunction
Muriel de la Fuente,Muriel de la Fuente,properNoun
kolonelo,coronel,noun
La Unión de Campos,La Unión de Campos,properNoun
korko,corcho,noun
Morales de Toro,Morales de Toro,properNoun
Gomes,Gomes,properNoun
relative,relativamente,adverb
pole,en polaco,adverb
Zuia,Zuia,properNoun
Moragues,Moragues,properNoun
interneto,internet,noun
Yunquera de Henares,Yunquera de Henares,properNoun
Lescault,Lescault,properNoun
Palladini,Palladini,properNoun
Montaverner,Montaverner,properNoun
Gallegos de Hornija,Gallegos de Hornija,properNoun
Canet,Canet,properNoun
Bescos,Bescos,properNoun
Madejro,Madeira,properNoun
El Castillo de las Guardas,El Castillo de las Guardas,properNoun
ĉeestanta,asistente,adjective
kapti,prender,verb
Pelarrodríguez,Pelarrodríguez,properNoun
Hugás,Hugás,properNoun
Sandy,Sandy,properNoun
Levasseur,Levasseur,properNoun
Orihuela,Orihuela,properNoun
ofte,frecuentemente,adverb
eksponi,exponer,verb
intence,a propósito,adverb
imuneco,inmunidad,noun
malbonfare,malévolamente,adverb
Bartrolí,Bartrolí,properNoun
stereometrio,estereometría,noun
agiti,agitar,verb
formulo,fórmula,noun
servanto,servidor,noun
El Pedroso,El Pedroso,properNoun
Morad,Morad,properNoun
Barbier,Barbier,properNoun
Bocvano,Botswana,properNoun
interkonsentigi,conciliar,verb
Clarés,Clarés,properNoun
titoli,titular,verb
kviete,plácidamente,adverb
laŭvorta,literal,adjective
Delia,Delia,properNoun
Manulife,Manulife,properNoun
dominga,dominicano,adjective
Flamand,Flamand,properNoun
Clavijo,Clavijo,properNoun
Grisé,Grisé,properNoun
El Barraco,El Barraco,properNoun
vicprezidento,vicepresidente,noun
Villoslada de Cameros,Villoslada de Cameros,properNoun
kemioterapio,quimioterapia,noun
plendo,pleito,noun
Homier,Homier,properNoun
Higuera de Llerena,Higuera de Llerena,properNoun
gramatiko,gramática,noun
rosto-krado,parrilla,noun
Ferraro,Ferraro,properNoun
alporti,traer,verb
kondoro,cóndor,noun
binomo,binomio,noun
jugoslavo,yugoslavo,noun
forlasi,desamparar,verb
absorba,absorbente,adjective
rulseĝo,silla de ruedas,noun
Tivenys,Tivenys,properNoun
heroldo,heraldo,noun
recidivo,recaída,noun
Villarroel,Villarroel,properNoun
Yargeau,Yargeau,properNoun
sociolingvistika,sociolingüístico,adjective
Guijarro,Guijarro,properNoun
forĵuri,abjurar,verb
multege,muchísimo,adverb
Bellvís,Bellvís,properNoun
agrafo,corchete,noun
koincida,coincidente,adjective
eŭskista,abertzale,adjective
Giordano,Giordano,properNoun
Segura de los Baños,Segura de los Baños,properNoun
Dai Nippon Printing,Dai Nippon Printing,properNoun
Pallerols,Pallerols,properNoun
konfidenco,confidencia,noun
fascina,alucinante,adjective
deci,tener decencia,verb
oratorio,oratorio,noun
patriarko,patriarca,noun
beduena,beduino,adjective
Palá,Palá,properNoun
madridismo,madridismo,noun
Mignacca,Mignacca,properNoun
seismo,seísmo,noun
serĉado,búsqueda,noun
hedonismo,hedonismo,noun
elmontro,alarde,noun
pinaklo,pináculo,noun
sendepende,independientemente,adverb
Norhan,Norhan,properNoun
retroaktiva,retroactivo,adjective
Pedreño,Pedreño,properNoun
Vanesa,Vanesa,properNoun
pudingo,pudín,noun
pala,deslucido,adjective
Raluy,Raluy,properNoun
El Pego,El Pego,properNoun
Gil García,Gil García,properNoun
Matos,Matos,properNoun
Barsetti,Barsetti,properNoun
Torrelavit,Torrelavit,properNoun
Indonezio,Indonesia,properNoun
prifiki,jorobar,verb
elĉerpita,exhausto,adjective
Sitjá,Sitjá,properNoun
kanonizi,canonizar,verb
ĉu,bien sea,subordinatingConjunction
Mangas,Mangas,properNoun
variablo,variable,noun
Fujifilm Holdings,Fujifilm Holdings,properNoun
alpreĝi,invocar,verb
Romio,Antigua Roma,properNoun
amortizi,amortiguar,verb
Regumiel de la Sierra,Regumiel de la Sierra,properNoun
vizito,visita,noun
sonato,sonata,noun
Rioseco de Tapia,Rioseco de Tapia,properNoun
Salvá,Salvá,properNoun
vigligi,animar,verb
Singla,Singla,properNoun
gaŭla,galo,adjective
Melillo,Melillo,properNoun
Mirabueno,Mirabueno,properNoun
leviĝanta,ascendente,adjective
Monedero,Monedero,properNoun
Donato,Donato,properNoun
Budapeŝto,Budapest,properNoun
egallatere,equiláteramente,adverb
Lombardo,Lombardo,properNoun
Cartelle,Cartelle,properNoun
terura,aterrador,adjective
bileto,billete,noun
La Orbada,La Orbada,properNoun
runa,rúnico,adjective
skipo,equipo,noun
Planoles,Planoles,properNoun
konsiderinda,considerable,adjective
futbalisto,futbolista,noun
farmacologo,farmacólogo,noun
Peñacerrada,Peñacerrada,properNoun
Meco,Meco,properNoun
Spencer,Spencer,properNoun
senpripense,a la ligera,adverb
pronomo,pronombre,noun
Blanchette,Blanchette,properNoun
evangelizado,evangelización,noun
kontraŭmarksismo,antimarxismo,noun
Katsaros,Katsaros,properNoun
Ona,Ona,properNoun
marmito,olla,noun
d-ro,dr,noun
Regueras de Arriba,Regueras de Arriba,properNoun
Tovar,Tovar,properNoun
surfi,hacer surf,verb
Valle de Villaverde,Valle de Villaverde,properNoun
lifto,ascensor,noun
San Miguel de Corneja,San Miguel de Corneja,properNoun
Dugré,Dugré,properNoun
Fuchs,Fuchs,properNoun
ksenofobio,xenofobia,noun
renversi,derrocar,verb
Ferdinando la Katolika,Fernando el Católico,properNoun
mastri,ser capataz,verb
Villamanrique,Villamanrique,properNoun
okuli,ojear,verb
koreano,coreano,noun
Aguadé,Aguadé,properNoun
Dimas,Dimas,properNoun
Cristina,Cristina,properNoun
bone,bien,adverb
Huawei Technologies,Huawei Technologies,properNoun
Capdepera,Capdepera,properNoun
envolvi,enrollar,verb
Las Labores,Las Labores,properNoun
Fonz,Fonz,properNoun
Aubry,Aubry,properNoun
regi,imperar,verb
rejunigi,rejuvenecer,verb
klozeto,inodoro,noun
stiligi,estilizar,verb
Catarroja,Catarroja,properNoun
verdikti,dictar sentencia,verb
Lozano,Lozano,properNoun
Torrents,Torrents,properNoun
Pazos,Pazos,properNoun
evoluanta,en vías de desarrollo,adjective
karisme,carismáticamente,adverb
Los-Anĝeleso,Los Ángeles,properNoun
butonumi,abotonar,verb
subskribi,rubricar,verb
Pallarès,Pallarès,properNoun
Ginestar,Ginestar,properNoun
brakseĝo,butaca,noun
Marracos,Marracos,properNoun
Vallecillos,Vallecillos,properNoun
kompreneble,por descontado,adverb
Buono,Buono,properNoun
Urria,Urria,properNoun
Pallarols,Pallarols,properNoun
Asselborn,Asselborn,properNoun
kompilo,compilación,noun
Sanders,Sanders,properNoun
impeta,impetuoso,adjective
moruo,bacalao,noun
amerikano,americano,noun
Saiz,Saiz,properNoun
Sanchiz,Sanchiz,properNoun
Prieur,Prieur,properNoun
polvo,polvo,noun
lace,cansadamente,adverb
Fuente de Cantos,Fuente de Cantos,properNoun
dalio,dalia,noun
Bellet,Bellet,properNoun
perioda,periódico,adjective
strikti,estrechar,verb
Frigault,Frigault,properNoun
posedo,tenencia,noun
aŭtostrado,autoestrada,noun
Baldellou,Baldellou,properNoun
Príncep,Príncep,properNoun
Benafarces,Benafarces,properNoun
rajtigi,habilitar,verb
Hervías,Hervías,properNoun
fridujo,refrigerador,noun
Barr,Barr,properNoun
Membreno,Membreno,properNoun
batal-halto,suspensión de hostilidades,noun
Arraez,Arraez,properNoun
konfuze,confusamente,adverb
konkretigo,plasmación,noun
Koç Holding,Koç Holding,properNoun
Els Poblets,Els Poblets,properNoun
protesti,patalear,verb
hitito,hitita,noun
poreo,puerro,noun
ligo,liga,noun
Subirachs,Subirachs,properNoun
Montreuil,Montreuil,properNoun
private,privadamente,adverb
komputilo,computador,noun
starigo,erección,noun
supre,arriba,adverb
teknecio,tecnecio,noun
sole,por si solo,adverb
Valverde,Valverde,properNoun
Pozalmuro,Pozalmuro,properNoun
Adela,Adela,properNoun
forĵeti,desestimar,verb
Constantineau,Constantineau,properNoun
fakto,hecho,noun
Urbaneja,Urbaneja,properNoun
pepsino,pepsina,noun
eltuniĝema,espabilado,adjective
nul,cero,noun
malĝoji,afligir,verb
peneo,langostino,noun
nutra,alimenticio,adjective
Liberio,Liberia,properNoun
hemoragia,hemorrágico,adjective
remorkado,remolque,noun
toastita,tostado,adjective
Alcoleja,Alcoleja,properNoun
sportema,deportista,adjective
Totana,Totana,properNoun
naŭzo,asco,noun
Salsé,Salsé,properNoun
Alés,Alés,properNoun
domaĝi,temer dañar,verb
Améscoa Baja,Améscoa Baja,properNoun
Jerte,Jerte,properNoun
Menor,Menor,properNoun
kondiĉe ke,a condición de que,subordinatingConjunction
Iserhoff,Iserhoff,properNoun
Rigas,Rigas,properNoun
Imotz,Imotz,properNoun
Santa Ana de Pusa,Santa Ana de Pusa,properNoun
ŝirmi,acorazar,verb
eĉ,todavía,adverb
naskiĝa,natal,adjective
Illán de Vacas,Illán de Vacas,properNoun
volumo,tomo,noun
Danés,Danés,properNoun
China Datang Group,China Datang Group,properNoun
misinformado,desinformación,noun
gvidanto,rector,noun
entrudulo,intruso,noun
ombuo,ombú,noun
androgina,andrógino,adjective
teksilo,telar,noun
hotelmastro,hotelero,noun
Olaya,Olaya,properNoun
agresanto,agresor,noun
Los Tojos,Los Tojos,properNoun
Albaladejo,Albaladejo,properNoun
Nextel,Nextel,properNoun
renomo,renombre,noun
manifesto,manifiesto,noun
Farnos,Farnos,properNoun
agrabla,agradable,adjective
liro,lira,noun
Poirot,Poirot,properNoun
boparenceco,entronque,noun
periode,recurrentemente,adverb
mutacio,mutación,noun
Salleras,Salleras,properNoun
en la serba,en serbio,adverb
C,C,noun
nudaĵo,desnudo,noun
flanko,pendiente,noun
bankroto,quiebra,noun
sorbado,absorción,noun
genuo,rodilla,noun
najbararo,vecindario,noun
akumulatoro,acumulador,noun
Talamanca de Jarama,Talamanca de Jarama,properNoun
avantaĝe,ventajosamente,adverb
Benfeito,Benfeito,properNoun
limŝtono,mojón,noun
sufiĉas,basta con,preposition
Nina,Nina,properNoun
malbonhumore,malhumoradamente,adverb
Alaquàs,Alaquàs,properNoun
Granger,Granger,properNoun
Amin,Amin,properNoun
Cabrerizo,Cabrerizo,properNoun
rompite,entrecortadamente,adverb
Ghosn,Ghosn,properNoun
bromo,bromo,noun
Castrotierra de Valmadrigal,Castrotierra de Valmadrigal,properNoun
Nasarre,Nasarre,properNoun
facilaĵo,facilidad,noun
manfrapo,manotazo,noun
obtuza,obtuso,adjective
malantaŭ,por detrás de,preposition
sparadrapo,esparadrapo,noun
Guillaume,Guillaume,properNoun
Fruiz,Fruiz,properNoun
Beas de Guadix,Beas de Guadix,properNoun
pansaĵo,vendaje,noun
freneze,chaladamente,adverb
mento,menta,noun
propeti,interceder,verb
Albiñana,Albiñana,properNoun
injekti,inyectar,verb
frukt-arbo,frutal,noun
Doña,Doña,properNoun
enciklopedio,enciclopedia,noun
ĉirkaŭlimigi,circunscribir,verb
kapitaneco,capitanía,noun
volto,voltio,noun
Rubira,Rubira,properNoun
Zizurkil,Zizurkil,properNoun
surtronigo,entronización,noun
Riberdy,Riberdy,properNoun
Manzanilla,Manzanilla,properNoun
konformeco,concordancia,noun
ekskluzive,exclusivamente,adverb
brustonaĝado,braza,noun
atenta,atento,adjective
naŭzi,repugnar,verb
Frandovínez,Frandovínez,properNoun
rimarkinda,destacable,adjective
elektroterapio,electroterapia,noun
Granja de Rocamora,Granja de Rocamora,properNoun
faligi,desplomar,verb
senŝanĝa,invariable,adjective
subtaksi,menospreciar,verb
Alférez,Alférez,properNoun
kongesta,congestivo,adjective
asista,asistente,adjective
Arqué,Arqué,properNoun
iskiatalgio,ciática,noun
Burgos,Burgos,properNoun
Arnold,Arnold,properNoun
Jovani,Jovani,properNoun
ekstravagance,extravagantemente,adverb
Villanueva del Río y Minas,Villanueva del Río y Minas,properNoun
Viver,Viver,properNoun
vespera,vespertino,adjective
haro,pelo,noun
konkludiga,concluyente,adjective
Alcivar,Alcivar,properNoun
politikisto,político,noun
Niĝerio,Nigeria,properNoun
Lazaris,Lazaris,properNoun
Manilva,Manilva,properNoun
Saumell,Saumell,properNoun
Taña,Taña,properNoun
Grandas de Salime,Grandas de Salime,properNoun
multlingva,políglota,adjective
estri,manar,verb
kompetente,competentemente,adverb
Medinaceli,Medinaceli,properNoun
estonta,futuro,adjective
Surroca,Surroca,properNoun
sklerozo,esclerosis,noun
matriarka reĝimo,matriarcado,noun
alia,otro,pronoun
fekundeco,fertilidad,noun
Dublino,Dublín,properNoun
Santiz,Santiz,properNoun
pagodo,pagoda,noun
analoge,análogamente,adverb
eksceso,desmesura,noun
Roireau,Roireau,properNoun
alkonduko,conducción,noun
Costco,Costco,properNoun
prevente,preventivamente,adverb
Celrà,Celrà,properNoun
placebo,placebo,noun
Lobato,Lobato,properNoun
Cartajima,Cartajima,properNoun
malproksima,lejano,adjective
parlamento,parlamento,noun
aerofloto,flota aérea,noun
Miengo,Miengo,properNoun
Villares del Saz,Villares del Saz,properNoun
ĉesi,cesar,verb
Bocairent,Bocairent,properNoun
China National Petroleum,China National Petroleum,properNoun
noktomezo,medianoche,noun
monoplano,monoplano,noun
supreniri,ascender,verb
eŭro,euro,noun
Comin,Comin,properNoun
negliĝo,bata,noun
Montal,Montal,properNoun
Berrio,Berrio,properNoun
norena,nórdico,adjective
Duaigues,Duaigues,properNoun
Calzada de Valdunciel,Calzada de Valdunciel,properNoun
grasa,grasoso,adjective
boligi,hervir,verb
Sénéchal,Sénéchal,properNoun
fidinde,fiablemente,adverb
miskomprenite,incomprendidamente,adverb
akuze,inculpatoriamente,adverb
Solis,Solis,properNoun
Kovács,Kovács,properNoun
fragmenti,fragmentar,verb
bosniano,bosniaco,noun
kreto,tiza,noun
sinkroniĝo,sincronización,noun
aŭstere,austeramente,adverb
bredado,cría,noun
Planes,Planes,properNoun
vertebre,vertebradamente,adverb
Yebenes,Yebenes,properNoun
Li,Li,properNoun
Letícia,Letícia,properNoun
same,asimismo,adverb
A Cañiza,A Cañiza,properNoun
Capdevila,Capdevila,properNoun
Montánchez,Montánchez,properNoun
Padrón,Padrón,properNoun
revizii,revisar,verb
Oencia,Oencia,properNoun
emerite,jubiladamente,adverb
Arzúa,Arzúa,properNoun
Salvia,Salvia,properNoun
Donat,Donat,properNoun
mergebla,sumergible,adjective
diafana,translúcido,adjective
trono,trono,noun
kvakera,cuáquero,adjective
modkanto,hit,noun
Valdefuentes del Páramo,Valdefuentes del Páramo,properNoun
konkursanto,concursante,noun
venena,venenoso,adjective
konturo,contorno,noun
imperia,imperial,adjective
Roigé,Roigé,properNoun
filtrado,filtración,noun
triono,tercio,noun
Naharro,Naharro,properNoun
Sabbah,Sabbah,properNoun
prokuroreco,fiscalía,noun
infera,endiablado,adjective
ŝvito-vesto,sudadera,noun
sud-koreo,surcoreano,noun
Chamartín,Chamartín,properNoun
riĉege,opulentamente,adverb
precizigo,puntualización,noun
Devillers,Devillers,properNoun
Sarai,Sarai,properNoun
kapti,captar,verb
San Felices de los Gallegos,San Felices de los Gallegos,properNoun
kontraŭhispanismo,antiespañolismo,noun
Carrion,Carrion,properNoun
enkonduki,implantar,verb
dia,divino,adjective
Chera,Chera,properNoun
Charest,Charest,properNoun
Casas de Juan Núñez,Casas de Juan Núñez,properNoun
funebro,luto,noun
Deza,Deza,properNoun
Jamila,Jamila,properNoun
kerne,neurálgicamente,adverb
hipostazo,hipóstasis,noun
Vielha e Mijaran,Vielha e Mijaran,properNoun
nefareblo,inviabilidad,noun
donaco,regalo,noun
Rokia,Rokia,properNoun
Hana,Hana,properNoun
lernanto,alumno,noun
tirilo,pomo,noun
Castor,Castor,properNoun
laborisma,laborista,adjective
tradukado,traducción,noun
Aida,Aida,properNoun
DZ,DZ,properNoun
sieĝostato,estado de sitio,noun
Allianz,Allianz,properNoun
Bolivio,Bolivia,properNoun
plimulta,mayoritario,adjective
Tricio,Tricio,properNoun
nomumi,designar,verb
apogite,recostadamente,adverb
spiro,aliento,noun
Isanta,Isanta,properNoun
efemere,efímeramente,adverb
ekstemporalo,extemporaneo,noun
ĝentileco,cortesía,noun
dikventre,panzudamente,adverb
cifero,cifra,noun
Los Balbases,Los Balbases,properNoun
glutemulo,comilón,noun
soveto,soviet,noun
telegrafia,telegráfico,adjective
disdegno,desdén,noun
sangokovrita,ensangrentado,adjective
Puyal,Puyal,properNoun
Bayer,Bayer,properNoun
senigi,desposeer,verb
unuokula,tuerto,adjective
fabrikado,fabricación,noun
El Harrak,El Harrak,properNoun
kaprido,chivo,noun
posta steveno,popa,noun
Beriáin,Beriáin,properNoun
caro,zar,noun
Celeste,Celeste,properNoun
harmonio,concordancia,noun
formaligo,formalización,noun
Serès,Serès,properNoun
kuraci,curar,verb
provizado,suministro,noun
memorinde,memorablemente,adverb
detalo,pormenor,noun
pendi,colgar,verb
domo,morada,noun
Mollen,Mollen,properNoun
peronismo,peronismo,noun
Pop,Pop,properNoun
reformanto,reformador,noun
frugilego,grajo,noun
Sopelana,Sopelana,properNoun
Arnedo,Arnedo,properNoun
peto,solicitud,noun
korpulenta,corpulento,adjective
La Selva del Camp,La Selva del Camp,properNoun
kontraŭrasista,antirracista,adjective
rubujo,contenedor de basura,noun
anatomio,anatomía,noun
mallongigo,abreviación,noun
Siete Iglesias de Trabancos,Siete Iglesias de Trabancos,properNoun
stroncio,estroncio,noun
pluretna,multiétnico,adjective
Talamantes,Talamantes,properNoun
Joyce,Joyce,properNoun
astronaŭta,astronáutico,adjective
delikata,frágil,adjective
elpagi,saldar una deuda,verb
Proteau,Proteau,properNoun
orlo,dobladillo,noun
pagelo,besugo,noun
vico,hilera,noun
Dalesio,Dalesio,properNoun
ŝipo,navío,noun
Rubies,Rubies,properNoun
Mirandette,Mirandette,properNoun
plano,plan,noun
reprodukto,reproducción,noun
Hinojo,Hinojo,properNoun
Barreiros,Barreiros,properNoun
kreanto,creador,noun
ksilofono,xilófono,noun
Hérmedes de Cerrato,Hérmedes de Cerrato,properNoun
Oliveros,Oliveros,properNoun
Parcent,Parcent,properNoun
Azuqueca de Henares,Azuqueca de Henares,properNoun
Chía,Chía,properNoun
genetika,genético,adjective
balbuti,balbucear,verb
rusa,ruso,adjective
virto,virtud,noun
Casasayas,Casasayas,properNoun
nekompreneble,ininteligiblemente,adverb
Cantabrana,Cantabrana,properNoun
gazetaro,prensa,noun
Manzanal de los Infantes,Manzanal de los Infantes,properNoun
transcende,trascendentemente,adverb
Lynch,Lynch,properNoun
relegacii,relegar,verb
Lafranchise,Lafranchise,properNoun
matematiko,mates,noun
konfuzaĵo,confusión,noun
Castellfollit,Castellfollit,properNoun
Saint-Saëns,Saint-Saëns,properNoun
sabro,sable,noun
Casbas de Huesca,Casbas de Huesca,properNoun
nederlandano,neerlandés,noun
Dellicolli,Dellicolli,properNoun
dezerta,desértico,adjective
disfaldi,desdoblar,verb
heptano,heptano,noun
mezepoka,medieval,adjective
prusa,prusiano,noun
Amado,Amado,properNoun
Llaberia,Llaberia,properNoun
