source,target,POS
Abecedarian,abécédarien,noun
Abel,Abel,pronoun
Abelard,Abélard,pronoun
Abelian,abélien,noun
Abelian,abélienne,noun
Abelian,abélite,noun
Abelian,abélonien,noun
Abelian,abélonienne,noun
Abenaki,abénaqui,adjective
Abenaki,abénaqui,pronoun
Abenaki,abénaquis,adjective
Abenaki,abénaquis,pronoun
Aberdeen,Aberdeen,pronoun
Abha,Abha,pronoun
Abidjan,Abidjan,pronoun
Abidjanian,abidjanais,adjective
Abidji,abidji,pronoun
Abigail,Abigael,pronoun
Abigail,Abigail,pronoun
Abigail,Abigaël,pronoun
Abigail,Abigaëlle,pronoun
Abigail,Abigaïl,pronoun
Abkhaz,Abkhaze,noun
Abkhaz,Abkhazien,noun
Abkhaz,Abkhazienne,noun
Abkhaz,abkhaze,pronoun
Abkhaz,abkhazien,pronoun
Abkhazia,Abkhazie,pronoun
Abner,Abner,pronoun
Aboriginal,aborigène,adjective
Aboriginal,indigène,adjective
Aboriginal,indigène,noun
Aborigine,Aborigène,noun
Abraham,Abraham,pronoun
Abrahamic,abrahamique,adjective
Abruzzo,Abruzzes,pronoun
Absalom,Absalom,pronoun
Absalom,Absalon,pronoun
Abu Dhabi,Abou Dabi,pronoun
Abu Dhabi,Abu Dhabi,pronoun
Abyssinia,Abyssinie,pronoun
Acadia,Acadie,pronoun
Acadian Coast,Côte acadienne / Côte Acadienne / côte Acadienne / côte acadienne,pronoun
Acadian Coast,Péninsule acadienne / Péninsule Acadienne / péninsule acadienne / péninsule Acadienne,pronoun
Acadian,Acadien,pronoun
Acadian,Acadienne,pronoun
Acadian,acadien,adjective
Acarnanian,Acarnanien,noun
Acarnanian,Acarnanienne,noun
Accra,Accra,pronoun
Acehnese,aceh,pronoun
Achaea,Achaïe,pronoun
Achaean,achéen,adjective
Achaemenes,Achéménès,pronoun
Achaemenid,Achéménide,noun
Achaemenid,achéménide,adjective
Achelous,Achéloos,pronoun
Achelous,Achéloüs,pronoun
Acheron,Achéron,pronoun
Achilles heel,talon d'Achille,noun
Achilles tendon,tendon d’Achille,noun
Achilles,Achille,pronoun
Acre antshrike,batara d'acre,noun
Acre,Acre,pronoun
Acropolis,Acropole,pronoun
Acts of the Apostles,Acte des Apôtres,pronoun
Acts of the Apostles,Actes des Apôtres,pronoun
Adam and Eve,Adam et Ève,pronoun
Adam's apple,pomme d'Adam,noun
Adam's apple,pomme d’Adam,noun
Adam,Adam,pronoun
Addis Ababa,Addis-Ababa,pronoun
Addis Ababa,Addis-Abeba,pronoun
Addison's disease,maladie d'Addison,noun
Adela,Adèle,pronoun
Adelaide,Adélaïde,pronoun
Adelie penguin,manchot Adélie,noun
Aden,Aden,pronoun
Adiabene,Adiabène,pronoun
Adige,Adige,pronoun
Adjara,Adjarie,pronoun
Admiralty Islands,îles de l'Amirauté,pronoun
Adolph,Adolphe,pronoun
Adonis,Adonis,pronoun
Adrian,Adrien,pronoun
Adriatic Sea,mer Adriatique,pronoun
Adriatic,adriatique,adjective
Advent calendar,calendrier de l'Avent,noun
Advent calendar,calendrier de l’Avent,noun
Advent,Avent,pronoun
Advent,avent,pronoun
Adventist,adventiste,noun
Adygea,Adyguée,pronoun
Adyghe,adyguéen,pronoun
Adélie Land,Terre Adélie,pronoun
Aegadian Islands,les îles Égades,pronoun
Aegadian Islands,les îles Égates,pronoun
Aegean Sea,mer Égée,pronoun
Aegean,égéen,adjective
Aegidius,Égide,pronoun
Aegina,Égine,pronoun
Aegle,Églé,pronoun
Aeneas,Énée,pronoun
Aeneid,Énéide,pronoun
Aeolus,Éole,pronoun
Aeronian,Aéronien,pronoun
Aeschylus,Eschyle,pronoun
Aesculapian,esculapien,adjective
Aesop,Ésope,pronoun
Aetius,Aetius,pronoun
Aetius,Aétius,pronoun
Aetolia,Étolie,pronoun
Afade,afade,pronoun
Afar,Afar,noun
Afar,Afar,pronoun
Afar,afar,pronoun
Afghan Hound,lévrier afghan,noun
Afghan,Afghan,noun
Afghan,afghan,adjective
Afghan,afghan,noun
Afghanistan,Afghanistan,pronoun
Africa,Afrique,pronoun
Africa,l’Afrique,pronoun
African Union,Union africaine,pronoun
African crake,râle des prés,noun
African elephant,éléphant d'Afrique,noun
African forest elephant,éléphant de forêt d'Afrique,noun
African hunting dog,lycaon,noun
African mahogany,caïlcédrat,noun
African penguin,manchot du Cap,noun
African violet,saintpaulia,noun
African,Africain,noun
African,Africaine,noun
African,africain,adjective
African-American,Afro-Américain,noun
African-American,Afro-Américaine,noun
African-American,afro-américain,adjective
African-American,afro-américaine,adjective
Africanism,africanisme,noun
Afrikaans,afrikaans,pronoun
Afrikaner,Afrikaans,noun
Afrikaner,Afrikaner,noun
Afrikaner,Boer,noun
Afro-,afro-,Prefix
Afro-Eurasia,Afro-Eurasie,pronoun
Afro-Eurasia,Eurafrasie,pronoun
Afrocentric,afrocentrique,adjective
Afrocentrism,afrocentrisme,noun
Afrophobia,afrophobie,noun
Afsharid,Afcharide,noun
Agatha,Agathe,pronoun
Age of Enlightenment,siècle des Lumières,pronoun
Agent Orange,agent orange,pronoun
Agesilaus,Agésilas,pronoun
Aghori,aghori,pronoun
Aglaia,Aglaé,pronoun
Agnes,Agnès,pronoun
Agra,Âgrâ,pronoun
Agrigento,Agrigente,pronoun
Aguascalientes,Aguascalientes,pronoun
Ahab,Achab,pronoun
Ahasuerus,Assuérus,pronoun
Ahmed,Ahmed,pronoun
Aida,Aïda,pronoun
Aidi,aïdi,noun
Aidi,chien de montagne de l'Atlas,noun
Ain,Ain,pronoun
Ainu,aïnou,adjective
Ainu,aïnou,noun
Ainu,aïnou,pronoun
Ainu,aïnu,adjective
Ainu,aïnu,noun
Ainu,aïnu,pronoun
Aisha,Aïcha,pronoun
Aisne,Aisne,pronoun
Ajaccio,Ajaccio,pronoun
Ajax,Ajax,pronoun
Akan,akan,pronoun
Akhenaten,Akhenaton,pronoun
Akkadian,Akkadien,noun
Akkadian,Akkadienne,noun
Akkadian,accadien,adjective
Akkadian,accadien,pronoun
Akkadian,akkadien,adjective
Akkadian,akkadien,pronoun
Akrotiri and Dhekelia,Akrotiri et Dhékélie,pronoun
Akureyri,Akureyri,pronoun
Al Jazeera,Al Jazeera,pronoun
Al-Andalus,Al-Andalus,pronoun
Alabama,Alabama,pronoun
Aladdin,Aladin,pronoun
Alan,Alain,pronoun
Aland,les îles d'Åland,pronoun
Alaric,Alaric,pronoun
Alaska pollock,colin d'Alaska,noun
Alaska,Alaska,pronoun
Alaskan Malamute,malamute de l’Alaska,noun
Alaskan,Alaskien,noun
Alaskan,alaskien,adjective
Alawite,alaouite,noun
Alban,Alban,pronoun
Albania,Albanie,pronoun
Albanian,Albanais,noun
Albanian,Albanaise,noun
Albanian,albanais,adjective
Albanian,albanais,noun
Albanian,albanais,pronoun
Albany,Albany,pronoun
Albert,Albert,pronoun
Alberta,Alberta,pronoun
Albertan,Albertain,noun
Albertan,Albertaine,noun
Albin,Albin,pronoun
Albion,Albion,pronoun
Albireo,Albireo,pronoun
Albuquerque,Albuquerque,pronoun
Alcaic,alcaïque,adjective
Alcibiades,Alcibiade,pronoun
Alcmene,Alcmène,pronoun
Alcoholics Anonymous,Alcooliques Anonymes,pronoun
Aldebaran,Aldébaran,pronoun
Alderney,Aurigny,pronoun
Alecto,Alecto,pronoun
Alemannic,alémanique,adjective
Aleppine,Alépin,noun
Aleppine,Alépine,noun
Aleppine,alépin,adjective
Aleppo,Alep,pronoun
Alessandria,Alexandrie,pronoun
Aleut,Aléoute,noun
Aleut,aléoute,adjective
Aleut,aléoute,pronoun
Aleutian Islands,îles Aléoutiennes,pronoun
Aleutian,Aléoutien,noun
Aleutian,aléoutien,adjective
Alevism,alévisme,noun
Alexander the Great,Alexandre le Grand,pronoun
Alexander,Alexandre,pronoun
Alexandra,Alexandra,pronoun
Alexandria,Alexandrie,pronoun
Alexandrina,Alexandrine,pronoun
Alexandroupoli,Alexandroúpoli,pronoun
Alexandroupoli,Alexandroúpolis,pronoun
Alexius,Alexis,pronoun
Alfonso,Alphonse,pronoun
Alfred,Alfred,pronoun
Alfvén wave,onde d’Alfvén,noun
Algeria,Algérie,pronoun
Algerian Arabic,Algerien,pronoun
Algerian War,guerre d'Algérie,pronoun
Algerian,Algérien,noun
Algerian,Algérienne,noun
Algerian,algérien,adjective
Algerian,algérienne,adjective
Algherese,alguérois,pronoun
Alghero,Alghero,pronoun
Algiers,Alger,pronoun
Algonquian,algonquien,adjective
Ali Baba,Ali Baba,pronoun
Ali,Ali,pronoun
Alicante,Alicante,pronoun
Alice in Wonderland syndrome,syndrome d’Alice au pays des merveilles,noun
Alice,Alice,pronoun
All Saints' Day,Toussaint,pronoun
All Souls' Day,Commémoration des fidèles défunts,pronoun
Allah,Allah,pronoun
Allahu akbar,Allah akbar,interjection
Allahu akbar,Allahou akbar,interjection
Allahu akbar,Allahu akbar,interjection
Allemanist,allemaniste,noun
Allen key,clef Allen,noun
Allen key,clé Allen,noun
Allied,interallié,adjective
Allier,Allier,pronoun
Almighty,Tout-Puissant,pronoun
Almodovarian,almodovarien,adjective
Almohad,almohade,adjective
Almoravid,Almoravide,noun
Aloysius,Aloïs,pronoun
Alpes-Maritimes,Alpes-Maritimes,pronoun
Alpes-de-Haute-Provence,Alpes-de-Haute-Provence,pronoun
Alpha Centauri,Alpha Centauri,pronoun
Alpha Centauri,Alpha du Centaure,pronoun
Alpine,alpin,adjective
Alps,Alpes,pronoun
Alsace,Alsace,pronoun
Alsatian,Alsacien,noun
Alsatian,Alsacienne,noun
Alsatian,alsacien,adjective
Alsatian,alsacien,pronoun
Alsatian,alsacienne,adjective
Altaic,altaïque,adjective
Altair,Altaïr,pronoun
Altay,Altaï,pronoun
Alzette,Alzette,pronoun
Alzheimer's disease,maladie d'Alzheimer,noun
Alzheimer's disease,maladie d’Alzheimer,noun
Amadeus,Amédée,pronoun
Amal,amal,pronoun
Amanda,Amanda,pronoun
Amazighity,amazighité,noun
Amazon,Amazone,pronoun
Amazon,amazonien,pronoun
Amazonian antshrike,batara d'Amazonie,noun
Amazonian,amazonien,adjective
Amber,Ambre,pronoun
Ambrose,Ambroise,pronoun
Amelia,Amélie,pronoun
American Bulldog,bouledogue américain,noun
American Civil War,guerre civile américaine,pronoun
American Civil War,guerre de Sécession,pronoun
American Dream,rêve américain,noun
American English,anglais américain,pronoun
American League,Ligue américaine,pronoun
American Samoa,Samoa américaines,pronoun
American Sign Language,langue des signes américaine,pronoun
American Standard Code for Information Interchange,Code américain normalisé pour l'échange d'information,pronoun
American badger,blaireau d’Amérique,noun
American basswood,tilleul d'Amérique,noun
American bison,bison d'amérique,noun
American bittern,butor d'Amérique,noun
American black bear,baribal,noun
American cliff swallow,hirondelle à front blanc,noun
American football,football américain,noun
American football,football,noun
American golden plover,pluvier bronzé,noun
American kestrel,crécerelle d'Amérique,noun
American sweetgum,copalme d'Amérique,noun
American wigeon,canard d'Amérique,noun
American woodcock,bécasse d'Amérique,noun
American,Américain,noun
American,américain,adjective
American,américain,noun
American,anglais américain,pronoun
American,États-Unien,noun
American,états-unien,adjective
Americanisation,américanisation,noun
Americanism,américanisme,noun
Americanize,américaniser,verb
Americas,Amérique,pronoun
Americas,Amériques,pronoun
Amharic,amharique,pronoun
Amiens,Amiens,pronoun
Amish,Amish,pronoun
Amman,Amman,pronoun
Amory,Amaury,pronoun
Amos,Amos,pronoun
Amperian,ampérien,adjective
Amsterdam,Amsterdam,pronoun
Amsterdamer,Amstellodamois,noun
Amsterdamer,Amstellodamoise,noun
Amun,Amon,pronoun
Amur falcon,faucon de l'Amour,noun
Amur,Amour,pronoun
Anabaptism,anabaptisme,noun
Anabaptist,anabaptiste,noun
Anal,anal,pronoun
Analects,Analectes,pronoun
Analects,Entretiens de Confucius,pronoun
Ananke,Ananké,pronoun
Anansi,Anansi,pronoun
Anastasia,Anastasia,pronoun
Anastasia,Anastasie,pronoun
Anatoli,Anatole,pronoun
Anatoli,Anatoli,pronoun
Anatolia,Anatolie,pronoun
Anatolius,Anatole,pronoun
Anaxagoras,Anaxagore,pronoun
Ancient Egypt,Égypte antique,pronoun
Ancient Greece,Grèce antique,pronoun
Ancient Greek,grec ancien,pronoun
Ancient Rome,Rome antique,pronoun
Ancient of Days,Ancien des jours,pronoun
Ancona,Ancône,noun
Ancus,Ancus,pronoun
Andalusia,Andalousie,pronoun
Andalusian Arabic,arabe andalou,pronoun
Andalusian Arabic,arabe espagnol,pronoun
Andalusian,Andalou,noun
Andalusian,Andaloue,noun
Andalusian,PRE,noun
Andalusian,Pure race espagnole,noun
Andalusian,andalou,adjective
Andalusian,andalou,noun
Andean flamingo,flamant des Andes,noun
Andean,andin,adjective
Andean,andine,adjective
Andes,Andes,pronoun
Andes,Cordillère des Andes,pronoun
Andorra la Vella,Andorre-la-Vieille,pronoun
Andorra,Andorre,pronoun
Andorran,Andorran,adjective
Andorran,Andorran,noun
Andorran,Andorrane,adjective
Andorran,Andorrane,noun
Andorran,andorran,adjective
Andorran,andorran,noun
Andorran,andorrane,adjective
Andorran,andorrane,noun
Andrea,Andrée,pronoun
Andrew,André,pronoun
Andromache,Andromaque,pronoun
Andromeda,Andromède,pronoun
Andros,Andros,pronoun
Andros,Ándhros,pronoun
Andy,Andy,pronoun
Angela,Angèle,pronoun
Angelica,Angélique,pronoun
Angelina,Angeline,pronoun
Angevin,Angevin,noun
Angkor Wat,Angkor Vat,pronoun
Anglican Communion,Communion anglicane,pronoun
Anglican,anglican,adjective
Anglican,anglican,noun
Anglican,anglicane,noun
Anglicanism,anglicanisme,noun
Anglish,anglois,pronoun
Anglo-,anglo-,Prefix
Anglo-American,anglo-américain,adjective
Anglo-Arabian,anglo-arabe,noun
Anglo-Catholic,anglo-catholique,noun
Anglo-Saxon,Anglo-Saxon,noun
Anglo-Saxon,Anglo-Saxonne,noun
Anglo-Saxon,Anglosaxon,noun
Anglo-Saxon,Anglosaxonne,noun
Anglo-Saxon,anglo-saxon,adjective
Anglocentric,anglocentriste,adjective
Anglophile,anglophile,adjective
Anglophilia,anglophilie,noun
Anglophobe,anglophobe,noun
Anglophobia,anglophobie,noun
Anglophone,anglophone,adjective
Anglophone,anglophone,noun
Anglosphere,anglophonie,pronoun
Angola,Angola,pronoun
Angolan,Angolais,noun
Angolan,Angolaise,noun
Angolan,angolais,adjective
Angolan,angolaise,adjective
Angria,Angrie,pronoun
Anguilla,Anguilla,pronoun
Anguillan,Anguillan,noun
Anguillan,Anguillane,noun
Anishinaabe,anichinabé,noun
Anishinaabe,anichinabée,noun
Anishinaabe,anichinabées,noun
Anishinaabe,anichinabés,noun
Anjou,Anjou,pronoun
Ankara,Ankara,pronoun
Ankou,Ankou,pronoun
Ann,Anne,pronoun
Anna,Anne,pronoun
Annabel,Annabelle,pronoun
Annam,Annam,pronoun
Annamite,Annamite,noun
Annamite,annamite,adjective
Anno Domini,après Jésus-Christ,adverb
Annunciation,Annonciation,pronoun
Anschluss,anschluss,noun
Antananarivo,Antananarivo,pronoun
Antananarivo,Tananarive,pronoun
Antarctic Circle,cercle antarctique,pronoun
Antarctic Peninsula,Péninsule Antarctique,pronoun
Antarctic,antarctique,adjective
Antarctica,Antarctique,pronoun
Antares,Antarès,pronoun
Anthony,Antoine,pronoun
Anthropocene,anthropocène,pronoun
Anti-Lebanon,Anti-Liban,pronoun
Antibes,Antibes,pronoun
Antichrist,Antéchrist,pronoun
Antichrist,antéchrist,pronoun
Antigone,Antigone,pronoun
Antigua and Barbuda,Antigua-et-Barbuda,pronoun
Antigua,Antigua,pronoun
Antiguan,Antiguais,noun
Antiguan,Antiguaise,noun
Antilles,Antilles,pronoun
Antioch,Antioche,pronoun
Antiochene,Antiochène,pronoun
Antiochian,Antiochien,noun
Antiochian,Antiochienne,noun
Antiochian,antiochien,adjective
Antiquity,Antiquité classique,pronoun
Antiquity,Antiquité,pronoun
Antisthenes,Antisthène,pronoun
Antlia,Machine pneumatique,pronoun
Antoinette,Antoinette,pronoun
Antwerp,Anvers,pronoun
Antwerpian,Anversois,noun
Antwerpian,Anversoise,noun
Antwerpian,anversois,adjective
Anubis,Anubis,pronoun
Anzac Day,journée de l'ANZAC,pronoun
Aosta,Aoste,pronoun
Aostan,Aostois,noun
Aostan,Aostoise,noun
Aostan,aostois,adjective
Apache,Apache,noun
Apache,Apache,pronoun
Apache,apache,noun
Apache,apache,pronoun
Apamea,Apamée,pronoun
Apennines,Apennin,pronoun
Apennines,Apennins,pronoun
Aphrodite,Aphrodite,pronoun
Apocalypse,Apocalypse,pronoun
Apocalypse,apocalypse,pronoun
Apollinarism,apollinarisme,noun
Apollo,Apollo,pronoun
Apollo,Apollon,noun
Apollo,Apollon,pronoun
Apollo,apollon,pronoun
Apollonia,Apollonie,pronoun
Apollyon,Apollyon,pronoun
Apostle,apôtre,noun
Apostles' Creed,Symbole des apôtres,pronoun
Appalachians,Appalaches,pronoun
Appenzell Inner Rhodes,Appenzell Rhodes-Intérieures,pronoun
Appenzell Outer Rhodes,Appenzell Rhodes-Extérieures,pronoun
Appian,Appien,pronoun
Appius,Appius,pronoun
Apr,avr.,pronoun
April Fools' Day,poisson d'avril,noun
April fool,poisson d'avril,noun
April shower,giboulée de mars,noun
April,avril,pronoun
Aptian,Aptien,pronoun
Apuleius,Apulée,pronoun
Apulia,Apulie,pronoun
Apulia,Pouille,pronoun
Apulia,Pouilles,pronoun
Apulian,Apulien,noun
Apulian,Apulienne,noun
Apulian,apulien,adjective
Apus,Oiseau de paradis,pronoun
Aquarius,Verseau,noun
Aquarius,Verseau,pronoun
Aquila,Aigle,pronoun
Aquitaine,Aquitaine,pronoun
Aquitanian,aquitain,adjective
Ara,Autel,pronoun
Arab Republic of Egypt,République arabe d'Égypte,pronoun
Arab Spring,Printemps arabe,pronoun
Arab World,monde arabe,pronoun
Arab,Arabe,noun
Arab,arabe,adjective
Arab,arabe,noun
Arabia,Arabie,pronoun
Arabian Peninsula,Arabie,pronoun
Arabian Peninsula,Péninsule Arabique,pronoun
Arabian Sea,mer d'Oman,pronoun
Arabian oryx,oryx béatrix,noun
Arabian oryx,oryx d'Arabie,noun
Arabic numeral,chiffre arabe,noun
Arabic script,alphabet arabe,noun
Arabic,alphabet arabe,pronoun
Arabic,arabe,adjective
Arabic,arabe,pronoun
Arabisation,arabisation,noun
Arabism,arabisme,noun
Arabize,arabiser,verb
Arabo-,arabo-,Prefix
Arabophobia,arabophobie,noun
Aragonese,Aragonais,noun
Aragonese,Aragonaise,noun
Aragonese,aragonais,adjective
Aragonese,aragonais,pronoun
Aral Sea,mer d'Aral,pronoun
Aramaean,Araméen,noun
Aramaean,Araméenne,noun
Aramaean,araméen,adjective
Aramaean,araméenne,adjective
Aramaic,araméen,adjective
Aramaic,araméen,pronoun
Arapaho,Arapaho,pronoun
Araucania,Araucanie,pronoun
Arbor Day,Jour de l'arbre,pronoun
Arc de Triomphe,Arc de Triomphe,pronoun
Arcadia,Arcadie,noun
Arcadian,Arcadien,noun
Arcadian,Arcadienne,noun
Arcadian,arcadien,adjective
Arcadian,arcadienne,adjective
Arcadius,Arcade,pronoun
Arcadius,Arcadius,pronoun
Arcado-Cypriot,arcadochypriote,pronoun
Archi,artchi,pronoun
Archibald,Archaimbaud,pronoun
Archibald,Archambault,pronoun
Archibald,Archenbaud,pronoun
Archibald,Archibald,pronoun
Archibald,Archimbaud,pronoun
Archimedes,Archimède,pronoun
Arctic Circle,cercle arctique,pronoun
Arctic Ocean,océan Arctique,pronoun
Arctic cod,morue arctique,noun
Arctic,Arctique,pronoun
Arctic,arctique,adjective
Arcturian,arcturien,adjective
Arcturus,Arcturus,pronoun
Ardennes,Ardennes,pronoun
Ardèche,Ardèche,pronoun
Ares,Arès,pronoun
Arezzo,Arezzo,pronoun
Argad'z,argadz,pronoun
Argentina,Argentine,pronoun
Argentine tango,tango argentin,noun
Argentine,Argentin,noun
Argentine,Argentine,noun
Argentine,argentin,adjective
Argentine,argentine,adjective
Argo Navis,Navire Argo,pronoun
Argo,Argo,pronoun
Argonaut,Argonaute,pronoun
Ari,Ari,pronoun
Ariadne,Ariane,pronoun
Arian,arien,adjective
Arian,arien,noun
Arianism,arianisme,noun
Ariel,Ariel,pronoun
Aries,Bélier,noun
Aries,Bélier,pronoun
Ariostan,ariostin,adjective
Aristarch,aristarque,noun
Aristophanean,aristophanien,adjective
Aristophanean,aristophanique,adjective
Aristotelianism,aristotélisme,pronoun
Aristotle,Aristote,pronoun
Arius,Arius,pronoun
Arizona,Arizona,pronoun
Ariège,Ariège,pronoun
Ark of the Covenant,Arche d'Alliance,pronoun
Arkhangelsk,Arkhangelsk,pronoun
Arkhangelsk,Arkhanguelsk,pronoun
Armageddon,Armageddon,pronoun
Armagnac,Armagnac,pronoun
Armenia,Arménie,pronoun
Armenian Highland,haut-plateau arménien,pronoun
Armenian Question,question arménienne,pronoun
Armenian SSR,RSS d'Arménie,pronoun
Armenian cucumber,concombre arménien,noun
Armenian cucumber,concombre serpent,noun
Armenian,Arménien,noun
Armenian,Arménienne,noun
Armenian,arménien,adjective
Armenian,arménien,pronoun
Arminianism,arminianisme,noun
Arminius,Arminius,pronoun
Armorica,Armorique,pronoun
Armorican,Armoricain,noun
Armorican,armoricain,adjective
Arnhem Land,terre d'Arnhem,pronoun
Arnold,Arnaud,pronoun
Aromanian,Aroumain,noun
Aromanian,aroumain,pronoun
Arras,Arras,pronoun
Arretine,arétin,adjective
Arsacid,Arsacide,noun
Arsacid,arsacide,adjective
Art Deco,Art déco,pronoun
Art Nouveau,Art nouveau,pronoun
Art Nouveau,modern style,pronoun
Art Nouveau,modern-style,pronoun
Art Nouveau,style 1900,pronoun
Art Nouveau,style nouille,pronoun
Artaxerxes,Artaxerxès,pronoun
Artemis,Artémis,pronoun
Arthur,Arthur,pronoun
Arthurian,arthurien,adjective
Artinian,artinien,adjective
Artinskian,Artinskien,pronoun
Aruba,Aruba,pronoun
Aruban,Arubain,noun
Aruban,Arubaine,noun
Aruban,Arubais,noun
Aruban,Arubaise,noun
Aruban,Arubéen,noun
Aruban,Arubéenne,noun
Aruküla,Aruküla,pronoun
Arvanitika,albanais arvanite,pronoun
Aryan,Arien,noun
Aryan,Aryen,noun
Aryan,Aryenne,noun
Aryan,Indo-Européen,noun
Aryan,arien,adjective
Aryan,aryen,adjective
Aryan,indo-européen,adjective
Aryan,indo-germanique,adjective
Aryanize,aryaniser,verb
Ascanius,Ascagne,pronoun
Ascension Day,Ascension,pronoun
Ascension Island,île de l'Ascension,pronoun
Ascension,Ascension,pronoun
Asclepius,Asclépios,pronoun
Ascoli Piceno,Ascoli Piceno,pronoun
Asgard,Ásgard,pronoun
Ash Wednesday,mercredi des Cendres,noun
Ashanti,Achanti,noun
Ashanti,Ashanti,noun
Asher,Aser,pronoun
Ashgabat,Achgabat,pronoun
Ashkenazi,ashkénaze,adjective
Ashkenazi,ashkénaze,noun
Ashoka,Ashoka,pronoun
Ashura,Achoura,pronoun
Asia Minor,Asie mineure,pronoun
Asia,Asie,pronoun
Asian Games,Jeux asiatiques,pronoun
Asian conical hat,chapeau chinois,noun
Asian elephant,éléphant d'Asie,noun
Asian lion,lion asiatique,noun
Asian lion,lion d'Asie,noun
Asian lion,lion persan,noun
Asian,Asiatique,noun
Asian,asiatique,adjective
Asian,asiatique,noun
Asianization,asiatisation,noun
Asiarch,asiarque,noun
Asiarchate,asiarcat,noun
Asperger's syndrome,syndrome d'Asperger,noun
Assam,Assam,pronoun
Assamese,assamais,pronoun
Asselian,Assélien,pronoun
Assiniboine,assiniboine,noun
Assiniboine,assiniboines,noun
Assisi,Assise,pronoun
Assyria,Assyrie,pronoun
Assyrian,Assyrien,noun
Assyrian,Assyrienne,noun
Assyrian,assyrien,adjective
Astana,Astana,pronoun
Asterix,Astérix,pronoun
Asti,Asti,pronoun
Astrakhan,Astrakhan,pronoun
Asturia,Asturies,pronoun
Asturian,Asturien,noun
Asturian,Asturienne,noun
Asturian,asturien,adjective
Asturian,asturien,pronoun
Asturias,Asturies,pronoun
Asunción,Asunción,pronoun
Asura,asura,noun
Asura,açoura,noun
Aswan,Assouan,pronoun
Ataturkist,ataturkiste,adjective
Atayal,Atayal,noun
Atenism,atonisme,noun
Athabascan,athabascan,adjective
